,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HXW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
316,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,316,04:39,,,,,"TURNOVER  by BUNNER,CHEYENNE",,,"TURNOVER  by BUNNER,CHEYENNE",3,turnover,,Centre,cheyenne bunner,,279
317,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,317,04:37,"STEAL  by DANIEL,VINESSA",,,,,,,"STEAL  by DANIEL,VINESSA",3,steal,,hendrix,,,277
318,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,318,04:33,"GOOD LAYUP by DANIEL,VINESSA(fastbreak)(in the paint)",37 (+5),,32,,HXW 37-32 (-5),,"GOOD LAYUP by DANIEL,VINESSA(fastbreak)(in the paint)",3,layup,good,hendrix,vinessa(fastbreak) daniel,2,273
319,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,319,04:00,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",3,three pointer,missed,Centre,kylee murray,,240
320,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,320,--,"REBOUND DEF by BOEHL,LEAH",,,,,,,"REBOUND DEF by BOEHL,LEAH",3,defensive rebound,,hendrix,leah boehl,,
321,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,321,03:38,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",3,foul,,Centre,kylee murray,,218
322,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,322,03:38,"SUB IN by MARTIN,MADISON",,,,,,,"SUB IN by MARTIN,MADISON",3,subbing in,,hendrix,madison martin,,218
323,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,323,03:38,"SUB IN by PROWSE,HEATHER",,,,,,,"SUB IN by PROWSE,HEATHER",3,subbing in,,hendrix,heather prowse,,218
324,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,324,03:38,"SUB OUT by RHINEHART,MARY",,,,,,,"SUB OUT by RHINEHART,MARY",3,subbing out,,hendrix,mary rhinehart,,218
325,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,325,03:38,"SUB OUT by SMITH,LEAH",,,,,,,"SUB OUT by SMITH,LEAH",3,subbing out,,hendrix,leah smith,,218
326,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,326,03:38,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",3,subbing in,,Centre,kathleen wilson,,218
327,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,327,03:38,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,218
328,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,328,03:38,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,218
329,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,329,03:38,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,218
330,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,330,03:38,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,218
331,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,331,03:38,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,218
332,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,332,03:35,"MISS LAYUP by PROWSE,HEATHER",,,,,,,"MISS LAYUP by PROWSE,HEATHER",3,layup,missed,hendrix,heather prowse,,215
333,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,333,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",3,defensive rebound,,Centre,paige kellam,,
334,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,334,03:28,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,208
335,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,335,--,"REBOUND DEF by BOEHL,LEAH",,,,,,,"REBOUND DEF by BOEHL,LEAH",3,defensive rebound,,hendrix,leah boehl,,
336,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,336,03:01,"FOUL  by DANIEL,VINESSA",,,,,,,"FOUL  by DANIEL,VINESSA",3,foul,,hendrix,vinessa daniel,,181
337,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,337,03:01,"TURNOVER  by DANIEL,VINESSA",,,,,,,"TURNOVER  by DANIEL,VINESSA",3,turnover,,hendrix,vinessa daniel,,181
338,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,338,03:01,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,181
339,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,339,03:01,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,181
340,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,340,03:01,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,181
341,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,341,03:01,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,181
342,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,342,02:45,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,165
343,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,343,02:43,"STEAL  by BOEHL,LEAH",,,,,,,"STEAL  by BOEHL,LEAH",3,steal,,hendrix,,,163
344,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,344,02:39,"GOOD LAYUP by DANIEL,VINESSA(fastbreak)(in the paint)",39 (+7),,32,,HXW 39-32 (-7),,"GOOD LAYUP by DANIEL,VINESSA(fastbreak)(in the paint)",3,layup,good,hendrix,vinessa(fastbreak) daniel,2,159
345,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,345,02:32,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,152
346,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,346,02:32,"SUB IN by SMITH,LEAH",,,,,,,"SUB IN by SMITH,LEAH",3,subbing in,,hendrix,leah smith,,152
347,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,347,02:32,"SUB OUT by DANIEL,VINESSA",,,,,,,"SUB OUT by DANIEL,VINESSA",3,subbing out,,hendrix,vinessa daniel,,152
348,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,348,02:30,,,,,"MISS JUMPER by WILSON,KATHLEEN",,,"MISS JUMPER by WILSON,KATHLEEN",3,jumper,missed,Centre,kathleen wilson,,150
349,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,349,--,"REBOUND DEF by SMITH,LEAH",,,,,,,"REBOUND DEF by SMITH,LEAH",3,defensive rebound,,hendrix,leah smith,,
350,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,350,02:25,,,,,"FOUL  by WILSON,KATHLEEN",,,"FOUL  by WILSON,KATHLEEN",3,foul,,Centre,kathleen wilson,,145
351,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,351,02:09,"MISS 3PTR by SMITH,LEAH",,,,,,,"MISS 3PTR by SMITH,LEAH",3,three pointer,missed,hendrix,leah smith,,129
352,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,352,--,"REBOUND OFF by PROWSE,HEATHER",,,,,,,"REBOUND OFF by PROWSE,HEATHER",3,offensive rebound,,hendrix,heather prowse,,
353,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,353,02:04,"GOOD LAYUP by SMITH,LEAH(in the paint)",41 (+9),,32,,HXW 41-32 (-9),,"GOOD LAYUP by SMITH,LEAH(in the paint)",3,layup,good,hendrix,leah smith,2,124
354,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,354,--,"ASSIST  by PROWSE,HEATHER",,,,,,,"ASSIST  by PROWSE,HEATHER",3,assist,,hendrix,heather prowse,,
355,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,355,01:48,,,,,"TURNOVER  by RICE,MADISON",,,"TURNOVER  by RICE,MADISON",3,turnover,,Centre,madison rice,,108
356,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,356,01:46,"STEAL  by BOEHL,LEAH",,,,,,,"STEAL  by BOEHL,LEAH",3,steal,,hendrix,,,106
357,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,357,01:42,"GOOD LAYUP by BOEHL,LEAH(fastbreak)(in the paint)",43 (+11),,32,,HXW 43-32 (-11),,"GOOD LAYUP by BOEHL,LEAH(fastbreak)(in the paint)",3,layup,good,hendrix,leah(fastbreak) boehl,2,102
358,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,358,01:17,,43 (+9),,34,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",CENTRE-W 43-34 (-9),,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",3,jumper,good,Centre,paige kellam,2,77
359,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,359,00:59,"GOOD LAYUP by PROWSE,HEATHER(in the paint)",45 (+11),,34,,HXW 45-34 (-11),,"GOOD LAYUP by PROWSE,HEATHER(in the paint)",3,layup,good,hendrix,heather prowse,2,59
360,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,360,--,"ASSIST  by SMITH,LEAH",,,,,,,"ASSIST  by SMITH,LEAH",3,assist,,hendrix,leah smith,,
361,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,361,00:30,,,,,"MISS JUMPER by WILSON,KATHLEEN",,,"MISS JUMPER by WILSON,KATHLEEN",3,jumper,missed,Centre,kathleen wilson,,30
362,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,362,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
363,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,363,00:28,,,,,"FOUL  by WILSON,KATHLEEN",,,"FOUL  by WILSON,KATHLEEN",3,foul,,Centre,kathleen wilson,,28
364,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,364,00:28,"MISS FT by MARTIN,MADISON",,,,,,,"MISS FT by MARTIN,MADISON",3,free throw,missed,hendrix,madison martin,,28
365,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,365,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
366,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,366,00:28,"MISS FT by MARTIN,MADISON",,,,,,,"MISS FT by MARTIN,MADISON",3,free throw,missed,hendrix,madison martin,,28
367,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,367,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
368,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,368,00:28,"SUB IN by DANIEL,VINESSA",,,,,,,"SUB IN by DANIEL,VINESSA",3,subbing in,,hendrix,vinessa daniel,,28
369,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,369,00:28,"SUB OUT by MARTIN,MADISON",,,,,,,"SUB OUT by MARTIN,MADISON",3,subbing out,,hendrix,madison martin,,28
370,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,370,00:28,"SUB OUT by PROWSE,HEATHER",,,,,,,"SUB OUT by PROWSE,HEATHER",3,subbing out,,hendrix,heather prowse,,28
371,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,371,00:28,"SUB OUT by TURNER,AMBER",,,,,,,"SUB OUT by TURNER,AMBER",3,subbing out,,hendrix,amber turner,,28
372,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,372,00:28,"SUB OUT by SMITH,LEAH",,,,,,,"SUB OUT by SMITH,LEAH",3,subbing out,,hendrix,leah smith,,28
373,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,373,00:28,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,28
374,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,374,00:28,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,28
375,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,375,00:28,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,28
376,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,376,00:28,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,28
377,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,377,00:28,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,28
378,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,378,00:28,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,28
379,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,379,00:22,,,,,"MISS JUMPER by FEE,MIKAYLA",,,"MISS JUMPER by FEE,MIKAYLA",3,jumper,missed,Centre,mikayla fee,,22
380,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,380,00:17,"BLOCK  by MARTIN,MADISON",,,,,,,"BLOCK  by MARTIN,MADISON",3,block,,hendrix,madison martin,,17
381,18,hendrix,Hendrix,Centre,45-62,45,62,"16, 9, 9, 11, 45","11, 14, 20, 17, 62",16,9,9,11,45,11,14,20,17,62,12-6 (3-5 SAA),14-5 (6-2 SAA),01/26/18,Lose,92,No Location Recorded,6:00 PM,H,381,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
