,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HC-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
359,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,359,04:52,"SUB OUT by WILSON,KAT",,,,,,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,292
360,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,360,04:52,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,292
361,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,361,04:46,,,,,"MISS 3PTR by MOTTER,MALEHA",,,"MISS 3PTR by MOTTER,MALEHA",3,three pointer,missed,hanover,maleha motter,,286
362,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,362,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
363,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,363,04:36,,,,,"MISS JUMPER by NASH,ALLISON",,,"MISS JUMPER by NASH,ALLISON",3,jumper,missed,hanover,allison nash,,276
364,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,364,04:36,"BLOCK  by FEE,MIKAYLA",,,,,,,"BLOCK  by FEE,MIKAYLA",3,block,,Centre,mikayla fee,,276
365,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,365,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",3,defensive rebound,,Centre,madison rice,,
366,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,366,04:10,,,,,"FOUL  by MOTTER,MALEHA",,,"FOUL  by MOTTER,MALEHA",3,foul,,hanover,maleha motter,,250
367,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,367,04:10,,,,,"SUB IN by BIVINS,MORGAN",,,"SUB IN by BIVINS,MORGAN",3,subbing in,,hanover,morgan bivins,,250
368,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,368,04:10,,,,,"SUB OUT by MOTTER,MALEHA",,,"SUB OUT by MOTTER,MALEHA",3,subbing out,,hanover,maleha motter,,250
369,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,369,04:04,"MISS LAYUP by MARCUM,MADISON",,,,,,,"MISS LAYUP by MARCUM,MADISON",3,layup,missed,Centre,madison marcum,,244
370,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,370,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",3,offensive rebound,,Centre,mikayla fee,,
371,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,371,03:57,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",3,turnover,,Centre,mikayla fee,,237
372,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,372,03:57,,,,,"STEAL  by NASH,ALLISON",,,"STEAL  by NASH,ALLISON",3,steal,,hanover,,,237
373,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,373,03:57,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,237
374,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,374,03:43,,,,,"MISS LAYUP by BIVINS,MORGAN",,,"MISS LAYUP by BIVINS,MORGAN",3,layup,missed,hanover,morgan bivins,,223
375,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,375,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",3,defensive rebound,,Centre,madison rice,,
376,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,376,03:17,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",3,three pointer,missed,Centre,lakken miller,,197
377,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,377,--,,,,,"REBOUND DEF by BIVINS,MORGAN",,,"REBOUND DEF by BIVINS,MORGAN",3,defensive rebound,,hanover,morgan bivins,,
378,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,378,03:02,,,,,"MISS 3PTR by NASH,ALLISON",,,"MISS 3PTR by NASH,ALLISON",3,three pointer,missed,hanover,allison nash,,182
379,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,379,--,,,,,"REBOUND OFF by BIVINS,MORGAN",,,"REBOUND OFF by BIVINS,MORGAN",3,offensive rebound,,hanover,morgan bivins,,
380,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,380,02:57,,,,,"TURNOVER  by BIVINS,MORGAN",,,"TURNOVER  by BIVINS,MORGAN",3,turnover,,hanover,morgan bivins,,177
381,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,381,02:55,"STEAL  by MILLER,LAKKEN",,,,,,,"STEAL  by MILLER,LAKKEN",3,steal,,Centre,,,175
382,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,382,02:52,"MISS LAYUP by MILLER,LAKKEN",,,,,,,"MISS LAYUP by MILLER,LAKKEN",3,layup,missed,Centre,lakken miller,,172
383,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,383,--,"REBOUND OFF by MARCUM,MADISON",,,,,,,"REBOUND OFF by MARCUM,MADISON",3,offensive rebound,,Centre,madison marcum,,
384,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,384,02:48,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",3,three pointer,missed,Centre,lakken miller,,168
385,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,385,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
386,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,386,02:42,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,162
387,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,387,02:42,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,162
388,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,388,02:42,"SUB IN by WILSON,KAT",,,,,,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,162
389,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,389,02:42,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,162
390,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,390,02:42,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,162
391,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,391,02:42,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,162
392,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,392,02:42,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,162
393,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,393,02:42,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,162
394,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,394,02:42,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,162
395,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,395,02:42,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,162
396,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,396,02:26,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,146
397,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,397,02:15,,,,,"MISS JUMPER by HARTMAN,KATIE",,,"MISS JUMPER by HARTMAN,KATIE",3,jumper,missed,hanover,katie hartman,,135
398,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,398,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",3,defensive rebound,,Centre,olivia schad,,
399,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,399,02:15,,,,,"FOUL  by NASH,ALLISON",,,"FOUL  by NASH,ALLISON",3,foul,,hanover,allison nash,,135
400,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,400,02:15,"GOOD FT by BUNNER,CHEYENNE",34,,41 (+7),,CENTRE-W 34-41 (-7),,"GOOD FT by BUNNER,CHEYENNE",3,free throw,good,Centre,cheyenne bunner,1,135
401,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,401,02:15,"GOOD FT by BUNNER,CHEYENNE",35,,41 (+6),,CENTRE-W 35-41 (-6),,"GOOD FT by BUNNER,CHEYENNE",3,free throw,good,Centre,cheyenne bunner,1,135
402,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,402,02:15,,,,,"SUB IN by WALKER,MACY",,,"SUB IN by WALKER,MACY",3,subbing in,,hanover,macy walker,,135
403,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,403,02:15,,,,,"SUB IN by HUDDLESTON,HALEY",,,"SUB IN by HUDDLESTON,HALEY",3,subbing in,,hanover,haley huddleston,,135
404,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,404,02:15,,,,,"SUB OUT by TODD,BROOKE",,,"SUB OUT by TODD,BROOKE",3,subbing out,,hanover,brooke todd,,135
405,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,405,02:15,,,,,"SUB OUT by HARTMAN,KATIE",,,"SUB OUT by HARTMAN,KATIE",3,subbing out,,hanover,katie hartman,,135
406,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,406,02:04,,,,,"MISS LAYUP by BIVINS,MORGAN",,,"MISS LAYUP by BIVINS,MORGAN",3,layup,missed,hanover,morgan bivins,,124
407,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,407,--,"REBOUND DEF by WILSON,KAT",,,,,,,"REBOUND DEF by WILSON,KAT",3,defensive rebound,,Centre,kat wilson,,
408,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,408,01:48,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",3,layup,missed,Centre,paige kellam,,108
409,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,409,--,,,,,"REBOUND DEF by BIVINS,MORGAN",,,"REBOUND DEF by BIVINS,MORGAN",3,defensive rebound,,hanover,morgan bivins,,
410,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,410,01:42,,,,,"MISS 3PTR by CROMER,CLAIRE",,,"MISS 3PTR by CROMER,CLAIRE",3,three pointer,missed,hanover,claire cromer,,102
411,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,411,--,,,,,"REBOUND OFF by NASH,ALLISON",,,"REBOUND OFF by NASH,ALLISON",3,offensive rebound,,hanover,allison nash,,
412,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,412,01:36,,,,,"MISS JUMPER by BIVINS,MORGAN",,,"MISS JUMPER by BIVINS,MORGAN",3,jumper,missed,hanover,morgan bivins,,96
413,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,413,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",3,defensive rebound,,Centre,paige kellam,,
414,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,414,01:25,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",3,jumper,missed,Centre,kat wilson,,85
415,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,415,--,,,,,"REBOUND DEF by BIVINS,MORGAN",,,"REBOUND DEF by BIVINS,MORGAN",3,defensive rebound,,hanover,morgan bivins,,
416,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,416,01:06,,,,,"MISS LAYUP by NASH,ALLISON",,,"MISS LAYUP by NASH,ALLISON",3,layup,missed,hanover,allison nash,,66
417,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,417,--,"REBOUND DEF by WILSON,KAT",,,,,,,"REBOUND DEF by WILSON,KAT",3,defensive rebound,,Centre,kat wilson,,
418,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,418,00:43,"MISS 3PTR by SCHAD,OLIVIA",,,,,,,"MISS 3PTR by SCHAD,OLIVIA",3,three pointer,missed,Centre,olivia schad,,43
419,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,419,--,,,,,"REBOUND DEF by NASH,ALLISON",,,"REBOUND DEF by NASH,ALLISON",3,defensive rebound,,hanover,allison nash,,
420,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,420,00:36,,,,,"TURNOVER  by WALKER,MACY",,,"TURNOVER  by WALKER,MACY",3,turnover,,hanover,macy walker,,36
421,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,421,00:34,"STEAL  by SCHAD,OLIVIA",,,,,,,"STEAL  by SCHAD,OLIVIA",3,steal,,Centre,,,34
422,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,422,00:32,"GOOD LAYUP by SCHAD,OLIVIA(fastbreak)(in the paint)",37,,41 (+4),,CENTRE-W 37-41 (-4),,"GOOD LAYUP by SCHAD,OLIVIA(fastbreak)(in the paint)",3,layup,good,Centre,olivia(fastbreak) schad,2,32
423,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,423,00:01,"FOUL  by BUNNER,CHEYENNE",,,,,,,"FOUL  by BUNNER,CHEYENNE",3,foul,,Centre,cheyenne bunner,,1
424,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,424,00:01,,37,,42 (+5),"GOOD FT by NASH,ALLISON",HC-W 37-42 (-5),,"GOOD FT by NASH,ALLISON",3,free throw,good,hanover,allison nash,1,1
425,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,425,00:01,,37,,43 (+6),"GOOD FT by NASH,ALLISON",HC-W 37-43 (-6),,"GOOD FT by NASH,ALLISON",3,free throw,good,hanover,allison nash,1,1
426,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,426,00:01,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,1
427,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,427,00:01,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,1
428,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,428,Start Period 4,,,,,,,,,4,,,,,,
429,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,429,09:56,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,596
430,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,430,09:56,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,596
431,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,431,09:56,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,596
432,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,432,09:56,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,596
