,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MSJ-WBK,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
468,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,468,03:34,,53 (+5),,48,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",CENTRE-W 53-48 (-5),,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",4,jumper,good,Centre,paige kellam,2,214
469,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,469,03:13,"TURNOVER  by STUDER,LAINEE",,,,,,,"TURNOVER  by STUDER,LAINEE",4,turnover,,mount st. joseph,lainee studer,,193
470,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,470,03:10,"SUB IN by TUCKER,ALEHIA",,,,,,,"SUB IN by TUCKER,ALEHIA",4,subbing in,,mount st. joseph,alehia tucker,,190
471,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,471,03:10,"SUB OUT by MERRITT,COURTNEY",,,,,,,"SUB OUT by MERRITT,COURTNEY",4,subbing out,,mount st. joseph,courtney merritt,,190
472,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,472,03:10,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,190
473,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,473,03:10,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,190
474,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,474,02:58,,,,,"TURNOVER  by WILSON,KATHLEEN",,,"TURNOVER  by WILSON,KATHLEEN",4,turnover,,Centre,kathleen wilson,,178
475,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,475,02:52,"MISS 3PTR by SANDERS,REBA",,,,,,,"MISS 3PTR by SANDERS,REBA",4,three pointer,missed,mount st. joseph,reba sanders,,172
476,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,476,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",4,defensive rebound,,Centre,paige kellam,,
477,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,477,02:44,,53 (+2),,51,"GOOD 3PTR by WILSON,KATHLEEN",CENTRE-W 53-51 (-2),,"GOOD 3PTR by WILSON,KATHLEEN",4,three pointer,good,Centre,kathleen wilson,3,164
478,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,478,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
479,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,479,02:30,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,150
480,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,480,02:30,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,150
481,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,481,02:30,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,150
482,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,482,02:20,"FOUL  by SANDERS,REBA",,,,,,,"FOUL  by SANDERS,REBA",4,foul,,mount st. joseph,reba sanders,,140
483,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,483,02:20,"TURNOVER  by SANDERS,REBA",,,,,,,"TURNOVER  by SANDERS,REBA",4,turnover,,mount st. joseph,reba sanders,,140
484,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,484,02:20,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,140
485,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,485,02:20,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,140
486,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,486,02:09,,53,,53,"GOOD JUMPER by WILSON,KATHLEEN(in the paint)",CENTRE-W 53-53 (0),,"GOOD JUMPER by WILSON,KATHLEEN(in the paint)",4,jumper,good,Centre,kathleen wilson,2,129
487,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,487,01:48,"GOOD 3PTR by HABERTHY,MADDIE",56 (+3),,53,,MSJ-WBK 56-53 (-3),,"GOOD 3PTR by HABERTHY,MADDIE",4,three pointer,good,mount st. joseph,maddie haberthy,3,108
488,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,488,01:35,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,95
489,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,489,--,"REBOUND DEF by TUCKER,ALEHIA",,,,,,,"REBOUND DEF by TUCKER,ALEHIA",4,defensive rebound,,mount st. joseph,alehia tucker,,
490,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,490,01:05,"MISS 3PTR by STUDER,LAINEE",,,,,,,"MISS 3PTR by STUDER,LAINEE",4,three pointer,missed,mount st. joseph,lainee studer,,65
491,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,491,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",4,defensive rebound,,Centre,olivia schad,,
492,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,492,00:59,"FOUL  by TUCKER,ALEHIA",,,,,,,"FOUL  by TUCKER,ALEHIA",4,foul,,mount st. joseph,alehia tucker,,59
493,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,493,00:59,,56 (+2),,54,"GOOD FT by SCHAD,OLIVIA",CENTRE-W 56-54 (-2),,"GOOD FT by SCHAD,OLIVIA",4,free throw,good,Centre,olivia schad,1,59
494,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,494,00:59,,56 (+1),,55,"GOOD FT by SCHAD,OLIVIA",CENTRE-W 56-55 (-1),,"GOOD FT by SCHAD,OLIVIA",4,free throw,good,Centre,olivia schad,1,59
495,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,495,00:58,"TURNOVER  by STUDER,LAINEE",,,,,,,"TURNOVER  by STUDER,LAINEE",4,turnover,,mount st. joseph,lainee studer,,58
496,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,496,00:58,,,,,"STEAL  by WILSON,KATHLEEN",,,"STEAL  by WILSON,KATHLEEN",4,steal,,Centre,,,58
497,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,497,00:58,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,58
498,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,498,00:58,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,58
499,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,499,00:54,,56,,57 (+1),"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",CENTRE-W 56-57 (+1),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",4,jumper,good,Centre,abigail stewart,2,54
500,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,500,--,,,,,"ASSIST  by WILSON,KATHLEEN",,,"ASSIST  by WILSON,KATHLEEN",4,assist,,Centre,kathleen wilson,,
501,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,501,00:45,"TURNOVER  by HABERTHY,MADDIE",,,,,,,"TURNOVER  by HABERTHY,MADDIE",4,turnover,,mount st. joseph,maddie haberthy,,45
502,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,502,00:45,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,45
503,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,503,00:45,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,45
504,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,504,00:45,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,45
505,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,505,00:33,,,,,"MISS LAYUP by STEWART,ABIGAIL",,,"MISS LAYUP by STEWART,ABIGAIL",4,layup,missed,Centre,abigail stewart,,33
506,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,506,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
507,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,507,00:29,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,29
508,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,508,00:18,"MISS JUMPER by TUCKER,ALEHIA",,,,,,,"MISS JUMPER by TUCKER,ALEHIA",4,jumper,missed,mount st. joseph,alehia tucker,,18
509,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,509,--,"REBOUND OFF by TUCKER,ALEHIA",,,,,,,"REBOUND OFF by TUCKER,ALEHIA",4,offensive rebound,,mount st. joseph,alehia tucker,,
510,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,510,00:10,"MISS 3PTR by MARCUM,MACKENZIE",,,,,,,"MISS 3PTR by MARCUM,MACKENZIE",4,three pointer,missed,mount st. joseph,mackenzie marcum,,10
511,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,511,--,"REBOUND OFF by SANDERS,REBA",,,,,,,"REBOUND OFF by SANDERS,REBA",4,offensive rebound,,mount st. joseph,reba sanders,,
512,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,512,00:08,"GOOD JUMPER by STUDER,LAINEE(in the paint)",58 (+1),,57,,MSJ-WBK 58-57 (-1),,"GOOD JUMPER by STUDER,LAINEE(in the paint)",4,jumper,good,mount st. joseph,lainee studer,2,8
513,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,513,00:03,,,,,"MISS LAYUP by WILSON,KATHLEEN",,,"MISS LAYUP by WILSON,KATHLEEN",4,layup,missed,Centre,kathleen wilson,,3
514,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,514,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
515,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,515,00:01,,58,,59 (+1),"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",CENTRE-W 58-59 (+1),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",4,layup,good,Centre,cheyenne bunner,2,1
516,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,516,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
