,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,NCC,Away Team Score,Play Team Indicator,Home Team Score,CEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
417,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,417,--,"REBOUND DEF by VITKUS,HANNAH",,,,,,,"REBOUND DEF by VITKUS,HANNAH",4,defensive rebound,,north central (ill.),hannah vitkus,,
418,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,418,07:20,"MISS 3PTR by VITKUS,HANNAH",,,,,,,"MISS 3PTR by VITKUS,HANNAH",4,three pointer,missed,north central (ill.),hannah vitkus,,440
419,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,419,--,"REBOUND OFF by PEARSON,ALLISON",,,,,,,"REBOUND OFF by PEARSON,ALLISON",4,offensive rebound,,north central (ill.),allison pearson,,
420,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,420,07:16,"MISS 3PTR by PEARSON,ALLISON",,,,,,,"MISS 3PTR by PEARSON,ALLISON",4,three pointer,missed,north central (ill.),allison pearson,,436
421,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,421,--,"REBOUND OFF by DESENBERG,PAGE",,,,,,,"REBOUND OFF by DESENBERG,PAGE",4,offensive rebound,,north central (ill.),page desenberg,,
422,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,422,06:59,"MISS LAYUP by NEWSOME,ALANNA",,,,,,,"MISS LAYUP by NEWSOME,ALANNA",4,layup,missed,north central (ill.),alanna newsome,,419
423,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,423,--,,,,,"REBOUND DEF by MILLER,LAKKEN",,,"REBOUND DEF by MILLER,LAKKEN",4,defensive rebound,,Centre,lakken miller,,
424,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,424,06:38,"SUB IN by BRENNAN,LYNDSAY",,,,,,,"SUB IN by BRENNAN,LYNDSAY",4,subbing in,,north central (ill.),lyndsay brennan,,398
425,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,425,06:38,"SUB IN by HOWARD,TYONNE",,,,,,,"SUB IN by HOWARD,TYONNE",4,subbing in,,north central (ill.),tyonne howard,,398
426,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,426,06:38,"SUB OUT by NEWSOME,ALANNA",,,,,,,"SUB OUT by NEWSOME,ALANNA",4,subbing out,,north central (ill.),alanna newsome,,398
427,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,427,06:38,"SUB OUT by DESENBERG,PAGE",,,,,,,"SUB OUT by DESENBERG,PAGE",4,subbing out,,north central (ill.),page desenberg,,398
428,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,428,06:38,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,398
429,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,429,06:38,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,398
430,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,430,06:38,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,398
431,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,431,06:38,,,,,"SUB IN by MORRIS,TAYLOR",,,"SUB IN by MORRIS,TAYLOR",4,subbing in,,Centre,taylor morris,,398
432,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,432,06:38,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,398
433,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,433,06:38,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,398
434,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,434,06:38,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,398
435,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,435,06:38,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,398
436,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,436,06:31,"GOOD LAYUP by DIMITROVA,NATALI(in the paint)",30,,45 (+15),,NCC 30-45 (+15),,"GOOD LAYUP by DIMITROVA,NATALI(in the paint)",4,layup,good,north central (ill.),natali dimitrova,2,391
437,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,437,--,"ASSIST  by BRENNAN,LYNDSAY",,,,,,,"ASSIST  by BRENNAN,LYNDSAY",4,assist,,north central (ill.),lyndsay brennan,,
438,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,438,05:55,"FOUL  by VITKUS,HANNAH",,,,,,,"FOUL  by VITKUS,HANNAH",4,foul,,north central (ill.),hannah vitkus,,355
439,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,439,05:55,,30,,46 (+16),"GOOD FT by CHIRICO,PRESLEY",CEN 30-46 (+16),,"GOOD FT by CHIRICO,PRESLEY",4,free throw,good,Centre,presley chirico,1,355
440,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,440,05:55,,,,,"MISS FT by CHIRICO,PRESLEY",,,"MISS FT by CHIRICO,PRESLEY",4,free throw,missed,Centre,presley chirico,,355
441,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,441,--,"REBOUND DEF by VITKUS,HANNAH",,,,,,,"REBOUND DEF by VITKUS,HANNAH",4,defensive rebound,,north central (ill.),hannah vitkus,,
442,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,442,05:55,,,,,"FOUL  by WEHBY,ABIGAIL",,,"FOUL  by WEHBY,ABIGAIL",4,foul,,Centre,abigail wehby,,355
443,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,443,05:55,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,355
444,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,444,05:55,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,355
445,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,445,05:55,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,355
446,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,446,05:55,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,355
447,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,447,05:55,,,,,"SUB OUT by CHIRICO,PRESLEY",,,"SUB OUT by CHIRICO,PRESLEY",4,subbing out,,Centre,presley chirico,,355
448,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,448,05:55,,,,,"SUB OUT by MORRIS,TAYLOR",,,"SUB OUT by MORRIS,TAYLOR",4,subbing out,,Centre,taylor morris,,355
449,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,449,05:55,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,355
450,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,450,05:55,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,355
451,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,451,05:43,"MISS JUMPER by DIMITROVA,NATALI",,,,,,,"MISS JUMPER by DIMITROVA,NATALI",4,jumper,missed,north central (ill.),natali dimitrova,,343
452,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,452,05:43,,,,,"BLOCK  by WEHBY,ABIGAIL",,,"BLOCK  by WEHBY,ABIGAIL",4,block,,Centre,abigail wehby,,343
453,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,453,--,,,,,"REBOUND DEF by MORRIS,TAYLOR",,,"REBOUND DEF by MORRIS,TAYLOR",4,defensive rebound,,Centre,taylor morris,,
454,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,454,05:34,,,,,"TURNOVER  by MARCUM,MADISON",,,"TURNOVER  by MARCUM,MADISON",4,turnover,,Centre,madison marcum,,334
455,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,455,05:31,,,,,"FOUL  by MARCUM,MADISON",,,"FOUL  by MARCUM,MADISON",4,foul,,Centre,madison marcum,,331
456,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,456,05:22,"MISS 3PTR by BRENNAN,LYNDSAY",,,,,,,"MISS 3PTR by BRENNAN,LYNDSAY",4,three pointer,missed,north central (ill.),lyndsay brennan,,322
457,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,457,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
458,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,458,04:58,,,,,"MISS JUMPER by WILSON,KATHLEEN",,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,298
459,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,459,--,"REBOUND DEF by VITKUS,HANNAH",,,,,,,"REBOUND DEF by VITKUS,HANNAH",4,defensive rebound,,north central (ill.),hannah vitkus,,
460,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,460,04:50,"GOOD LAYUP by DIMITROVA,NATALI(fastbreak)(in the paint)",32,,46 (+14),,NCC 32-46 (+14),,"GOOD LAYUP by DIMITROVA,NATALI(fastbreak)(in the paint)",4,layup,good,north central (ill.),natali(fastbreak) dimitrova,2,290
461,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,461,04:21,,,,,"TURNOVER  by HICKS,ELLEN",,,"TURNOVER  by HICKS,ELLEN",4,turnover,,Centre,ellen hicks,,261
462,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,462,04:20,"SUB IN by NEWSOME,ALANNA",,,,,,,"SUB IN by NEWSOME,ALANNA",4,subbing in,,north central (ill.),alanna newsome,,260
463,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,463,04:20,"SUB IN by DESENBERG,PAGE",,,,,,,"SUB IN by DESENBERG,PAGE",4,subbing in,,north central (ill.),page desenberg,,260
464,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,464,04:20,"SUB OUT by VITKUS,HANNAH",,,,,,,"SUB OUT by VITKUS,HANNAH",4,subbing out,,north central (ill.),hannah vitkus,,260
465,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,465,04:20,"SUB OUT by PEARSON,ALLISON",,,,,,,"SUB OUT by PEARSON,ALLISON",4,subbing out,,north central (ill.),allison pearson,,260
466,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,466,04:20,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,260
467,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,467,04:20,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,260
468,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,468,04:17,"GOOD LAYUP by HOWARD,TYONNE(in the paint)",34,,46 (+12),,NCC 34-46 (+12),,"GOOD LAYUP by HOWARD,TYONNE(in the paint)",4,layup,good,north central (ill.),tyonne howard,2,257
469,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,469,04:02,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",4,three pointer,missed,Centre,kathleen wilson,,242
470,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,470,--,"REBOUND DEF by HOWARD,TYONNE",,,,,,,"REBOUND DEF by HOWARD,TYONNE",4,defensive rebound,,north central (ill.),tyonne howard,,
471,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,471,03:58,,,,,"FOUL  by WILSON,KATHLEEN",,,"FOUL  by WILSON,KATHLEEN",4,foul,,Centre,kathleen wilson,,238
472,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,472,03:58,"GOOD FT by DESENBERG,PAGE",35,,46 (+11),,NCC 35-46 (+11),,"GOOD FT by DESENBERG,PAGE",4,free throw,good,north central (ill.),page desenberg,1,238
473,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,473,03:58,"MISS FT by DESENBERG,PAGE",,,,,,,"MISS FT by DESENBERG,PAGE",4,free throw,missed,north central (ill.),page desenberg,,238
474,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,474,--,,,,,"REBOUND DEF by CHIRICO,PRESLEY",,,"REBOUND DEF by CHIRICO,PRESLEY",4,defensive rebound,,Centre,presley chirico,,
475,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,475,03:58,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,238
476,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,476,03:58,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,238
477,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,477,03:52,"FOUL  by DESENBERG,PAGE",,,,,,,"FOUL  by DESENBERG,PAGE",4,foul,,north central (ill.),page desenberg,,232
478,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,478,03:45,,,,,"MISS FT by CHIRICO,PRESLEY",,,"MISS FT by CHIRICO,PRESLEY",4,free throw,missed,Centre,presley chirico,,225
479,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,479,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
480,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,480,03:45,,35,,47 (+12),"GOOD FT by CHIRICO,PRESLEY",CEN 35-47 (+12),,"GOOD FT by CHIRICO,PRESLEY",4,free throw,good,Centre,presley chirico,1,225
481,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,481,03:37,,,,,"FOUL  by MILLER,LAKKEN",,,"FOUL  by MILLER,LAKKEN",4,foul,,Centre,lakken miller,,217
482,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,482,03:37,"MISS FT by HOWARD,TYONNE",,,,,,,"MISS FT by HOWARD,TYONNE",4,free throw,missed,north central (ill.),tyonne howard,,217
483,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,483,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
484,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,484,03:37,"MISS FT by HOWARD,TYONNE",,,,,,,"MISS FT by HOWARD,TYONNE",4,free throw,missed,north central (ill.),tyonne howard,,217
485,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,485,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
486,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,486,03:37,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,217
487,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,487,03:37,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,217
