,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Centre,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
181,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,181,--,"REBOUND DEF by THACKER,JOSIE",,,,,,,"REBOUND DEF by THACKER,JOSIE",2,defensive rebound,,Centre,josie thacker,,
182,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,182,02:08,"MISS 3PTR by THACKER,JOSIE",,,,,,,"MISS 3PTR by THACKER,JOSIE",2,three pointer,missed,Centre,josie thacker,,128
183,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,183,--,,,,,"REBOUND DEF by FUJII,MISA",,,"REBOUND DEF by FUJII,MISA",2,defensive rebound,,birmingham-so.,misa fujii,,
184,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,184,01:54,,,,,"TURNOVER  by LEWIS,ALEX",,,"TURNOVER  by LEWIS,ALEX",2,turnover,,birmingham-so.,alex lewis,,114
185,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,185,01:34,,,,,"SUB OUT by MIDDLETON,LEAH",,,"SUB OUT by MIDDLETON,LEAH",2,subbing out,,birmingham-so.,leah middleton,,94
186,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,186,01:34,,,,,"SUB OUT by LEWIS,ALEX",,,"SUB OUT by LEWIS,ALEX",2,subbing out,,birmingham-so.,alex lewis,,94
187,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,187,01:34,,,,,"SUB IN by QUINTANA,CASSADY",,,"SUB IN by QUINTANA,CASSADY",2,subbing in,,birmingham-so.,cassady quintana,,94
188,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,188,01:34,,,,,"SUB IN by WANNEMUEHLER,JOSIE",,,"SUB IN by WANNEMUEHLER,JOSIE",2,subbing in,,birmingham-so.,josie wannemuehler,,94
189,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,189,01:34,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",2,subbing out,,Centre,payton herold,,94
190,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,190,01:34,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,94
191,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,191,01:34,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",2,subbing out,,Centre,josie thacker,,94
192,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,192,01:34,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,94
193,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,193,01:34,"SUB IN by MAROVICH,MACKENZIE",,,,,,,"SUB IN by MAROVICH,MACKENZIE",2,subbing in,,Centre,mackenzie marovich,,94
194,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,194,01:34,"SUB IN by WILSON,KAT",,,,,,,"SUB IN by WILSON,KAT",2,subbing in,,Centre,kat wilson,,94
195,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,195,01:34,,,,,"FOUL  by OLSEN,EMILEE",,,"FOUL  by OLSEN,EMILEE",2,foul,,birmingham-so.,emilee olsen,,94
196,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,196,01:34,"GOOD FT by WILSON,KAT",18,,28 (+10),,Centre 18-28 (-10),,"GOOD FT by WILSON,KAT",2,free throw,good,Centre,kat wilson,1,94
197,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,197,01:34,"GOOD FT by WILSON,KAT",19,,28 (+9),,Centre 19-28 (-9),,"GOOD FT by WILSON,KAT",2,free throw,good,Centre,kat wilson,1,94
198,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,198,01:06,,,,,"MISS JUMPER by FUJII,MISA(in the paint)",,,"MISS JUMPER by FUJII,MISA(in the paint)",2,jumper,missed,birmingham-so.,misa fujii,,66
199,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,199,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
200,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,200,00:46,"GOOD LAYUP by JENNINGS,RACHEL(in the paint)",21,,28 (+7),,Centre 21-28 (-7),,"GOOD LAYUP by JENNINGS,RACHEL(in the paint)",2,layup,good,Centre,rachel jennings,2,46
201,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,201,00:46,,,,,"FOUL  by FUJII,MISA",,,"FOUL  by FUJII,MISA",2,foul,,birmingham-so.,misa fujii,,46
202,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,202,00:46,"SUB OUT by MAROVICH,MACKENZIE",,,,,,,"SUB OUT by MAROVICH,MACKENZIE",2,subbing out,,Centre,mackenzie marovich,,46
203,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,203,00:46,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,46
204,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,204,00:46,"GOOD FT by JENNINGS,RACHEL",22,,28 (+6),,Centre 22-28 (-6),,"GOOD FT by JENNINGS,RACHEL",2,free throw,good,Centre,rachel jennings,1,46
205,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,205,00:36,,,,,"TURNOVER  by FUJII,MISA",,,"TURNOVER  by FUJII,MISA",2,turnover,,birmingham-so.,misa fujii,,36
206,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,206,00:09,"MISS JUMPER by JENNINGS,RACHEL(in the paint)",,,,,,,"MISS JUMPER by JENNINGS,RACHEL(in the paint)",2,jumper,missed,Centre,rachel jennings,,9
207,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,207,--,,,,,"REBOUND DEF by QUINTANA,CASSADY",,,"REBOUND DEF by QUINTANA,CASSADY",2,defensive rebound,,birmingham-so.,cassady quintana,,
208,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,208,00:01,,,,,"MISS 3PTR by QUINTANA,CASSADY",,,"MISS 3PTR by QUINTANA,CASSADY",2,three pointer,missed,birmingham-so.,cassady quintana,,1
209,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,209,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
210,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,210,Start Period 3,,,,,,,,,3,,,,,,
211,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,211,10:00,,,,,"SUB OUT by QUINTANA,CASSADY",,,"SUB OUT by QUINTANA,CASSADY",3,subbing out,,birmingham-so.,cassady quintana,,600
212,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,212,10:00,,,,,"SUB IN by MIDDLETON,LEAH",,,"SUB IN by MIDDLETON,LEAH",3,subbing in,,birmingham-so.,leah middleton,,600
213,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,213,10:00,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,600
214,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,214,10:00,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,600
215,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,215,10:00,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,600
216,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,216,10:00,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,600
217,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,217,09:42,,,,,"TURNOVER  by WANNEMUEHLER,JOSIE",,,"TURNOVER  by WANNEMUEHLER,JOSIE",3,turnover,,birmingham-so.,josie wannemuehler,,582
218,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,218,09:42,"STEAL  by WEHBY,ABIGAIL",,,,,,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,582
219,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,219,09:38,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",3,foul,,Centre,abigail wehby,,578
220,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,220,09:38,"TURNOVER  by WEHBY,ABIGAIL",,,,,,,"TURNOVER  by WEHBY,ABIGAIL",3,turnover,,Centre,abigail wehby,,578
221,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,221,09:38,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,578
222,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,222,09:38,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,578
223,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,223,09:24,,22,,30 (+8),"GOOD LAYUP by MIDDLETON,LEAH(in the paint)",BSC 22-30 (-8),,"GOOD LAYUP by MIDDLETON,LEAH(in the paint)",3,layup,good,birmingham-so.,leah middleton,2,564
224,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,224,09:04,"MISS 3PTR by WILSON,KAT",,,,,,,"MISS 3PTR by WILSON,KAT",3,three pointer,missed,Centre,kat wilson,,544
225,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,225,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",3,offensive rebound,,Centre,mikayla fee,,
226,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,226,09:00,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",3,jumper,missed,Centre,mikayla fee,,540
227,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,227,--,,,,,"REBOUND DEF by OLSEN,EMILEE",,,"REBOUND DEF by OLSEN,EMILEE",3,defensive rebound,,birmingham-so.,emilee olsen,,
228,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,228,08:47,,22,,33 (+11),"GOOD 3PTR by WANNEMUEHLER,JOSIE",BSC 22-33 (-11),,"GOOD 3PTR by WANNEMUEHLER,JOSIE",3,three pointer,good,birmingham-so.,josie wannemuehler,3,527
229,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,229,--,,,,,"ASSIST  by FUJII,MISA",,,"ASSIST  by FUJII,MISA",3,assist,,birmingham-so.,misa fujii,,
230,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,230,08:37,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,517
231,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,231,08:37,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,Centre,,,517
232,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,232,08:21,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",3,jumper,missed,Centre,ellen hicks,,501
233,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,233,--,,,,,"REBOUND DEF by FUJII,MISA",,,"REBOUND DEF by FUJII,MISA",3,defensive rebound,,birmingham-so.,misa fujii,,
234,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,234,08:12,,,,,"MISS LAYUP by WANNEMUEHLER,JOSIE(in the paint)",,,"MISS LAYUP by WANNEMUEHLER,JOSIE(in the paint)",3,layup,missed,birmingham-so.,josie wannemuehler,,492
235,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,235,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",3,defensive rebound,,Centre,madison marcum,,
236,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,236,07:51,"GOOD JUMPER by WILSON,KAT(in the paint)",24,,33 (+9),,Centre 24-33 (-9),,"GOOD JUMPER by WILSON,KAT(in the paint)",3,jumper,good,Centre,kat wilson,2,471
237,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,237,07:28,,,,,"MISS JUMPER by OLSEN,EMILEE(in the paint)",,,"MISS JUMPER by OLSEN,EMILEE(in the paint)",3,jumper,missed,birmingham-so.,emilee olsen,,448
238,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,238,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
239,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,239,07:12,"GOOD 3PTR by WILSON,KAT",27,,33 (+6),,Centre 27-33 (-6),,"GOOD 3PTR by WILSON,KAT",3,three pointer,good,Centre,kat wilson,3,432
240,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,240,--,"ASSIST  by HICKS,ELLEN",,,,,,,"ASSIST  by HICKS,ELLEN",3,assist,,Centre,ellen hicks,,
241,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,241,06:50,,,,,"MISS JUMPER by OLSEN,EMILEE(in the paint)",,,"MISS JUMPER by OLSEN,EMILEE(in the paint)",3,jumper,missed,birmingham-so.,emilee olsen,,410
242,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,242,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",3,defensive rebound,,Centre,madison marcum,,
243,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,243,06:31,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,391
