,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,HENDRIXW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
377,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,377,07:41,"SUB IN by GARRETT,TAYLOR",,,,,,,"SUB IN by GARRETT,TAYLOR",4,subbing in,,Centre,taylor garrett,,461
378,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,378,07:41,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,461
379,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,379,07:41,,,,,"SUB IN by MOJAVER,ZOE",,,"SUB IN by MOJAVER,ZOE",4,subbing in,,hendrix,zoe mojaver,,461
380,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,380,07:41,,,,,"SUB OUT by WENDT,CAROLINE",,,"SUB OUT by WENDT,CAROLINE",4,subbing out,,hendrix,caroline wendt,,461
381,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,381,07:40,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,460
382,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,382,07:40,"SUB OUT by GARRETT,TAYLOR",,,,,,,"SUB OUT by GARRETT,TAYLOR",4,subbing out,,Centre,taylor garrett,,460
383,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,383,07:17,"MISS 3PTR by MURRAY,KYLEE",,,,,,,"MISS 3PTR by MURRAY,KYLEE",4,three pointer,missed,Centre,kylee murray,,437
384,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,384,--,"REBOUND OFF by WEHBY,ABIGAIL",,,,,,,"REBOUND OFF by WEHBY,ABIGAIL",4,offensive rebound,,Centre,abigail wehby,,
385,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,385,07:13,"MISS JUMPER by WEHBY,ABIGAIL",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL",4,jumper,missed,Centre,abigail wehby,,433
386,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,386,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
387,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,387,06:37,,63 (+16),,47,"GOOD LAYUP by GUTIERREZ,ANISSA(in the paint)",HENDRIXW 63-47 (+16),,"GOOD LAYUP by GUTIERREZ,ANISSA(in the paint)",4,layup,good,hendrix,anissa gutierrez,2,397
388,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,388,06:37,"FOUL  by HEROLD,PAYTON",,,,,,,"FOUL  by HEROLD,PAYTON",4,foul,,Centre,payton herold,,397
389,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,389,06:37,,63 (+15),,48,"GOOD FT by GUTIERREZ,ANISSA",HENDRIXW 63-48 (+15),,"GOOD FT by GUTIERREZ,ANISSA",4,free throw,good,hendrix,anissa gutierrez,1,397
390,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,390,06:37,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,397
391,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,391,06:37,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,397
392,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,392,06:37,,,,,"SUB IN by NEILSON,BELLE",,,"SUB IN by NEILSON,BELLE",4,subbing in,,hendrix,belle neilson,,397
393,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,393,06:37,,,,,"SUB OUT by WOPPMAN,RACHEL",,,"SUB OUT by WOPPMAN,RACHEL",4,subbing out,,hendrix,rachel woppman,,397
394,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,394,06:35,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,395
395,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,395,06:35,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",4,subbing out,,Centre,payton herold,,395
396,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,396,06:14,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",4,jumper,missed,Centre,kat wilson,,374
397,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,397,--,,,,,"REBOUND DEF by GUTIERREZ,ANISSA",,,"REBOUND DEF by GUTIERREZ,ANISSA",4,defensive rebound,,hendrix,anissa gutierrez,,
398,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,398,05:51,"FOUL  by MURRAY,KYLEE",,,,,,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,351
399,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,399,05:51,,63 (+14),,49,"GOOD FT by JENKINS,KESSIE",HENDRIXW 63-49 (+14),,"GOOD FT by JENKINS,KESSIE",4,free throw,good,hendrix,kessie jenkins,1,351
400,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,400,05:51,,63 (+13),,50,"GOOD FT by JENKINS,KESSIE",HENDRIXW 63-50 (+13),,"GOOD FT by JENKINS,KESSIE",4,free throw,good,hendrix,kessie jenkins,1,351
401,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,401,05:51,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,351
402,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,402,05:51,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,351
403,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,403,05:51,,,,,"SUB IN by WOPPMAN,RACHEL",,,"SUB IN by WOPPMAN,RACHEL",4,subbing in,,hendrix,rachel woppman,,351
404,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,404,05:51,,,,,"SUB OUT by MOJAVER,ZOE",,,"SUB OUT by MOJAVER,ZOE",4,subbing out,,hendrix,zoe mojaver,,351
405,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,405,05:47,"GOOD LAYUP by WILSON,KAT(in the paint)",65 (+15),,50,,CENTRE 65-50 (+15),,"GOOD LAYUP by WILSON,KAT(in the paint)",4,layup,good,Centre,kat wilson,2,347
406,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,406,--,"ASSIST  by MARCUM,MADISON",,,,,,,"ASSIST  by MARCUM,MADISON",4,assist,,Centre,madison marcum,,
407,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,407,05:24,"FOUL  by MURRAY,KYLEE",,,,,,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,324
408,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,408,05:14,"FOUL  by JENNINGS,RACHEL",,,,,,,"FOUL  by JENNINGS,RACHEL",4,foul,,Centre,rachel jennings,,314
409,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,409,05:14,,65 (+14),,51,"GOOD FT by WOPPMAN,RACHEL",HENDRIXW 65-51 (+14),,"GOOD FT by WOPPMAN,RACHEL",4,free throw,good,hendrix,rachel woppman,1,314
410,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,410,05:14,,65 (+13),,52,"GOOD FT by WOPPMAN,RACHEL",HENDRIXW 65-52 (+13),,"GOOD FT by WOPPMAN,RACHEL",4,free throw,good,hendrix,rachel woppman,1,314
411,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,411,05:14,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,314
412,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,412,05:14,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,314
413,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,413,04:50,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,290
414,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,414,--,,,,,"REBOUND DEF by GUTIERREZ,ANISSA",,,"REBOUND DEF by GUTIERREZ,ANISSA",4,defensive rebound,,hendrix,anissa gutierrez,,
415,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,415,04:41,"FOUL  by MURRAY,KYLEE",,,,,,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,281
416,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,416,04:41,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,hendrix,,,281
417,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,417,04:41,,65 (+12),,53,"GOOD FT by NEILSON,BELLE",HENDRIXW 65-53 (+12),,"GOOD FT by NEILSON,BELLE",4,free throw,good,hendrix,belle neilson,1,281
418,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,418,04:41,,,,,"MISS FT by NEILSON,BELLE",,,"MISS FT by NEILSON,BELLE",4,free throw,missed,hendrix,belle neilson,,281
419,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,419,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
420,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,420,04:41,,,,,"SUB IN by WENDT,CAROLINE",,,"SUB IN by WENDT,CAROLINE",4,subbing in,,hendrix,caroline wendt,,281
421,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,421,04:41,,,,,"SUB OUT by JENKINS,KESSIE",,,"SUB OUT by JENKINS,KESSIE",4,subbing out,,hendrix,kessie jenkins,,281
422,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,422,04:18,"GOOD 3PTR by MURRAY,KYLEE",68 (+15),,53,,CENTRE 68-53 (+15),,"GOOD 3PTR by MURRAY,KYLEE",4,three pointer,good,Centre,kylee murray,3,258
423,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,423,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
424,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,424,03:58,"FOUL  by MURRAY,KYLEE",,,,,,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,238
425,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,425,03:58,,,,,"MISS FT by WOPPMAN,RACHEL",,,"MISS FT by WOPPMAN,RACHEL",4,free throw,missed,hendrix,rachel woppman,,238
426,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,426,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
427,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,427,03:58,,,,,"MISS FT by WOPPMAN,RACHEL",,,"MISS FT by WOPPMAN,RACHEL",4,free throw,missed,hendrix,rachel woppman,,238
428,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,428,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
429,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,429,03:43,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",4,turnover,,Centre,mikayla fee,,223
430,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,430,03:42,,,,,"STEAL  by GUTIERREZ,ANISSA",,,"STEAL  by GUTIERREZ,ANISSA",4,steal,,hendrix,,,222
431,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,431,03:32,,68 (+13),,55,"GOOD LAYUP by WOPPMAN,RACHEL(in the paint)",HENDRIXW 68-55 (+13),,"GOOD LAYUP by WOPPMAN,RACHEL(in the paint)",4,layup,good,hendrix,rachel woppman,2,212
432,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,432,03:32,"FOUL  by WILSON,KAT",,,,,,,"FOUL  by WILSON,KAT",4,foul,,Centre,kat wilson,,212
433,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,433,03:32,,68 (+12),,56,"GOOD FT by WOPPMAN,RACHEL",HENDRIXW 68-56 (+12),,"GOOD FT by WOPPMAN,RACHEL",4,free throw,good,hendrix,rachel woppman,1,212
434,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,434,03:32,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,212
435,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,435,03:32,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,212
436,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,436,03:32,,,,,"SUB IN by JENKINS,KESSIE",,,"SUB IN by JENKINS,KESSIE",4,subbing in,,hendrix,kessie jenkins,,212
437,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,437,03:32,,,,,"SUB IN by SALYER,CASSIDY",,,"SUB IN by SALYER,CASSIDY",4,subbing in,,hendrix,cassidy salyer,,212
438,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,438,03:32,,,,,"SUB OUT by WOPPMAN,RACHEL",,,"SUB OUT by WOPPMAN,RACHEL",4,subbing out,,hendrix,rachel woppman,,212
439,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,439,03:32,,,,,"SUB OUT by WENDT,CAROLINE",,,"SUB OUT by WENDT,CAROLINE",4,subbing out,,hendrix,caroline wendt,,212
440,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,440,03:21,,,,,"FOUL  by SALYER,CASSIDY",,,"FOUL  by SALYER,CASSIDY",4,foul,,hendrix,cassidy salyer,,201
441,19,hendrix,Centre,Hendrix,73-59,73,59,"15, 25, 16, 17, 73","10, 16, 12, 21, 59",15,25,16,17,73,10,16,12,21,59,"11-8, 5-3 SAA","2-17, 0-8 SAA",01/24/20,Win,451,No Location Recorded,6:00 PM,A,441,03:03,,,,,"FOUL  by NEILSON,BELLE",,,"FOUL  by NEILSON,BELLE",4,foul,,hendrix,belle neilson,,183
