,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CEN,Away Team Score,Play Team Indicator,Home Team Score,DYC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
368,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,368,01:28,,,,,"SUB OUT by SCHENKEL,ASHLEY",,,"SUB OUT by SCHENKEL,ASHLEY",3,subbing out,,d'youville,ashley schenkel,,88
369,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,369,01:28,,,,,"SUB OUT by WITTEK,SARAH",,,"SUB OUT by WITTEK,SARAH",3,subbing out,,d'youville,sarah wittek,,88
370,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,370,01:28,,,,,"SUB IN by HORE,DANIELLE",,,"SUB IN by HORE,DANIELLE",3,subbing in,,d'youville,danielle hore,,88
371,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,371,01:28,,,,,"SUB IN by VANAUKEN,ELYSE",,,"SUB IN by VANAUKEN,ELYSE",3,subbing in,,d'youville,elyse vanauken,,88
372,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,372,01:28,,,,,"SUB IN by MCKEONE,BRIGID",,,"SUB IN by MCKEONE,BRIGID",3,subbing in,,d'youville,brigid mckeone,,88
373,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,373,01:07,,,,,"TURNOVER  by MCKEONE,BRIGID",,,"TURNOVER  by MCKEONE,BRIGID",3,turnover,,d'youville,brigid mckeone,,67
374,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,374,01:07,"STEAL  by FEE,MIKAYLA",,,,,,,"STEAL  by FEE,MIKAYLA",3,steal,,Centre,,,67
375,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,375,00:44,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",3,jumper,missed,Centre,ellen hicks,,44
376,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,376,00:44,,,,,"BLOCK  by MCKEONE,BRIGID",,,"BLOCK  by MCKEONE,BRIGID",3,block,,d'youville,brigid mckeone,,44
377,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,377,--,,,,,"REBOUND DEF by VANAUKEN,ELYSE",,,"REBOUND DEF by VANAUKEN,ELYSE",3,defensive rebound,,d'youville,elyse vanauken,,
378,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,378,00:27,,42 (+24),,18,"GOOD JUMPER by MCKEONE,BRIGID(in the paint)",DYC 42-18 (+24),,"GOOD JUMPER by MCKEONE,BRIGID(in the paint)",3,jumper,good,d'youville,brigid mckeone,2,27
379,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,379,--,,,,,"ASSIST  by CARPENTER,KELSEY",,,"ASSIST  by CARPENTER,KELSEY",3,assist,,d'youville,kelsey carpenter,,
380,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,380,00:06,"GOOD 3PTR by JACKSON,HANNAH",45 (+27),,18,,CEN 45-18 (+27),,"GOOD 3PTR by JACKSON,HANNAH",3,three pointer,good,Centre,hannah jackson,3,6
381,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,381,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
382,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,382,Start Period 4,,,,,,,,,4,,,,,,
383,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,383,10:00,,,,,"SUB OUT by HORE,DANIELLE",,,"SUB OUT by HORE,DANIELLE",4,subbing out,,d'youville,danielle hore,,600
384,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,384,10:00,,,,,"SUB OUT by WOZNIAK,HANNAH",,,"SUB OUT by WOZNIAK,HANNAH",4,subbing out,,d'youville,hannah wozniak,,600
385,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,385,10:00,,,,,"SUB IN by SCHENKEL,ASHLEY",,,"SUB IN by SCHENKEL,ASHLEY",4,subbing in,,d'youville,ashley schenkel,,600
386,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,386,10:00,,,,,"SUB IN by BRADLEY,ELIZABETH",,,"SUB IN by BRADLEY,ELIZABETH",4,subbing in,,d'youville,elizabeth bradley,,600
387,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,387,09:48,,,,,"TURNOVER  by CARPENTER,KELSEY(in the paint)",,,"TURNOVER  by CARPENTER,KELSEY(in the paint)",4,turnover,,d'youville,kelsey carpenter,,588
388,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,388,09:43,,,,,"FOUL  by BRADLEY,ELIZABETH",,,"FOUL  by BRADLEY,ELIZABETH",4,foul,,d'youville,elizabeth bradley,,583
389,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,389,09:38,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",4,turnover,,Centre,ellen hicks,,578
390,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,390,09:28,,,,,"MISS 3PTR by BRADLEY,ELIZABETH",,,"MISS 3PTR by BRADLEY,ELIZABETH",4,three pointer,missed,d'youville,elizabeth bradley,,568
391,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,391,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
392,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,392,09:04,"MISS LAYUP by FEE,MIKAYLA",,,,,,,"MISS LAYUP by FEE,MIKAYLA",4,layup,missed,Centre,mikayla fee,,544
393,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,393,--,,,,,"REBOUND DEF by VANAUKEN,ELYSE",,,"REBOUND DEF by VANAUKEN,ELYSE",4,defensive rebound,,d'youville,elyse vanauken,,
394,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,394,08:42,"FOUL  by FEE,MIKAYLA(in the paint)",,,,,,,"FOUL  by FEE,MIKAYLA(in the paint)",4,foul,,Centre,mikayla fee,,522
395,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,395,08:42,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,522
396,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,396,08:42,"SUB IN by ROBERTS,BRIANNA",,,,,,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,522
397,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,397,08:42,,,,,"MISS FT by BRADLEY,ELIZABETH",,,"MISS FT by BRADLEY,ELIZABETH",4,free throw,missed,d'youville,elizabeth bradley,,522
398,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,398,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
399,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,399,08:42,,45 (+26),,19,"GOOD FT by BRADLEY,ELIZABETH",DYC 45-19 (+26),,"GOOD FT by BRADLEY,ELIZABETH",4,free throw,good,d'youville,elizabeth bradley,1,522
400,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,400,08:26,"MISS JUMPER by MARCUM,MADISON(in the paint)",,,,,,,"MISS JUMPER by MARCUM,MADISON(in the paint)",4,jumper,missed,Centre,madison marcum,,506
401,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,401,--,"REBOUND OFF by HICKS,ELLEN",,,,,,,"REBOUND OFF by HICKS,ELLEN",4,offensive rebound,,Centre,ellen hicks,,
402,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,402,08:21,"MISS LAYUP by HICKS,ELLEN",,,,,,,"MISS LAYUP by HICKS,ELLEN",4,layup,missed,Centre,ellen hicks,,501
403,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,403,--,,,,,"REBOUND DEF by MCKEONE,BRIGID",,,"REBOUND DEF by MCKEONE,BRIGID",4,defensive rebound,,d'youville,brigid mckeone,,
404,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,404,08:06,,,,,"TURNOVER  by VANAUKEN,ELYSE(in the paint)",,,"TURNOVER  by VANAUKEN,ELYSE(in the paint)",4,turnover,,d'youville,elyse vanauken,,486
405,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,405,08:06,"STEAL  by HICKS,ELLEN",,,,,,,"STEAL  by HICKS,ELLEN",4,steal,,Centre,,,486
406,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,406,08:01,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",4,turnover,,Centre,ellen hicks,,481
407,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,407,08:01,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,481
408,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,408,08:01,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",4,subbing in,,Centre,josie thacker,,481
409,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,409,07:55,,,,,"MISS 3PTR by SCHENKEL,ASHLEY",,,"MISS 3PTR by SCHENKEL,ASHLEY",4,three pointer,missed,d'youville,ashley schenkel,,475
410,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,410,--,,,,,"REBOUND OFF by CARPENTER,KELSEY",,,"REBOUND OFF by CARPENTER,KELSEY",4,offensive rebound,,d'youville,kelsey carpenter,,
411,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,411,07:36,,,,,"MISS JUMPER by MCKEONE,BRIGID(in the paint)",,,"MISS JUMPER by MCKEONE,BRIGID(in the paint)",4,jumper,missed,d'youville,brigid mckeone,,456
412,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,412,--,"REBOUND DEF by JACKSON,HANNAH",,,,,,,"REBOUND DEF by JACKSON,HANNAH",4,defensive rebound,,Centre,hannah jackson,,
413,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,413,07:22,,,,,"FOUL  by MCKEONE,BRIGID",,,"FOUL  by MCKEONE,BRIGID",4,foul,,d'youville,brigid mckeone,,442
414,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,414,07:22,"SUB OUT by JACKSON,HANNAH",,,,,,,"SUB OUT by JACKSON,HANNAH",4,subbing out,,Centre,hannah jackson,,442
415,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,415,07:22,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,442
416,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,416,07:22,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,442
417,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,417,07:22,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,442
418,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,418,07:22,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,442
419,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,419,07:22,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,442
420,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,420,07:22,,,,,"SUB OUT by MCKEONE,BRIGID",,,"SUB OUT by MCKEONE,BRIGID",4,subbing out,,d'youville,brigid mckeone,,442
421,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,421,07:22,,,,,"SUB OUT by CARPENTER,KELSEY",,,"SUB OUT by CARPENTER,KELSEY",4,subbing out,,d'youville,kelsey carpenter,,442
422,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,422,07:22,,,,,"SUB IN by KIRISITS,HALEY",,,"SUB IN by KIRISITS,HALEY",4,subbing in,,d'youville,haley kirisits,,442
423,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,423,07:22,,,,,"SUB IN by ERLANDSON,EMMALEA",,,"SUB IN by ERLANDSON,EMMALEA",4,subbing in,,d'youville,emmalea erlandson,,442
424,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,424,07:16,"TURNOVER  by HEROLD,PAYTON",,,,,,,"TURNOVER  by HEROLD,PAYTON",4,turnover,,Centre,payton herold,,436
425,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,425,06:59,,,,,"TURNOVER  by ERLANDSON,EMMALEA(in the paint)",,,"TURNOVER  by ERLANDSON,EMMALEA(in the paint)",4,turnover,,d'youville,emmalea erlandson,,419
426,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,426,06:47,"TURNOVER  by MURRAY,KYLEE",,,,,,,"TURNOVER  by MURRAY,KYLEE",4,turnover,,Centre,kylee murray,,407
427,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,427,06:47,,,,,"STEAL  by ERLANDSON,EMMALEA",,,"STEAL  by ERLANDSON,EMMALEA",4,steal,,d'youville,,,407
428,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,428,06:34,,,,,"TURNOVER  by VANAUKEN,ELYSE",,,"TURNOVER  by VANAUKEN,ELYSE",4,turnover,,d'youville,elyse vanauken,,394
429,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,429,06:34,"STEAL  by JENNINGS,RACHEL",,,,,,,"STEAL  by JENNINGS,RACHEL",4,steal,,Centre,,,394
430,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,430,06:29,"MISS 3PTR by HEROLD,PAYTON",,,,,,,"MISS 3PTR by HEROLD,PAYTON",4,three pointer,missed,Centre,payton herold,,389
431,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,431,--,"REBOUND OFF by THACKER,JOSIE",,,,,,,"REBOUND OFF by THACKER,JOSIE",4,offensive rebound,,Centre,josie thacker,,
432,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,432,06:23,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,383
433,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,433,06:23,,,,,"SUB OUT by SCHENKEL,ASHLEY",,,"SUB OUT by SCHENKEL,ASHLEY",4,subbing out,,d'youville,ashley schenkel,,383
434,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,434,06:23,,,,,"SUB IN by ALTON,SYDNEY",,,"SUB IN by ALTON,SYDNEY",4,subbing in,,d'youville,sydney alton,,383
435,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,435,06:14,"TURNOVER  by THACKER,JOSIE",,,,,,,"TURNOVER  by THACKER,JOSIE",4,turnover,,Centre,josie thacker,,374
436,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,436,06:06,"FOUL  by HEROLD,PAYTON(in the paint)",,,,,,,"FOUL  by HEROLD,PAYTON(in the paint)",4,foul,,Centre,payton herold,,366
437,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,437,06:06,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",4,subbing out,,Centre,josie thacker,,366
438,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,438,06:06,"SUB IN by GARRETT,TAYLOR",,,,,,,"SUB IN by GARRETT,TAYLOR",4,subbing in,,Centre,taylor garrett,,366
439,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,439,06:06,,45 (+25),,20,"GOOD FT by BRADLEY,ELIZABETH",DYC 45-20 (+25),,"GOOD FT by BRADLEY,ELIZABETH",4,free throw,good,d'youville,elizabeth bradley,1,366
440,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,440,06:06,,45 (+24),,21,"GOOD FT by BRADLEY,ELIZABETH",DYC 45-21 (+24),,"GOOD FT by BRADLEY,ELIZABETH",4,free throw,good,d'youville,elizabeth bradley,1,366
441,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,441,05:59,"TURNOVER  by ROBERTS,BRIANNA",,,,,,,"TURNOVER  by ROBERTS,BRIANNA",4,turnover,,Centre,brianna roberts,,359
442,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,442,05:59,,,,,"STEAL  by VANAUKEN,ELYSE",,,"STEAL  by VANAUKEN,ELYSE",4,steal,,d'youville,,,359
