,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Mill,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
453,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,453,02:56,,,,,"STEAL  by WILSON,KAT",,,"STEAL  by WILSON,KAT",4,steal,,Centre,,,176
454,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,454,02:36,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,156
455,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,455,--,,,,,"REBOUND OFF by FEE,MIKAYLA",,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
456,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,456,02:32,,41,,50 (+9),"GOOD LAYUP by FEE,MIKAYLA(in the paint)",Centre 41-50 (+9),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,152
457,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,457,02:19,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,139
458,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,458,02:19,"SUB OUT by DONALDSON,MEGAN",,,,,,,"SUB OUT by DONALDSON,MEGAN",4,subbing out,,millsaps,megan donaldson,,139
459,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,459,02:19,"SUB IN by CALDWELL,DEVAN",,,,,,,"SUB IN by CALDWELL,DEVAN",4,subbing in,,millsaps,devan caldwell,,139
460,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,460,02:19,"MISS FT by WILSON,ANNA",,,,,,,"MISS FT by WILSON,ANNA",4,free throw,missed,millsaps,anna wilson,,139
461,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,461,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
462,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,462,02:19,"GOOD FT by WILSON,ANNA",42,,50 (+8),,Mill 42-50 (+8),,"GOOD FT by WILSON,ANNA",4,free throw,good,millsaps,anna wilson,1,139
463,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,463,02:02,,,,,"TURNOVER  by HICKS,ELLEN",,,"TURNOVER  by HICKS,ELLEN",4,turnover,,Centre,ellen hicks,,122
464,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,464,02:02,"STEAL  by RAYFORD,ANDREA",,,,,,,"STEAL  by RAYFORD,ANDREA",4,steal,,millsaps,,,122
465,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,465,01:48,"GOOD JUMPER by WILSON,ANNA(in the paint)",44,,50 (+6),,Mill 44-50 (+6),,"GOOD JUMPER by WILSON,ANNA(in the paint)",4,jumper,good,millsaps,anna wilson,2,108
466,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,466,01:41,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",4,turnover,,Centre,abigail wehby,,101
467,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,467,01:41,"STEAL  by CALDWELL,DEVAN",,,,,,,"STEAL  by CALDWELL,DEVAN",4,steal,,millsaps,,,101
468,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,468,01:35,"TURNOVER  by CALDWELL,DEVAN",,,,,,,"TURNOVER  by CALDWELL,DEVAN",4,turnover,,millsaps,devan caldwell,,95
469,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,469,01:35,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",4,steal,,Centre,,,95
470,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,470,01:21,,,,,"MISS JUMPER by FEE,MIKAYLA",,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,81
471,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,471,--,"REBOUND DEF by RAYFORD,ANDREA",,,,,,,"REBOUND DEF by RAYFORD,ANDREA",4,defensive rebound,,millsaps,andrea rayford,,
472,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,472,01:10,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,70
473,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,473,01:06,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,66
474,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,474,01:06,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,66
475,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,475,01:06,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,66
476,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,476,00:58,"MISS JUMPER by MANNING,TAELOR(in the paint)",,,,,,,"MISS JUMPER by MANNING,TAELOR(in the paint)",4,jumper,missed,millsaps,taelor manning,,58
477,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,477,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
478,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,478,00:41,"FOUL  by MANNING,TAELOR",,,,,,,"FOUL  by MANNING,TAELOR",4,foul,,millsaps,taelor manning,,41
479,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,479,00:41,"SUB OUT by MANNING,TAELOR",,,,,,,"SUB OUT by MANNING,TAELOR",4,subbing out,,millsaps,taelor manning,,41
480,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,480,00:41,"SUB IN by LARTIGUE,ELECIA",,,,,,,"SUB IN by LARTIGUE,ELECIA",4,subbing in,,millsaps,elecia lartigue,,41
481,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,481,00:41,,44,,51 (+7),"GOOD FT by WILSON,KAT",Centre 44-51 (+7),,"GOOD FT by WILSON,KAT",4,free throw,good,Centre,kat wilson,1,41
482,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,482,00:41,,44,,52 (+8),"GOOD FT by WILSON,KAT",Centre 44-52 (+8),,"GOOD FT by WILSON,KAT",4,free throw,good,Centre,kat wilson,1,41
483,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,483,00:31,"MISS 3PTR by KING,BRIASHA",,,,,,,"MISS 3PTR by KING,BRIASHA",4,three pointer,missed,millsaps,briasha king,,31
484,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,484,--,"REBOUND OFF by WILSON,ANNA",,,,,,,"REBOUND OFF by WILSON,ANNA",4,offensive rebound,,millsaps,anna wilson,,
485,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,485,00:25,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,25
486,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,486,00:25,"SUB OUT by LARTIGUE,ELECIA",,,,,,,"SUB OUT by LARTIGUE,ELECIA",4,subbing out,,millsaps,elecia lartigue,,25
487,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,487,00:25,"SUB OUT by WILSON,ANNA",,,,,,,"SUB OUT by WILSON,ANNA",4,subbing out,,millsaps,anna wilson,,25
488,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,488,00:25,"SUB IN by SIMS,EMILY",,,,,,,"SUB IN by SIMS,EMILY",4,subbing in,,millsaps,emily sims,,25
489,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,489,00:25,"SUB IN by BICKMANN,MEAGAN",,,,,,,"SUB IN by BICKMANN,MEAGAN",4,subbing in,,millsaps,meagan bickmann,,25
490,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,490,00:25,"MISS FT by RAYFORD,ANDREA",,,,,,,"MISS FT by RAYFORD,ANDREA",4,free throw,missed,millsaps,andrea rayford,,25
491,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,491,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
492,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,492,00:25,"MISS FT by RAYFORD,ANDREA",,,,,,,"MISS FT by RAYFORD,ANDREA",4,free throw,missed,millsaps,andrea rayford,,25
493,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,493,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",4,defensive rebound,,Centre,kylee murray,,
494,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,494,00:25,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,25
495,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,495,00:24,"FOUL  by SIMS,EMILY",,,,,,,"FOUL  by SIMS,EMILY",4,foul,,millsaps,emily sims,,24
496,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,496,00:24,,44,,53 (+9),"GOOD FT by WEHBY,ABIGAIL",Centre 44-53 (+9),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,24
497,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,497,00:24,,44,,54 (+10),"GOOD FT by WEHBY,ABIGAIL",Centre 44-54 (+10),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,24
498,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,498,00:15,"GOOD JUMPER by CALDWELL,DEVAN(in the paint)",46,,54 (+8),,Mill 46-54 (+8),,"GOOD JUMPER by CALDWELL,DEVAN(in the paint)",4,jumper,good,millsaps,devan caldwell,2,15
499,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,499,00:15,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,15
500,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,500,00:15,"MISS FT by CALDWELL,DEVAN",,,,,,,"MISS FT by CALDWELL,DEVAN",4,free throw,missed,millsaps,devan caldwell,,15
501,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,501,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",4,defensive rebound,,Centre,kylee murray,,
502,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,502,00:14,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,14
503,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,503,00:10,"FOUL  by BICKMANN,MEAGAN",,,,,,,"FOUL  by BICKMANN,MEAGAN",4,foul,,millsaps,meagan bickmann,,10
504,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,504,00:10,,46,,55 (+9),"GOOD FT by WEHBY,ABIGAIL",Centre 46-55 (+9),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,10
505,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,505,00:10,,46,,56 (+10),"GOOD FT by WEHBY,ABIGAIL",Centre 46-56 (+10),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,10
506,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,506,00:10,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,10
507,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,507,00:10,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,10
508,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,508,00:10,,,,,"FOUL  by MARCUM,MADISON",,,"FOUL  by MARCUM,MADISON",4,foul,,Centre,madison marcum,,10
509,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,509,00:10,"GOOD FT by KING,BRIASHA",47,,56 (+9),,Mill 47-56 (+9),,"GOOD FT by KING,BRIASHA",4,free throw,good,millsaps,briasha king,1,10
510,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,510,00:10,"GOOD FT by KING,BRIASHA",48,,56 (+8),,Mill 48-56 (+8),,"GOOD FT by KING,BRIASHA",4,free throw,good,millsaps,briasha king,1,10
511,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,511,00:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,10
512,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,512,00:08,"FOUL  by KING,BRIASHA",,,,,,,"FOUL  by KING,BRIASHA",4,foul,,millsaps,briasha king,,8
513,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,513,00:08,,48,,57 (+9),"GOOD FT by WILSON,KAT",Centre 48-57 (+9),,"GOOD FT by WILSON,KAT",4,free throw,good,Centre,kat wilson,1,8
514,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,514,00:08,,48,,58 (+10),"GOOD FT by WILSON,KAT",Centre 48-58 (+10),,"GOOD FT by WILSON,KAT",4,free throw,good,Centre,kat wilson,1,8
515,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,515,00:00,"MISS LAYUP by RAYFORD,ANDREA(in the paint)",,,,,,,"MISS LAYUP by RAYFORD,ANDREA(in the paint)",4,layup,missed,millsaps,andrea rayford,,0
516,22,millsaps,Millsaps,Centre,58-48,58,48,"13, 16, 17, 12, 58","9, 12, 15, 12, 48",13,16,17,12,58,9,12,15,12,48,"13-9,7-4 SAA","9-13,3-8 SAA",02/02/20,Win,216,No Location Recorded,1:00 PM,H,516,--,"REBOUND OFF by RAYFORD,ANDREA",,,,,,,"REBOUND OFF by RAYFORD,ANDREA",4,offensive rebound,,millsaps,andrea rayford,,
