,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OTT,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
246,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,246,09:43,"SUB IN by SCHOLZ,ABBIE",,,,,,,"SUB IN by SCHOLZ,ABBIE",3,subbing in,,otterbein,abbie scholz,,583
247,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,247,09:42,"MISS LAYUP by JACKSON,ANGELIA(in the paint)",,,,,,,"MISS LAYUP by JACKSON,ANGELIA(in the paint)",3,layup,missed,otterbein,angelia jackson,,582
248,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,248,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
249,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,249,09:23,,21,,21,"GOOD LAYUP by MARCUM,MADISON(fastbreak)(in the paint)",Centre 21-21 (0),,"GOOD LAYUP by MARCUM,MADISON(fastbreak)(in the paint)",3,layup,good,Centre,madison(fastbreak) marcum,2,563
250,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,250,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
251,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,251,09:13,"GOOD JUMPER by HOSCHOUER,JENNA(in the paint)",23 (+2),,21,,OTT 23-21 (-2),,"GOOD JUMPER by HOSCHOUER,JENNA(in the paint)",3,jumper,good,otterbein,jenna hoschouer,2,553
252,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,252,09:02,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,542
253,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,253,--,"REBOUND DEF by CUTTERIDGE,DELANEY",,,,,,,"REBOUND DEF by CUTTERIDGE,DELANEY",3,defensive rebound,,otterbein,delaney cutteridge,,
254,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,254,08:56,"GOOD 3PTR by JACKSON,ANGELIA",26 (+5),,21,,OTT 26-21 (-5),,"GOOD 3PTR by JACKSON,ANGELIA",3,three pointer,good,otterbein,angelia jackson,3,536
255,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,255,--,"ASSIST  by CUTTERIDGE,DELANEY",,,,,,,"ASSIST  by CUTTERIDGE,DELANEY",3,assist,,otterbein,delaney cutteridge,,
256,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,256,08:31,,26 (+3),,23,"GOOD LAYUP by WILSON,KAT(in the paint)",Centre 26-23 (-3),,"GOOD LAYUP by WILSON,KAT(in the paint)",3,layup,good,Centre,kat wilson,2,511
257,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,257,07:53,"GOOD JUMPER by SCHOLZ,ABBIE(in the paint)",28 (+5),,23,,OTT 28-23 (-5),,"GOOD JUMPER by SCHOLZ,ABBIE(in the paint)",3,jumper,good,otterbein,abbie scholz,2,473
258,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,258,07:52,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,472
259,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,259,07:52,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,472
260,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,260,07:52,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,472
261,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,261,07:52,"SUB OUT by JACKSON,ANGELIA",,,,,,,"SUB OUT by JACKSON,ANGELIA",3,subbing out,,otterbein,angelia jackson,,472
262,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,262,07:52,"SUB IN by ZERKLE,ABBY",,,,,,,"SUB IN by ZERKLE,ABBY",3,subbing in,,otterbein,abby zerkle,,472
263,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,263,07:52,"MISS FT by SCHOLZ,ABBIE",,,,,,,"MISS FT by SCHOLZ,ABBIE",3,free throw,missed,otterbein,abbie scholz,,472
264,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,264,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",3,defensive rebound,,Centre,kat wilson,,
265,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,265,07:29,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,449
266,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,266,07:29,,,,,"TURNOVER  by HICKS,ELLEN",,,"TURNOVER  by HICKS,ELLEN",3,turnover,,Centre,ellen hicks,,449
267,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,267,07:29,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,449
268,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,268,07:29,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,449
269,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,269,07:10,"TURNOVER  by SCHOLZ,ABBIE",,,,,,,"TURNOVER  by SCHOLZ,ABBIE",3,turnover,,otterbein,abbie scholz,,430
270,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,270,07:10,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,430
271,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,271,07:10,"FOUL  by SCHOLZ,ABBIE",,,,,,,"FOUL  by SCHOLZ,ABBIE",3,foul,,otterbein,abbie scholz,,430
272,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,272,06:49,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",3,jumper,missed,Centre,ellen hicks,,409
273,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,273,--,"REBOUND DEF by DECARLO,KATHLEEN",,,,,,,"REBOUND DEF by DECARLO,KATHLEEN",3,defensive rebound,,otterbein,kathleen decarlo,,
274,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,274,06:31,"GOOD JUMPER by HOSCHOUER,JENNA",30 (+7),,23,,OTT 30-23 (-7),,"GOOD JUMPER by HOSCHOUER,JENNA",3,jumper,good,otterbein,jenna hoschouer,2,391
275,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,275,06:24,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,384
276,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,276,06:24,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,otterbein,,,384
277,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,277,06:24,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,384
278,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,278,06:24,,,,,"SUB OUT by WILSON,KAT",,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,384
279,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,279,06:24,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,384
280,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,280,06:24,,,,,"SUB IN by JACKSON,HANNAH",,,"SUB IN by JACKSON,HANNAH",3,subbing in,,Centre,hannah jackson,,384
281,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,281,06:24,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,384
282,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,282,06:24,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,384
283,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,283,06:24,"SUB OUT by SCHOLZ,ABBIE",,,,,,,"SUB OUT by SCHOLZ,ABBIE",3,subbing out,,otterbein,abbie scholz,,384
284,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,284,06:24,"SUB IN by HORSLEY,DANIELLE",,,,,,,"SUB IN by HORSLEY,DANIELLE",3,subbing in,,otterbein,danielle horsley,,384
285,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,285,06:11,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",3,jumper,missed,Centre,ellen hicks,,371
286,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,286,--,"REBOUND DEF by CUTTERIDGE,DELANEY",,,,,,,"REBOUND DEF by CUTTERIDGE,DELANEY",3,defensive rebound,,otterbein,delaney cutteridge,,
287,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,287,05:55,"GOOD JUMPER by ZERKLE,ABBY",32 (+9),,23,,OTT 32-23 (-9),,"GOOD JUMPER by ZERKLE,ABBY",3,jumper,good,otterbein,abby zerkle,2,355
288,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,288,--,"ASSIST  by HOSCHOUER,JENNA",,,,,,,"ASSIST  by HOSCHOUER,JENNA",3,assist,,otterbein,jenna hoschouer,,
289,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,289,05:23,,,,,"TURNOVER  by JENNINGS,RACHEL",,,"TURNOVER  by JENNINGS,RACHEL",3,turnover,,Centre,rachel jennings,,323
290,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,290,05:23,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",3,subbing out,,Centre,payton herold,,323
291,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,291,05:23,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,323
292,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,292,05:09,"MISS 3PTR by ZERKLE,ABBY",,,,,,,"MISS 3PTR by ZERKLE,ABBY",3,three pointer,missed,otterbein,abby zerkle,,309
293,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,293,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,otterbein,,,
294,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,294,05:08,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,308
295,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,295,05:03,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,303
296,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,296,05:03,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,303
297,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,297,04:57,"MISS JUMPER by CUTTERIDGE,DELANEY",,,,,,,"MISS JUMPER by CUTTERIDGE,DELANEY",3,jumper,missed,otterbein,delaney cutteridge,,297
298,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,298,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
299,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,299,04:31,,,,,"TURNOVER  by THACKER,JOSIE",,,"TURNOVER  by THACKER,JOSIE",3,turnover,,Centre,josie thacker,,271
300,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,300,04:31,"STEAL  by ZERKLE,ABBY",,,,,,,"STEAL  by ZERKLE,ABBY",3,steal,,otterbein,,,271
301,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,301,04:31,"FOUL  by DECARLO,KATHLEEN",,,,,,,"FOUL  by DECARLO,KATHLEEN",3,foul,,otterbein,kathleen decarlo,,271
302,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,302,04:31,,,,,"FOUL  by JENNINGS,RACHEL",,,"FOUL  by JENNINGS,RACHEL",3,foul,,Centre,rachel jennings,,271
303,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,303,04:31,"SUB OUT by HOSCHOUER,JENNA",,,,,,,"SUB OUT by HOSCHOUER,JENNA",3,subbing out,,otterbein,jenna hoschouer,,271
304,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,304,04:31,"SUB OUT by DECARLO,KATHLEEN",,,,,,,"SUB OUT by DECARLO,KATHLEEN",3,subbing out,,otterbein,kathleen decarlo,,271
305,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,305,04:31,"SUB OUT by ZERKLE,ABBY",,,,,,,"SUB OUT by ZERKLE,ABBY",3,subbing out,,otterbein,abby zerkle,,271
306,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,306,04:31,"SUB IN by JACKSON,ANGELIA",,,,,,,"SUB IN by JACKSON,ANGELIA",3,subbing in,,otterbein,angelia jackson,,271
307,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,307,04:31,"SUB IN by MANGOLD,BRYN",,,,,,,"SUB IN by MANGOLD,BRYN",3,subbing in,,otterbein,bryn mangold,,271
308,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,308,04:31,"SUB IN by FOX,LOGAN",,,,,,,"SUB IN by FOX,LOGAN",3,subbing in,,otterbein,logan fox,,271
309,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,309,04:31,"MISS JUMPER by CUTTERIDGE,DELANEY",,,,,,,"MISS JUMPER by CUTTERIDGE,DELANEY",3,jumper,missed,otterbein,delaney cutteridge,,271
310,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,310,--,"REBOUND OFF by CUTTERIDGE,DELANEY",,,,,,,"REBOUND OFF by CUTTERIDGE,DELANEY",3,offensive rebound,,otterbein,delaney cutteridge,,
