,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,HENDRIX,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
189,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,189,04:34,,16,,20 (+4),"GOOD 3PTR by BURNS,KENNEDI",HENDRIX 16-20 (-4),,"GOOD 3PTR by BURNS,KENNEDI",2,three pointer,good,hendrix,kennedi burns,3,274
190,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,190,--,,,,,"ASSIST  by WENDT,CAROLINE",,,"ASSIST  by WENDT,CAROLINE",2,assist,,hendrix,caroline wendt,,
191,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,191,04:05,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",2,jumper,missed,Centre,ellen hicks,,245
192,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,192,--,,,,,"REBOUND DEF by KORB,KELSEY",,,"REBOUND DEF by KORB,KELSEY",2,defensive rebound,,hendrix,kelsey korb,,
193,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,193,03:49,,,,,"MISS 3PTR by BURNS,KENNEDI",,,"MISS 3PTR by BURNS,KENNEDI",2,three pointer,missed,hendrix,kennedi burns,,229
194,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,194,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
195,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,195,03:46,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,226
196,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,196,03:46,,,,,"SUB IN by PIERCE,MADI",,,"SUB IN by PIERCE,MADI",2,subbing in,,hendrix,madi pierce,,226
197,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,197,03:46,,,,,"SUB IN by WOPPMAN,RACHEL",,,"SUB IN by WOPPMAN,RACHEL",2,subbing in,,hendrix,rachel woppman,,226
198,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,198,03:46,,,,,"SUB IN by WOODS,ISIS",,,"SUB IN by WOODS,ISIS",2,subbing in,,hendrix,isis woods,,226
199,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,199,03:46,,,,,"SUB OUT by KORB,KELSEY",,,"SUB OUT by KORB,KELSEY",2,subbing out,,hendrix,kelsey korb,,226
200,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,200,03:46,,,,,"SUB OUT by SALYER,CASSIDY",,,"SUB OUT by SALYER,CASSIDY",2,subbing out,,hendrix,cassidy salyer,,226
201,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,201,03:46,,,,,"SUB OUT by BURNS,KENNEDI",,,"SUB OUT by BURNS,KENNEDI",2,subbing out,,hendrix,kennedi burns,,226
202,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,202,03:28,"MISS JUMPER by HEROLD,PAYTON",,,,,,,"MISS JUMPER by HEROLD,PAYTON",2,jumper,missed,Centre,payton herold,,208
203,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,203,03:28,,,,,"BLOCK  by WOPPMAN,RACHEL",,,"BLOCK  by WOPPMAN,RACHEL",2,block,,hendrix,rachel woppman,,208
204,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,204,--,,,,,"REBOUND DEF by PIERCE,MADI",,,"REBOUND DEF by PIERCE,MADI",2,defensive rebound,,hendrix,madi pierce,,
205,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,205,03:20,,,,,"MISS JUMPER by SALYER,CASSIDY",,,"MISS JUMPER by SALYER,CASSIDY",2,jumper,missed,hendrix,cassidy salyer,,200
206,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,206,--,,,,,"REBOUND OFF by WENDT,CAROLINE",,,"REBOUND OFF by WENDT,CAROLINE",2,offensive rebound,,hendrix,caroline wendt,,
207,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,207,03:00,,16,,22 (+6),"GOOD LAYUP by GUTIERREZ,ANISSA(in the paint)",HENDRIX 16-22 (-6),,"GOOD LAYUP by GUTIERREZ,ANISSA(in the paint)",2,layup,good,hendrix,anissa gutierrez,2,180
208,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,208,02:40,"GOOD JUMPER by HEROLD,PAYTON",18,,22 (+4),,CENTRE 18-22 (-4),,"GOOD JUMPER by HEROLD,PAYTON",2,jumper,good,Centre,payton herold,2,160
209,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,209,02:18,,,,,"MISS JUMPER by WOPPMAN,RACHEL",,,"MISS JUMPER by WOPPMAN,RACHEL",2,jumper,missed,hendrix,rachel woppman,,138
210,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,210,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
211,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,211,02:15,,,,,"FOUL  by PIERCE,MADI",,,"FOUL  by PIERCE,MADI",2,foul,,hendrix,madi pierce,,135
212,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,212,02:15,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,135
213,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,213,02:15,"SUB IN by DUGGINS,NATALIE",,,,,,,"SUB IN by DUGGINS,NATALIE",2,subbing in,,Centre,natalie duggins,,135
214,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,214,02:15,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",2,subbing out,,Centre,payton herold,,135
215,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,215,02:15,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,135
216,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,216,01:55,,,,,"FOUL  by WOPPMAN,RACHEL",,,"FOUL  by WOPPMAN,RACHEL",2,foul,,hendrix,rachel woppman,,115
217,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,217,01:55,"MISS FT by JENNINGS,RACHEL",,,,,,,"MISS FT by JENNINGS,RACHEL",2,free throw,missed,Centre,rachel jennings,,115
218,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,218,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
219,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,219,01:55,"MISS FT by JENNINGS,RACHEL",,,,,,,"MISS FT by JENNINGS,RACHEL",2,free throw,missed,Centre,rachel jennings,,115
220,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,220,--,"REBOUND OFF by WEHBY,ABIGAIL",,,,,,,"REBOUND OFF by WEHBY,ABIGAIL",2,offensive rebound,,Centre,abigail wehby,,
221,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,221,01:55,,,,,"SUB IN by JENKINS,KESSIE",,,"SUB IN by JENKINS,KESSIE",2,subbing in,,hendrix,kessie jenkins,,115
222,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,222,01:55,,,,,"SUB IN by BURNS,KENNEDI",,,"SUB IN by BURNS,KENNEDI",2,subbing in,,hendrix,kennedi burns,,115
223,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,223,01:55,,,,,"SUB OUT by WENDT,CAROLINE",,,"SUB OUT by WENDT,CAROLINE",2,subbing out,,hendrix,caroline wendt,,115
224,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,224,01:55,,,,,"SUB OUT by WOPPMAN,RACHEL",,,"SUB OUT by WOPPMAN,RACHEL",2,subbing out,,hendrix,rachel woppman,,115
225,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,225,01:49,"GOOD 3PTR by MARCUM,MADISON",21,,22 (+1),,CENTRE 21-22 (-1),,"GOOD 3PTR by MARCUM,MADISON",2,three pointer,good,Centre,madison marcum,3,109
226,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,226,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
227,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,227,01:41,,,,,"TURNOVER  by GUTIERREZ,ANISSA",,,"TURNOVER  by GUTIERREZ,ANISSA",2,turnover,,hendrix,anissa gutierrez,,101
228,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,228,01:41,"STEAL  by WEHBY,ABIGAIL",,,,,,,"STEAL  by WEHBY,ABIGAIL",2,steal,,Centre,,,101
229,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,229,01:41,,,,,"FOUL  by GUTIERREZ,ANISSA",,,"FOUL  by GUTIERREZ,ANISSA",2,foul,,hendrix,anissa gutierrez,,101
230,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,230,01:41,"GOOD FT by WEHBY,ABIGAIL",22,,22,,CENTRE 22-22 (0),,"GOOD FT by WEHBY,ABIGAIL",2,free throw,good,Centre,abigail wehby,1,101
231,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,231,01:41,"MISS FT by WEHBY,ABIGAIL",,,,,,,"MISS FT by WEHBY,ABIGAIL",2,free throw,missed,Centre,abigail wehby,,101
232,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,232,--,,,,,"REBOUND DEF by BURNS,KENNEDI",,,"REBOUND DEF by BURNS,KENNEDI",2,defensive rebound,,hendrix,kennedi burns,,
233,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,233,01:15,,,,,"MISS JUMPER by PIERCE,MADI",,,"MISS JUMPER by PIERCE,MADI",2,jumper,missed,hendrix,madi pierce,,75
234,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,234,--,,,,,"REBOUND OFF by PIERCE,MADI",,,"REBOUND OFF by PIERCE,MADI",2,offensive rebound,,hendrix,madi pierce,,
235,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,235,01:11,,,,,"MISS JUMPER by PIERCE,MADI",,,"MISS JUMPER by PIERCE,MADI",2,jumper,missed,hendrix,madi pierce,,71
236,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,236,--,"REBOUND DEF by DUGGINS,NATALIE",,,,,,,"REBOUND DEF by DUGGINS,NATALIE",2,defensive rebound,,Centre,natalie duggins,,
237,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,237,00:55,"MISS 3PTR by DUGGINS,NATALIE",,,,,,,"MISS 3PTR by DUGGINS,NATALIE",2,three pointer,missed,Centre,natalie duggins,,55
238,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,238,--,,,,,"REBOUND DEF by SALYER,CASSIDY",,,"REBOUND DEF by SALYER,CASSIDY",2,defensive rebound,,hendrix,cassidy salyer,,
239,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,239,00:28,,,,,"MISS JUMPER by BURNS,KENNEDI",,,"MISS JUMPER by BURNS,KENNEDI",2,jumper,missed,hendrix,kennedi burns,,28
240,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,240,00:28,"BLOCK  by DUGGINS,NATALIE",,,,,,,"BLOCK  by DUGGINS,NATALIE",2,block,,Centre,natalie duggins,,28
241,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,241,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
242,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,242,00:09,"GOOD JUMPER by WEHBY,ABIGAIL",24 (+2),,22,,CENTRE 24-22 (+2),,"GOOD JUMPER by WEHBY,ABIGAIL",2,jumper,good,Centre,abigail wehby,2,9
243,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,243,Start Period 3,,,,,,,,,3,,,,,,
244,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,244,10:00,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,600
245,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,245,10:00,"SUB OUT by MORRIS,TAYLOR",,,,,,,"SUB OUT by MORRIS,TAYLOR",3,subbing out,,Centre,taylor morris,,600
246,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,246,09:37,"GOOD JUMPER by WEHBY,ABIGAIL",26 (+4),,22,,CENTRE 26-22 (+4),,"GOOD JUMPER by WEHBY,ABIGAIL",3,jumper,good,Centre,abigail wehby,2,577
247,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,247,09:15,,26 (+2),,24,"GOOD LAYUP by BURNS,KENNEDI(in the paint)",HENDRIX 26-24 (+2),,"GOOD LAYUP by BURNS,KENNEDI(in the paint)",3,layup,good,hendrix,kennedi burns,2,555
248,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,248,--,,,,,"ASSIST  by PIERCE,MADI",,,"ASSIST  by PIERCE,MADI",3,assist,,hendrix,madi pierce,,
249,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,249,08:46,"GOOD 3PTR by HEROLD,PAYTON",29 (+5),,24,,CENTRE 29-24 (+5),,"GOOD 3PTR by HEROLD,PAYTON",3,three pointer,good,Centre,payton herold,3,526
250,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,250,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
251,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,251,08:15,,,,,"TURNOVER  by PIERCE,MADI",,,"TURNOVER  by PIERCE,MADI",3,turnover,,hendrix,madi pierce,,495
252,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,252,08:13,"STEAL  by WEHBY,ABIGAIL",,,,,,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,493
253,10,hendrix,Centre,Hendrix,54-53,54,53,"13, 11, 18, 12, 54","11, 11, 12, 19, 53",13,11,18,12,54,11,11,12,19,53,"4-6, 4-6 SAA","1-11, 1-11 SAA",03/06/21,Win,15,No Location Recorded,1:00 PM CT,A,253,08:04,"MISS JUMPER by MARCUM,MADISON",,,,,,,"MISS JUMPER by MARCUM,MADISON",3,jumper,missed,Centre,madison marcum,,484
