,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
392,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,392,01:29,"SUB OUT by MATHANGANI,ALEXYS",,,,,,,"SUB OUT by MATHANGANI,ALEXYS",3,subbing out,,rhodes,alexys mathangani,,89
393,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,393,01:29,"SUB IN by ALTHOFF,CATHERINE",,,,,,,"SUB IN by ALTHOFF,CATHERINE",3,subbing in,,rhodes,catherine althoff,,89
394,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,394,01:29,"FOUL  by HAGEN,ELLEN",,,,,,,"FOUL  by HAGEN,ELLEN",3,foul,,rhodes,ellen hagen,,89
395,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,395,01:28,,41,,45 (+4),"GOOD FT by HEROLD,PAYTON",Centre 41-45 (+4),,"GOOD FT by HEROLD,PAYTON",3,free throw,good,Centre,payton herold,1,88
396,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,396,01:28,,41,,46 (+5),"GOOD FT by HEROLD,PAYTON",Centre 41-46 (+5),,"GOOD FT by HEROLD,PAYTON",3,free throw,good,Centre,payton herold,1,88
397,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,397,01:27,"MISS JUMPER by DOWNEY,KIERA",,,,,,,"MISS JUMPER by DOWNEY,KIERA",3,jumper,missed,rhodes,kiera downey,,87
398,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,398,--,,,,,"REBOUND DEF by CHIRICO,PRESLEY",,,"REBOUND DEF by CHIRICO,PRESLEY",3,defensive rebound,,Centre,presley chirico,,
399,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,399,01:26,,,,,"MISS LAYUP by VINCENT,EMMA ROSE(in the paint)",,,"MISS LAYUP by VINCENT,EMMA ROSE(in the paint)",3,layup,missed,Centre,emma rose vincent,,86
400,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,400,--,"REBOUND DEF by MAYEUX,ALLI",,,,,,,"REBOUND DEF by MAYEUX,ALLI",3,defensive rebound,,rhodes,alli mayeux,,
401,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,401,01:25,"GOOD JUMPER by ALTHOFF,CATHERINE(fastbreak)(in the paint)",43,,46 (+3),,Rhodes 43-46 (+3),,"GOOD JUMPER by ALTHOFF,CATHERINE(fastbreak)(in the paint)",3,jumper,good,rhodes,catherine(fastbreak) althoff,2,85
402,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,402,--,"ASSIST  by DOWNEY,KIERA",,,,,,,"ASSIST  by DOWNEY,KIERA",3,assist,,rhodes,kiera downey,,
403,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,403,01:24,,,,,"MISS JUMPER by CHIRICO,PRESLEY",,,"MISS JUMPER by CHIRICO,PRESLEY",3,jumper,missed,Centre,presley chirico,,84
404,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,404,--,,,,,"REBOUND OFF by DUGGINS,NATALIE",,,"REBOUND OFF by DUGGINS,NATALIE",3,offensive rebound,,Centre,natalie duggins,,
405,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,405,01:23,,43,,48 (+5),"GOOD JUMPER by HEROLD,PAYTON(in the paint)",Centre 43-48 (+5),,"GOOD JUMPER by HEROLD,PAYTON(in the paint)",3,jumper,good,Centre,payton herold,2,83
406,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,406,01:06,"GOOD LAYUP by ALTHOFF,CATHERINE(in the paint)",45,,48 (+3),,Rhodes 45-48 (+3),,"GOOD LAYUP by ALTHOFF,CATHERINE(in the paint)",3,layup,good,rhodes,catherine althoff,2,66
407,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,407,00:43,,,,,"MISS LAYUP by VINCENT,EMMA ROSE(in the paint)",,,"MISS LAYUP by VINCENT,EMMA ROSE(in the paint)",3,layup,missed,Centre,emma rose vincent,,43
408,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,408,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
409,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,409,00:43,"FOUL  by MAYEUX,ALLI",,,,,,,"FOUL  by MAYEUX,ALLI",3,foul,,rhodes,alli mayeux,,43
410,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,410,00:43,,,,,"SUB OUT by CHIRICO,PRESLEY",,,"SUB OUT by CHIRICO,PRESLEY",3,subbing out,,Centre,presley chirico,,43
411,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,411,00:43,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,43
412,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,412,00:43,,,,,"SUB OUT by VINCENT,EMMA ROSE",,,"SUB OUT by VINCENT,EMMA ROSE",3,subbing out,,Centre,emma rose vincent,,43
413,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,413,00:43,,,,,"SUB OUT by DUGGINS,NATALIE",,,"SUB OUT by DUGGINS,NATALIE",3,subbing out,,Centre,natalie duggins,,43
414,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,414,00:43,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",3,subbing out,,Centre,payton herold,,43
415,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,415,00:43,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,43
416,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,416,00:43,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,43
417,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,417,00:43,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,43
418,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,418,00:43,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,43
419,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,419,00:43,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,43
420,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,420,00:43,"SUB OUT by LONG,LIBBY",,,,,,,"SUB OUT by LONG,LIBBY",3,subbing out,,rhodes,libby long,,43
421,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,421,00:43,"SUB IN by MATHANGANI,ALEXYS",,,,,,,"SUB IN by MATHANGANI,ALEXYS",3,subbing in,,rhodes,alexys mathangani,,43
422,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,422,00:41,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,41
423,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,423,--,"REBOUND DEF by DOWNEY,KIERA",,,,,,,"REBOUND DEF by DOWNEY,KIERA",3,defensive rebound,,rhodes,kiera downey,,
424,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,424,00:22,"TURNOVER  by MAYEUX,ALLI",,,,,,,"TURNOVER  by MAYEUX,ALLI",3,turnover,,rhodes,alli mayeux,,22
425,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,425,00:06,,,,,"MISS LAYUP by HICKS,ELLEN(in the paint)",,,"MISS LAYUP by HICKS,ELLEN(in the paint)",3,layup,missed,Centre,ellen hicks,,6
426,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,426,--,"REBOUND DEF by MAYEUX,ALLI",,,,,,,"REBOUND DEF by MAYEUX,ALLI",3,defensive rebound,,rhodes,alli mayeux,,
427,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,427,Start Period 4,,,,,,,,,4,,,,,,
428,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,428,10:00,"SUB OUT by ALTHOFF,CATHERINE",,,,,,,"SUB OUT by ALTHOFF,CATHERINE",4,subbing out,,rhodes,catherine althoff,,600
429,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,429,10:00,"SUB IN by LONGACRE,MAYA",,,,,,,"SUB IN by LONGACRE,MAYA",4,subbing in,,rhodes,maya longacre,,600
430,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,430,09:44,,,,,"FOUL  by THACKER,JOSIE",,,"FOUL  by THACKER,JOSIE",4,foul,,Centre,josie thacker,,584
431,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,431,09:41,"GOOD LAYUP by DOWNEY,KIERA(in the paint)",47,,48 (+1),,Rhodes 47-48 (+1),,"GOOD LAYUP by DOWNEY,KIERA(in the paint)",4,layup,good,rhodes,kiera downey,2,581
432,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,432,09:41,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,581
433,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,433,09:41,"MISS FT by DOWNEY,KIERA",,,,,,,"MISS FT by DOWNEY,KIERA",4,free throw,missed,rhodes,kiera downey,,581
434,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,434,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",4,defensive rebound,,Centre,josie thacker,,
435,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,435,09:27,,,,,"TURNOVER  by MURRAY,KYLEE",,,"TURNOVER  by MURRAY,KYLEE",4,turnover,,Centre,kylee murray,,567
436,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,436,09:27,"STEAL  by DOWNEY,KIERA",,,,,,,"STEAL  by DOWNEY,KIERA",4,steal,,rhodes,,,567
437,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,437,09:24,"TURNOVER  by DOWNEY,KIERA",,,,,,,"TURNOVER  by DOWNEY,KIERA",4,turnover,,rhodes,kiera downey,,564
438,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,438,09:24,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",4,steal,,Centre,,,564
439,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,439,09:12,,,,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",4,layup,missed,Centre,abigail wehby,,552
440,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,440,09:12,"BLOCK  by MATHANGANI,ALEXYS",,,,,,,"BLOCK  by MATHANGANI,ALEXYS",4,block,,rhodes,alexys mathangani,,552
441,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,441,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
442,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,442,09:01,,,,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",4,layup,missed,Centre,abigail wehby,,541
443,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,443,--,,,,,"REBOUND OFF by WEHBY,ABIGAIL",,,"REBOUND OFF by WEHBY,ABIGAIL",4,offensive rebound,,Centre,abigail wehby,,
444,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,444,08:56,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",4,jumper,missed,Centre,ellen hicks,,536
445,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,445,--,,,,,"REBOUND OFF by WEHBY,ABIGAIL",,,"REBOUND OFF by WEHBY,ABIGAIL",4,offensive rebound,,Centre,abigail wehby,,
446,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,446,08:52,"FOUL  by LONGACRE,MAYA",,,,,,,"FOUL  by LONGACRE,MAYA",4,foul,,rhodes,maya longacre,,532
447,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,447,08:52,"SUB OUT by LONGACRE,MAYA",,,,,,,"SUB OUT by LONGACRE,MAYA",4,subbing out,,rhodes,maya longacre,,532
448,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,448,08:52,"SUB IN by ALTHOFF,CATHERINE",,,,,,,"SUB IN by ALTHOFF,CATHERINE",4,subbing in,,rhodes,catherine althoff,,532
449,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,449,08:43,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",4,three pointer,missed,Centre,kylee murray,,523
450,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,450,--,"REBOUND DEF by DOWNEY,KIERA",,,,,,,"REBOUND DEF by DOWNEY,KIERA",4,defensive rebound,,rhodes,kiera downey,,
451,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,451,08:32,"MISS LAYUP by HAGEN,ELLEN(in the paint)",,,,,,,"MISS LAYUP by HAGEN,ELLEN(in the paint)",4,layup,missed,rhodes,ellen hagen,,512
452,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,452,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
453,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,453,08:19,,,,,"MISS 3PTR by THACKER,JOSIE",,,"MISS 3PTR by THACKER,JOSIE",4,three pointer,missed,Centre,josie thacker,,499
