,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENW,Away Team Score,Play Team Indicator,Home Team Score,METW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
426,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,426,09:00,,,,,"STEAL  by SANDERS,CHRISTIAN",,,"STEAL  by SANDERS,CHRISTIAN",4,steal,,methodist,,,540
427,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,427,08:47,,,,,"MISS LAYUP by SCOTT,AMBER",,,"MISS LAYUP by SCOTT,AMBER",4,layup,missed,methodist,amber scott,,527
428,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,428,--,,,,,"REBOUND OFF by SCOTT,AMBER",,,"REBOUND OFF by SCOTT,AMBER",4,offensive rebound,,methodist,amber scott,,
429,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,429,08:44,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",4,subbing in,,Centre,lauren moore,,524
430,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,430,08:44,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,524
431,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,431,08:44,,,,,"SUB IN by CAMPBELL,JALISIA",,,"SUB IN by CAMPBELL,JALISIA",4,subbing in,,methodist,jalisia campbell,,524
432,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,432,08:44,,,,,"SUB OUT by SCOTT,AMBER",,,"SUB OUT by SCOTT,AMBER",4,subbing out,,methodist,amber scott,,524
433,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,433,08:30,"FOUL  by MOORE,LAUREN",,,,,,,"FOUL  by MOORE,LAUREN",4,foul,,Centre,lauren moore,,510
434,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,434,08:30,,47 (+11),,36,"GOOD FT by BRYAN,SYDNEY",METW 47-36 (+11),,"GOOD FT by BRYAN,SYDNEY",4,free throw,good,methodist,sydney bryan,1,510
435,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,435,08:30,,47 (+10),,37,"GOOD FT by BRYAN,SYDNEY",METW 47-37 (+10),,"GOOD FT by BRYAN,SYDNEY",4,free throw,good,methodist,sydney bryan,1,510
436,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,436,08:30,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,510
437,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,437,08:30,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,510
438,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,438,08:16,"GOOD JUMPER by BUNNER,CHEYENNE(in the paint)",49 (+12),,37,,CENW 49-37 (+12),,"GOOD JUMPER by BUNNER,CHEYENNE(in the paint)",4,jumper,good,Centre,cheyenne bunner,2,496
439,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,439,--,"ASSIST  by MILLER,LAKKEN",,,,,,,"ASSIST  by MILLER,LAKKEN",4,assist,,Centre,lakken miller,,
440,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,440,07:59,,49 (+10),,39,"GOOD LAYUP by BRYAN,SYDNEY(in the paint)",METW 49-39 (+10),,"GOOD LAYUP by BRYAN,SYDNEY(in the paint)",4,layup,good,methodist,sydney bryan,2,479
441,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,441,07:55,,,,,"FOUL  by SANDERS,CHRISTIAN",,,"FOUL  by SANDERS,CHRISTIAN",4,foul,,methodist,christian sanders,,475
442,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,442,07:55,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,475
443,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,443,07:55,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",4,subbing out,,Centre,lauren moore,,475
444,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,444,07:41,"MISS LAYUP by VANCE,DAY",,,,,,,"MISS LAYUP by VANCE,DAY",4,layup,missed,Centre,day vance,,461
445,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,445,--,,,,,"REBOUND DEF by BRYAN,SYDNEY",,,"REBOUND DEF by BRYAN,SYDNEY",4,defensive rebound,,methodist,sydney bryan,,
446,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,446,07:38,,,,,"FOUL  by BRYAN,SYDNEY",,,"FOUL  by BRYAN,SYDNEY",4,foul,,methodist,sydney bryan,,458
447,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,447,07:38,,,,,"TURNOVER  by BRYAN,SYDNEY",,,"TURNOVER  by BRYAN,SYDNEY",4,turnover,,methodist,sydney bryan,,458
448,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,448,07:35,"MISS JUMPER by BALLARD,AMI",,,,,,,"MISS JUMPER by BALLARD,AMI",4,jumper,missed,Centre,ami ballard,,455
449,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,449,--,,,,,"REBOUND DEF by SANDERS,CHRISTIAN",,,"REBOUND DEF by SANDERS,CHRISTIAN",4,defensive rebound,,methodist,christian sanders,,
450,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,450,07:19,,,,,"MISS JUMPER by CAMPBELL,JALISIA",,,"MISS JUMPER by CAMPBELL,JALISIA",4,jumper,missed,methodist,jalisia campbell,,439
451,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,451,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",4,defensive rebound,,Centre,caroline andreassen,,
452,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,452,07:05,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",51 (+12),,39,,CENW 51-39 (+12),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",4,layup,good,Centre,cheyenne bunner,2,425
453,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,453,06:46,,,,,"MISS 3PTR by SANDERS,CHRISTIAN",,,"MISS 3PTR by SANDERS,CHRISTIAN",4,three pointer,missed,methodist,christian sanders,,406
454,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,454,--,,,,,"REBOUND OFF by BRYAN,SYDNEY",,,"REBOUND OFF by BRYAN,SYDNEY",4,offensive rebound,,methodist,sydney bryan,,
455,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,455,06:43,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",4,foul,,Centre,day vance,,403
456,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,456,06:43,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,403
457,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,457,06:43,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,403
458,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,458,06:43,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,403
459,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,459,06:43,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,403
460,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,460,06:43,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,403
461,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,461,06:43,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,403
462,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,462,06:43,,,,,"SUB IN by GEEHRING,LILLIAN",,,"SUB IN by GEEHRING,LILLIAN",4,subbing in,,methodist,lillian geehring,,403
463,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,463,06:43,,,,,"SUB OUT by CHAMBERS,KANEYA",,,"SUB OUT by CHAMBERS,KANEYA",4,subbing out,,methodist,kaneya chambers,,403
464,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,464,06:38,,,,,"MISS 3PTR by GEEHRING,LILLIAN",,,"MISS 3PTR by GEEHRING,LILLIAN",4,three pointer,missed,methodist,lillian geehring,,398
465,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,465,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
466,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,466,06:14,"MISS LAYUP by SCHAD,OLIVIA",,,,,,,"MISS LAYUP by SCHAD,OLIVIA",4,layup,missed,Centre,olivia schad,,374
467,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,467,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
468,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,468,06:14,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,374
469,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,469,06:01,,,,,"MISS LAYUP by CAMPBELL,JALISIA",,,"MISS LAYUP by CAMPBELL,JALISIA",4,layup,missed,methodist,jalisia campbell,,361
470,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,470,06:01,"BLOCK  by FEE,MIKAYLA",,,,,,,"BLOCK  by FEE,MIKAYLA",4,block,,Centre,mikayla fee,,361
471,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,471,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",4,defensive rebound,,Centre,olivia schad,,
472,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,472,05:52,"GOOD JUMPER by KELLAM,PAIGE(fastbreak)",53 (+14),,39,,CENW 53-39 (+14),,"GOOD JUMPER by KELLAM,PAIGE(fastbreak)",4,jumper,good,Centre,paige(fastbreak) kellam,2,352
473,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,473,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",4,assist,,Centre,olivia schad,,
474,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,474,05:36,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,336
475,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,475,05:36,,53 (+13),,40,"GOOD FT by SANDERS,CHRISTIAN",METW 53-40 (+13),,"GOOD FT by SANDERS,CHRISTIAN",4,free throw,good,methodist,christian sanders,1,336
476,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,476,05:36,,53 (+12),,41,"GOOD FT by SANDERS,CHRISTIAN",METW 53-41 (+12),,"GOOD FT by SANDERS,CHRISTIAN",4,free throw,good,methodist,christian sanders,1,336
477,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,477,05:36,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,336
478,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,478,05:36,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,336
479,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,479,05:03,,,,,"MISS LAYUP by CAMPBELL,JALISIA",,,"MISS LAYUP by CAMPBELL,JALISIA",4,layup,missed,methodist,jalisia campbell,,303
480,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,480,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
481,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,481,05:03,,,,,"SUB IN by CHAMBERS,KANEYA",,,"SUB IN by CHAMBERS,KANEYA",4,subbing in,,methodist,kaneya chambers,,303
482,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,482,05:03,,,,,"SUB OUT by SANDERS,CHRISTIAN",,,"SUB OUT by SANDERS,CHRISTIAN",4,subbing out,,methodist,christian sanders,,303
483,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,483,04:46,"MISS JUMPER by BUNNER,CHEYENNE",,,,,,,"MISS JUMPER by BUNNER,CHEYENNE",4,jumper,missed,Centre,cheyenne bunner,,286
484,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,484,--,,,,,"REBOUND DEF by CHAMBERS,KANEYA",,,"REBOUND DEF by CHAMBERS,KANEYA",4,defensive rebound,,methodist,kaneya chambers,,
485,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,485,04:39,,,,,"MISS LAYUP by CHAMBERS,KANEYA",,,"MISS LAYUP by CHAMBERS,KANEYA",4,layup,missed,methodist,kaneya chambers,,279
486,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,486,04:39,"BLOCK  by KELLAM,PAIGE",,,,,,,"BLOCK  by KELLAM,PAIGE",4,block,,Centre,paige kellam,,279
487,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,487,--,"REBOUND DEF by BALLARD,AMI",,,,,,,"REBOUND DEF by BALLARD,AMI",4,defensive rebound,,Centre,ami ballard,,
488,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,488,04:27,"TURNOVER  by BALLARD,AMI",,,,,,,"TURNOVER  by BALLARD,AMI",4,turnover,,Centre,ami ballard,,267
489,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,489,04:26,,,,,"STEAL  by GEEHRING,LILLIAN",,,"STEAL  by GEEHRING,LILLIAN",4,steal,,methodist,,,266
490,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,490,04:19,,,,,"MISS LAYUP by CAMPBELL,JALISIA",,,"MISS LAYUP by CAMPBELL,JALISIA",4,layup,missed,methodist,jalisia campbell,,259
491,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,491,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
492,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,492,04:03,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,243
493,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,493,04:02,,,,,"STEAL  by GEEHRING,LILLIAN",,,"STEAL  by GEEHRING,LILLIAN",4,steal,,methodist,,,242
494,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,494,03:56,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,4,timeout,,Centre,,,236
495,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,495,03:56,,,,,"FOUL  by GEEHRING,LILLIAN",,,"FOUL  by GEEHRING,LILLIAN",4,foul,,methodist,lillian geehring,,236
496,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,496,03:56,"GOOD FT by ANDREASSEN,CAROLINE",54 (+13),,41,,CENW 54-41 (+13),,"GOOD FT by ANDREASSEN,CAROLINE",4,free throw,good,Centre,caroline andreassen,1,236
497,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,497,03:56,"MISS FT by ANDREASSEN,CAROLINE",,,,,,,"MISS FT by ANDREASSEN,CAROLINE",4,free throw,missed,Centre,caroline andreassen,,236
