,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,MT. ST.,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
394,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,394,07:14,,50 (+9),,41,"GOOD FT by WANNEMACHER,KRYSTAL",MT. ST. 50-41 (+9),,"GOOD FT by WANNEMACHER,KRYSTAL",4,free throw,good,mt. st. joseph,krystal wannemacher,1,434
395,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,395,07:14,"MISS LAYUP by BALLARD,AMI",,,,,,,"MISS LAYUP by BALLARD,AMI",4,layup,missed,Centre,ami ballard,,434
396,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,396,--,"REBOUND OFF by MOORE,LAUREN",,,,,,,"REBOUND OFF by MOORE,LAUREN",4,offensive rebound,,Centre,lauren moore,,
397,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,397,07:14,"GOOD LAYUP by MOORE,LAUREN(in the paint)",52 (+11),,41,,CENTRE 52-41 (+11),,"GOOD LAYUP by MOORE,LAUREN(in the paint)",4,layup,good,Centre,lauren moore,2,434
398,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,398,07:14,,,,,"TURNOVER  by WANNEMACHER,KRYSTAL",,,"TURNOVER  by WANNEMACHER,KRYSTAL",4,turnover,,mt. st. joseph,krystal wannemacher,,434
399,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,399,07:14,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",4,subbing in,,Centre,lauren moore,,434
400,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,400,07:14,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,434
401,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,401,07:14,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,434
402,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,402,07:14,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,434
403,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,403,07:14,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,434
404,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,404,07:14,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,434
405,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,405,07:11,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,431
406,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,406,07:11,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,431
407,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,407,06:38,,,,,"FOUL  by TOWNSEND,EMILY",,,"FOUL  by TOWNSEND,EMILY",4,foul,,mt. st. joseph,emily townsend,,398
408,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,408,06:38,"MISS FT by VANCE,DAY",,,,,,,"MISS FT by VANCE,DAY",4,free throw,missed,Centre,day vance,,398
409,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,409,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
410,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,410,06:38,"MISS FT by VANCE,DAY",,,,,,,"MISS FT by VANCE,DAY",4,free throw,missed,Centre,day vance,,398
411,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,411,--,,,,,"REBOUND DEF by TOWNSEND,EMILY",,,"REBOUND DEF by TOWNSEND,EMILY",4,defensive rebound,,mt. st. joseph,emily townsend,,
412,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,412,06:32,,,,,"MISS JUMPER by STUDER,LAINEE",,,"MISS JUMPER by STUDER,LAINEE",4,jumper,missed,mt. st. joseph,lainee studer,,392
413,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,413,--,,,,,"REBOUND OFF by TOWNSEND,EMILY",,,"REBOUND OFF by TOWNSEND,EMILY",4,offensive rebound,,mt. st. joseph,emily townsend,,
414,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,414,06:25,,52 (+9),,43,"GOOD LAYUP by TOWNSEND,EMILY(in the paint)",MT. ST. 52-43 (+9),,"GOOD LAYUP by TOWNSEND,EMILY(in the paint)",4,layup,good,mt. st. joseph,emily townsend,2,385
415,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,415,06:21,"TURNOVER  by BALLARD,AMI",,,,,,,"TURNOVER  by BALLARD,AMI",4,turnover,,Centre,ami ballard,,381
416,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,416,06:16,,,,,"STEAL  by WANNEMACHER,KRYSTAL",,,"STEAL  by WANNEMACHER,KRYSTAL",4,steal,,mt. st. joseph,,,376
417,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,417,06:11,,,,,"MISS JUMPER by WANNEMACHER,KRYSTAL",,,"MISS JUMPER by WANNEMACHER,KRYSTAL",4,jumper,missed,mt. st. joseph,krystal wannemacher,,371
418,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,418,--,"REBOUND DEF by BALLARD,AMI",,,,,,,"REBOUND DEF by BALLARD,AMI",4,defensive rebound,,Centre,ami ballard,,
419,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,419,06:04,"GOOD LAYUP by MOORE,LAUREN(in the paint)",54 (+11),,43,,CENTRE 54-43 (+11),,"GOOD LAYUP by MOORE,LAUREN(in the paint)",4,layup,good,Centre,lauren moore,2,364
420,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,420,--,"ASSIST  by BALLARD,AMI",,,,,,,"ASSIST  by BALLARD,AMI",4,assist,,Centre,ami ballard,,
421,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,421,05:49,,,,,"MISS LAYUP by STURWOLD,BROOKLYNN",,,"MISS LAYUP by STURWOLD,BROOKLYNN",4,layup,missed,mt. st. joseph,brooklynn sturwold,,349
422,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,422,--,"REBOUND DEF by MOORE,LAUREN",,,,,,,"REBOUND DEF by MOORE,LAUREN",4,defensive rebound,,Centre,lauren moore,,
423,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,423,05:20,"FOUL  by HOBBS,MEREDITH",,,,,,,"FOUL  by HOBBS,MEREDITH",4,foul,,Centre,meredith hobbs,,320
424,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,424,05:20,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,4,timeout,,mt. st. joseph,,,320
425,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,425,05:20,"GOOD FT by MILLER,LAKKEN",55 (+12),,43,,CENTRE 55-43 (+12),,"GOOD FT by MILLER,LAKKEN",4,free throw,good,Centre,lakken miller,1,320
426,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,426,05:20,"GOOD FT by MILLER,LAKKEN",56 (+13),,43,,CENTRE 56-43 (+13),,"GOOD FT by MILLER,LAKKEN",4,free throw,good,Centre,lakken miller,1,320
427,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,427,05:20,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,320
428,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,428,05:20,"SUB IN by GOETZ,ABBY",,,,,,,"SUB IN by GOETZ,ABBY",4,subbing in,,Centre,abby goetz,,320
429,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,429,05:20,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",4,subbing out,,Centre,lauren moore,,320
430,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,430,05:20,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,320
431,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,431,05:14,,56 (+10),,46,"GOOD 3PTR by STURWOLD,BROOKLYNN",MT. ST. 56-46 (+10),,"GOOD 3PTR by STURWOLD,BROOKLYNN",4,three pointer,good,mt. st. joseph,brooklynn sturwold,3,314
432,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,432,04:49,"GOOD LAYUP by VANCE,DAY(in the paint)",58 (+12),,46,,CENTRE 58-46 (+12),,"GOOD LAYUP by VANCE,DAY(in the paint)",4,layup,good,Centre,day vance,2,289
433,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,433,--,"ASSIST  by MILLER,LAKKEN",,,,,,,"ASSIST  by MILLER,LAKKEN",4,assist,,Centre,lakken miller,,
434,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,434,04:29,,,,,"TURNOVER  by BROWN,TAYLOR",,,"TURNOVER  by BROWN,TAYLOR",4,turnover,,mt. st. joseph,taylor brown,,269
435,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,435,04:25,"STEAL  by GOETZ,ABBY",,,,,,,"STEAL  by GOETZ,ABBY",4,steal,,Centre,,,265
436,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,436,04:14,,,,,"FOUL  by TOWNSEND,EMILY",,,"FOUL  by TOWNSEND,EMILY",4,foul,,mt. st. joseph,emily townsend,,254
437,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,437,04:14,"MISS FT by STEWART,ABIGAIL",,,,,,,"MISS FT by STEWART,ABIGAIL",4,free throw,missed,Centre,abigail stewart,,254
438,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,438,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,mt. st. joseph,,,
439,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,439,04:14,"MISS FT by STEWART,ABIGAIL",,,,,,,"MISS FT by STEWART,ABIGAIL",4,free throw,missed,Centre,abigail stewart,,254
440,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,440,--,,,,,"REBOUND DEF by WANNEMACHER,KRYSTAL",,,"REBOUND DEF by WANNEMACHER,KRYSTAL",4,defensive rebound,,mt. st. joseph,krystal wannemacher,,
441,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,441,04:14,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,254
442,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,442,04:14,,58 (+11),,47,"GOOD FT by WANNEMACHER,KRYSTAL",MT. ST. 58-47 (+11),,"GOOD FT by WANNEMACHER,KRYSTAL",4,free throw,good,mt. st. joseph,krystal wannemacher,1,254
443,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,443,04:14,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,254
444,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,444,04:14,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,254
445,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,445,04:14,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,254
446,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,446,04:14,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,254
447,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,447,04:14,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,254
448,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,448,04:14,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,254
449,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,449,04:14,,,,,"SUB IN by SUSONG,MARIA",,,"SUB IN by SUSONG,MARIA",4,subbing in,,mt. st. joseph,maria susong,,254
450,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,450,04:14,,,,,"SUB IN by FAIRFIELD,RACHEL",,,"SUB IN by FAIRFIELD,RACHEL",4,subbing in,,mt. st. joseph,rachel fairfield,,254
451,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,451,04:14,,,,,"SUB IN by BURCHARD,NATALIE",,,"SUB IN by BURCHARD,NATALIE",4,subbing in,,mt. st. joseph,natalie burchard,,254
452,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,452,04:14,,,,,"SUB OUT by WANNEMACHER,KRYSTAL",,,"SUB OUT by WANNEMACHER,KRYSTAL",4,subbing out,,mt. st. joseph,krystal wannemacher,,254
453,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,453,04:14,,,,,"SUB OUT by TOWNSEND,EMILY",,,"SUB OUT by TOWNSEND,EMILY",4,subbing out,,mt. st. joseph,emily townsend,,254
454,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,454,04:14,,,,,"SUB OUT by BROWN,TAYLOR",,,"SUB OUT by BROWN,TAYLOR",4,subbing out,,mt. st. joseph,taylor brown,,254
455,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,455,03:06,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",4,layup,missed,Centre,paige kellam,,186
456,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,456,--,"REBOUND OFF by VANCE,DAY",,,,,,,"REBOUND OFF by VANCE,DAY",4,offensive rebound,,Centre,day vance,,
457,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,457,03:06,"FOUL  by ANDREASSEN,CAROLINE",,,,,,,"FOUL  by ANDREASSEN,CAROLINE",4,foul,,Centre,caroline andreassen,,186
458,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,458,03:06,"GOOD FT by VANCE,DAY",59 (+12),,47,,CENTRE 59-47 (+12),,"GOOD FT by VANCE,DAY",4,free throw,good,Centre,day vance,1,186
459,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,459,03:06,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,186
460,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,460,03:06,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,186
461,5,mt-st-joseph,Centre,Mt. St. Joseph,63-51,63,51,"16, 16, 10, 21","16, 6, 13, 16",16,16,10,21,16,6,13,16,No record reported,No record reported,11/26/16,Win,No Attendence Recorded,No Location Recorded,3:00 PM,A,461,03:06,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,186
