,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HUNTW,Away Team Score,Play Team Indicator,Home Team Score,CENW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
411,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,411,08:07,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,487
412,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,412,07:58,"FOUL  by DORMAN,JENNA",,,,,,,"FOUL  by DORMAN,JENNA",4,foul,,huntingdon,jenna dorman,,478
413,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,413,07:58,,,,,"MISS FT by BALLARD,AMI",,,"MISS FT by BALLARD,AMI",4,free throw,missed,Centre,ami ballard,,478
414,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,414,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
415,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,415,07:58,,52 (+13),,39,"GOOD FT by BALLARD,AMI",CENW 52-39 (-13),,"GOOD FT by BALLARD,AMI",4,free throw,good,Centre,ami ballard,1,478
416,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,416,07:43,"TURNOVER  by HARP,JULIETTE",,,,,,,"TURNOVER  by HARP,JULIETTE",4,turnover,,huntingdon,juliette harp,,463
417,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,417,07:32,,,,,"MISS LAYUP by HOBBS,MEREDITH",,,"MISS LAYUP by HOBBS,MEREDITH",4,layup,missed,Centre,meredith hobbs,,452
418,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,418,--,"REBOUND DEF by HARP,JULIETTE",,,,,,,"REBOUND DEF by HARP,JULIETTE",4,defensive rebound,,huntingdon,juliette harp,,
419,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,419,07:20,"MISS JUMPER by DORMAN,JENNA",,,,,,,"MISS JUMPER by DORMAN,JENNA",4,jumper,missed,huntingdon,jenna dorman,,440
420,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,420,--,"REBOUND OFF by HARP,JULIETTE",,,,,,,"REBOUND OFF by HARP,JULIETTE",4,offensive rebound,,huntingdon,juliette harp,,
421,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,421,07:05,"MISS LAYUP by BERNARD,ABIBA",,,,,,,"MISS LAYUP by BERNARD,ABIBA",4,layup,missed,huntingdon,abiba bernard,,425
422,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,422,--,"REBOUND OFF by BERNARD,ABIBA",,,,,,,"REBOUND OFF by BERNARD,ABIBA",4,offensive rebound,,huntingdon,abiba bernard,,
423,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,423,06:49,"MISS LAYUP by BERNARD,ABIBA",,,,,,,"MISS LAYUP by BERNARD,ABIBA",4,layup,missed,huntingdon,abiba bernard,,409
424,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,424,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
425,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,425,06:46,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",4,foul,,Centre,day vance,,406
426,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,426,06:46,,,,,"TURNOVER  by VANCE,DAY",,,"TURNOVER  by VANCE,DAY",4,turnover,,Centre,day vance,,406
427,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,427,06:46,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,406
428,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,428,06:46,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,406
429,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,429,06:46,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,406
430,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,430,06:46,,,,,"SUB OUT by HOBBS,MEREDITH",,,"SUB OUT by HOBBS,MEREDITH",4,subbing out,,Centre,meredith hobbs,,406
431,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,431,06:24,,,,,"SUB IN by ADEROBA,OYIN",,,"SUB IN by ADEROBA,OYIN",4,subbing in,,Centre,oyin aderoba,,384
432,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,432,06:24,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,384
433,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,433,06:19,"MISS JUMPER by DORMAN,JENNA",,,,,,,"MISS JUMPER by DORMAN,JENNA",4,jumper,missed,huntingdon,jenna dorman,,379
434,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,434,--,,,,,"REBOUND DEF by ADEROBA,OYIN",,,"REBOUND DEF by ADEROBA,OYIN",4,defensive rebound,,Centre,oyin aderoba,,
435,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,435,06:11,,52 (+11),,41,"GOOD LAYUP by STEWART,ABIGAIL(fastbreak)(in the paint)",CENW 52-41 (-11),,"GOOD LAYUP by STEWART,ABIGAIL(fastbreak)(in the paint)",4,layup,good,Centre,abigail(fastbreak) stewart,2,371
436,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,436,--,,,,,"ASSIST  by BALLARD,AMI",,,"ASSIST  by BALLARD,AMI",4,assist,,Centre,ami ballard,,
437,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,437,06:11,"FOUL  by DORMAN,JENNA",,,,,,,"FOUL  by DORMAN,JENNA",4,foul,,huntingdon,jenna dorman,,371
438,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,438,06:11,,52 (+10),,42,"GOOD FT by STEWART,ABIGAIL",CENW 52-42 (-10),,"GOOD FT by STEWART,ABIGAIL",4,free throw,good,Centre,abigail stewart,1,371
439,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,439,05:55,"MISS 3PTR by HUDSON,MIA",,,,,,,"MISS 3PTR by HUDSON,MIA",4,three pointer,missed,huntingdon,mia hudson,,355
440,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,440,--,"REBOUND OFF by HUDSON,MIA",,,,,,,"REBOUND OFF by HUDSON,MIA",4,offensive rebound,,huntingdon,mia hudson,,
441,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,441,05:50,"GOOD LAYUP by HUDSON,MIA(in the paint)",54 (+12),,42,,HUNTW 54-42 (-12),,"GOOD LAYUP by HUDSON,MIA(in the paint)",4,layup,good,huntingdon,mia hudson,2,350
442,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,442,05:35,,54 (+10),,44,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",CENW 54-44 (-10),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",4,layup,good,Centre,abigail stewart,2,335
443,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,443,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",4,assist,,Centre,olivia schad,,
444,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,444,05:08,,,,,"FOUL  by ADEROBA,OYIN",,,"FOUL  by ADEROBA,OYIN",4,foul,,Centre,oyin aderoba,,308
445,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,445,05:08,"SUB IN by WEATHERSPOON,JELLO",,,,,,,"SUB IN by WEATHERSPOON,JELLO",4,subbing in,,huntingdon,jello weatherspoon,,308
446,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,446,05:08,"SUB OUT by HILL,MAIA",,,,,,,"SUB OUT by HILL,MAIA",4,subbing out,,huntingdon,maia hill,,308
447,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,447,05:08,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,308
448,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,448,05:08,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,308
449,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,449,05:08,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,308
450,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,450,05:08,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,308
451,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,451,05:05,"MISS JUMPER by DORMAN,JENNA",,,,,,,"MISS JUMPER by DORMAN,JENNA",4,jumper,missed,huntingdon,jenna dorman,,305
452,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,452,05:05,,,,,"BLOCK  by FEE,MIKAYLA",,,"BLOCK  by FEE,MIKAYLA",4,block,,Centre,mikayla fee,,305
453,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,453,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
454,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,454,04:56,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,296
455,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,455,--,"REBOUND DEF by WEATHERSPOON,JELLO",,,,,,,"REBOUND DEF by WEATHERSPOON,JELLO",4,defensive rebound,,huntingdon,jello weatherspoon,,
456,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,456,04:48,"GOOD LAYUP by WEATHERSPOON,JELLO(fastbreak)(in the paint)",56 (+12),,44,,HUNTW 56-44 (-12),,"GOOD LAYUP by WEATHERSPOON,JELLO(fastbreak)(in the paint)",4,layup,good,huntingdon,jello(fastbreak) weatherspoon,2,288
457,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,457,04:47,,,,,"FOUL  by SCHAD,OLIVIA",,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,287
458,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,458,04:47,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,4,timeout,,Centre,,,287
459,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,459,04:47,"GOOD FT by WEATHERSPOON,JELLO",57 (+13),,44,,HUNTW 57-44 (-13),,"GOOD FT by WEATHERSPOON,JELLO",4,free throw,good,huntingdon,jello weatherspoon,1,287
460,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,460,04:47,"SUB IN by LOVER,JAI'LYN",,,,,,,"SUB IN by LOVER,JAI'LYN",4,subbing in,,huntingdon,jai'lyn lover,,287
461,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,461,04:47,"SUB OUT by DORMAN,JENNA",,,,,,,"SUB OUT by DORMAN,JENNA",4,subbing out,,huntingdon,jenna dorman,,287
462,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,462,04:47,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,287
463,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,463,04:47,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,287
464,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,464,04:47,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,287
465,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,465,04:47,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,287
466,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,466,04:36,,,,,"TURNOVER  by VANCE,DAY",,,"TURNOVER  by VANCE,DAY",4,turnover,,Centre,day vance,,276
467,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,467,04:35,"STEAL  by BERNARD,ABIBA",,,,,,,"STEAL  by BERNARD,ABIBA",4,steal,,huntingdon,,,275
468,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,468,04:11,,,,,"FOUL  by ADEROBA,OYIN",,,"FOUL  by ADEROBA,OYIN",4,foul,,Centre,oyin aderoba,,251
469,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,469,04:11,"MISS FT by HARP,JULIETTE",,,,,,,"MISS FT by HARP,JULIETTE",4,free throw,missed,huntingdon,juliette harp,,251
470,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,470,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
471,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,471,04:11,"MISS FT by HARP,JULIETTE",,,,,,,"MISS FT by HARP,JULIETTE",4,free throw,missed,huntingdon,juliette harp,,251
472,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,472,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
473,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,473,04:11,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,251
474,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,474,04:11,,,,,"SUB OUT by ADEROBA,OYIN",,,"SUB OUT by ADEROBA,OYIN",4,subbing out,,Centre,oyin aderoba,,251
475,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,475,03:59,,57 (+11),,46,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",CENW 57-46 (-11),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",4,jumper,good,Centre,abigail stewart,2,239
476,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,476,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
477,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,477,03:36,"MISS LAYUP by BERNARD,ABIBA",,,,,,,"MISS LAYUP by BERNARD,ABIBA",4,layup,missed,huntingdon,abiba bernard,,216
478,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,478,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",4,defensive rebound,,Centre,olivia schad,,
479,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,479,03:29,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",4,three pointer,missed,Centre,caroline andreassen,,209
480,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,480,--,"REBOUND DEF by HARP,JULIETTE",,,,,,,"REBOUND DEF by HARP,JULIETTE",4,defensive rebound,,huntingdon,juliette harp,,
481,9,huntingdon,Huntingdon,Centre,55-63,55,63,"12, 12, 12, 19, 55","16, 16, 15, 16, 63",12,12,12,19,55,16,16,15,16,63,2-7,5-1,12/17/16,Lose,117,No Location Recorded,4 p.m.,H,481,03:18,"MISS 3PTR by HUDSON,MIA",,,,,,,"MISS 3PTR by HUDSON,MIA",4,three pointer,missed,huntingdon,mia hudson,,198
