,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLSAPS,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
256,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,256,06:26,"SUB IN by THOMAS,BRAXTON",,,,,,,"SUB IN by THOMAS,BRAXTON",3,subbing in,,millsaps,braxton thomas,,386
257,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,257,06:26,"SUB OUT by JONES,BRAZIA",,,,,,,"SUB OUT by JONES,BRAZIA",3,subbing out,,millsaps,brazia jones,,386
258,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,258,06:09,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",3,subbing in,,millsaps,brazia jones,,369
259,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,259,06:09,"SUB OUT by THOMAS,BRAXTON",,,,,,,"SUB OUT by THOMAS,BRAXTON",3,subbing out,,millsaps,braxton thomas,,369
260,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,260,06:04,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",3,jumper,missed,Centre,paige kellam,,364
261,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,261,06:04,"BLOCK  by KLUNK,KIM",,,,,,,"BLOCK  by KLUNK,KIM",3,block,,millsaps,kim klunk,,364
262,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,262,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",3,defensive rebound,,millsaps,kim klunk,,
263,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,263,05:56,"GOOD 3PTR by DONALDSON,MEGAN",27,,35 (+8),,MILLSAPS 27-35 (+8),,"GOOD 3PTR by DONALDSON,MEGAN",3,three pointer,good,millsaps,megan donaldson,3,356
264,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,264,--,"ASSIST  by CONNOR,KATIE",,,,,,,"ASSIST  by CONNOR,KATIE",3,assist,,millsaps,katie connor,,
265,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,265,05:48,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,348
266,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,266,05:48,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,348
267,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,267,05:48,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,348
268,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,268,05:22,,27,,37 (+10),"GOOD JUMPER by ANDREASSEN,CAROLINE",CENTRE-W 27-37 (+10),,"GOOD JUMPER by ANDREASSEN,CAROLINE",3,jumper,good,Centre,caroline andreassen,2,322
269,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,269,05:09,"GOOD LAYUP by KLUNK,KIM(in the paint)",29,,37 (+8),,MILLSAPS 29-37 (+8),,"GOOD LAYUP by KLUNK,KIM(in the paint)",3,layup,good,millsaps,kim klunk,2,309
270,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,270,--,"ASSIST  by JONES,BRAZIA",,,,,,,"ASSIST  by JONES,BRAZIA",3,assist,,millsaps,brazia jones,,
271,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,271,04:42,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,3,timeout,,Centre,,,282
272,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,272,04:42,"SUB IN by KLUNK,KIM",,,,,,,"SUB IN by KLUNK,KIM",3,subbing in,,millsaps,kim klunk,,282
273,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,273,04:42,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",3,subbing in,,millsaps,brazia jones,,282
274,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,274,04:42,"SUB IN by DONALDSON,MEGAN",,,,,,,"SUB IN by DONALDSON,MEGAN",3,subbing in,,millsaps,megan donaldson,,282
275,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,275,04:42,"SUB IN by FREEMAN,KALA-JEWEL",,,,,,,"SUB IN by FREEMAN,KALA-JEWEL",3,subbing in,,millsaps,kala-jewel freeman,,282
276,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,276,04:42,"SUB IN by CONNOR,KATIE",,,,,,,"SUB IN by CONNOR,KATIE",3,subbing in,,millsaps,katie connor,,282
277,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,277,04:42,"SUB OUT by KLUNK,KIM",,,,,,,"SUB OUT by KLUNK,KIM",3,subbing out,,millsaps,kim klunk,,282
278,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,278,04:42,"SUB OUT by JONES,BRAZIA",,,,,,,"SUB OUT by JONES,BRAZIA",3,subbing out,,millsaps,brazia jones,,282
279,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,279,04:42,"SUB OUT by DONALDSON,MEGAN",,,,,,,"SUB OUT by DONALDSON,MEGAN",3,subbing out,,millsaps,megan donaldson,,282
280,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,280,04:42,"SUB OUT by FREEMAN,KALA-JEWEL",,,,,,,"SUB OUT by FREEMAN,KALA-JEWEL",3,subbing out,,millsaps,kala-jewel freeman,,282
281,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,281,04:42,"SUB OUT by CONNOR,KATIE",,,,,,,"SUB OUT by CONNOR,KATIE",3,subbing out,,millsaps,katie connor,,282
282,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,282,04:42,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,282
283,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,283,04:42,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",3,subbing in,,Centre,lauren moore,,282
284,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,284,04:42,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,282
285,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,285,04:42,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,282
286,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,286,04:42,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,282
287,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,287,04:42,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,282
288,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,288,04:42,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,282
289,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,289,04:42,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,282
290,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,290,04:42,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,282
291,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,291,04:42,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,282
292,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,292,04:40,,,,,"TURNOVER  by SCHAD,OLIVIA",,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,280
293,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,293,04:37,"STEAL  by KLUNK,KIM",,,,,,,"STEAL  by KLUNK,KIM",3,steal,,millsaps,,,277
294,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,294,04:20,"GOOD JUMPER by FREEMAN,KALA-JEWEL(in the paint)",31,,37 (+6),,MILLSAPS 31-37 (+6),,"GOOD JUMPER by FREEMAN,KALA-JEWEL(in the paint)",3,jumper,good,millsaps,kala-jewel freeman,2,260
295,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,295,03:47,,31,,39 (+8),"GOOD JUMPER by SCHAD,OLIVIA",CENTRE-W 31-39 (+8),,"GOOD JUMPER by SCHAD,OLIVIA",3,jumper,good,Centre,olivia schad,2,227
296,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,296,--,,,,,"ASSIST  by BUNNER,CHEYENNE",,,"ASSIST  by BUNNER,CHEYENNE",3,assist,,Centre,cheyenne bunner,,
297,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,297,03:31,"MISS 3PTR by DONALDSON,MEGAN",,,,,,,"MISS 3PTR by DONALDSON,MEGAN",3,three pointer,missed,millsaps,megan donaldson,,211
298,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,298,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",3,defensive rebound,,Centre,olivia schad,,
299,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,299,03:21,,31,,41 (+10),"GOOD LAYUP by MOORE,LAUREN(in the paint)",CENTRE-W 31-41 (+10),,"GOOD LAYUP by MOORE,LAUREN(in the paint)",3,layup,good,Centre,lauren moore,2,201
300,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,300,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
301,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,301,02:53,"GOOD LAYUP by JONES,BRAZIA(in the paint)",33,,41 (+8),,MILLSAPS 33-41 (+8),,"GOOD LAYUP by JONES,BRAZIA(in the paint)",3,layup,good,millsaps,brazia jones,2,173
302,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,302,02:32,,,,,"MISS JUMPER by BALLARD,AMI",,,"MISS JUMPER by BALLARD,AMI",3,jumper,missed,Centre,ami ballard,,152
303,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,303,--,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",3,defensive rebound,,millsaps,kala-jewel freeman,,
304,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,304,02:24,"TURNOVER  by JONES,BRAZIA",,,,,,,"TURNOVER  by JONES,BRAZIA",3,turnover,,millsaps,brazia jones,,144
305,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,305,02:24,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,144
306,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,306,02:24,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,144
307,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,307,02:24,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,144
308,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,308,02:24,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,144
309,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,309,02:24,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,144
310,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,310,02:24,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",3,subbing out,,Centre,lauren moore,,144
311,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,311,02:24,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,144
312,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,312,02:24,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,144
313,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,313,02:23,"SUB IN by THOMAS,BRAXTON",,,,,,,"SUB IN by THOMAS,BRAXTON",3,subbing in,,millsaps,braxton thomas,,143
314,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,314,02:23,"SUB OUT by FREEMAN,KALA-JEWEL",,,,,,,"SUB OUT by FREEMAN,KALA-JEWEL",3,subbing out,,millsaps,kala-jewel freeman,,143
315,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,315,02:06,,,,,"TURNOVER  by STEWART,ABIGAIL",,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,126
316,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,316,02:06,"SUB IN by BUTLER,MILLICENT",,,,,,,"SUB IN by BUTLER,MILLICENT",3,subbing in,,millsaps,millicent butler,,126
317,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,317,02:06,"SUB OUT by JONES,BRAZIA",,,,,,,"SUB OUT by JONES,BRAZIA",3,subbing out,,millsaps,brazia jones,,126
318,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,318,01:55,"MISS JUMPER by THOMAS,BRAXTON",,,,,,,"MISS JUMPER by THOMAS,BRAXTON",3,jumper,missed,millsaps,braxton thomas,,115
319,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,319,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",3,defensive rebound,,Centre,caroline andreassen,,
320,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,320,01:28,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",3,three pointer,missed,Centre,lakken miller,,88
