,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HC-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
392,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,392,--,,,,,"REBOUND DEF by MOORE,LAUREN",,,"REBOUND DEF by MOORE,LAUREN",3,defensive rebound,,Centre,lauren moore,,
393,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,393,03:45,,,,,"MISS 3PTR by KELLAM,PAIGE",,,"MISS 3PTR by KELLAM,PAIGE",3,three pointer,missed,Centre,paige kellam,,225
394,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,394,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,hanover,,,
395,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,395,03:44,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,224
396,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,396,03:39,"TURNOVER  by KALLMEYER,HOLLY",,,,,,,"TURNOVER  by KALLMEYER,HOLLY",3,turnover,,hanover,holly kallmeyer,,219
397,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,397,03:27,,,,,"MISS LAYUP by MOORE,LAUREN",,,"MISS LAYUP by MOORE,LAUREN",3,layup,missed,Centre,lauren moore,,207
398,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,398,--,,,,,"REBOUND OFF by MOORE,LAUREN",,,"REBOUND OFF by MOORE,LAUREN",3,offensive rebound,,Centre,lauren moore,,
399,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,399,03:24,,,,,"MISS LAYUP by MOORE,LAUREN",,,"MISS LAYUP by MOORE,LAUREN",3,layup,missed,Centre,lauren moore,,204
400,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,400,--,"REBOUND DEF by WETZEL,AUDREY",,,,,,,"REBOUND DEF by WETZEL,AUDREY",3,defensive rebound,,hanover,audrey wetzel,,
401,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,401,03:19,"TURNOVER  by TODD,BROOKE",,,,,,,"TURNOVER  by TODD,BROOKE",3,turnover,,hanover,brooke todd,,199
402,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,402,03:17,,,,,"STEAL  by KELLAM,PAIGE",,,"STEAL  by KELLAM,PAIGE",3,steal,,Centre,,,197
403,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,403,03:15,,56 (+20),,36,"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",CENTRE-W 56-36 (-20),,"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",3,layup,good,Centre,paige(fastbreak) kellam,2,195
404,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,404,--,,,,,"ASSIST  by BALLARD,AMI",,,"ASSIST  by BALLARD,AMI",3,assist,,Centre,ami ballard,,
405,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,405,03:14,"FOUL  by KALLMEYER,HOLLY",,,,,,,"FOUL  by KALLMEYER,HOLLY",3,foul,,hanover,holly kallmeyer,,194
406,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,406,03:14,,56 (+19),,37,"GOOD FT by KELLAM,PAIGE",CENTRE-W 56-37 (-19),,"GOOD FT by KELLAM,PAIGE",3,free throw,good,Centre,paige kellam,1,194
407,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,407,03:14,"SUB IN by NASH,ALLISON",,,,,,,"SUB IN by NASH,ALLISON",3,subbing in,,hanover,allison nash,,194
408,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,408,03:14,"SUB IN by NALL,ALEXIS",,,,,,,"SUB IN by NALL,ALEXIS",3,subbing in,,hanover,alexis nall,,194
409,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,409,03:14,"SUB IN by HARTMAN,KATIE",,,,,,,"SUB IN by HARTMAN,KATIE",3,subbing in,,hanover,katie hartman,,194
410,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,410,03:14,"SUB OUT by KALLMEYER,HOLLY",,,,,,,"SUB OUT by KALLMEYER,HOLLY",3,subbing out,,hanover,holly kallmeyer,,194
411,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,411,03:14,"SUB OUT by MOTTER,MALEHA",,,,,,,"SUB OUT by MOTTER,MALEHA",3,subbing out,,hanover,maleha motter,,194
412,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,412,03:14,"SUB OUT by WETZEL,AUDREY",,,,,,,"SUB OUT by WETZEL,AUDREY",3,subbing out,,hanover,audrey wetzel,,194
413,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,413,03:14,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,194
414,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,414,03:14,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,194
415,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,415,03:04,"MISS JUMPER by NALL,ALEXIS",,,,,,,"MISS JUMPER by NALL,ALEXIS",3,jumper,missed,hanover,alexis nall,,184
416,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,416,--,,,,,"REBOUND DEF by BALLARD,AMI",,,"REBOUND DEF by BALLARD,AMI",3,defensive rebound,,Centre,ami ballard,,
417,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,417,03:04,"FOUL  by HARTMAN,KATIE",,,,,,,"FOUL  by HARTMAN,KATIE",3,foul,,hanover,katie hartman,,184
418,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,418,03:04,,56 (+18),,38,"GOOD FT by BALLARD,AMI",CENTRE-W 56-38 (-18),,"GOOD FT by BALLARD,AMI",3,free throw,good,Centre,ami ballard,1,184
419,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,419,03:04,,56 (+17),,39,"GOOD FT by BALLARD,AMI",CENTRE-W 56-39 (-17),,"GOOD FT by BALLARD,AMI",3,free throw,good,Centre,ami ballard,1,184
420,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,420,03:04,"SUB IN by MILLS,KRISTIN",,,,,,,"SUB IN by MILLS,KRISTIN",3,subbing in,,hanover,kristin mills,,184
421,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,421,03:04,"SUB OUT by CROMER,CLAIRE",,,,,,,"SUB OUT by CROMER,CLAIRE",3,subbing out,,hanover,claire cromer,,184
422,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,422,03:04,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,184
423,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,423,03:04,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,184
424,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,424,03:04,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,184
425,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,425,03:04,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,184
426,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,426,03:04,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,184
427,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,427,03:04,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",3,subbing out,,Centre,lauren moore,,184
428,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,428,02:43,"GOOD LAYUP by NALL,ALEXIS(in the paint)",58 (+19),,39,,HC-W 58-39 (-19),,"GOOD LAYUP by NALL,ALEXIS(in the paint)",3,layup,good,hanover,alexis nall,2,163
429,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,429,--,"ASSIST  by NASH,ALLISON",,,,,,,"ASSIST  by NASH,ALLISON",3,assist,,hanover,allison nash,,
430,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,430,02:16,,,,,"MISS LAYUP by SCHAD,OLIVIA",,,"MISS LAYUP by SCHAD,OLIVIA",3,layup,missed,Centre,olivia schad,,136
431,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,431,--,"REBOUND DEF by NASH,ALLISON",,,,,,,"REBOUND DEF by NASH,ALLISON",3,defensive rebound,,hanover,allison nash,,
432,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,432,02:05,"MISS JUMPER by HARTMAN,KATIE",,,,,,,"MISS JUMPER by HARTMAN,KATIE",3,jumper,missed,hanover,katie hartman,,125
433,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,433,--,"REBOUND OFF by NALL,ALEXIS",,,,,,,"REBOUND OFF by NALL,ALEXIS",3,offensive rebound,,hanover,alexis nall,,
434,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,434,02:02,"TURNOVER  by NALL,ALEXIS",,,,,,,"TURNOVER  by NALL,ALEXIS",3,turnover,,hanover,alexis nall,,122
435,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,435,02:02,"FOUL  by NALL,ALEXIS",,,,,,,"FOUL  by NALL,ALEXIS",3,foul,,hanover,alexis nall,,122
436,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,436,02:02,,,,,"STEAL  by VANCE,DAY",,,"STEAL  by VANCE,DAY",3,steal,,Centre,,,122
437,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,437,02:02,,58 (+18),,40,"GOOD FT by VANCE,DAY",CENTRE-W 58-40 (-18),,"GOOD FT by VANCE,DAY",3,free throw,good,Centre,day vance,1,122
438,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,438,02:02,,58 (+17),,41,"GOOD FT by VANCE,DAY",CENTRE-W 58-41 (-17),,"GOOD FT by VANCE,DAY",3,free throw,good,Centre,day vance,1,122
439,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,439,02:02,"SUB IN by WETZEL,AUDREY",,,,,,,"SUB IN by WETZEL,AUDREY",3,subbing in,,hanover,audrey wetzel,,122
440,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,440,02:02,"SUB OUT by NALL,ALEXIS",,,,,,,"SUB OUT by NALL,ALEXIS",3,subbing out,,hanover,alexis nall,,122
441,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,441,02:02,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,122
442,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,442,02:02,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,122
443,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,443,01:33,"MISS JUMPER by TODD,BROOKE",,,,,,,"MISS JUMPER by TODD,BROOKE",3,jumper,missed,hanover,brooke todd,,93
444,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,444,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
445,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,445,01:26,,58 (+14),,44,"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE-W 58-44 (-14),,"GOOD 3PTR by ANDREASSEN,CAROLINE",3,three pointer,good,Centre,caroline andreassen,3,86
446,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,446,--,,,,,"ASSIST  by MILLER,LAKKEN",,,"ASSIST  by MILLER,LAKKEN",3,assist,,Centre,lakken miller,,
447,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,447,01:12,"MISS LAYUP by WETZEL,AUDREY",,,,,,,"MISS LAYUP by WETZEL,AUDREY",3,layup,missed,hanover,audrey wetzel,,72
448,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,448,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
449,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,449,00:55,,,,,"MISS LAYUP by BUNNER,CHEYENNE",,,"MISS LAYUP by BUNNER,CHEYENNE",3,layup,missed,Centre,cheyenne bunner,,55
450,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,450,--,"REBOUND DEF by NASH,ALLISON",,,,,,,"REBOUND DEF by NASH,ALLISON",3,defensive rebound,,hanover,allison nash,,
451,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,451,00:44,"MISS 3PTR by NASH,ALLISON",,,,,,,"MISS 3PTR by NASH,ALLISON",3,three pointer,missed,hanover,allison nash,,44
452,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,452,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
453,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,453,00:35,,,,,"MISS LAYUP by MILLER,LAKKEN",,,"MISS LAYUP by MILLER,LAKKEN",3,layup,missed,Centre,lakken miller,,35
454,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,454,--,"REBOUND DEF by HARTMAN,KATIE",,,,,,,"REBOUND DEF by HARTMAN,KATIE",3,defensive rebound,,hanover,katie hartman,,
455,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,455,00:29,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,29
456,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,456,00:29,"GOOD FT by HARTMAN,KATIE",59 (+15),,44,,HC-W 59-44 (-15),,"GOOD FT by HARTMAN,KATIE",3,free throw,good,hanover,katie hartman,1,29
457,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,457,00:29,"GOOD FT by HARTMAN,KATIE",60 (+16),,44,,HC-W 60-44 (-16),,"GOOD FT by HARTMAN,KATIE",3,free throw,good,hanover,katie hartman,1,29
458,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,458,00:29,"SUB IN by MITCHELL,BAYLEE",,,,,,,"SUB IN by MITCHELL,BAYLEE",3,subbing in,,hanover,baylee mitchell,,29
459,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,459,00:29,"SUB IN by WALKER,MACY",,,,,,,"SUB IN by WALKER,MACY",3,subbing in,,hanover,macy walker,,29
460,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,460,00:29,"SUB OUT by NASH,ALLISON",,,,,,,"SUB OUT by NASH,ALLISON",3,subbing out,,hanover,allison nash,,29
461,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,461,00:29,"SUB OUT by TODD,BROOKE",,,,,,,"SUB OUT by TODD,BROOKE",3,subbing out,,hanover,brooke todd,,29
462,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,462,00:29,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,29
463,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,463,00:29,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,29
464,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,464,00:29,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,29
