,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MVCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
404,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,404,01:37,,,,,"SUB IN by FREIERMUTH,ALLYSON",,,"SUB IN by FREIERMUTH,ALLYSON",3,subbing in,,maryville college,allyson freiermuth,,97
405,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,405,01:37,,,,,"SUB OUT by WANDELL,KELLEY",,,"SUB OUT by WANDELL,KELLEY",3,subbing out,,maryville college,kelley wandell,,97
406,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,406,01:34,"MISS JUMPER by BALLARD,AMI",,,,,,,"MISS JUMPER by BALLARD,AMI",3,jumper,missed,Centre,ami ballard,,94
407,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,407,01:34,,,,,"BLOCK  by JOHNSON,BRITTANY",,,"BLOCK  by JOHNSON,BRITTANY",3,block,,maryville college,brittany johnson,,94
408,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,408,--,,,,,"REBOUND DEF by FREIERMUTH,ALLYSON",,,"REBOUND DEF by FREIERMUTH,ALLYSON",3,defensive rebound,,maryville college,allyson freiermuth,,
409,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,409,01:21,,31,,58 (+27),"GOOD LAYUP by JOHNSON,BRITTANY(in the paint)",MVCW 31-58 (-27),,"GOOD LAYUP by JOHNSON,BRITTANY(in the paint)",3,layup,good,maryville college,brittany johnson,2,81
410,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,410,01:06,,,,,"FOUL  by TALBOTT,HALEY",,,"FOUL  by TALBOTT,HALEY",3,foul,,maryville college,haley talbott,,66
411,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,411,01:06,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,66
412,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,412,01:06,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,66
413,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,413,01:06,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,66
414,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,414,01:06,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,66
415,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,415,00:56,,,,,"FOUL  by JOHNSON,BRITTANY",,,"FOUL  by JOHNSON,BRITTANY",3,foul,,maryville college,brittany johnson,,56
416,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,416,00:56,"MISS FT by ANDREASSEN,CAROLINE",,,,,,,"MISS FT by ANDREASSEN,CAROLINE",3,free throw,missed,Centre,caroline andreassen,,56
417,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,417,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
418,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,418,00:56,"GOOD FT by ANDREASSEN,CAROLINE",32,,58 (+26),,CENTRE-W 32-58 (-26),,"GOOD FT by ANDREASSEN,CAROLINE",3,free throw,good,Centre,caroline andreassen,1,56
419,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,419,00:56,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,56
420,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,420,00:56,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,56
421,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,421,00:52,"FOUL  by MILLER,LAKKEN",,,,,,,"FOUL  by MILLER,LAKKEN",3,foul,,Centre,lakken miller,,52
422,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,422,00:52,,,,,"MISS FT by JOHNSON,BRITTANY",,,"MISS FT by JOHNSON,BRITTANY",3,free throw,missed,maryville college,brittany johnson,,52
423,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,423,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
424,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,424,00:52,,,,,"MISS FT by JOHNSON,BRITTANY",,,"MISS FT by JOHNSON,BRITTANY",3,free throw,missed,maryville college,brittany johnson,,52
425,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,425,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",3,defensive rebound,,Centre,caroline andreassen,,
426,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,426,00:25,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,25
427,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,427,00:25,,,,,"STEAL  by JOHNSON,BRITTANY",,,"STEAL  by JOHNSON,BRITTANY",3,steal,,maryville college,,,25
428,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,428,00:25,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,25
429,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,429,00:06,,,,,"MISS 3PTR by TALBOTT,HALEY",,,"MISS 3PTR by TALBOTT,HALEY",3,three pointer,missed,maryville college,haley talbott,,6
430,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,430,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",3,defensive rebound,,Centre,day vance,,
431,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,431,Start Period 4,,,,,,,,,4,,,,,,
432,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,432,10:00,"SUB IN by HOBBS,MEREDITH",,,,,,,"SUB IN by HOBBS,MEREDITH",4,subbing in,,Centre,meredith hobbs,,600
433,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,433,10:00,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,600
434,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,434,10:00,,,,,"SUB IN by TALBOTT,HALEY",,,"SUB IN by TALBOTT,HALEY",4,subbing in,,maryville college,haley talbott,,600
435,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,435,10:00,,,,,"SUB IN by HUDGENS,AMBER",,,"SUB IN by HUDGENS,AMBER",4,subbing in,,maryville college,amber hudgens,,600
436,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,436,10:00,,,,,"SUB OUT by HAWN,RACHEL",,,"SUB OUT by HAWN,RACHEL",4,subbing out,,maryville college,rachel hawn,,600
437,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,437,10:00,,,,,"SUB OUT by BILITER,LAUREN",,,"SUB OUT by BILITER,LAUREN",4,subbing out,,maryville college,lauren biliter,,600
438,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,438,09:45,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",4,turnover,,Centre,abigail stewart,,585
439,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,439,09:45,,,,,"STEAL  by FREIERMUTH,ALLYSON",,,"STEAL  by FREIERMUTH,ALLYSON",4,steal,,maryville college,,,585
440,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,440,09:26,"FOUL  by ANDREASSEN,CAROLINE",,,,,,,"FOUL  by ANDREASSEN,CAROLINE",4,foul,,Centre,caroline andreassen,,566
441,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,441,09:17,,,,,"MISS JUMPER by FREIERMUTH,ALLYSON",,,"MISS JUMPER by FREIERMUTH,ALLYSON",4,jumper,missed,maryville college,allyson freiermuth,,557
442,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,442,--,"REBOUND DEF by HOBBS,MEREDITH",,,,,,,"REBOUND DEF by HOBBS,MEREDITH",4,defensive rebound,,Centre,meredith hobbs,,
443,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,443,09:04,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",4,turnover,,Centre,caroline andreassen,,544
444,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,444,08:47,,,,,"MISS 3PTR by HUDGENS,AMBER",,,"MISS 3PTR by HUDGENS,AMBER",4,three pointer,missed,maryville college,amber hudgens,,527
445,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,445,--,,,,,"REBOUND OFF by JOHNSON,BRITTANY",,,"REBOUND OFF by JOHNSON,BRITTANY",4,offensive rebound,,maryville college,brittany johnson,,
446,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,446,08:36,,,,,"FOUL  by FREIERMUTH,ALLYSON",,,"FOUL  by FREIERMUTH,ALLYSON",4,foul,,maryville college,allyson freiermuth,,516
447,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,447,08:36,,,,,"TURNOVER  by FREIERMUTH,ALLYSON",,,"TURNOVER  by FREIERMUTH,ALLYSON",4,turnover,,maryville college,allyson freiermuth,,516
448,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,448,08:22,"MISS 3PTR by ANDREASSEN,CAROLINE",,,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",4,three pointer,missed,Centre,caroline andreassen,,502
449,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,449,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
450,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,450,07:52,,32,,60 (+28),"GOOD LAYUP by MAPLES,MADISON(in the paint)",MVCW 32-60 (-28),,"GOOD LAYUP by MAPLES,MADISON(in the paint)",4,layup,good,maryville college,madison maples,2,472
451,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,451,07:27,"MISS LAYUP by VANCE,DAY",,,,,,,"MISS LAYUP by VANCE,DAY",4,layup,missed,Centre,day vance,,447
452,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,452,07:27,,,,,"BLOCK  by HUDGENS,AMBER",,,"BLOCK  by HUDGENS,AMBER",4,block,,maryville college,amber hudgens,,447
453,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,453,--,,,,,"REBOUND DEF by HUDGENS,AMBER",,,"REBOUND DEF by HUDGENS,AMBER",4,defensive rebound,,maryville college,amber hudgens,,
454,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,454,07:25,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",4,foul,,Centre,day vance,,445
455,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,455,07:25,"SUB IN by ADEROBA,OYIN",,,,,,,"SUB IN by ADEROBA,OYIN",4,subbing in,,Centre,oyin aderoba,,445
456,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,456,07:25,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,445
457,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,457,07:25,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",4,subbing in,,Centre,lauren moore,,445
458,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,458,07:25,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,445
459,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,459,07:25,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,445
460,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,460,07:25,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,445
461,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,461,07:25,,,,,"SUB IN by HAWN,RACHEL",,,"SUB IN by HAWN,RACHEL",4,subbing in,,maryville college,rachel hawn,,445
462,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,462,07:25,,,,,"SUB IN by BILITER,LAUREN",,,"SUB IN by BILITER,LAUREN",4,subbing in,,maryville college,lauren biliter,,445
463,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,463,07:25,,,,,"SUB IN by GARDNER,LIBBY",,,"SUB IN by GARDNER,LIBBY",4,subbing in,,maryville college,libby gardner,,445
464,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,464,07:25,,,,,"SUB OUT by JOHNSON,BRITTANY",,,"SUB OUT by JOHNSON,BRITTANY",4,subbing out,,maryville college,brittany johnson,,445
465,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,465,07:25,,,,,"SUB OUT by MAPLES,MADISON",,,"SUB OUT by MAPLES,MADISON",4,subbing out,,maryville college,madison maples,,445
466,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,466,07:25,,,,,"SUB OUT by HUDGENS,AMBER",,,"SUB OUT by HUDGENS,AMBER",4,subbing out,,maryville college,amber hudgens,,445
467,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,467,07:19,,,,,"MISS JUMPER by BILITER,LAUREN",,,"MISS JUMPER by BILITER,LAUREN",4,jumper,missed,maryville college,lauren biliter,,439
468,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,468,--,"REBOUND DEF by ADEROBA,OYIN",,,,,,,"REBOUND DEF by ADEROBA,OYIN",4,defensive rebound,,Centre,oyin aderoba,,
469,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,469,07:11,"MISS 3PTR by HOBBS,MEREDITH",,,,,,,"MISS 3PTR by HOBBS,MEREDITH",4,three pointer,missed,Centre,meredith hobbs,,431
470,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,470,--,,,,,"REBOUND DEF by FREIERMUTH,ALLYSON",,,"REBOUND DEF by FREIERMUTH,ALLYSON",4,defensive rebound,,maryville college,allyson freiermuth,,
471,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,471,06:52,"FOUL  by ADEROBA,OYIN",,,,,,,"FOUL  by ADEROBA,OYIN",4,foul,,Centre,oyin aderoba,,412
