,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,TMC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
412,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,412,06:37,"SUB IN by BUSH,KAYLEE",,,,,,,"SUB IN by BUSH,KAYLEE",4,subbing in,,thomas more,kaylee bush,,397
413,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,413,06:37,"SUB OUT by SCHULTZ,EMILY",,,,,,,"SUB OUT by SCHULTZ,EMILY",4,subbing out,,thomas more,emily schultz,,397
414,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,414,06:18,"MISS 3PTR by KRAMER,KYLIE",,,,,,,"MISS 3PTR by KRAMER,KYLIE",4,three pointer,missed,thomas more,kylie kramer,,378
415,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,415,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
416,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,416,06:04,,57 (+27),,30,"GOOD JUMPER by VANCE,DAY(in the paint)",CENTRE-W 57-30 (-27),,"GOOD JUMPER by VANCE,DAY(in the paint)",4,jumper,good,Centre,day vance,2,364
417,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,417,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",4,assist,,Centre,olivia schad,,
418,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,418,05:44,"MISS 3PTR by JOLLY,TAYLOR",,,,,,,"MISS 3PTR by JOLLY,TAYLOR",4,three pointer,missed,thomas more,taylor jolly,,344
419,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,419,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
420,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,420,05:26,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",4,three pointer,missed,Centre,lakken miller,,326
421,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,421,--,"REBOUND DEF by CLAPPER,KELLY",,,,,,,"REBOUND DEF by CLAPPER,KELLY",4,defensive rebound,,thomas more,kelly clapper,,
422,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,422,05:17,,,,,"FOUL  by ADEROBA,OYIN",,,"FOUL  by ADEROBA,OYIN",4,foul,,Centre,oyin aderoba,,317
423,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,423,05:17,"MISS FT by CLAPPER,KELLY",,,,,,,"MISS FT by CLAPPER,KELLY",4,free throw,missed,thomas more,kelly clapper,,317
424,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,424,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
425,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,425,05:17,"MISS FT by CLAPPER,KELLY",,,,,,,"MISS FT by CLAPPER,KELLY",4,free throw,missed,thomas more,kelly clapper,,317
426,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,426,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
427,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,427,05:12,"FOUL  by BUSH,KAYLEE",,,,,,,"FOUL  by BUSH,KAYLEE",4,foul,,thomas more,kaylee bush,,312
428,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,428,05:09,,,,,"SUB IN by GOETZ,ABBY",,,"SUB IN by GOETZ,ABBY",4,subbing in,,Centre,abby goetz,,309
429,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,429,05:09,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,309
430,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,430,05:03,"FOUL  by CLAPPER,KELLY",,,,,,,"FOUL  by CLAPPER,KELLY",4,foul,,thomas more,kelly clapper,,303
431,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,431,05:00,,57 (+25),,32,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",CENTRE-W 57-32 (-25),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,300
432,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,432,--,,,,,"ASSIST  by GOETZ,ABBY",,,"ASSIST  by GOETZ,ABBY",4,assist,,Centre,abby goetz,,
433,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,433,05:00,"FOUL  by JOLLY,TAYLOR",,,,,,,"FOUL  by JOLLY,TAYLOR",4,foul,,thomas more,taylor jolly,,300
434,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,434,05:00,,,,,"MISS FT by FEE,MIKAYLA",,,"MISS FT by FEE,MIKAYLA",4,free throw,missed,Centre,mikayla fee,,300
435,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,435,--,,,,,"REBOUND OFF by GOETZ,ABBY",,,"REBOUND OFF by GOETZ,ABBY",4,offensive rebound,,Centre,abby goetz,,
436,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,436,04:58,,,,,"TURNOVER  by GOETZ,ABBY",,,"TURNOVER  by GOETZ,ABBY",4,turnover,,Centre,abby goetz,,298
437,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,437,04:55,"STEAL  by KRAMER,KYLIE",,,,,,,"STEAL  by KRAMER,KYLIE",4,steal,,thomas more,,,295
438,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,438,04:52,"MISS 3PTR by JOLLY,TAYLOR",,,,,,,"MISS 3PTR by JOLLY,TAYLOR",4,three pointer,missed,thomas more,taylor jolly,,292
439,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,439,--,,,,,"REBOUND DEF by MILLER,LAKKEN",,,"REBOUND DEF by MILLER,LAKKEN",4,defensive rebound,,Centre,lakken miller,,
440,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,440,04:45,,,,,"TURNOVER  by ADEROBA,OYIN",,,"TURNOVER  by ADEROBA,OYIN",4,turnover,,Centre,oyin aderoba,,285
441,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,441,04:41,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,4,timeout,,Centre,,,281
442,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,442,04:41,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,281
443,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,443,04:41,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,281
444,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,444,04:41,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,281
445,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,445,04:41,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,281
446,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,446,04:18,"MISS 3PTR by CLAPPER,KELLY",,,,,,,"MISS 3PTR by CLAPPER,KELLY",4,three pointer,missed,thomas more,kelly clapper,,258
447,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,447,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
448,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,448,03:54,"FOUL  by BUSH,KAYLEE",,,,,,,"FOUL  by BUSH,KAYLEE",4,foul,,thomas more,kaylee bush,,234
449,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,449,03:54,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",4,subbing in,,Centre,lauren moore,,234
450,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,450,03:54,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,234
451,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,451,03:41,"FOUL  by BUSH,KAYLEE",,,,,,,"FOUL  by BUSH,KAYLEE",4,foul,,thomas more,kaylee bush,,221
452,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,452,03:41,,57 (+24),,33,"GOOD FT by MOORE,LAUREN",CENTRE-W 57-33 (-24),,"GOOD FT by MOORE,LAUREN",4,free throw,good,Centre,lauren moore,1,221
453,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,453,03:41,,57 (+23),,34,"GOOD FT by MOORE,LAUREN",CENTRE-W 57-34 (-23),,"GOOD FT by MOORE,LAUREN",4,free throw,good,Centre,lauren moore,1,221
454,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,454,03:23,"MISS 3PTR by BOSSE,MAGGI",,,,,,,"MISS 3PTR by BOSSE,MAGGI",4,three pointer,missed,thomas more,maggi bosse,,203
455,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,455,--,"REBOUND OFF by BOSSE,MAGGI",,,,,,,"REBOUND OFF by BOSSE,MAGGI",4,offensive rebound,,thomas more,maggi bosse,,
456,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,456,03:18,"MISS LAYUP by BOSSE,MAGGI",,,,,,,"MISS LAYUP by BOSSE,MAGGI",4,layup,missed,thomas more,maggi bosse,,198
457,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,457,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
458,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,458,03:15,"FOUL  by BOSSE,MAGGI",,,,,,,"FOUL  by BOSSE,MAGGI",4,foul,,thomas more,maggi bosse,,195
459,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,459,03:15,,,,,"MISS FT by BUNNER,CHEYENNE",,,"MISS FT by BUNNER,CHEYENNE",4,free throw,missed,Centre,cheyenne bunner,,195
460,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,460,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
461,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,461,03:15,,,,,"MISS FT by BUNNER,CHEYENNE",,,"MISS FT by BUNNER,CHEYENNE",4,free throw,missed,Centre,cheyenne bunner,,195
462,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,462,--,"REBOUND DEF by BUSH,KAYLEE",,,,,,,"REBOUND DEF by BUSH,KAYLEE",4,defensive rebound,,thomas more,kaylee bush,,
463,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,463,03:05,"GOOD 3PTR by JOLLY,TAYLOR",60 (+26),,34,,TMC 60-34 (-26),,"GOOD 3PTR by JOLLY,TAYLOR",4,three pointer,good,thomas more,taylor jolly,3,185
464,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,464,--,"ASSIST  by CLAPPER,KELLY",,,,,,,"ASSIST  by CLAPPER,KELLY",4,assist,,thomas more,kelly clapper,,
465,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,465,03:05,,,,,"MISS JUMPER by GOETZ,ABBY",,,"MISS JUMPER by GOETZ,ABBY",4,jumper,missed,Centre,abby goetz,,185
466,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,466,--,,,,,"REBOUND OFF by MOORE,LAUREN",,,"REBOUND OFF by MOORE,LAUREN",4,offensive rebound,,Centre,lauren moore,,
467,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,467,03:05,,60 (+24),,36,"GOOD LAYUP by MOORE,LAUREN(in the paint)",CENTRE-W 60-36 (-24),,"GOOD LAYUP by MOORE,LAUREN(in the paint)",4,layup,good,Centre,lauren moore,2,185
468,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,468,03:05,"GOOD 3PTR by JOLLY,TAYLOR",63 (+27),,36,,TMC 63-36 (-27),,"GOOD 3PTR by JOLLY,TAYLOR",4,three pointer,good,thomas more,taylor jolly,3,185
469,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,469,--,"ASSIST  by BOSSE,MAGGI",,,,,,,"ASSIST  by BOSSE,MAGGI",4,assist,,thomas more,maggi bosse,,
470,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,470,02:24,"SUB IN by PURDY,SARAH",,,,,,,"SUB IN by PURDY,SARAH",4,subbing in,,thomas more,sarah purdy,,144
471,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,471,02:24,"SUB IN by SANER,KAELA",,,,,,,"SUB IN by SANER,KAELA",4,subbing in,,thomas more,kaela saner,,144
472,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,472,02:24,"SUB IN by GABREL,TAYLOR",,,,,,,"SUB IN by GABREL,TAYLOR",4,subbing in,,thomas more,taylor gabrel,,144
473,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,473,02:24,"SUB IN by DEVINE,HANNAH",,,,,,,"SUB IN by DEVINE,HANNAH",4,subbing in,,thomas more,hannah devine,,144
474,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,474,02:24,"SUB OUT by CLAPPER,KELLY",,,,,,,"SUB OUT by CLAPPER,KELLY",4,subbing out,,thomas more,kelly clapper,,144
475,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,475,02:24,"SUB OUT by BUSH,KAYLEE",,,,,,,"SUB OUT by BUSH,KAYLEE",4,subbing out,,thomas more,kaylee bush,,144
476,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,476,02:24,"SUB OUT by KRAMER,KYLIE",,,,,,,"SUB OUT by KRAMER,KYLIE",4,subbing out,,thomas more,kylie kramer,,144
477,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,477,02:24,"SUB OUT by BOSSE,MAGGI",,,,,,,"SUB OUT by BOSSE,MAGGI",4,subbing out,,thomas more,maggi bosse,,144
478,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,478,02:24,,,,,"SUB IN by HOBBS,MEREDITH",,,"SUB IN by HOBBS,MEREDITH",4,subbing in,,Centre,meredith hobbs,,144
479,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,479,02:24,,,,,"SUB OUT by ADEROBA,OYIN",,,"SUB OUT by ADEROBA,OYIN",4,subbing out,,Centre,oyin aderoba,,144
480,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,480,02:04,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,124
481,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,481,02:04,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,124
482,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,482,01:55,,,,,"MISS 3PTR by HOBBS,MEREDITH",,,"MISS 3PTR by HOBBS,MEREDITH",4,three pointer,missed,Centre,meredith hobbs,,115
