,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,16BSC-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
304,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,304,03:25,,22,,32 (+10),"GOOD JUMPER by HOLT,TAYDRA(in the paint)",16BSC-W 22-32 (-10),,"GOOD JUMPER by HOLT,TAYDRA(in the paint)",3,jumper,good,birmingham-southern,taydra holt,2,205
305,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,305,03:25,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,205
306,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,306,03:25,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,205
307,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,307,03:25,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,205
308,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,308,03:25,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,205
309,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,309,03:25,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,205
310,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,310,03:25,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,205
311,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,311,03:25,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,205
312,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,312,03:25,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",3,subbing out,,Centre,lauren moore,,205
313,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,313,03:25,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,205
314,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,314,03:25,,,,,"SUB IN by MCGOWAN,CHRISTIAN",,,"SUB IN by MCGOWAN,CHRISTIAN",3,subbing in,,birmingham-southern,christian mcgowan,,205
315,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,315,03:25,,,,,"SUB OUT by HOLMES,JAMEICE",,,"SUB OUT by HOLMES,JAMEICE",3,subbing out,,birmingham-southern,jameice holmes,,205
316,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,316,02:58,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,3,turnover,,Centre,,,178
317,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,317,02:41,,22,,35 (+13),"GOOD 3PTR by MCGOWAN,CHRISTIAN",16BSC-W 22-35 (-13),,"GOOD 3PTR by MCGOWAN,CHRISTIAN",3,three pointer,good,birmingham-southern,christian mcgowan,3,161
318,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,318,--,,,,,"ASSIST  by PEURSEM,LAURA VAN",,,"ASSIST  by PEURSEM,LAURA VAN",3,assist,,birmingham-southern,laura van peursem,,
319,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,319,02:21,"GOOD JUMPER by STEWART,ABIGAIL",24,,35 (+11),,CENTRE-W 24-35 (-11),,"GOOD JUMPER by STEWART,ABIGAIL",3,jumper,good,Centre,abigail stewart,2,141
320,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,320,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
321,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,321,02:17,,,,,"SUB IN by BATTS,JASMYNN",,,"SUB IN by BATTS,JASMYNN",3,subbing in,,birmingham-southern,jasmynn batts,,137
322,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,322,02:17,,,,,"SUB OUT by DIXON,JOTHANI",,,"SUB OUT by DIXON,JOTHANI",3,subbing out,,birmingham-southern,jothani dixon,,137
323,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,323,01:46,,,,,"MISS JUMPER by MCGOWAN,CHRISTIAN",,,"MISS JUMPER by MCGOWAN,CHRISTIAN",3,jumper,missed,birmingham-southern,christian mcgowan,,106
324,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,324,--,,,,,"REBOUND OFF by BATTS,JASMYNN",,,"REBOUND OFF by BATTS,JASMYNN",3,offensive rebound,,birmingham-southern,jasmynn batts,,
325,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,325,01:42,,24,,37 (+13),"GOOD TIPIN by BATTS,JASMYNN(in the paint)",16BSC-W 24-37 (-13),,"GOOD TIPIN by BATTS,JASMYNN(in the paint)",3,,,,,,102
326,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,326,01:27,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,87
327,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,327,--,,,,,"REBOUND DEF by BATTS,JASMYNN",,,"REBOUND DEF by BATTS,JASMYNN",3,defensive rebound,,birmingham-southern,jasmynn batts,,
328,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,328,01:14,,,,,"TURNOVER  by PEURSEM,LAURA VAN",,,"TURNOVER  by PEURSEM,LAURA VAN",3,turnover,,birmingham-southern,laura van peursem,,74
329,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,329,01:14,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,74
330,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,330,01:14,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,74
331,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,331,01:02,,,,,"FOUL  by HOLT,TAYDRA",,,"FOUL  by HOLT,TAYDRA",3,foul,,birmingham-southern,taydra holt,,62
332,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,332,01:02,"MISS FT by STEWART,ABIGAIL",,,,,,,"MISS FT by STEWART,ABIGAIL",3,free throw,missed,Centre,abigail stewart,,62
333,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,333,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
334,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,334,01:02,"GOOD FT by STEWART,ABIGAIL",25,,37 (+12),,CENTRE-W 25-37 (-12),,"GOOD FT by STEWART,ABIGAIL",3,free throw,good,Centre,abigail stewart,1,62
335,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,335,00:50,,,,,"MISS JUMPER by BATTS,JASMYNN",,,"MISS JUMPER by BATTS,JASMYNN",3,jumper,missed,birmingham-southern,jasmynn batts,,50
336,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,336,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
337,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,337,00:49,,,,,"FOUL  by PEURSEM,LAURA VAN",,,"FOUL  by PEURSEM,LAURA VAN",3,foul,,birmingham-southern,laura van peursem,,49
338,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,338,00:49,"GOOD FT by STEWART,ABIGAIL",26,,37 (+11),,CENTRE-W 26-37 (-11),,"GOOD FT by STEWART,ABIGAIL",3,free throw,good,Centre,abigail stewart,1,49
339,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,339,00:49,"GOOD FT by STEWART,ABIGAIL",27,,37 (+10),,CENTRE-W 27-37 (-10),,"GOOD FT by STEWART,ABIGAIL",3,free throw,good,Centre,abigail stewart,1,49
340,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,340,00:49,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,49
341,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,341,00:49,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,49
342,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,342,00:19,,,,,"MISS 3PTR by MCGOWAN,CHRISTIAN",,,"MISS 3PTR by MCGOWAN,CHRISTIAN",3,three pointer,missed,birmingham-southern,christian mcgowan,,19
343,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,343,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",3,defensive rebound,,Centre,olivia schad,,
344,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,344,00:13,,,,,"FOUL  by BATTS,JASMYNN",,,"FOUL  by BATTS,JASMYNN",3,foul,,birmingham-southern,jasmynn batts,,13
345,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,345,00:13,"GOOD FT by SCHAD,OLIVIA",28,,37 (+9),,CENTRE-W 28-37 (-9),,"GOOD FT by SCHAD,OLIVIA",3,free throw,good,Centre,olivia schad,1,13
346,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,346,00:13,"MISS FT by SCHAD,OLIVIA",,,,,,,"MISS FT by SCHAD,OLIVIA",3,free throw,missed,Centre,olivia schad,,13
347,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,347,--,,,,,"REBOUND DEF by NIEDERMAIR,ELIZABETH",,,"REBOUND DEF by NIEDERMAIR,ELIZABETH",3,defensive rebound,,birmingham-southern,elizabeth niedermair,,
348,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,348,00:00,,28,,39 (+11),"GOOD LAYUP by PEURSEM,LAURA VAN(in the paint)",16BSC-W 28-39 (-11),,"GOOD LAYUP by PEURSEM,LAURA VAN(in the paint)",3,layup,good,birmingham-southern,laura van peursem,2,0
349,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,349,Start Period 4,,,,,,,,,4,,,,,,
350,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,350,10:00,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,600
351,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,351,10:00,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,600
352,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,352,09:35,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,575
353,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,353,09:07,,,,,"MISS JUMPER by DIXON,JOTHANI",,,"MISS JUMPER by DIXON,JOTHANI",4,jumper,missed,birmingham-southern,jothani dixon,,547
354,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,354,09:07,"BLOCK  by KELLAM,PAIGE",,,,,,,"BLOCK  by KELLAM,PAIGE",4,block,,Centre,paige kellam,,547
355,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,355,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",4,defensive rebound,,Centre,paige kellam,,
356,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,356,08:55,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",4,jumper,missed,Centre,caroline andreassen,,535
357,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,357,--,,,,,"REBOUND DEF by DIXON,JOTHANI",,,"REBOUND DEF by DIXON,JOTHANI",4,defensive rebound,,birmingham-southern,jothani dixon,,
358,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,358,08:39,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,4,turnover,,Centre,,,519
359,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,359,08:24,"MISS JUMPER by SCHAD,OLIVIA",,,,,,,"MISS JUMPER by SCHAD,OLIVIA",4,jumper,missed,Centre,olivia schad,,504
360,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,360,--,,,,,"REBOUND DEF by HOGAN,KAITLIN",,,"REBOUND DEF by HOGAN,KAITLIN",4,defensive rebound,,birmingham-southern,kaitlin hogan,,
361,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,361,08:24,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",4,foul,,Centre,day vance,,504
362,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,362,08:11,,,,,"MISS LAYUP by HOLMES,JAMEICE",,,"MISS LAYUP by HOLMES,JAMEICE",4,layup,missed,birmingham-southern,jameice holmes,,491
363,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,363,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",4,defensive rebound,,Centre,olivia schad,,
364,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,364,07:59,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,479
365,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,365,--,,,,,"REBOUND DEF by HOLMES,JAMEICE",,,"REBOUND DEF by HOLMES,JAMEICE",4,defensive rebound,,birmingham-southern,jameice holmes,,
