,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CEN,Away Team Score,Play Team Indicator,Home Team Score,SU,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
246,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,246,02:51,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",2,subbing in,,Centre,olivia schad,,171
247,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,247,02:51,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,171
248,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,248,02:51,"SUB OUT by GOETZ,ABBY",,,,,,,"SUB OUT by GOETZ,ABBY",2,subbing out,,Centre,abby goetz,,171
249,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,249,02:51,"SUB OUT by ADEROBA,OYIN",,,,,,,"SUB OUT by ADEROBA,OYIN",2,subbing out,,Centre,oyin aderoba,,171
250,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,250,02:51,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,171
251,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,251,02:51,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",2,subbing out,,Centre,lauren moore,,171
252,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,252,02:51,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,171
253,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,253,02:51,,,,,"SUB IN by GAHAGAN,TSELEM",,,"SUB IN by GAHAGAN,TSELEM",2,subbing in,,spalding,tselem gahagan,,171
254,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,254,02:51,,,,,"SUB OUT by DEE SLITER,DEE",,,"SUB OUT by DEE SLITER,DEE",2,subbing out,,spalding,dee dee sliter,,171
255,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,255,02:47,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",2,turnover,,Centre,mikayla fee,,167
256,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,256,02:45,,,,,"STEAL  by JUST,ALLISON",,,"STEAL  by JUST,ALLISON",2,steal,,spalding,,,165
257,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,257,02:37,,,,,"MISS JUMPER by MATTHEWS,LELANDA",,,"MISS JUMPER by MATTHEWS,LELANDA",2,jumper,missed,spalding,lelanda matthews,,157
258,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,258,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
259,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,259,02:28,"GOOD 3PTR by ANDREASSEN,CAROLINE",20,,26 (+6),,CEN 20-26 (-6),,"GOOD 3PTR by ANDREASSEN,CAROLINE",2,three pointer,good,Centre,caroline andreassen,3,148
260,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,260,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
261,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,261,02:08,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",2,foul,,Centre,olivia schad,,128
262,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,262,02:05,,,,,"MISS JUMPER by JUST,ALLISON",,,"MISS JUMPER by JUST,ALLISON",2,jumper,missed,spalding,allison just,,125
263,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,263,02:05,"BLOCK  by KELLAM,PAIGE",,,,,,,"BLOCK  by KELLAM,PAIGE",2,block,,Centre,paige kellam,,125
264,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,264,--,,,,,"REBOUND OFF by MATTHEWS,LELANDA",,,"REBOUND OFF by MATTHEWS,LELANDA",2,offensive rebound,,spalding,lelanda matthews,,
265,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,265,01:52,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,112
266,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,266,01:52,,,,,"SUB IN by KAISER,KELSEY",,,"SUB IN by KAISER,KELSEY",2,subbing in,,spalding,kelsey kaiser,,112
267,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,267,01:52,,,,,"SUB OUT by MATTHEWS,LELANDA",,,"SUB OUT by MATTHEWS,LELANDA",2,subbing out,,spalding,lelanda matthews,,112
268,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,268,01:46,,20,,28 (+8),"GOOD JUMPER by KAISER,KELSEY",SU 20-28 (-8),,"GOOD JUMPER by KAISER,KELSEY",2,jumper,good,spalding,kelsey kaiser,2,106
269,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,269,01:34,,,,,"FOUL  by HUNTER,BRANDY",,,"FOUL  by HUNTER,BRANDY",2,foul,,spalding,brandy hunter,,94
270,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,270,01:34,"MISS FT by ANDREASSEN,CAROLINE",,,,,,,"MISS FT by ANDREASSEN,CAROLINE",2,free throw,missed,Centre,caroline andreassen,,94
271,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,271,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
272,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,272,01:34,"GOOD FT by ANDREASSEN,CAROLINE",21,,28 (+7),,CEN 21-28 (-7),,"GOOD FT by ANDREASSEN,CAROLINE",2,free throw,good,Centre,caroline andreassen,1,94
273,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,273,01:34,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,94
274,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,274,01:34,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,94
275,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,275,01:34,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,94
276,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,276,01:34,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,94
277,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,277,01:34,,,,,"SUB IN by KAISER,KELSEY",,,"SUB IN by KAISER,KELSEY",2,subbing in,,spalding,kelsey kaiser,,94
278,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,278,01:34,,,,,"SUB IN by HARDIN,MAYA",,,"SUB IN by HARDIN,MAYA",2,subbing in,,spalding,maya hardin,,94
279,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,279,01:34,,,,,"SUB IN by BOWDEN,MICAIAH",,,"SUB IN by BOWDEN,MICAIAH",2,subbing in,,spalding,micaiah bowden,,94
280,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,280,01:34,,,,,"SUB IN by GAHAGAN,TSELEM",,,"SUB IN by GAHAGAN,TSELEM",2,subbing in,,spalding,tselem gahagan,,94
281,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,281,01:34,,,,,"SUB IN by DEE SLITER,DEE",,,"SUB IN by DEE SLITER,DEE",2,subbing in,,spalding,dee dee sliter,,94
282,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,282,01:34,,,,,"SUB OUT by GOEING,MEGAN",,,"SUB OUT by GOEING,MEGAN",2,subbing out,,spalding,megan goeing,,94
283,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,283,01:34,,,,,"SUB OUT by MATTHEWS,LELANDA",,,"SUB OUT by MATTHEWS,LELANDA",2,subbing out,,spalding,lelanda matthews,,94
284,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,284,01:34,,,,,"SUB OUT by BOWDEN,MICAIAH",,,"SUB OUT by BOWDEN,MICAIAH",2,subbing out,,spalding,micaiah bowden,,94
285,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,285,01:34,,,,,"SUB OUT by GAHAGAN,TSELEM",,,"SUB OUT by GAHAGAN,TSELEM",2,subbing out,,spalding,tselem gahagan,,94
286,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,286,01:34,,,,,"SUB OUT by HUNTER,BRANDY",,,"SUB OUT by HUNTER,BRANDY",2,subbing out,,spalding,brandy hunter,,94
287,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,287,01:04,,21,,30 (+9),"GOOD LAYUP by KAISER,KELSEY(in the paint)",SU 21-30 (-9),,"GOOD LAYUP by KAISER,KELSEY(in the paint)",2,layup,good,spalding,kelsey kaiser,2,64
288,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,288,--,,,,,"ASSIST  by GAHAGAN,TSELEM",,,"ASSIST  by GAHAGAN,TSELEM",2,assist,,spalding,tselem gahagan,,
289,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,289,00:47,,,,,"FOUL  by KAISER,KELSEY",,,"FOUL  by KAISER,KELSEY",2,foul,,spalding,kelsey kaiser,,47
290,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,290,00:47,"GOOD FT by RICE,MADISON",22,,30 (+8),,CEN 22-30 (-8),,"GOOD FT by RICE,MADISON",2,free throw,good,Centre,madison rice,1,47
291,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,291,00:47,"MISS FT by RICE,MADISON",,,,,,,"MISS FT by RICE,MADISON",2,free throw,missed,Centre,madison rice,,47
292,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,292,--,,,,,"REBOUND DEF by KAISER,KELSEY",,,"REBOUND DEF by KAISER,KELSEY",2,defensive rebound,,spalding,kelsey kaiser,,
293,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,293,00:30,,22,,33 (+11),"GOOD 3PTR by DEE SLITER,DEE",SU 22-33 (-11),,"GOOD 3PTR by DEE SLITER,DEE",2,three pointer,good,spalding,dee dee sliter,3,30
294,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,294,--,,,,,"ASSIST  by GAHAGAN,TSELEM",,,"ASSIST  by GAHAGAN,TSELEM",2,assist,,spalding,tselem gahagan,,
295,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,295,00:10,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",2,turnover,,Centre,abigail stewart,,10
296,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,296,00:09,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,9
297,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,297,00:09,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,9
298,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,298,00:09,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,9
299,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,299,00:09,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,9
300,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,300,00:09,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,9
301,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,301,00:09,"SUB OUT by GOETZ,ABBY",,,,,,,"SUB OUT by GOETZ,ABBY",2,subbing out,,Centre,abby goetz,,9
302,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,302,00:09,"SUB OUT by ADEROBA,OYIN",,,,,,,"SUB OUT by ADEROBA,OYIN",2,subbing out,,Centre,oyin aderoba,,9
303,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,303,00:09,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,9
304,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,304,00:09,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",2,subbing out,,Centre,lauren moore,,9
305,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,305,00:09,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,9
306,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,306,00:09,,,,,"SUB IN by MARTIN,ALEX",,,"SUB IN by MARTIN,ALEX",2,subbing in,,spalding,alex martin,,9
307,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,307,00:09,,,,,"SUB OUT by GAHAGAN,TSELEM",,,"SUB OUT by GAHAGAN,TSELEM",2,subbing out,,spalding,tselem gahagan,,9
308,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,308,00:04,,22,,36 (+14),"GOOD 3PTR by DEE SLITER,DEE",SU 22-36 (-14),,"GOOD 3PTR by DEE SLITER,DEE",2,three pointer,good,spalding,dee dee sliter,3,4
309,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,309,--,,,,,"ASSIST  by MARTIN,ALEX",,,"ASSIST  by MARTIN,ALEX",2,assist,,spalding,alex martin,,
310,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,310,Start Period 3,,,,,,,,,3,,,,,,
311,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,311,09:40,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",3,jumper,missed,Centre,caroline andreassen,,580
