,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HOPE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
493,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,493,03:29,,,,,"MISS FT by FEE,MIKAYLA",,,"MISS FT by FEE,MIKAYLA",4,free throw,missed,Centre,mikayla fee,,209
494,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,494,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
495,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,495,03:29,,,,,"MISS FT by FEE,MIKAYLA",,,"MISS FT by FEE,MIKAYLA",4,free throw,missed,Centre,mikayla fee,,209
496,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,496,--,"REBOUND DEF by MACARTHUR,EMILY",,,,,,,"REBOUND DEF by MACARTHUR,EMILY",4,defensive rebound,,hope college,emily macarthur,,
497,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,497,03:18,"TURNOVER  by FREBERG,VANESSA",,,,,,,"TURNOVER  by FREBERG,VANESSA",4,turnover,,hope college,vanessa freberg,,198
498,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,498,03:16,,,,,"STEAL  by ADEROBA,OYIN",,,"STEAL  by ADEROBA,OYIN",4,steal,,Centre,,,196
499,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,499,03:14,,68 (+37),,31,"GOOD LAYUP by ADEROBA,OYIN(fastbreak)(in the paint)",CENTRE-W 68-31 (-37),,"GOOD LAYUP by ADEROBA,OYIN(fastbreak)(in the paint)",4,layup,good,Centre,oyin(fastbreak) aderoba,2,194
500,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,500,03:05,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,4,timeout,,hope college,,,185
501,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,501,03:05,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,185
502,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,502,03:05,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,185
503,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,503,02:51,"MISS JUMPER by MACARTHUR,EMILY",,,,,,,"MISS JUMPER by MACARTHUR,EMILY",4,jumper,missed,hope college,emily macarthur,,171
504,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,504,--,"REBOUND OFF by DORNOFF,JESSICA",,,,,,,"REBOUND OFF by DORNOFF,JESSICA",4,offensive rebound,,hope college,jessica dornoff,,
505,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,505,02:51,,,,,"FOUL  by BUNNER,CHEYENNE",,,"FOUL  by BUNNER,CHEYENNE",4,foul,,Centre,cheyenne bunner,,171
506,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,506,02:51,"MISS FT by DORNOFF,JESSICA",,,,,,,"MISS FT by DORNOFF,JESSICA",4,free throw,missed,hope college,jessica dornoff,,171
507,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,507,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
508,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,508,02:51,"MISS FT by DORNOFF,JESSICA",,,,,,,"MISS FT by DORNOFF,JESSICA",4,free throw,missed,hope college,jessica dornoff,,171
509,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,509,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
510,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,510,02:51,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",4,subbing in,,Centre,lauren moore,,171
511,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,511,02:51,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,171
512,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,512,02:33,,,,,"TURNOVER  by ADEROBA,OYIN",,,"TURNOVER  by ADEROBA,OYIN",4,turnover,,Centre,oyin aderoba,,153
513,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,513,02:31,"STEAL  by FREBERG,VANESSA",,,,,,,"STEAL  by FREBERG,VANESSA",4,steal,,hope college,,,151
514,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,514,02:18,"GOOD LAYUP by MACARTHUR,EMILY(in the paint)",70 (+39),,31,,HOPE 70-31 (-39),,"GOOD LAYUP by MACARTHUR,EMILY(in the paint)",4,layup,good,hope college,emily macarthur,2,138
515,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,515,--,"ASSIST  by RUSSELL,KAYLA",,,,,,,"ASSIST  by RUSSELL,KAYLA",4,assist,,hope college,kayla russell,,
516,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,516,01:59,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",4,turnover,,Centre,lakken miller,,119
517,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,517,01:58,"STEAL  by MACARTHUR,EMILY",,,,,,,"STEAL  by MACARTHUR,EMILY",4,steal,,hope college,,,118
518,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,518,01:48,"MISS 3PTR by FREBERG,VANESSA",,,,,,,"MISS 3PTR by FREBERG,VANESSA",4,three pointer,missed,hope college,vanessa freberg,,108
519,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,519,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",4,defensive rebound,,Centre,caroline andreassen,,
520,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,520,01:46,,,,,"SUB IN by HOBBS,MEREDITH",,,"SUB IN by HOBBS,MEREDITH",4,subbing in,,Centre,meredith hobbs,,106
521,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,521,01:46,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,106
522,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,522,01:38,,,,,"MISS LAYUP by MILLER,LAKKEN",,,"MISS LAYUP by MILLER,LAKKEN",4,layup,missed,Centre,lakken miller,,98
523,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,523,--,"REBOUND DEF by FREBERG,VANESSA",,,,,,,"REBOUND DEF by FREBERG,VANESSA",4,defensive rebound,,hope college,vanessa freberg,,
524,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,524,01:30,"MISS JUMPER by TOLBERT,ARIKA",,,,,,,"MISS JUMPER by TOLBERT,ARIKA",4,jumper,missed,hope college,arika tolbert,,90
525,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,525,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
526,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,526,01:29,"FOUL  by RUSSELL,KAYLA",,,,,,,"FOUL  by RUSSELL,KAYLA",4,foul,,hope college,kayla russell,,89
527,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,527,01:29,,,,,"MISS FT by HOBBS,MEREDITH",,,"MISS FT by HOBBS,MEREDITH",4,free throw,missed,Centre,meredith hobbs,,89
528,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,528,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
529,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,529,01:29,,,,,"MISS FT by HOBBS,MEREDITH",,,"MISS FT by HOBBS,MEREDITH",4,free throw,missed,Centre,meredith hobbs,,89
530,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,530,--,"REBOUND DEF by FREBERG,VANESSA",,,,,,,"REBOUND DEF by FREBERG,VANESSA",4,defensive rebound,,hope college,vanessa freberg,,
531,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,531,01:21,"TURNOVER  by TOLBERT,ARIKA",,,,,,,"TURNOVER  by TOLBERT,ARIKA",4,turnover,,hope college,arika tolbert,,81
532,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,532,01:19,,,,,"STEAL  by ADEROBA,OYIN",,,"STEAL  by ADEROBA,OYIN",4,steal,,Centre,,,79
533,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,533,01:16,,,,,"MISS JUMPER by ADEROBA,OYIN",,,"MISS JUMPER by ADEROBA,OYIN",4,jumper,missed,Centre,oyin aderoba,,76
534,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,534,01:16,"BLOCK  by TOLBERT,ARIKA",,,,,,,"BLOCK  by TOLBERT,ARIKA",4,block,,hope college,arika tolbert,,76
535,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,535,--,,,,,"REBOUND OFF by ADEROBA,OYIN",,,"REBOUND OFF by ADEROBA,OYIN",4,offensive rebound,,Centre,oyin aderoba,,
536,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,536,01:07,,,,,"MISS LAYUP by ADEROBA,OYIN",,,"MISS LAYUP by ADEROBA,OYIN",4,layup,missed,Centre,oyin aderoba,,67
537,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,537,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
538,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,538,00:49,"TURNOVER  by TOLBERT,ARIKA",,,,,,,"TURNOVER  by TOLBERT,ARIKA",4,turnover,,hope college,arika tolbert,,49
539,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,539,00:46,,,,,"STEAL  by MOORE,LAUREN",,,"STEAL  by MOORE,LAUREN",4,steal,,Centre,,,46
540,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,540,00:38,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",4,turnover,,Centre,lakken miller,,38
541,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,541,00:25,"MISS 3PTR by TOLBERT,ARIKA",,,,,,,"MISS 3PTR by TOLBERT,ARIKA",4,three pointer,missed,hope college,arika tolbert,,25
542,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,542,--,"REBOUND OFF by DORNOFF,JESSICA",,,,,,,"REBOUND OFF by DORNOFF,JESSICA",4,offensive rebound,,hope college,jessica dornoff,,
543,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,543,00:19,"MISS JUMPER by DORNOFF,JESSICA",,,,,,,"MISS JUMPER by DORNOFF,JESSICA",4,jumper,missed,hope college,jessica dornoff,,19
544,12,hope,Hope College,Centre College,31-70,31,70,"5, 6, 12, 8, 31","19, 23, 17, 11, 70",5,6,12,8,31,19,23,17,11,70,3-9,12-1,12/30/16,Lose,150,No Location Recorded,12:00 PM,H,544,--,"REBOUND OFF by MACARTHUR,EMILY",,,,,,,"REBOUND OFF by MACARTHUR,EMILY",4,offensive rebound,,hope college,emily macarthur,,
