,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENW,Away Team Score,Play Team Indicator,Home Team Score,OUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
190,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,190,05:33,,,,,"SUB IN by SACAL,ALICE",,,"SUB IN by SACAL,ALICE",2,subbing in,,oglethorpe,alice sacal,,333
191,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,191,05:33,,,,,"SUB OUT by RANSOM,LAUREN",,,"SUB OUT by RANSOM,LAUREN",2,subbing out,,oglethorpe,lauren ransom,,333
192,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,192,05:31,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",2,turnover,,Centre,abigail stewart,,331
193,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,193,05:15,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,315
194,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,194,05:14,,14,,26 (+12),"GOOD JUMPER by DYER,KARLYMARIE",OUW 14-26 (-12),,"GOOD JUMPER by DYER,KARLYMARIE",2,jumper,good,oglethorpe,karlymarie dyer,2,314
195,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,195,--,,,,,"ASSIST  by SPRY,REBECCA",,,"ASSIST  by SPRY,REBECCA",2,assist,,oglethorpe,rebecca spry,,
196,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,196,05:03,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",16,,26 (+10),,CENW 16-26 (-10),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",2,layup,good,Centre,abigail stewart,2,303
197,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,197,--,"ASSIST  by BALLARD,AMI",,,,,,,"ASSIST  by BALLARD,AMI",2,assist,,Centre,ami ballard,,
198,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,198,04:46,,,,,"MISS JUMPER by SPRY,REBECCA",,,"MISS JUMPER by SPRY,REBECCA",2,jumper,missed,oglethorpe,rebecca spry,,286
199,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,199,--,,,,,"REBOUND OFF by SPRY,REBECCA",,,"REBOUND OFF by SPRY,REBECCA",2,offensive rebound,,oglethorpe,rebecca spry,,
200,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,200,04:36,,,,,"TURNOVER  by DYER,KARLYMARIE",,,"TURNOVER  by DYER,KARLYMARIE",2,turnover,,oglethorpe,karlymarie dyer,,276
201,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,201,04:36,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2,timeout,,Centre,,,276
202,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,202,04:18,"GOOD LAYUP by VANCE,DAY(in the paint)",18,,26 (+8),,CENW 18-26 (-8),,"GOOD LAYUP by VANCE,DAY(in the paint)",2,layup,good,Centre,day vance,2,258
203,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,203,04:05,,,,,"SUB IN by CHARLES,BAILEY",,,"SUB IN by CHARLES,BAILEY",2,subbing in,,oglethorpe,bailey charles,,245
204,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,204,04:05,,,,,"SUB OUT by ANDREY,NICOLETTE",,,"SUB OUT by ANDREY,NICOLETTE",2,subbing out,,oglethorpe,nicolette andrey,,245
205,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,205,04:04,,,,,"MISS 3PTR by SPRY,REBECCA",,,"MISS 3PTR by SPRY,REBECCA",2,three pointer,missed,oglethorpe,rebecca spry,,244
206,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,206,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
207,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,207,03:43,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",20,,26 (+6),,CENW 20-26 (-6),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",2,layup,good,Centre,abigail stewart,2,223
208,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,208,--,"ASSIST  by VANCE,DAY",,,,,,,"ASSIST  by VANCE,DAY",2,assist,,Centre,day vance,,
209,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,209,03:13,,,,,"FOUL  by SACAL,ALICE",,,"FOUL  by SACAL,ALICE",2,foul,,oglethorpe,alice sacal,,193
210,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,210,03:13,,,,,"TURNOVER  by SACAL,ALICE",,,"TURNOVER  by SACAL,ALICE",2,turnover,,oglethorpe,alice sacal,,193
211,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,211,03:13,,,,,"SUB IN by BROWN,ALEXANDRIA",,,"SUB IN by BROWN,ALEXANDRIA",2,subbing in,,oglethorpe,alexandria brown,,193
212,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,212,03:13,,,,,"SUB OUT by SACAL,ALICE",,,"SUB OUT by SACAL,ALICE",2,subbing out,,oglethorpe,alice sacal,,193
213,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,213,02:47,"MISS 3PTR by SCHAD,OLIVIA",,,,,,,"MISS 3PTR by SCHAD,OLIVIA",2,three pointer,missed,Centre,olivia schad,,167
214,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,214,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
215,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,215,02:43,"SUB IN by ADEROBA,OYIN",,,,,,,"SUB IN by ADEROBA,OYIN",2,subbing in,,Centre,oyin aderoba,,163
216,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,216,02:43,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,163
217,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,217,02:43,,,,,"SUB IN by SIMPSON,BROOKE",,,"SUB IN by SIMPSON,BROOKE",2,subbing in,,oglethorpe,brooke simpson,,163
218,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,218,02:43,,,,,"SUB IN by ANDREY,NICOLETTE",,,"SUB IN by ANDREY,NICOLETTE",2,subbing in,,oglethorpe,nicolette andrey,,163
219,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,219,02:43,,,,,"SUB OUT by FOLTZ,MADI",,,"SUB OUT by FOLTZ,MADI",2,subbing out,,oglethorpe,madi foltz,,163
220,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,220,02:43,,,,,"SUB OUT by SPRY,REBECCA",,,"SUB OUT by SPRY,REBECCA",2,subbing out,,oglethorpe,rebecca spry,,163
221,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,221,02:30,,,,,"MISS 3PTR by CHARLES,BAILEY",,,"MISS 3PTR by CHARLES,BAILEY",2,three pointer,missed,oglethorpe,bailey charles,,150
222,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,222,--,"REBOUND DEF by ADEROBA,OYIN",,,,,,,"REBOUND DEF by ADEROBA,OYIN",2,defensive rebound,,Centre,oyin aderoba,,
223,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,223,02:08,"MISS JUMPER by VANCE,DAY",,,,,,,"MISS JUMPER by VANCE,DAY",2,jumper,missed,Centre,day vance,,128
224,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,224,--,,,,,"REBOUND DEF by DYER,KARLYMARIE",,,"REBOUND DEF by DYER,KARLYMARIE",2,defensive rebound,,oglethorpe,karlymarie dyer,,
225,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,225,02:02,,,,,"MISS 3PTR by DYER,KARLYMARIE",,,"MISS 3PTR by DYER,KARLYMARIE",2,three pointer,missed,oglethorpe,karlymarie dyer,,122
226,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,226,--,"REBOUND DEF by ADEROBA,OYIN",,,,,,,"REBOUND DEF by ADEROBA,OYIN",2,defensive rebound,,Centre,oyin aderoba,,
227,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,227,01:53,"MISS 3PTR by BALLARD,AMI",,,,,,,"MISS 3PTR by BALLARD,AMI",2,three pointer,missed,Centre,ami ballard,,113
228,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,228,--,,,,,"REBOUND DEF by CHARLES,BAILEY",,,"REBOUND DEF by CHARLES,BAILEY",2,defensive rebound,,oglethorpe,bailey charles,,
229,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,229,01:44,,,,,"MISS JUMPER by BROWN,ALEXANDRIA",,,"MISS JUMPER by BROWN,ALEXANDRIA",2,jumper,missed,oglethorpe,alexandria brown,,104
230,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,230,--,"REBOUND DEF by BALLARD,AMI",,,,,,,"REBOUND DEF by BALLARD,AMI",2,defensive rebound,,Centre,ami ballard,,
231,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,231,01:24,,,,,"FOUL  by DYER,KARLYMARIE",,,"FOUL  by DYER,KARLYMARIE",2,foul,,oglethorpe,karlymarie dyer,,84
232,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,232,01:24,"GOOD FT by STEWART,ABIGAIL",21,,26 (+5),,CENW 21-26 (-5),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,84
233,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,233,01:24,"GOOD FT by STEWART,ABIGAIL",22,,26 (+4),,CENW 22-26 (-4),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,84
234,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,234,01:24,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,84
235,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,235,01:24,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",2,subbing in,,Centre,olivia schad,,84
236,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,236,01:24,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,84
237,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,237,01:24,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,84
238,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,238,01:24,,,,,"SUB IN by RANSOM,LAUREN",,,"SUB IN by RANSOM,LAUREN",2,subbing in,,oglethorpe,lauren ransom,,84
239,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,239,01:24,,,,,"SUB OUT by DYER,KARLYMARIE",,,"SUB OUT by DYER,KARLYMARIE",2,subbing out,,oglethorpe,karlymarie dyer,,84
240,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,240,01:05,,,,,"MISS 3PTR by ANDREY,NICOLETTE",,,"MISS 3PTR by ANDREY,NICOLETTE",2,three pointer,missed,oglethorpe,nicolette andrey,,65
241,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,241,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
242,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,242,00:43,"TURNOVER  by BALLARD,AMI",,,,,,,"TURNOVER  by BALLARD,AMI",2,turnover,,Centre,ami ballard,,43
243,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,243,00:43,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,43
244,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,244,00:43,"SUB OUT by ADEROBA,OYIN",,,,,,,"SUB OUT by ADEROBA,OYIN",2,subbing out,,Centre,oyin aderoba,,43
245,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,245,00:43,,,,,"SUB IN by SPRY,REBECCA",,,"SUB IN by SPRY,REBECCA",2,subbing in,,oglethorpe,rebecca spry,,43
246,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,246,00:43,,,,,"SUB IN by GRINDLE,MORGAN",,,"SUB IN by GRINDLE,MORGAN",2,subbing in,,oglethorpe,morgan grindle,,43
247,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,247,00:43,,,,,"SUB OUT by BROWN,ALEXANDRIA",,,"SUB OUT by BROWN,ALEXANDRIA",2,subbing out,,oglethorpe,alexandria brown,,43
248,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,248,00:43,,,,,"SUB OUT by ANDREY,NICOLETTE",,,"SUB OUT by ANDREY,NICOLETTE",2,subbing out,,oglethorpe,nicolette andrey,,43
249,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,249,00:17,,22,,29 (+7),"GOOD 3PTR by SIMPSON,BROOKE",OUW 22-29 (-7),,"GOOD 3PTR by SIMPSON,BROOKE",2,three pointer,good,oglethorpe,brooke simpson,3,17
250,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,250,--,,,,,"ASSIST  by GRINDLE,MORGAN",,,"ASSIST  by GRINDLE,MORGAN",2,assist,,oglethorpe,morgan grindle,,
251,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,251,00:14,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,14
252,13,oglethorpe,Centre,Oglethorpe,39-64,39,64,"11, 11, 6, 11, 39","15, 14, 17, 18, 64",11,11,6,11,39,15,14,17,18,64,"3-10, 1-1 SAA","8-5, 2-0 SAA",01/06/17,Lose,106,No Location Recorded,4 p.m.,A,252,00:14,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,14
