,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,DPUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
407,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,407,00:28,,55,,58 (+3),"GOOD FT by GUY,ALEXIS",CENTRE_W 55-58 (+3),,"GOOD FT by GUY,ALEXIS",3,free throw,good,Centre,alexis guy,1,28
408,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,408,00:28,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",3,free throw,missed,Centre,alexis guy,,28
409,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,409,--,"REBOUND DEF by MCGINNIS,ERIN",,,,,,,"REBOUND DEF by MCGINNIS,ERIN",3,defensive rebound,,depauw university,erin mcginnis,,
410,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,410,00:28,"SUB IN by ROSS,ALI",,,,,,,"SUB IN by ROSS,ALI",3,subbing in,,depauw university,ali ross,,28
411,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,411,00:28,"SUB IN by TREES,SAVANNAH",,,,,,,"SUB IN by TREES,SAVANNAH",3,subbing in,,depauw university,savannah trees,,28
412,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,412,00:28,"SUB OUT by KELLER,ABBY",,,,,,,"SUB OUT by KELLER,ABBY",3,subbing out,,depauw university,abby keller,,28
413,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,413,00:28,"SUB OUT by TREES,SAVANNAH",,,,,,,"SUB OUT by TREES,SAVANNAH",3,subbing out,,depauw university,savannah trees,,28
414,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,414,00:24,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,24
415,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,415,00:11,"GOOD 3PTR by ONDIK,EMMA",58,,58,,DPUW 58-58 (0),,"GOOD 3PTR by ONDIK,EMMA",3,three pointer,good,depauw university,emma ondik,3,11
416,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,416,Start Period 4,,,,,,,,,4,,,,,,
417,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,417,05:00,"SUB OUT by KELLER,ABBY",,,,,,,"SUB OUT by KELLER,ABBY",4,subbing out,,depauw university,abby keller,,300
418,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,418,05:00,"SUB OUT by ONDIK,EMMA",,,,,,,"SUB OUT by ONDIK,EMMA",4,subbing out,,depauw university,emma ondik,,300
419,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,419,05:00,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,300
420,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,420,05:00,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",4,subbing out,,Centre,alexis guy,,300
421,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,421,04:41,,58,,60 (+2),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 58-60 (+2),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",4,layup,good,Centre,paige baechle,2,281
422,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,422,--,,,,,"ASSIST  by STOUGH,MARY GORDON",,,"ASSIST  by STOUGH,MARY GORDON",4,assist,,Centre,mary gordon stough,,
423,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,423,04:16,"MISS 3PTR by DOUGLAS,HANNAH",,,,,,,"MISS 3PTR by DOUGLAS,HANNAH",4,three pointer,missed,depauw university,hannah douglas,,256
424,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,424,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",4,defensive rebound,,Centre,paige baechle,,
425,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,425,03:48,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",4,turnover,,Centre,alanna guy,,228
426,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,426,03:45,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",4,foul,,Centre,alexis guy,,225
427,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,427,03:45,"GOOD FT by TREES,SAVANNAH",59,,60 (+1),,DPUW 59-60 (+1),,"GOOD FT by TREES,SAVANNAH",4,free throw,good,depauw university,savannah trees,1,225
428,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,428,03:45,"GOOD FT by TREES,SAVANNAH",60,,60,,DPUW 60-60 (0),,"GOOD FT by TREES,SAVANNAH",4,free throw,good,depauw university,savannah trees,1,225
429,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,429,03:21,,60,,62 (+2),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 60-62 (+2),,"GOOD JUMPER by BAECHLE,PAIGE",4,jumper,good,Centre,paige baechle,2,201
430,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,430,--,,,,,"ASSIST  by GUY,ALANNA",,,"ASSIST  by GUY,ALANNA",4,assist,,Centre,alanna guy,,
431,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,431,02:53,"GOOD LAYUP by ROSS,ALI(in the paint)",62,,62,,DPUW 62-62 (0),,"GOOD LAYUP by ROSS,ALI(in the paint)",4,layup,good,depauw university,ali ross,2,173
432,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,432,02:35,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",4,layup,missed,Centre,paige baechle,,155
433,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,433,--,"REBOUND DEF by MCGINNIS,ERIN",,,,,,,"REBOUND DEF by MCGINNIS,ERIN",4,defensive rebound,,depauw university,erin mcginnis,,
434,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,434,02:19,"FOUL  by ROSS,ALI",,,,,,,"FOUL  by ROSS,ALI",4,foul,,depauw university,ali ross,,139
435,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,435,02:13,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,133
436,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,436,01:57,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",4,three pointer,missed,Centre,maggie hartlage,,117
437,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,437,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
438,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,438,01:56,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",4,foul,,Centre,paige baechle,,116
439,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,439,01:56,"GOOD FT by ROSS,ALI",63 (+1),,62,,DPUW 63-62 (-1),,"GOOD FT by ROSS,ALI",4,free throw,good,depauw university,ali ross,1,116
440,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,440,01:56,"GOOD FT by ROSS,ALI",64 (+2),,62,,DPUW 64-62 (-2),,"GOOD FT by ROSS,ALI",4,free throw,good,depauw university,ali ross,1,116
441,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,441,01:56,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",4,subbing in,,Centre,michele judy,,116
442,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,442,01:56,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",4,subbing out,,Centre,paige baechle,,116
443,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,443,01:38,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",4,turnover,,Centre,alexis guy,,98
444,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,444,01:10,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",4,foul,,Centre,alexis guy,,70
445,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,445,01:10,"GOOD FT by ROSS,ALI",65 (+3),,62,,DPUW 65-62 (-3),,"GOOD FT by ROSS,ALI",4,free throw,good,depauw university,ali ross,1,70
446,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,446,01:10,"MISS FT by ROSS,ALI",,,,,,,"MISS FT by ROSS,ALI",4,free throw,missed,depauw university,ali ross,,70
447,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,447,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
448,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,448,01:10,"FOUL  by ROSS,ALI",,,,,,,"FOUL  by ROSS,ALI",4,foul,,depauw university,ali ross,,70
449,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,449,01:10,,65 (+2),,63,"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 65-63 (-2),,"GOOD FT by HARTLAGE,MAGGIE",4,free throw,good,Centre,maggie hartlage,1,70
450,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,450,01:10,,65 (+1),,64,"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 65-64 (-1),,"GOOD FT by HARTLAGE,MAGGIE",4,free throw,good,Centre,maggie hartlage,1,70
451,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,451,00:42,"FOUL  by ROSS,ALI",,,,,,,"FOUL  by ROSS,ALI",4,foul,,depauw university,ali ross,,42
452,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,452,00:42,"SUB IN by ABENDROTH,LAUREN",,,,,,,"SUB IN by ABENDROTH,LAUREN",4,subbing in,,depauw university,lauren abendroth,,42
453,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,453,00:42,"SUB OUT by ROSS,ALI",,,,,,,"SUB OUT by ROSS,ALI",4,subbing out,,depauw university,ali ross,,42
454,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,454,00:42,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",4,subbing in,,Centre,olivia colliver,,42
455,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,455,00:42,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,42
456,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,456,00:20,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",4,three pointer,missed,Centre,olivia colliver,,20
457,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,457,--,"REBOUND DEF by TREES,SAVANNAH",,,,,,,"REBOUND DEF by TREES,SAVANNAH",4,defensive rebound,,depauw university,savannah trees,,
458,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,458,00:16,"GOOD FT by ONDIK,EMMA",66 (+2),,64,,DPUW 66-64 (-2),,"GOOD FT by ONDIK,EMMA",4,free throw,good,depauw university,emma ondik,1,16
459,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,459,00:15,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",4,foul,,Centre,alexis guy,,15
460,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,460,00:15,"MISS FT by ONDIK,EMMA",,,,,,,"MISS FT by ONDIK,EMMA",4,free throw,missed,depauw university,emma ondik,,15
461,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,461,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
462,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,462,00:15,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,15
463,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,463,00:06,,,,,"FOUL  by COLLIVER,OLIVIA",,,"FOUL  by COLLIVER,OLIVIA",4,foul,,Centre,olivia colliver,,6
464,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,464,00:05,"GOOD FT by TREES,SAVANNAH",67 (+3),,64,,DPUW 67-64 (-3),,"GOOD FT by TREES,SAVANNAH",4,free throw,good,depauw university,savannah trees,1,5
465,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,465,00:02,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",4,foul,,Centre,bonnie rhule,,2
466,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,466,00:00,"GOOD FT by TREES,SAVANNAH",68 (+4),,64,,DPUW 68-64 (-4),,"GOOD FT by TREES,SAVANNAH",4,free throw,good,depauw university,savannah trees,1,0
467,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,467,00:00,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,0
