,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CNTRW,Away Team Score,Play Team Indicator,Home Team Score,OUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
414,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,414,03:26,,,,,"SUB IN by BENTLEY,ALANA",,,"SUB IN by BENTLEY,ALANA",2,subbing in,,oglethorpe,alana bentley,,206
415,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,415,03:26,,,,,"SUB OUT by HUGHES,CIARA",,,"SUB OUT by HUGHES,CIARA",2,subbing out,,oglethorpe,ciara hughes,,206
416,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,416,03:18,,,,,"TURNOVER  by JENKINS,KYANA",,,"TURNOVER  by JENKINS,KYANA",2,turnover,,oglethorpe,kyana jenkins,,198
417,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,417,03:06,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,186
418,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,418,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
419,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,419,03:00,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,180
420,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,420,--,,,,,"REBOUND DEF by BLECKLEY,ALI",,,"REBOUND DEF by BLECKLEY,ALI",2,defensive rebound,,oglethorpe,ali bleckley,,
421,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,421,02:29,,,,,"MISS LAYUP by BLECKLEY,ALI",,,"MISS LAYUP by BLECKLEY,ALI",2,layup,missed,oglethorpe,ali bleckley,,149
422,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,422,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
423,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,423,02:09,,,,,"FOUL  by BENTLEY,ALANA",,,"FOUL  by BENTLEY,ALANA",2,foul,,oglethorpe,alana bentley,,129
424,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,424,02:09,"GOOD FT by GUY,ALEXIS",55 (+6),,49,,CNTRW 55-49 (+6),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,129
425,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,425,02:09,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,129
426,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,426,--,,,,,"REBOUND DEF by BLECKLEY,ALI",,,"REBOUND DEF by BLECKLEY,ALI",2,defensive rebound,,oglethorpe,ali bleckley,,
427,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,427,01:56,,,,,"MISS JUMPER by FORTSON,MCKENZIE",,,"MISS JUMPER by FORTSON,MCKENZIE",2,jumper,missed,oglethorpe,mckenzie fortson,,116
428,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,428,--,,,,,"REBOUND OFF by BUCK,EMILY",,,"REBOUND OFF by BUCK,EMILY",2,offensive rebound,,oglethorpe,emily buck,,
429,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,429,01:53,,,,,"MISS 3PTR by BUCK,EMILY",,,"MISS 3PTR by BUCK,EMILY",2,three pointer,missed,oglethorpe,emily buck,,113
430,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,430,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
431,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,431,01:27,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,87
432,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,432,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
433,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,433,01:20,,,,,"FOUL  by BENTLEY,ALANA",,,"FOUL  by BENTLEY,ALANA",2,foul,,oglethorpe,alana bentley,,80
434,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,434,01:20,"GOOD FT by BAECHLE,PAIGE",56 (+7),,49,,CNTRW 56-49 (+7),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,80
435,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,435,01:20,"GOOD FT by BAECHLE,PAIGE",57 (+8),,49,,CNTRW 57-49 (+8),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,80
436,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,436,01:20,,,,,"SUB IN by CULPEPPER,KENDELLE",,,"SUB IN by CULPEPPER,KENDELLE",2,subbing in,,oglethorpe,kendelle culpepper,,80
437,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,437,01:20,,,,,"SUB OUT by BLECKLEY,ALI",,,"SUB OUT by BLECKLEY,ALI",2,subbing out,,oglethorpe,ali bleckley,,80
438,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,438,01:04,,,,,"MISS JUMPER by BENTLEY,ALANA",,,"MISS JUMPER by BENTLEY,ALANA",2,jumper,missed,oglethorpe,alana bentley,,64
439,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,439,--,,,,,"REBOUND OFF by BUCK,EMILY",,,"REBOUND OFF by BUCK,EMILY",2,offensive rebound,,oglethorpe,emily buck,,
440,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,440,01:02,,57 (+6),,51,"GOOD LAYUP by BUCK,EMILY(in the paint)",OUW 57-51 (+6),,"GOOD LAYUP by BUCK,EMILY(in the paint)",2,layup,good,oglethorpe,emily buck,2,62
441,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,441,01:01,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,61
442,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,442,01:01,,57 (+5),,52,"GOOD FT by BUCK,EMILY",OUW 57-52 (+5),,"GOOD FT by BUCK,EMILY",2,free throw,good,oglethorpe,emily buck,1,61
443,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,443,01:01,,,,,"SUB IN by MERRYMAN,RAEGAN",,,"SUB IN by MERRYMAN,RAEGAN",2,subbing in,,oglethorpe,raegan merryman,,61
444,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,444,01:01,,,,,"SUB OUT by BENTLEY,ALANA",,,"SUB OUT by BENTLEY,ALANA",2,subbing out,,oglethorpe,alana bentley,,61
445,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,445,00:53,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,53
446,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,446,00:53,,,,,"SUB IN by BENTLEY,ALANA",,,"SUB IN by BENTLEY,ALANA",2,subbing in,,oglethorpe,alana bentley,,53
447,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,447,00:53,,,,,"SUB OUT by MERRYMAN,RAEGAN",,,"SUB OUT by MERRYMAN,RAEGAN",2,subbing out,,oglethorpe,raegan merryman,,53
448,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,448,00:42,,,,,"FOUL  by FORTSON,MCKENZIE",,,"FOUL  by FORTSON,MCKENZIE",2,foul,,oglethorpe,mckenzie fortson,,42
449,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,449,00:42,"GOOD FT by GUY,ALEXIS",58 (+6),,52,,CNTRW 58-52 (+6),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,42
450,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,450,00:42,"GOOD FT by GUY,ALEXIS",59 (+7),,52,,CNTRW 59-52 (+7),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,42
451,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,451,00:42,,,,,"SUB IN by TIDMORE,BRITTNEY",,,"SUB IN by TIDMORE,BRITTNEY",2,subbing in,,oglethorpe,brittney tidmore,,42
452,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,452,00:42,,,,,"SUB OUT by BENTLEY,ALANA",,,"SUB OUT by BENTLEY,ALANA",2,subbing out,,oglethorpe,alana bentley,,42
453,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,453,00:34,,,,,"MISS JUMPER by CULPEPPER,KENDELLE",,,"MISS JUMPER by CULPEPPER,KENDELLE",2,jumper,missed,oglethorpe,kendelle culpepper,,34
454,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,454,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
455,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,455,00:29,,,,,"FOUL  by JENKINS,KYANA",,,"FOUL  by JENKINS,KYANA",2,foul,,oglethorpe,kyana jenkins,,29
456,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,456,00:29,"MISS FT by GUY,ALANNA",,,,,,,"MISS FT by GUY,ALANNA",2,free throw,missed,Centre,alanna guy,,29
457,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,457,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
458,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,458,00:29,"GOOD FT by GUY,ALANNA",60 (+8),,52,,CNTRW 60-52 (+8),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,29
459,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,459,00:23,,,,,"MISS LAYUP by JENKINS,KYANA",,,"MISS LAYUP by JENKINS,KYANA",2,layup,missed,oglethorpe,kyana jenkins,,23
460,16,oglethorpe,Centre,Oglethorpe,60-52,60,52,"28, 32, 60","23, 29, 52",28,32,60,23,29,52,"11-5, 5-0 SAA","4-12, 2-3 SAA",01/24/14,Win,224,No Location Recorded,6 p.m.,A,460,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
