,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MVCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
372,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,372,03:10,"MISS 3PTR by BURNETT,LAUREN",,,,,,,"MISS 3PTR by BURNETT,LAUREN",2,three pointer,missed,maryville college,lauren burnett,,190
373,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,373,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
374,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,374,03:00,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,180
375,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,375,03:00,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,180
376,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,376,03:00,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,180
377,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,377,02:33,"FOUL  by PUCKETT,MACKENZIE",,,,,,,"FOUL  by PUCKETT,MACKENZIE",2,foul,,maryville college,mackenzie puckett,,153
378,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,378,02:26,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,146
379,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,379,02:26,"SUB OUT by BALLARD,JORDAN",,,,,,,"SUB OUT by BALLARD,JORDAN",2,subbing out,,maryville college,jordan ballard,,146
380,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,380,02:05,"GOOD 3PTR by BOND,ALEX",51,,54 (+3),,MVCW 51-54 (+3),,"GOOD 3PTR by BOND,ALEX",2,three pointer,good,maryville college,alex bond,3,125
381,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,381,01:58,"SUB IN by BALLARD,JORDAN",,,,,,,"SUB IN by BALLARD,JORDAN",2,subbing in,,maryville college,jordan ballard,,118
382,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,382,01:35,"FOUL  by FARMER,LAILAH",,,,,,,"FOUL  by FARMER,LAILAH",2,foul,,maryville college,lailah farmer,,95
383,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,383,01:35,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,95
384,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,384,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
385,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,385,01:35,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,95
386,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,386,--,"REBOUND DEF by BOND,ALEX",,,,,,,"REBOUND DEF by BOND,ALEX",2,defensive rebound,,maryville college,alex bond,,
387,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,387,01:35,"GOOD LAYUP by PUCKETT,MACKENZIE(in the paint)",53,,54 (+1),,MVCW 53-54 (+1),,"GOOD LAYUP by PUCKETT,MACKENZIE(in the paint)",2,layup,good,maryville college,mackenzie puckett,2,95
388,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,388,00:50,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,50
389,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,389,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
390,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,390,00:22,"MISS 3PTR by BURNETT,LAUREN",,,,,,,"MISS 3PTR by BURNETT,LAUREN",2,three pointer,missed,maryville college,lauren burnett,,22
391,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,391,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
392,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,392,00:09,,53,,55 (+2),"GOOD FT by GUY,ALANNA",CENTRE_W 53-55 (+2),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,9
393,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,393,00:09,,,,,"MISS FT by GUY,ALANNA",,,"MISS FT by GUY,ALANNA",2,free throw,missed,Centre,alanna guy,,9
394,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,394,--,"REBOUND DEF by BURNETT,LAUREN",,,,,,,"REBOUND DEF by BURNETT,LAUREN",2,defensive rebound,,maryville college,lauren burnett,,
395,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,395,00:08,"MISS 3PTR by BURNETT,LAUREN",,,,,,,"MISS 3PTR by BURNETT,LAUREN",2,three pointer,missed,maryville college,lauren burnett,,8
396,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,396,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
