,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
411,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,411,06:14,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,374
412,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,412,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
413,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,413,06:12,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",2,foul,,Centre,bonnie rhule,,372
414,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,414,06:01,"MISS JUMPER by KING,ANNA",,,,,,,"MISS JUMPER by KING,ANNA",2,jumper,missed,hendrix college,anna king,,361
415,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,415,--,"REBOUND OFF by KING,ANNA",,,,,,,"REBOUND OFF by KING,ANNA",2,offensive rebound,,hendrix college,anna king,,
416,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,416,05:55,"TURNOVER  by KING,ANNA",,,,,,,"TURNOVER  by KING,ANNA",2,turnover,,hendrix college,anna king,,355
417,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,417,05:37,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,337
418,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,418,--,,,,,"REBOUND OFF by JUDY,MICHELE",,,"REBOUND OFF by JUDY,MICHELE",2,offensive rebound,,Centre,michele judy,,
419,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,419,05:33,,27,,70 (+43),"GOOD LAYUP by JUDY,MICHELE(in the paint)",CENTRE_W 27-70 (+43),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",2,layup,good,Centre,michele judy,2,333
420,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,420,05:28,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,328
421,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,421,05:28,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,328
422,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,422,05:15,"TURNOVER  by KING,ANNA",,,,,,,"TURNOVER  by KING,ANNA",2,turnover,,hendrix college,anna king,,315
423,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,423,04:59,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,299
424,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,424,--,"REBOUND DEF by FLORES,ESTRELLA",,,,,,,"REBOUND DEF by FLORES,ESTRELLA",2,defensive rebound,,hendrix college,estrella flores,,
425,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,425,04:44,"MISS 3PTR by FLORES,ESTRELLA",,,,,,,"MISS 3PTR by FLORES,ESTRELLA",2,three pointer,missed,hendrix college,estrella flores,,284
426,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,426,--,"REBOUND OFF by KING,ANNA",,,,,,,"REBOUND OFF by KING,ANNA",2,offensive rebound,,hendrix college,anna king,,
427,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,427,04:37,"MISS JUMPER by MCNEILL,KAITLIN",,,,,,,"MISS JUMPER by MCNEILL,KAITLIN",2,jumper,missed,hendrix college,kaitlin mcneill,,277
428,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,428,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
429,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,429,04:34,"FOUL  by BROBERG,KATI",,,,,,,"FOUL  by BROBERG,KATI",2,foul,,hendrix college,kati broberg,,274
430,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,430,04:34,,,,,"MISS FT by MCKNIGHT,KAITLYN",,,"MISS FT by MCKNIGHT,KAITLYN",2,free throw,missed,Centre,kaitlyn mcknight,,274
431,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,431,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
432,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,432,04:34,,27,,71 (+44),"GOOD FT by MCKNIGHT,KAITLYN",CENTRE_W 27-71 (+44),,"GOOD FT by MCKNIGHT,KAITLYN",2,free throw,good,Centre,kaitlyn mcknight,1,274
433,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,433,04:34,"GOOD 3PTR by FLORES,ESTRELLA",30,,71 (+41),,HCW 30-71 (+41),,"GOOD 3PTR by FLORES,ESTRELLA",2,three pointer,good,hendrix college,estrella flores,3,274
434,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,434,04:34,"SUB IN by MCNEILL,KAITLIN",,,,,,,"SUB IN by MCNEILL,KAITLIN",2,subbing in,,hendrix college,kaitlin mcneill,,274
435,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,435,04:34,"SUB IN by MARTIN,MELANIE",,,,,,,"SUB IN by MARTIN,MELANIE",2,subbing in,,hendrix college,melanie martin,,274
436,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,436,04:34,"SUB OUT by MENDENALL,HAYLEE",,,,,,,"SUB OUT by MENDENALL,HAYLEE",2,subbing out,,hendrix college,haylee mendenall,,274
437,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,437,04:34,"SUB OUT by KRIESEL-BIGLER,CAIT",,,,,,,"SUB OUT by KRIESEL-BIGLER,CAIT",2,subbing out,,hendrix college,cait kriesel-bigler,,274
438,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,438,04:34,,,,,"SUB IN by CARRICK,ASHTON",,,"SUB IN by CARRICK,ASHTON",2,subbing in,,Centre,ashton carrick,,274
439,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,439,04:34,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,274
440,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,440,04:19,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,259
441,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,441,04:17,"STEAL  by FLORES,ESTRELLA",,,,,,,"STEAL  by FLORES,ESTRELLA",2,steal,,hendrix college,,,257
442,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,442,04:14,"MISS LAYUP by FLORES,ESTRELLA",,,,,,,"MISS LAYUP by FLORES,ESTRELLA",2,layup,missed,hendrix college,estrella flores,,254
443,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,443,--,"REBOUND OFF by KING,ANNA",,,,,,,"REBOUND OFF by KING,ANNA",2,offensive rebound,,hendrix college,anna king,,
444,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,444,04:12,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,252
445,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,445,04:12,"MISS FT by KING,ANNA",,,,,,,"MISS FT by KING,ANNA",2,free throw,missed,hendrix college,anna king,,252
446,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,446,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
447,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,447,04:12,"MISS FT by KING,ANNA",,,,,,,"MISS FT by KING,ANNA",2,free throw,missed,hendrix college,anna king,,252
448,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,448,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
449,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,449,03:59,,30,,73 (+43),"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",CENTRE_W 30-73 (+43),,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",2,layup,good,Centre,kaitlyn mcknight,2,239
450,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,450,03:37,"MISS JUMPER by MCNEILL,KAITLIN",,,,,,,"MISS JUMPER by MCNEILL,KAITLIN",2,jumper,missed,hendrix college,kaitlin mcneill,,217
451,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,451,--,"REBOUND OFF by KING,ANNA",,,,,,,"REBOUND OFF by KING,ANNA",2,offensive rebound,,hendrix college,anna king,,
452,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,452,03:32,"GOOD LAYUP by KING,ANNA(in the paint)",32,,73 (+41),,HCW 32-73 (+41),,"GOOD LAYUP by KING,ANNA(in the paint)",2,layup,good,hendrix college,anna king,2,212
453,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,453,03:23,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",2,jumper,missed,Centre,michele judy,,203
454,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,454,--,,,,,"REBOUND OFF by JUDY,MICHELE",,,"REBOUND OFF by JUDY,MICHELE",2,offensive rebound,,Centre,michele judy,,
455,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,455,03:20,"FOUL  by KING,ANNA",,,,,,,"FOUL  by KING,ANNA",2,foul,,hendrix college,anna king,,200
456,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,456,03:20,,32,,74 (+42),"GOOD FT by JUDY,MICHELE",CENTRE_W 32-74 (+42),,"GOOD FT by JUDY,MICHELE",2,free throw,good,Centre,michele judy,1,200
457,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,457,03:20,,,,,"MISS FT by JUDY,MICHELE",,,"MISS FT by JUDY,MICHELE",2,free throw,missed,Centre,michele judy,,200
458,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,458,--,"REBOUND DEF by KING,ANNA",,,,,,,"REBOUND DEF by KING,ANNA",2,defensive rebound,,hendrix college,anna king,,
459,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,459,03:13,"TURNOVER  by BODE,HAILEY",,,,,,,"TURNOVER  by BODE,HAILEY",2,turnover,,hendrix college,hailey bode,,193
460,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,460,03:13,,,,,"SUB IN by ASMUS,KRISTEN",,,"SUB IN by ASMUS,KRISTEN",2,subbing in,,Centre,kristen asmus,,193
461,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,461,03:13,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,193
462,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,462,03:06,"SUB IN by MENDENALL,HAYLEE",,,,,,,"SUB IN by MENDENALL,HAYLEE",2,subbing in,,hendrix college,haylee mendenall,,186
463,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,463,03:06,"SUB OUT by MCNEILL,KAITLIN",,,,,,,"SUB OUT by MCNEILL,KAITLIN",2,subbing out,,hendrix college,kaitlin mcneill,,186
464,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,464,03:01,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",2,jumper,missed,Centre,michele judy,,181
465,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,465,--,,,,,"REBOUND OFF by JUDY,MICHELE",,,"REBOUND OFF by JUDY,MICHELE",2,offensive rebound,,Centre,michele judy,,
466,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,466,02:56,,32,,77 (+45),"GOOD 3PTR by ASMUS,KRISTEN",CENTRE_W 32-77 (+45),,"GOOD 3PTR by ASMUS,KRISTEN",2,three pointer,good,Centre,kristen asmus,3,176
467,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,467,02:47,"MISS 3PTR by BODE,HAILEY",,,,,,,"MISS 3PTR by BODE,HAILEY",2,three pointer,missed,hendrix college,hailey bode,,167
468,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,468,--,"REBOUND OFF by MENDENALL,HAYLEE",,,,,,,"REBOUND OFF by MENDENALL,HAYLEE",2,offensive rebound,,hendrix college,haylee mendenall,,
469,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,469,02:44,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,164
470,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,470,02:44,"GOOD FT by MENDENALL,HAYLEE",33,,77 (+44),,HCW 33-77 (+44),,"GOOD FT by MENDENALL,HAYLEE",2,free throw,good,hendrix college,haylee mendenall,1,164
471,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,471,02:44,"GOOD FT by MENDENALL,HAYLEE",34,,77 (+43),,HCW 34-77 (+43),,"GOOD FT by MENDENALL,HAYLEE",2,free throw,good,hendrix college,haylee mendenall,1,164
472,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,472,02:44,,,,,"SUB IN by ALFORD,OLIVIA",,,"SUB IN by ALFORD,OLIVIA",2,subbing in,,Centre,olivia alford,,164
473,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,473,02:44,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,164
474,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,474,02:40,,,,,"TURNOVER  by MCKNIGHT,KAITLYN",,,"TURNOVER  by MCKNIGHT,KAITLYN",2,turnover,,Centre,kaitlyn mcknight,,160
475,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,475,02:40,,,,,"FOUL  by CARRICK,ASHTON",,,"FOUL  by CARRICK,ASHTON",2,foul,,Centre,ashton carrick,,160
476,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,476,02:40,"GOOD FT by FLORES,ESTRELLA",35,,77 (+42),,HCW 35-77 (+42),,"GOOD FT by FLORES,ESTRELLA",2,free throw,good,hendrix college,estrella flores,1,160
477,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,477,02:40,"GOOD FT by FLORES,ESTRELLA",36,,77 (+41),,HCW 36-77 (+41),,"GOOD FT by FLORES,ESTRELLA",2,free throw,good,hendrix college,estrella flores,1,160
478,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,478,02:40,"MISS FT by FLORES,ESTRELLA",,,,,,,"MISS FT by FLORES,ESTRELLA",2,free throw,missed,hendrix college,estrella flores,,160
479,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,479,--,"REBOUND OFF by MENDENALL,HAYLEE",,,,,,,"REBOUND OFF by MENDENALL,HAYLEE",2,offensive rebound,,hendrix college,haylee mendenall,,
480,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,480,02:35,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,155
