,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,AC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
464,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,464,03:45,,,,,"FOUL  by COLLIVER,OLIVIA",,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,225
465,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,465,03:45,"GOOD FT by STEINER,ELLIE",57,,59 (+2),,AC 57-59 (+2),,"GOOD FT by STEINER,ELLIE",2,free throw,good,asbury university,ellie steiner,1,225
466,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,466,03:45,"GOOD FT by STEINER,ELLIE",58,,59 (+1),,AC 58-59 (+1),,"GOOD FT by STEINER,ELLIE",2,free throw,good,asbury university,ellie steiner,1,225
467,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,467,03:28,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,208
468,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,468,03:26,"STEAL  by TAYLOR,SAVANNAH",,,,,,,"STEAL  by TAYLOR,SAVANNAH",2,steal,,asbury university,,,206
469,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,469,03:24,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,204
470,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,470,03:24,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,204
471,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,471,03:24,"MISS FT by WOOD,ANNISSIA",,,,,,,"MISS FT by WOOD,ANNISSIA",2,free throw,missed,asbury university,annissia wood,,204
472,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,472,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
473,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,473,03:24,"GOOD FT by WOOD,ANNISSIA",59,,59,,AC 59-59 (0),,"GOOD FT by WOOD,ANNISSIA",2,free throw,good,asbury university,annissia wood,1,204
474,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,474,03:00,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,180
475,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,475,--,"REBOUND DEF by WOOD,ANNISSIA",,,,,,,"REBOUND DEF by WOOD,ANNISSIA",2,defensive rebound,,asbury university,annissia wood,,
476,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,476,02:32,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",2,foul,,Centre,bonnie rhule,,152
477,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,477,02:32,"MISS FT by WOOD,ANNISSIA",,,,,,,"MISS FT by WOOD,ANNISSIA",2,free throw,missed,asbury university,annissia wood,,152
478,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,478,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
479,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,479,02:32,"MISS FT by WOOD,ANNISSIA",,,,,,,"MISS FT by WOOD,ANNISSIA",2,free throw,missed,asbury university,annissia wood,,152
480,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,480,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
481,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,481,02:10,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,130
482,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,482,--,"REBOUND DEF by WOOD,ANNISSIA",,,,,,,"REBOUND DEF by WOOD,ANNISSIA",2,defensive rebound,,asbury university,annissia wood,,
483,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,483,02:06,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,126
484,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,484,02:06,"GOOD FT by WOOD,ANNISSIA",60 (+1),,59,,AC 60-59 (-1),,"GOOD FT by WOOD,ANNISSIA",2,free throw,good,asbury university,annissia wood,1,126
485,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,485,02:06,"GOOD FT by WOOD,ANNISSIA",61 (+2),,59,,AC 61-59 (-2),,"GOOD FT by WOOD,ANNISSIA",2,free throw,good,asbury university,annissia wood,1,126
486,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,486,01:47,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,107
487,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,487,--,,,,,"REBOUND OFF by RHULE,BONNIE",,,"REBOUND OFF by RHULE,BONNIE",2,offensive rebound,,Centre,bonnie rhule,,
488,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,488,01:37,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,97
489,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,489,--,,,,,"REBOUND OFF by COLLIVER,OLIVIA",,,"REBOUND OFF by COLLIVER,OLIVIA",2,offensive rebound,,Centre,olivia colliver,,
490,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,490,01:32,"FOUL  by WOOD,ANNISSIA",,,,,,,"FOUL  by WOOD,ANNISSIA",2,foul,,asbury university,annissia wood,,92
491,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,491,01:32,,61 (+1),,60,"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 61-60 (-1),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,92
492,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,492,01:32,,61,,61,"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 61-61 (0),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,92
493,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,493,01:17,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,77
494,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,494,01:07,"GOOD 3PTR by GORBY,KYLEE",64 (+3),,61,,AC 64-61 (-3),,"GOOD 3PTR by GORBY,KYLEE",2,three pointer,good,asbury university,kylee gorby,3,67
495,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,495,01:03,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,63
496,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,496,00:42,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,42
497,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,497,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
498,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,498,00:36,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,36
499,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,499,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
500,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,500,00:32,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",2,foul,,Centre,bonnie rhule,,32
501,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,501,00:32,"MISS FT by GORBY,KYLEE",,,,,,,"MISS FT by GORBY,KYLEE",2,free throw,missed,asbury university,kylee gorby,,32
502,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,502,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
503,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,503,00:32,"MISS FT by GORBY,KYLEE",,,,,,,"MISS FT by GORBY,KYLEE",2,free throw,missed,asbury university,kylee gorby,,32
504,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,504,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
505,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,505,00:32,"SUB IN by EDMONDS,TJ",,,,,,,"SUB IN by EDMONDS,TJ",2,subbing in,,asbury university,tj edmonds,,32
506,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,506,00:32,"SUB OUT by RINEHART,KELLI",,,,,,,"SUB OUT by RINEHART,KELLI",2,subbing out,,asbury university,kelli rinehart,,32
507,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,507,00:26,"FOUL  by STEINER,ELLIE",,,,,,,"FOUL  by STEINER,ELLIE",2,foul,,asbury university,ellie steiner,,26
508,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,508,00:26,,,,,"MISS FT by GUY,ALANNA",,,"MISS FT by GUY,ALANNA",2,free throw,missed,Centre,alanna guy,,26
509,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,509,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
510,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,510,00:26,,64 (+2),,62,"GOOD FT by GUY,ALANNA",CENTRE_W 64-62 (-2),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,26
511,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,511,00:26,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,26
512,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,512,00:26,"SUB IN by RINEHART,KELLI",,,,,,,"SUB IN by RINEHART,KELLI",2,subbing in,,asbury university,kelli rinehart,,26
513,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,513,00:26,"SUB OUT by EDMONDS,TJ",,,,,,,"SUB OUT by EDMONDS,TJ",2,subbing out,,asbury university,tj edmonds,,26
514,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,514,00:26,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,26
515,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,515,00:26,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,26
516,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,516,00:23,"TURNOVER  by RINEHART,KELLI",,,,,,,"TURNOVER  by RINEHART,KELLI",2,turnover,,asbury university,kelli rinehart,,23
517,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,517,00:21,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,21
518,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,518,00:21,"FOUL  by WOOD,ANNISSIA",,,,,,,"FOUL  by WOOD,ANNISSIA",2,foul,,asbury university,annissia wood,,21
519,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,519,00:21,,64 (+1),,63,"GOOD FT by GUY,ALEXIS",CENTRE_W 64-63 (-1),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,21
520,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,520,00:21,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,21
521,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,521,--,"REBOUND DEF by STEINER,ELLIE",,,,,,,"REBOUND DEF by STEINER,ELLIE",2,defensive rebound,,asbury university,ellie steiner,,
522,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,522,00:18,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,18
523,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,523,00:18,"GOOD FT by TAYLOR,SAVANNAH",65 (+2),,63,,AC 65-63 (-2),,"GOOD FT by TAYLOR,SAVANNAH",2,free throw,good,asbury university,savannah taylor,1,18
524,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,524,00:18,"GOOD FT by TAYLOR,SAVANNAH",66 (+3),,63,,AC 66-63 (-3),,"GOOD FT by TAYLOR,SAVANNAH",2,free throw,good,asbury university,savannah taylor,1,18
525,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,525,00:18,"SUB IN by FLYNN,CASSIDY",,,,,,,"SUB IN by FLYNN,CASSIDY",2,subbing in,,asbury university,cassidy flynn,,18
526,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,526,00:18,"SUB OUT by RINEHART,KELLI",,,,,,,"SUB OUT by RINEHART,KELLI",2,subbing out,,asbury university,kelli rinehart,,18
527,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,527,00:12,"FOUL  by FLYNN,CASSIDY",,,,,,,"FOUL  by FLYNN,CASSIDY",2,foul,,asbury university,cassidy flynn,,12
528,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,528,00:12,,66 (+2),,64,"GOOD FT by GUY,ALANNA",CENTRE_W 66-64 (-2),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,12
529,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,529,00:12,,66 (+1),,65,"GOOD FT by GUY,ALANNA",CENTRE_W 66-65 (-1),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,12
530,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,530,00:12,"SUB IN by RINEHART,KELLI",,,,,,,"SUB IN by RINEHART,KELLI",2,subbing in,,asbury university,kelli rinehart,,12
531,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,531,00:12,"SUB OUT by FLYNN,CASSIDY",,,,,,,"SUB OUT by FLYNN,CASSIDY",2,subbing out,,asbury university,cassidy flynn,,12
532,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,532,00:10,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,10
533,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,533,00:10,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,10
534,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,534,00:10,"GOOD FT by TAYLOR,SAVANNAH",67 (+2),,65,,AC 67-65 (-2),,"GOOD FT by TAYLOR,SAVANNAH",2,free throw,good,asbury university,savannah taylor,1,10
535,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,535,00:10,"GOOD FT by TAYLOR,SAVANNAH",68 (+3),,65,,AC 68-65 (-3),,"GOOD FT by TAYLOR,SAVANNAH",2,free throw,good,asbury university,savannah taylor,1,10
536,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,536,00:10,"SUB IN by FLYNN,CASSIDY",,,,,,,"SUB IN by FLYNN,CASSIDY",2,subbing in,,asbury university,cassidy flynn,,10
537,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,537,00:10,"SUB OUT by RINEHART,KELLI",,,,,,,"SUB OUT by RINEHART,KELLI",2,subbing out,,asbury university,kelli rinehart,,10
538,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,538,00:06,,68 (+1),,67,"GOOD LAYUP by GUY,ALANNA(in the paint)",CENTRE_W 68-67 (-1),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,6
539,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,539,00:04,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,4
540,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,540,00:03,"TURNOVER  by TAYLOR,SAVANNAH",,,,,,,"TURNOVER  by TAYLOR,SAVANNAH",2,turnover,,asbury university,savannah taylor,,3
541,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,541,00:03,"SUB IN by FLYNN,CASSIDY",,,,,,,"SUB IN by FLYNN,CASSIDY",2,subbing in,,asbury university,cassidy flynn,,3
542,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,542,00:03,"SUB IN by RINEHART,KELLI",,,,,,,"SUB IN by RINEHART,KELLI",2,subbing in,,asbury university,kelli rinehart,,3
543,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,543,00:03,"SUB OUT by RINEHART,KELLI",,,,,,,"SUB OUT by RINEHART,KELLI",2,subbing out,,asbury university,kelli rinehart,,3
