,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
304,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,304,14:03,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,843
305,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,305,13:49,,,,,"MISS 3PTR by SEGARRA,CHANLIR",,,"MISS 3PTR by SEGARRA,CHANLIR",2,three pointer,missed,berry,chanlir segarra,,829
306,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,306,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
307,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,307,13:30,,,,,"FOUL  by IVEY,MARISSA",,,"FOUL  by IVEY,MARISSA",2,foul,,berry,marissa ivey,,810
308,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,308,13:30,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2,timeout,,Centre,,,810
309,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,309,13:30,"GOOD FT by ANDREASSEN,CAROLINE",43,,49 (+6),,CENTRE_W 43-49 (-6),,"GOOD FT by ANDREASSEN,CAROLINE",2,free throw,good,Centre,caroline andreassen,1,810
310,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,310,13:30,"MISS FT by ANDREASSEN,CAROLINE",,,,,,,"MISS FT by ANDREASSEN,CAROLINE",2,free throw,missed,Centre,caroline andreassen,,810
311,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,311,--,,,,,"REBOUND DEF by MCLEAN,MEL",,,"REBOUND DEF by MCLEAN,MEL",2,defensive rebound,,berry,mel mclean,,
312,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,312,13:14,,,,,"MISS JUMPER by MCLEAN,MEL",,,"MISS JUMPER by MCLEAN,MEL",2,jumper,missed,berry,mel mclean,,794
313,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,313,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
314,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,314,12:56,"MISS 3PTR by COLLIVER,OLIVIA",,,,,,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,776
315,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,315,--,"REBOUND OFF by GUY,ALEXIS",,,,,,,"REBOUND OFF by GUY,ALEXIS",2,offensive rebound,,Centre,alexis guy,,
316,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,316,12:56,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,776
317,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,317,12:46,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,766
318,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,318,12:31,,,,,"MISS 3PTR by MCLEAN,MEL",,,"MISS 3PTR by MCLEAN,MEL",2,three pointer,missed,berry,mel mclean,,751
319,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,319,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
320,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,320,12:28,"SUB IN by STOUGH,MARY GORDON",,,,,,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,748
321,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,321,12:28,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,748
322,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,322,12:28,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,748
323,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,323,12:28,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,748
324,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,324,12:28,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,748
325,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,325,12:28,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,748
326,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,326,12:19,"TURNOVER  by GUY,ALANNA",,,,,,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,739
327,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,327,11:57,,,,,"MISS 3PTR by MCLEAN,MEL",,,"MISS 3PTR by MCLEAN,MEL",2,three pointer,missed,berry,mel mclean,,717
328,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,328,--,,,,,"REBOUND OFF by IVEY,MARISSA",,,"REBOUND OFF by IVEY,MARISSA",2,offensive rebound,,berry,marissa ivey,,
329,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,329,11:48,,,,,"MISS JUMPER by COOK,EMMA",,,"MISS JUMPER by COOK,EMMA",2,jumper,missed,berry,emma cook,,708
330,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,330,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
331,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,331,11:47,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,707
332,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,332,11:35,,,,,"TURNOVER  by WALSH,MEGAN",,,"TURNOVER  by WALSH,MEGAN",2,turnover,,berry,megan walsh,,695
333,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,333,11:34,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,694
334,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,334,11:17,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,677
335,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,335,--,,,,,"REBOUND DEF by SEGARRA,CHANLIR",,,"REBOUND DEF by SEGARRA,CHANLIR",2,defensive rebound,,berry,chanlir segarra,,
336,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,336,11:05,,43,,51 (+8),"GOOD LAYUP by COOK,EMMA(in the paint)",BCW 43-51 (-8),,"GOOD LAYUP by COOK,EMMA(in the paint)",2,layup,good,berry,emma cook,2,665
337,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,337,--,,,,,"ASSIST  by MCLEAN,MEL",,,"ASSIST  by MCLEAN,MEL",2,assist,,berry,mel mclean,,
338,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,338,10:40,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,640
339,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,339,--,,,,,"REBOUND DEF by WALSH,MEGAN",,,"REBOUND DEF by WALSH,MEGAN",2,defensive rebound,,berry,megan walsh,,
340,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,340,10:18,,,,,"MISS LAYUP by WALSH,MEGAN",,,"MISS LAYUP by WALSH,MEGAN",2,layup,missed,berry,megan walsh,,618
341,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,341,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
342,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,342,10:05,"GOOD JUMPER by GUY,ALEXIS",45,,51 (+6),,CENTRE_W 45-51 (-6),,"GOOD JUMPER by GUY,ALEXIS",2,jumper,good,Centre,alexis guy,2,605
343,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,343,10:05,,,,,"SUB IN by MCLURE,VALERIE",,,"SUB IN by MCLURE,VALERIE",2,subbing in,,berry,valerie mclure,,605
344,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,344,10:05,,,,,"SUB IN by TRIMBLE,MAGGIE",,,"SUB IN by TRIMBLE,MAGGIE",2,subbing in,,berry,maggie trimble,,605
345,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,345,10:05,,,,,"SUB OUT by WALSH,MEGAN",,,"SUB OUT by WALSH,MEGAN",2,subbing out,,berry,megan walsh,,605
346,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,346,10:05,,,,,"SUB OUT by MCLEAN,MEL",,,"SUB OUT by MCLEAN,MEL",2,subbing out,,berry,mel mclean,,605
347,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,347,10:03,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,603
348,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,348,09:36,,45,,53 (+8),"GOOD LAYUP by COOK,EMMA(in the paint)",BCW 45-53 (-8),,"GOOD LAYUP by COOK,EMMA(in the paint)",2,layup,good,berry,emma cook,2,576
349,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,349,09:22,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,562
350,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,350,--,,,,,"REBOUND DEF by SEGARRA,CHANLIR",,,"REBOUND DEF by SEGARRA,CHANLIR",2,defensive rebound,,berry,chanlir segarra,,
351,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,351,09:09,,,,,"TURNOVER  by SEGARRA,CHANLIR",,,"TURNOVER  by SEGARRA,CHANLIR",2,turnover,,berry,chanlir segarra,,549
352,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,352,09:08,"STEAL  by GUY,ALANNA",,,,,,,"STEAL  by GUY,ALANNA",2,steal,,Centre,,,548
353,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,353,09:06,"MISS LAYUP by GUY,ALANNA",,,,,,,"MISS LAYUP by GUY,ALANNA",2,layup,missed,Centre,alanna guy,,546
354,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,354,--,"REBOUND OFF by HARTLAGE,MAGGIE",,,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",2,offensive rebound,,Centre,maggie hartlage,,
355,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,355,09:05,,,,,"FOUL  by COOK,EMMA",,,"FOUL  by COOK,EMMA",2,foul,,berry,emma cook,,545
356,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,356,09:05,"GOOD FT by HARTLAGE,MAGGIE",46,,53 (+7),,CENTRE_W 46-53 (-7),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,545
357,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,357,09:05,"GOOD FT by HARTLAGE,MAGGIE",47,,53 (+6),,CENTRE_W 47-53 (-6),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,545
358,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,358,09:05,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,545
359,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,359,09:05,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,545
360,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,360,09:05,,,,,"SUB IN by MCLEAN,MEL",,,"SUB IN by MCLEAN,MEL",2,subbing in,,berry,mel mclean,,545
361,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,361,09:05,,,,,"SUB OUT by IVEY,MARISSA",,,"SUB OUT by IVEY,MARISSA",2,subbing out,,berry,marissa ivey,,545
362,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,362,08:38,,,,,"MISS LAYUP by SEGARRA,CHANLIR",,,"MISS LAYUP by SEGARRA,CHANLIR",2,layup,missed,berry,chanlir segarra,,518
363,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,363,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
364,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,364,08:24,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,504
365,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,365,--,,,,,"REBOUND DEF by TRIMBLE,MAGGIE",,,"REBOUND DEF by TRIMBLE,MAGGIE",2,defensive rebound,,berry,maggie trimble,,
366,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,366,08:08,,,,,"TURNOVER  by SEGARRA,CHANLIR",,,"TURNOVER  by SEGARRA,CHANLIR",2,turnover,,berry,chanlir segarra,,488
367,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,367,08:08,,,,,"SUB IN by WALSH,MEGAN",,,"SUB IN by WALSH,MEGAN",2,subbing in,,berry,megan walsh,,488
368,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,368,08:08,,,,,"SUB OUT by MCLURE,VALERIE",,,"SUB OUT by MCLURE,VALERIE",2,subbing out,,berry,valerie mclure,,488
369,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,369,07:53,"GOOD JUMPER by BAECHLE,PAIGE",49,,53 (+4),,CENTRE_W 49-53 (-4),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,473
370,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,370,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
371,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,371,07:25,,,,,"MISS 3PTR by TRIMBLE,MAGGIE",,,"MISS 3PTR by TRIMBLE,MAGGIE",2,three pointer,missed,berry,maggie trimble,,445
372,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,372,--,,,,,"REBOUND OFF by COOK,EMMA",,,"REBOUND OFF by COOK,EMMA",2,offensive rebound,,berry,emma cook,,
373,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,373,07:24,"FOUL  by STOUGH,MARY GORDON",,,,,,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,444
374,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,374,07:24,,49,,54 (+5),"GOOD FT by COOK,EMMA",BCW 49-54 (-5),,"GOOD FT by COOK,EMMA",2,free throw,good,berry,emma cook,1,444
375,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,375,07:24,,49,,55 (+6),"GOOD FT by COOK,EMMA",BCW 49-55 (-6),,"GOOD FT by COOK,EMMA",2,free throw,good,berry,emma cook,1,444
376,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,376,07:24,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,444
377,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,377,07:24,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,444
378,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,378,07:24,"SUB OUT by STOUGH,MARY GORDON",,,,,,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,444
379,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,379,07:13,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,433
380,17,berry,Centre,Berry,70-77,70,77,"37, 33, 70","35, 42, 77",37,33,70,35,42,77,"11-6, 5-1","10-7, 3-3",01/26/14,Lose,300,No Location Recorded,1 p.m.,A,380,07:00,,49,,57 (+8),"GOOD LAYUP by COOK,EMMA(in the paint)",BCW 49-57 (-8),,"GOOD LAYUP by COOK,EMMA(in the paint)",2,layup,good,berry,emma cook,2,420
