,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,UCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
459,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,459,02:13,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,133
460,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,460,02:13,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,133
461,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,461,02:13,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,133
462,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,462,02:02,"MISS LAYUP by ELY,MAGGIE",,,,,,,"MISS LAYUP by ELY,MAGGIE",2,layup,missed,university of chicago,maggie ely,,122
463,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,463,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
464,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,464,01:41,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,101
465,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,465,01:41,"BLOCK  by ELY,MAGGIE",,,,,,,"BLOCK  by ELY,MAGGIE",2,block,,university of chicago,maggie ely,,101
466,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,466,--,"REBOUND DEF by NORDSTROM,BRITTA",,,,,,,"REBOUND DEF by NORDSTROM,BRITTA",2,defensive rebound,,university of chicago,britta nordstrom,,
467,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,467,01:17,"MISS 3PTR by DEVANEY,CLAIRE",,,,,,,"MISS 3PTR by DEVANEY,CLAIRE",2,three pointer,missed,university of chicago,claire devaney,,77
468,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,468,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
469,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,469,00:53,"FOUL  by NORDSTROM,BRITTA",,,,,,,"FOUL  by NORDSTROM,BRITTA",2,foul,,university of chicago,britta nordstrom,,53
470,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,470,00:53,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,53
471,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,471,00:53,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,53
472,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,472,00:47,"FOUL  by MUGUIRA,JULIE",,,,,,,"FOUL  by MUGUIRA,JULIE",2,foul,,university of chicago,julie muguira,,47
473,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,473,00:30,,,,,"MISS JUMPER by GUY,ALANNA",,,"MISS JUMPER by GUY,ALANNA",2,jumper,missed,Centre,alanna guy,,30
474,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,474,00:30,"BLOCK  by DEVANEY,CLAIRE",,,,,,,"BLOCK  by DEVANEY,CLAIRE",2,block,,university of chicago,claire devaney,,30
475,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,475,--,,,,,"REBOUND OFF by STOUGH,MARY GORDON",,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
476,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,476,00:26,"FOUL  by ELY,MAGGIE",,,,,,,"FOUL  by ELY,MAGGIE",2,foul,,university of chicago,maggie ely,,26
477,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,477,00:26,,48 (+1),,47,"GOOD FT by STOUGH,MARY GORDON",CENTRE_W 48-47 (-1),,"GOOD FT by STOUGH,MARY GORDON",2,free throw,good,Centre,mary gordon stough,1,26
478,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,478,00:26,,,,,"MISS FT by STOUGH,MARY GORDON",,,"MISS FT by STOUGH,MARY GORDON",2,free throw,missed,Centre,mary gordon stough,,26
479,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,479,--,"REBOUND DEF by ELY,MAGGIE",,,,,,,"REBOUND DEF by ELY,MAGGIE",2,defensive rebound,,university of chicago,maggie ely,,
480,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,480,00:18,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,18
481,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,481,00:18,"MISS FT by NORDSTROM,BRITTA",,,,,,,"MISS FT by NORDSTROM,BRITTA",2,free throw,missed,university of chicago,britta nordstrom,,18
482,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,482,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
483,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,483,00:09,"FOUL  by MUGUIRA,JULIE",,,,,,,"FOUL  by MUGUIRA,JULIE",2,foul,,university of chicago,julie muguira,,9
484,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,484,00:09,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,9
485,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,485,00:09,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,9
486,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,486,00:07,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,7
487,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,487,00:07,"STEAL  by DEVANEY,CLAIRE",,,,,,,"STEAL  by DEVANEY,CLAIRE",2,steal,,university of chicago,,,7
488,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,488,00:07,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,7
489,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,489,00:07,"GOOD FT by DONOVAN,MORGAN",49 (+2),,47,,UCW 49-47 (-2),,"GOOD FT by DONOVAN,MORGAN",2,free throw,good,university of chicago,morgan donovan,1,7
490,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,490,00:07,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,7
491,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,491,00:07,"GOOD FT by DONOVAN,MORGAN",50 (+3),,47,,UCW 50-47 (-3),,"GOOD FT by DONOVAN,MORGAN",2,free throw,good,university of chicago,morgan donovan,1,7
492,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,492,00:07,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,7
493,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,493,00:07,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,7
494,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,494,00:07,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,7
495,9,chicago,University of Chicago,Centre College,47-50,47,50,"23, 24, 47","24, 26, 50",23,24,47,24,26,50,6-3,5-4,12/18/13,Lose,83,No Location Recorded,6:30 p.m.,H,495,00:07,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,7
