,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,FC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
376,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,376,--,,,,,"REBOUND DEF by DALL,LINDSEY",,,"REBOUND DEF by DALL,LINDSEY",2,defensive rebound,,franklin,lindsey dall,,
377,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,377,02:17,,,,,"TURNOVER  by BREWER,KATIE",,,"TURNOVER  by BREWER,KATIE",2,turnover,,franklin,katie brewer,,137
378,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,378,02:02,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,122
379,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,379,02:02,,,,,"BLOCK  by DALL,LINDSEY",,,"BLOCK  by DALL,LINDSEY",2,block,,franklin,lindsey dall,,122
380,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,380,--,,,,,"REBOUND DEF by DALL,LINDSEY",,,"REBOUND DEF by DALL,LINDSEY",2,defensive rebound,,franklin,lindsey dall,,
381,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,381,01:53,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,113
382,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,382,01:38,,,,,"TURNOVER  by DESUTTER,LAUREN",,,"TURNOVER  by DESUTTER,LAUREN",2,turnover,,franklin,lauren desutter,,98
383,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,383,01:36,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,96
384,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,384,01:26,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,86
385,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,385,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
386,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,386,01:23,,,,,"FOUL  by DESUTTER,LAUREN",,,"FOUL  by DESUTTER,LAUREN",2,foul,,franklin,lauren desutter,,83
387,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,387,01:23,"GOOD FT by BAECHLE,PAIGE",40,,41 (+1),,CENTRE_W 40-41 (-1),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,83
388,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,388,01:23,"MISS FT by BAECHLE,PAIGE",,,,,,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,83
389,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,389,--,,,,,"REBOUND DEF by BALLARD,HANNA",,,"REBOUND DEF by BALLARD,HANNA",2,defensive rebound,,franklin,hanna ballard,,
390,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,390,01:23,,,,,"SUB IN by TAYLOR,SARAH",,,"SUB IN by TAYLOR,SARAH",2,subbing in,,franklin,sarah taylor,,83
391,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,391,01:23,,,,,"SUB OUT by DESUTTER,LAUREN",,,"SUB OUT by DESUTTER,LAUREN",2,subbing out,,franklin,lauren desutter,,83
392,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,392,00:51,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2,turnover,,franklin,,,51
393,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,393,00:37,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",42 (+1),,41,,CENTRE_W 42-41 (+1),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,37
394,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,394,00:20,,,,,"MISS LAYUP by DALL,LINDSEY",,,"MISS LAYUP by DALL,LINDSEY",2,layup,missed,franklin,lindsey dall,,20
395,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,395,00:20,"BLOCK  by BAECHLE,PAIGE",,,,,,,"BLOCK  by BAECHLE,PAIGE",2,block,,Centre,paige baechle,,20
396,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,396,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
397,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,397,00:17,,,,,"FOUL  by BALLARD,HANNA",,,"FOUL  by BALLARD,HANNA",2,foul,,franklin,hanna ballard,,17
398,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,398,00:17,"MISS FT by GUY,ALANNA",,,,,,,"MISS FT by GUY,ALANNA",2,free throw,missed,Centre,alanna guy,,17
399,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,399,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
400,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,400,00:17,"MISS FT by GUY,ALANNA",,,,,,,"MISS FT by GUY,ALANNA",2,free throw,missed,Centre,alanna guy,,17
401,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,401,--,,,,,"REBOUND DEF by TAYLOR,SARAH",,,"REBOUND DEF by TAYLOR,SARAH",2,defensive rebound,,franklin,sarah taylor,,
402,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,402,00:17,,,,,"SUB IN by DESUTTER,LAUREN",,,"SUB IN by DESUTTER,LAUREN",2,subbing in,,franklin,lauren desutter,,17
403,6,franklin,Centre,Franklin,42-41,42,41,"20, 22, 42","25, 16, 41",20,22,42,25,16,41,4-1,1-3,11/30/13,Win,No Attendence Recorded,No Location Recorded,2 p.m.,A,403,00:17,,,,,"SUB OUT by BALLARD,HANNA",,,"SUB OUT by BALLARD,HANNA",2,subbing out,,franklin,hanna ballard,,17
