,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RHODES,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
185,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,185,04:52,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,292
186,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,186,04:52,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,292
187,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,187,04:52,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,292
188,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,188,04:52,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,292
189,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,189,04:52,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,292
190,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,190,04:52,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,292
191,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,191,04:52,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,292
192,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,192,04:52,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,292
193,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,193,04:52,,,,,"SUB OUT by CHIRICO,PRESLEY",,,"SUB OUT by CHIRICO,PRESLEY",2,subbing out,,Centre,presley chirico,,292
194,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,194,04:49,"FOUL  by YOUNG,ALLIE",,,,,,,"FOUL  by YOUNG,ALLIE",2,foul,,rhodes,allie young,,289
195,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,195,04:49,,27 (+11),,16,"GOOD FT by FEE,MIKAYLA",CENTRE-W 27-16 (-11),,"GOOD FT by FEE,MIKAYLA",2,free throw,good,Centre,mikayla fee,1,289
196,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,196,04:49,,27 (+10),,17,"GOOD FT by FEE,MIKAYLA",CENTRE-W 27-17 (-10),,"GOOD FT by FEE,MIKAYLA",2,free throw,good,Centre,mikayla fee,1,289
197,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,197,04:27,"FOUL  by WHITESIDE,LINDSEY",,,,,,,"FOUL  by WHITESIDE,LINDSEY",2,foul,,rhodes,lindsey whiteside,,267
198,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,198,04:27,"TURNOVER  by WHITESIDE,LINDSEY",,,,,,,"TURNOVER  by WHITESIDE,LINDSEY",2,turnover,,rhodes,lindsey whiteside,,267
199,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,199,04:17,"FOUL  by SUMMERS,DANIELLE",,,,,,,"FOUL  by SUMMERS,DANIELLE",2,foul,,rhodes,danielle summers,,257
200,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,200,04:17,,,,,"MISS FT by WILSON,KATHLEEN",,,"MISS FT by WILSON,KATHLEEN",2,free throw,missed,Centre,kathleen wilson,,257
201,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,201,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
202,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,202,04:17,,27 (+9),,18,"GOOD FT by WILSON,KATHLEEN",CENTRE-W 27-18 (-9),,"GOOD FT by WILSON,KATHLEEN",2,free throw,good,Centre,kathleen wilson,1,257
203,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,203,04:17,"SUB IN by TAYLOR,CAROLINE",,,,,,,"SUB IN by TAYLOR,CAROLINE",2,subbing in,,rhodes,caroline taylor,,257
204,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,204,04:17,"SUB OUT by WHITESIDE,LINDSEY",,,,,,,"SUB OUT by WHITESIDE,LINDSEY",2,subbing out,,rhodes,lindsey whiteside,,257
205,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,205,04:08,"TURNOVER  by TAYLOR,CAROLINE",,,,,,,"TURNOVER  by TAYLOR,CAROLINE",2,turnover,,rhodes,caroline taylor,,248
206,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,206,04:06,"SUB IN by MUHAMMAD,MORIAH",,,,,,,"SUB IN by MUHAMMAD,MORIAH",2,subbing in,,rhodes,moriah muhammad,,246
207,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,207,04:06,"SUB OUT by YOUNG,ALLIE",,,,,,,"SUB OUT by YOUNG,ALLIE",2,subbing out,,rhodes,allie young,,246
208,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,208,03:45,,27 (+7),,20,"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",CENTRE-W 27-20 (-7),,"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",2,layup,good,Centre,kathleen wilson,2,225
209,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,209,03:16,"MISS JUMPER by MUHAMMAD,MORIAH",,,,,,,"MISS JUMPER by MUHAMMAD,MORIAH",2,jumper,missed,rhodes,moriah muhammad,,196
210,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,210,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",2,defensive rebound,,Centre,kylee murray,,
211,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,211,03:08,,27 (+4),,23,"GOOD 3PTR by WILSON,KATHLEEN",CENTRE-W 27-23 (-4),,"GOOD 3PTR by WILSON,KATHLEEN",2,three pointer,good,Centre,kathleen wilson,3,188
212,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,212,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
213,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,213,02:47,"GOOD LAYUP by OWENS,ALYSSA(in the paint)",29 (+6),,23,,RHODES 29-23 (-6),,"GOOD LAYUP by OWENS,ALYSSA(in the paint)",2,layup,good,rhodes,alyssa owens,2,167
214,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,214,02:29,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",2,three pointer,missed,Centre,kathleen wilson,,149
215,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,215,--,"REBOUND DEF by OWENS,ALYSSA",,,,,,,"REBOUND DEF by OWENS,ALYSSA",2,defensive rebound,,rhodes,alyssa owens,,
216,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,216,02:04,"MISS LAYUP by TAYLOR,CAROLINE",,,,,,,"MISS LAYUP by TAYLOR,CAROLINE",2,layup,missed,rhodes,caroline taylor,,124
217,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,217,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
218,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,218,01:56,,29 (+3),,26,"GOOD 3PTR by WILSON,KATHLEEN",CENTRE-W 29-26 (-3),,"GOOD 3PTR by WILSON,KATHLEEN",2,three pointer,good,Centre,kathleen wilson,3,116
219,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,219,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
220,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,220,01:49,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,rhodes,,,109
221,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,221,01:49,"SUB IN by YOUNG,ALLIE",,,,,,,"SUB IN by YOUNG,ALLIE",2,subbing in,,rhodes,allie young,,109
222,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,222,01:49,"SUB OUT by MUHAMMAD,MORIAH",,,,,,,"SUB OUT by MUHAMMAD,MORIAH",2,subbing out,,rhodes,moriah muhammad,,109
223,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,223,01:49,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,109
224,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,224,01:49,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,109
225,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,225,01:49,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,109
226,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,226,01:49,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,109
227,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,227,01:26,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,86
228,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,228,01:26,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,86
229,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,229,01:26,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,86
230,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,230,01:17,"MISS LAYUP by YOUNG,ALLIE",,,,,,,"MISS LAYUP by YOUNG,ALLIE",2,layup,missed,rhodes,allie young,,77
231,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,231,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
232,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,232,00:49,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,49
233,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,233,--,"REBOUND DEF by WHITESIDE,LINDSEY",,,,,,,"REBOUND DEF by WHITESIDE,LINDSEY",2,defensive rebound,,rhodes,lindsey whiteside,,
234,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,234,00:35,"TURNOVER  by YOUNG,ALLIE",,,,,,,"TURNOVER  by YOUNG,ALLIE",2,turnover,,rhodes,allie young,,35
235,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,235,00:23,"FOUL  by LONGACRE,MAYA",,,,,,,"FOUL  by LONGACRE,MAYA",2,foul,,rhodes,maya longacre,,23
236,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,236,00:23,,29 (+2),,27,"GOOD FT by BUNNER,CHEYENNE",CENTRE-W 29-27 (-2),,"GOOD FT by BUNNER,CHEYENNE",2,free throw,good,Centre,cheyenne bunner,1,23
237,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,237,00:23,,29 (+1),,28,"GOOD FT by BUNNER,CHEYENNE",CENTRE-W 29-28 (-1),,"GOOD FT by BUNNER,CHEYENNE",2,free throw,good,Centre,cheyenne bunner,1,23
238,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,238,00:23,"SUB IN by WHITESIDE,LINDSEY",,,,,,,"SUB IN by WHITESIDE,LINDSEY",2,subbing in,,rhodes,lindsey whiteside,,23
239,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,239,00:23,"SUB OUT by SUMMERS,DANIELLE",,,,,,,"SUB OUT by SUMMERS,DANIELLE",2,subbing out,,rhodes,danielle summers,,23
240,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,240,00:23,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,23
241,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,241,00:23,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,23
242,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,242,00:06,,,,,"FOUL  by BUNNER,CHEYENNE",,,"FOUL  by BUNNER,CHEYENNE",2,foul,,Centre,cheyenne bunner,,6
243,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,243,00:06,"GOOD FT by YOUNG,ALLIE",30 (+2),,28,,RHODES 30-28 (-2),,"GOOD FT by YOUNG,ALLIE",2,free throw,good,rhodes,allie young,1,6
244,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,244,00:06,"MISS FT by YOUNG,ALLIE",,,,,,,"MISS FT by YOUNG,ALLIE",2,free throw,missed,rhodes,allie young,,6
245,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,245,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",2,defensive rebound,,Centre,madison marcum,,
246,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,246,00:06,"SUB IN by SUMMERS,DANIELLE",,,,,,,"SUB IN by SUMMERS,DANIELLE",2,subbing in,,rhodes,danielle summers,,6
247,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,247,00:06,"SUB IN by HAGEN,ELLEN",,,,,,,"SUB IN by HAGEN,ELLEN",2,subbing in,,rhodes,ellen hagen,,6
248,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,248,00:06,"SUB OUT by WHITESIDE,LINDSEY",,,,,,,"SUB OUT by WHITESIDE,LINDSEY",2,subbing out,,rhodes,lindsey whiteside,,6
249,13,rhodes,Rhodes,Centre,60-56,60,56,"6, 22, 17, 15, 60","19, 11, 18, 8, 56",6,22,17,15,60,19,11,18,8,56,9-4 (2-0 SAA),8-5 (1-1 SAA),01/04/19,Win,714,No Location Recorded,6:00 PM,H,249,00:06,"SUB OUT by OWENS,ALYSSA",,,,,,,"SUB OUT by OWENS,ALYSSA",2,subbing out,,rhodes,alyssa owens,,6
