,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MVILLE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
420,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,420,07:41,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,461
421,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,421,07:41,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,461
422,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,422,07:41,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,461
423,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,423,07:41,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,461
424,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,424,07:41,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,461
425,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,425,07:41,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,461
426,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,426,07:41,,,,,"SUB IN by CRABTREE,CHARITY",,,"SUB IN by CRABTREE,CHARITY",4,subbing in,,maryville (tn),charity crabtree,,461
427,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,427,07:41,,,,,"SUB OUT by ECKENROD,ELSA",,,"SUB OUT by ECKENROD,ELSA",4,subbing out,,maryville (tn),elsa eckenrod,,461
428,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,428,07:37,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,4,turnover,,Centre,,,457
429,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,429,07:28,,,,,"MISS JUMPER by JERROLDS,HOLLAND",,,"MISS JUMPER by JERROLDS,HOLLAND",4,jumper,missed,maryville (tn),holland jerrolds,,448
430,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,430,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",4,defensive rebound,,Centre,presley chirico,,
431,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,431,07:22,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,442
432,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,432,07:22,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,442
433,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,433,07:22,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,442
434,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,434,07:22,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,442
435,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,435,07:18,,,,,"FOUL  by CRABTREE,CHARITY",,,"FOUL  by CRABTREE,CHARITY",4,foul,,maryville (tn),charity crabtree,,438
436,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,436,07:15,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",4,turnover,,Centre,mikayla fee,,435
437,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,437,06:51,,,,,"MISS LAYUP by JERROLDS,HOLLAND",,,"MISS LAYUP by JERROLDS,HOLLAND",4,layup,missed,maryville (tn),holland jerrolds,,411
438,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,438,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
439,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,439,06:26,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,386
440,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,440,--,,,,,"REBOUND DEF by JERROLDS,HOLLAND",,,"REBOUND DEF by JERROLDS,HOLLAND",4,defensive rebound,,maryville (tn),holland jerrolds,,
441,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,441,06:10,,,,,"MISS 3PTR by CRABTREE,CHARITY",,,"MISS 3PTR by CRABTREE,CHARITY",4,three pointer,missed,maryville (tn),charity crabtree,,370
442,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,442,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",4,defensive rebound,,Centre,lakken miller,,
443,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,443,05:43,,,,,"FOUL  by VARNEY,KLAIRE",,,"FOUL  by VARNEY,KLAIRE",4,foul,,maryville (tn),klaire varney,,343
444,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,444,05:43,"GOOD FT by BUNNER,CHEYENNE",47 (+19),,28,,CENTRE-W 47-28 (+19),,"GOOD FT by BUNNER,CHEYENNE",4,free throw,good,Centre,cheyenne bunner,1,343
445,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,445,05:43,"GOOD FT by BUNNER,CHEYENNE",48 (+20),,28,,CENTRE-W 48-28 (+20),,"GOOD FT by BUNNER,CHEYENNE",4,free throw,good,Centre,cheyenne bunner,1,343
446,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,446,05:43,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,343
447,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,447,05:43,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,343
448,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,448,05:43,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,343
449,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,449,05:43,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,343
450,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,450,05:43,,,,,"SUB IN by WANDELL,KELLEY",,,"SUB IN by WANDELL,KELLEY",4,subbing in,,maryville (tn),kelley wandell,,343
451,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,451,05:43,,,,,"SUB IN by HIX,SHELBY",,,"SUB IN by HIX,SHELBY",4,subbing in,,maryville (tn),shelby hix,,343
452,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,452,05:43,,,,,"SUB OUT by JERROLDS,HOLLAND",,,"SUB OUT by JERROLDS,HOLLAND",4,subbing out,,maryville (tn),holland jerrolds,,343
453,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,453,05:43,,,,,"SUB OUT by CRABTREE,CHARITY",,,"SUB OUT by CRABTREE,CHARITY",4,subbing out,,maryville (tn),charity crabtree,,343
454,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,454,05:33,,,,,"MISS JUMPER by VARNEY,KLAIRE",,,"MISS JUMPER by VARNEY,KLAIRE",4,jumper,missed,maryville (tn),klaire varney,,333
455,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,455,05:33,"BLOCK  by MURRAY,KYLEE",,,,,,,"BLOCK  by MURRAY,KYLEE",4,block,,Centre,kylee murray,,333
456,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,456,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
457,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,457,05:33,,,,,"SUB IN by LOWERY,DELANEY",,,"SUB IN by LOWERY,DELANEY",4,subbing in,,maryville (tn),delaney lowery,,333
458,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,458,05:33,,,,,"SUB OUT by MCCURDY,BROOKE",,,"SUB OUT by MCCURDY,BROOKE",4,subbing out,,maryville (tn),brooke mccurdy,,333
459,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,459,05:29,,,,,"MISS JUMPER by GARDNER,LIBBY",,,"MISS JUMPER by GARDNER,LIBBY",4,jumper,missed,maryville (tn),libby gardner,,329
460,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,460,--,,,,,"REBOUND OFF by HIX,SHELBY",,,"REBOUND OFF by HIX,SHELBY",4,offensive rebound,,maryville (tn),shelby hix,,
461,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,461,05:22,,48 (+18),,30,"GOOD JUMPER by HIX,SHELBY(in the paint)",MVILLE 48-30 (+18),,"GOOD JUMPER by HIX,SHELBY(in the paint)",4,jumper,good,maryville (tn),shelby hix,2,322
462,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,462,05:09,"TURNOVER  by JENNINGS,RACHEL",,,,,,,"TURNOVER  by JENNINGS,RACHEL",4,turnover,,Centre,rachel jennings,,309
463,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,463,05:09,,,,,"STEAL  by GARDNER,LIBBY",,,"STEAL  by GARDNER,LIBBY",4,steal,,maryville (tn),,,309
464,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,464,05:04,,48 (+16),,32,"GOOD JUMPER by VARNEY,KLAIRE(fastbreak)(in the paint)",MVILLE 48-32 (+16),,"GOOD JUMPER by VARNEY,KLAIRE(fastbreak)(in the paint)",4,jumper,good,maryville (tn),klaire(fastbreak) varney,2,304
465,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,465,--,,,,,"ASSIST  by GARDNER,LIBBY",,,"ASSIST  by GARDNER,LIBBY",4,assist,,maryville (tn),libby gardner,,
466,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,466,04:41,"GOOD JUMPER by CHIRICO,PRESLEY(in the paint)",50 (+18),,32,,CENTRE-W 50-32 (+18),,"GOOD JUMPER by CHIRICO,PRESLEY(in the paint)",4,jumper,good,Centre,presley chirico,2,281
467,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,467,04:25,,,,,"MISS 3PTR by HIX,SHELBY",,,"MISS 3PTR by HIX,SHELBY",4,three pointer,missed,maryville (tn),shelby hix,,265
468,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,468,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
469,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,469,03:56,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,236
470,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,470,--,,,,,"REBOUND DEF by WANDELL,KELLEY",,,"REBOUND DEF by WANDELL,KELLEY",4,defensive rebound,,maryville (tn),kelley wandell,,
471,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,471,03:50,"FOUL  by JENNINGS,RACHEL",,,,,,,"FOUL  by JENNINGS,RACHEL",4,foul,,Centre,rachel jennings,,230
472,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,472,03:50,,50 (+17),,33,"GOOD FT by GARDNER,LIBBY",MVILLE 50-33 (+17),,"GOOD FT by GARDNER,LIBBY",4,free throw,good,maryville (tn),libby gardner,1,230
473,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,473,03:50,,50 (+16),,34,"GOOD FT by GARDNER,LIBBY",MVILLE 50-34 (+16),,"GOOD FT by GARDNER,LIBBY",4,free throw,good,maryville (tn),libby gardner,1,230
474,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,474,03:50,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,230
475,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,475,03:50,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,230
476,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,476,03:50,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,230
477,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,477,03:50,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,230
478,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,478,03:50,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,230
479,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,479,03:50,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,230
480,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,480,03:50,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,230
481,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,481,03:50,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,230
482,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,482,03:50,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",4,subbing out,,Centre,presley chirico,,230
483,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,483,03:50,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,230
484,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,484,03:32,"TURNOVER  by WILSON,KATHLEEN",,,,,,,"TURNOVER  by WILSON,KATHLEEN",4,turnover,,Centre,kathleen wilson,,212
485,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,485,03:32,,,,,"STEAL  by WANDELL,KELLEY",,,"STEAL  by WANDELL,KELLEY",4,steal,,maryville (tn),,,212
486,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,486,03:06,,50 (+14),,36,"GOOD JUMPER by VARNEY,KLAIRE",MVILLE 50-36 (+14),,"GOOD JUMPER by VARNEY,KLAIRE",4,jumper,good,maryville (tn),klaire varney,2,186
487,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,487,02:44,,,,,"FOUL  by GARDNER,LIBBY",,,"FOUL  by GARDNER,LIBBY",4,foul,,maryville (tn),libby gardner,,164
488,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,488,02:44,"GOOD FT by WEHBY,ABIGAIL",51 (+15),,36,,CENTRE-W 51-36 (+15),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,164
489,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,489,02:44,"GOOD FT by WEHBY,ABIGAIL",52 (+16),,36,,CENTRE-W 52-36 (+16),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,164
490,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,490,02:44,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,164
