,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,EC-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
429,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,429,01:14,"GOOD JUMPER by MCFARLAND,MAKAYLA",37,,61 (+24),,EC-W 37-61 (+24),,"GOOD JUMPER by MCFARLAND,MAKAYLA",4,jumper,good,earlham,makayla mcfarland,2,74
430,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,430,--,"ASSIST  by TENETTE,ACACIA",,,,,,,"ASSIST  by TENETTE,ACACIA",4,assist,,earlham,acacia tenette,,
431,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,431,01:05,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,65
432,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,432,01:05,"SUB IN by STANLEY,SHAE",,,,,,,"SUB IN by STANLEY,SHAE",4,subbing in,,earlham,shae stanley,,65
433,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,433,01:05,"SUB IN by PAYNE,MAIA",,,,,,,"SUB IN by PAYNE,MAIA",4,subbing in,,earlham,maia payne,,65
434,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,434,01:05,"SUB IN by MEADOWS,ASHLEA",,,,,,,"SUB IN by MEADOWS,ASHLEA",4,subbing in,,earlham,ashlea meadows,,65
435,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,435,01:05,"SUB OUT by BOWLING,KAYLA",,,,,,,"SUB OUT by BOWLING,KAYLA",4,subbing out,,earlham,kayla bowling,,65
436,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,436,01:05,"SUB OUT by SPEARS,KYNDALL",,,,,,,"SUB OUT by SPEARS,KYNDALL",4,subbing out,,earlham,kyndall spears,,65
437,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,437,01:05,"SUB OUT by MCFARLAND,MAKAYLA",,,,,,,"SUB OUT by MCFARLAND,MAKAYLA",4,subbing out,,earlham,makayla mcfarland,,65
438,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,438,01:05,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,65
439,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,439,01:05,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",4,subbing in,,Centre,josie thacker,,65
440,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,440,01:05,,,,,"SUB IN by MAROVICH,MACKENZIE",,,"SUB IN by MAROVICH,MACKENZIE",4,subbing in,,Centre,mackenzie marovich,,65
441,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,441,01:05,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,65
442,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,442,01:05,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,65
443,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,443,01:05,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,65
444,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,444,01:02,,,,,"MISS LAYUP by JENNINGS,RACHEL",,,"MISS LAYUP by JENNINGS,RACHEL",4,layup,missed,Centre,rachel jennings,,62
445,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,445,--,,,,,"REBOUND OFF by ROBERTS,BRIANNA",,,"REBOUND OFF by ROBERTS,BRIANNA",4,offensive rebound,,Centre,brianna roberts,,
446,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,446,00:57,,37,,63 (+26),"GOOD LAYUP by ROBERTS,BRIANNA(in the paint)",CENTRE-W 37-63 (+26),,"GOOD LAYUP by ROBERTS,BRIANNA(in the paint)",4,layup,good,Centre,brianna roberts,2,57
447,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,447,00:38,"MISS 3PTR by STANLEY,SHAE",,,,,,,"MISS 3PTR by STANLEY,SHAE",4,three pointer,missed,earlham,shae stanley,,38
448,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,448,--,,,,,"REBOUND DEF by ROBERTS,BRIANNA",,,"REBOUND DEF by ROBERTS,BRIANNA",4,defensive rebound,,Centre,brianna roberts,,
449,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,449,00:28,,,,,"TURNOVER  by CHIRICO,PRESLEY",,,"TURNOVER  by CHIRICO,PRESLEY",4,turnover,,Centre,presley chirico,,28
450,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,450,00:26,"STEAL  by STANLEY,SHAE",,,,,,,"STEAL  by STANLEY,SHAE",4,steal,,earlham,,,26
451,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,451,00:18,"GOOD 3PTR by STANLEY,SHAE",40,,63 (+23),,EC-W 40-63 (+23),,"GOOD 3PTR by STANLEY,SHAE",4,three pointer,good,earlham,shae stanley,3,18
452,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,452,--,"ASSIST  by MEADOWS,ASHLEA",,,,,,,"ASSIST  by MEADOWS,ASHLEA",4,assist,,earlham,ashlea meadows,,
