,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MC,Away Team Score,Play Team Indicator,Home Team Score,CEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
434,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,434,00:38,,52,,69 (+17),"GOOD FT by BENHAM,CHELSEA",CEN 52-69 (+17),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,38
435,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,435,00:38,"SUB IN by HAYES,JESSICA",,,,,,,"SUB IN by HAYES,JESSICA",2,subbing in,,mississippi college,jessica hayes,,38
436,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,436,00:38,"SUB OUT by BROWN,CAITLIN",,,,,,,"SUB OUT by BROWN,CAITLIN",2,subbing out,,mississippi college,caitlin brown,,38
437,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,437,00:38,,,,,"SUB IN by BRESSLER,ELIZABETH",,,"SUB IN by BRESSLER,ELIZABETH",2,subbing in,,Centre,elizabeth bressler,,38
438,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,438,00:38,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,38
439,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,439,00:38,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,38
440,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,440,00:38,,,,,"SUB IN by WEST,CAILYNN",,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,38
441,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,441,00:38,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,38
442,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,442,00:38,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,38
443,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,443,00:38,,,,,"SUB OUT by PREWITT,MAGGIE",,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,38
444,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,444,00:38,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,38
445,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,445,00:29,,,,,"FOUL  by BRESSLER,ELIZABETH",,,"FOUL  by BRESSLER,ELIZABETH",2,foul,,Centre,elizabeth bressler,,29
446,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,446,00:21,"GOOD FT by WORKMAN,SARAH",53,,69 (+16),,MC 53-69 (+16),,"GOOD FT by WORKMAN,SARAH",2,free throw,good,mississippi college,sarah workman,1,21
447,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,447,00:21,"GOOD FT by WORKMAN,SARAH",54,,69 (+15),,MC 54-69 (+15),,"GOOD FT by WORKMAN,SARAH",2,free throw,good,mississippi college,sarah workman,1,21
448,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,448,00:18,,,,,"TURNOVER  by WEST,CAILYNN",,,"TURNOVER  by WEST,CAILYNN",2,turnover,,Centre,cailynn west,,18
449,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,449,00:17,"STEAL  by CROSS,MADELYN",,,,,,,"STEAL  by CROSS,MADELYN",2,steal,,mississippi college,,,17
450,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,450,00:17,"GOOD LAYUP by CROSS,MADELYN(in the paint)",56,,69 (+13),,MC 56-69 (+13),,"GOOD LAYUP by CROSS,MADELYN(in the paint)",2,layup,good,mississippi college,madelyn cross,2,17
451,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,451,00:16,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,16
452,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,452,00:15,"MISS 3PTR by STEWART,VALERI",,,,,,,"MISS 3PTR by STEWART,VALERI",2,three pointer,missed,mississippi college,valeri stewart,,15
453,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,453,--,,,,,"REBOUND DEF by STOUGH,MARY",,,"REBOUND DEF by STOUGH,MARY",2,defensive rebound,,Centre,mary stough,,
