,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,opponentScorePeriod1,opponentScorePeriod2,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,RCWBB12,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
401,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,401,01:50,,,,,"SUB OUT by HANDELMAN,AMY",,,"SUB OUT by HANDELMAN,AMY",2,subbing out,,rhodes,amy handelman,,110
402,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,402,01:50,,,,,"SUB OUT by TODMAN,DY'NELLE",,,"SUB OUT by TODMAN,DY'NELLE",2,subbing out,,rhodes,dy'nelle todman,,110
403,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,403,01:47,"GOOD FT by HUTER,LAUREN",54,,56 (+2),,CENTRE_W 54-56 (-2),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,107
404,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,404,01:27,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2,timeout,,rhodes,,,87
405,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,405,01:27,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,87
406,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,406,01:27,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,87
407,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,407,01:20,,,,,"MISS JUMPER by JOHNSON,SARAH",,,"MISS JUMPER by JOHNSON,SARAH",2,jumper,missed,rhodes,sarah johnson,,80
408,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,408,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
409,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,409,01:02,"GOOD 3PTR by WINSTEAD,BRIDGET",57 (+1),,56,,CENTRE_W 57-56 (+1),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,62
410,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,410,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
411,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,411,00:43,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,43
412,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,412,00:43,,57,,57,"GOOD FT by BELL,SHARWIL",RCWBB12 57-57 (0),,"GOOD FT by BELL,SHARWIL",2,free throw,good,rhodes,sharwil bell,1,43
413,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,413,00:43,,,,,"MISS FT by BELL,SHARWIL",,,"MISS FT by BELL,SHARWIL",2,free throw,missed,rhodes,sharwil bell,,43
414,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,414,--,"REBOUND DEF by HUTER,LAUREN",,,,,,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
415,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,415,00:43,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,43
416,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,416,00:43,"SUB IN by BURKE,ALYSON",,,,,,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,43
417,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,417,00:43,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,43
418,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,418,00:43,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,43
419,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,419,00:43,,,,,"SUB IN by HANDELMAN,AMY",,,"SUB IN by HANDELMAN,AMY",2,subbing in,,rhodes,amy handelman,,43
420,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,420,00:43,,,,,"SUB IN by GOODRUM,NATALIE",,,"SUB IN by GOODRUM,NATALIE",2,subbing in,,rhodes,natalie goodrum,,43
421,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,421,00:43,,,,,"SUB OUT by BARBER,MARY",,,"SUB OUT by BARBER,MARY",2,subbing out,,rhodes,mary barber,,43
422,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,422,00:43,,,,,"SUB OUT by MAXEY,JAMIE",,,"SUB OUT by MAXEY,JAMIE",2,subbing out,,rhodes,jamie maxey,,43
423,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,423,00:26,,,,,"FOUL  by HANDELMAN,AMY",,,"FOUL  by HANDELMAN,AMY",2,foul,,rhodes,amy handelman,,26
424,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,424,00:26,"GOOD FT by HUTER,LAUREN",58 (+1),,57,,CENTRE_W 58-57 (+1),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,26
425,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,425,00:26,"GOOD FT by HUTER,LAUREN",59 (+2),,57,,CENTRE_W 59-57 (+2),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,26
426,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,426,00:24,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2,timeout,,rhodes,,,24
427,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,427,00:16,,,,,"FOUL  by BELL,SHARWIL",,,"FOUL  by BELL,SHARWIL",2,foul,,rhodes,sharwil bell,,16
428,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,428,00:16,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,16
429,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,429,00:16,,,,,"FOUL  by JOHNSON,SARAH",,,"FOUL  by JOHNSON,SARAH",2,foul,,rhodes,sarah johnson,,16
430,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,430,00:16,"GOOD FT by WINSTEAD,BRIDGET",60 (+3),,57,,CENTRE_W 60-57 (+3),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,16
431,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,431,00:16,"GOOD FT by WINSTEAD,BRIDGET",61 (+4),,57,,CENTRE_W 61-57 (+4),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,16
432,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,432,00:16,,,,,"SUB IN by TODMAN,DY'NELLE",,,"SUB IN by TODMAN,DY'NELLE",2,subbing in,,rhodes,dy'nelle todman,,16
433,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,433,00:16,,,,,"SUB OUT by HANDELMAN,AMY",,,"SUB OUT by HANDELMAN,AMY",2,subbing out,,rhodes,amy handelman,,16
434,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,434,00:10,,,,,"MISS 3PTR by JOHNSON,SARAH",,,"MISS 3PTR by JOHNSON,SARAH",2,three pointer,missed,rhodes,sarah johnson,,10
435,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,435,--,"REBOUND DEF by HUTER,LAUREN",,,,,,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
436,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,436,00:01,,,,,"FOUL  by WOMACK,SARAH",,,"FOUL  by WOMACK,SARAH",2,foul,,rhodes,sarah womack,,1
437,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,437,00:01,"MISS FT by HARTLAGE,MAGGIE",,,,,,,"MISS FT by HARTLAGE,MAGGIE",2,free throw,missed,Centre,maggie hartlage,,1
438,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,438,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
439,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,439,00:01,"GOOD FT by HARTLAGE,MAGGIE",62 (+5),,57,,CENTRE_W 62-57 (+5),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,1
440,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,440,00:00,,,,,"MISS 3PTR by BELL,SHARWIL",,,"MISS 3PTR by BELL,SHARWIL",2,three pointer,missed,rhodes,sharwil bell,,0
441,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,441,--,"REBOUND DEF by BURKE,ALYSON",,,,,,,"REBOUND DEF by BURKE,ALYSON",2,defensive rebound,,Centre,alyson burke,,
