,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,OUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
387,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,387,10:42,,,,,"SUB OUT by BRANDON,MORGHAN",,,"SUB OUT by BRANDON,MORGHAN",2,subbing out,,oglethorpe,morghan brandon,,642
388,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,388,10:34,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,634
389,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,389,10:34,,43,,47 (+4),"GOOD FT by BONE,MAREVA",OUW 43-47 (-4),,"GOOD FT by BONE,MAREVA",2,free throw,good,oglethorpe,mareva bone,1,634
390,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,390,10:34,,,,,"MISS FT by BONE,MAREVA",,,"MISS FT by BONE,MAREVA",2,free throw,missed,oglethorpe,mareva bone,,634
391,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,391,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
392,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,392,10:09,"GOOD 3PTR by WINSTEAD,BRIDGET",46,,47 (+1),,CENTRE_W 46-47 (-1),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,609
393,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,393,--,"ASSIST  by BURKE,ALYSON",,,,,,,"ASSIST  by BURKE,ALYSON",2,assist,,Centre,alyson burke,,
394,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,394,09:40,,,,,"MISS JUMPER by GILES,SARAH",,,"MISS JUMPER by GILES,SARAH",2,jumper,missed,oglethorpe,sarah giles,,580
395,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,395,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
396,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,396,09:39,,,,,"SUB IN by CERONE,RILEY",,,"SUB IN by CERONE,RILEY",2,subbing in,,oglethorpe,riley cerone,,579
397,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,397,09:39,,,,,"SUB OUT by JONES,SARAH",,,"SUB OUT by JONES,SARAH",2,subbing out,,oglethorpe,sarah jones,,579
398,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,398,09:20,"TURNOVER  by WINSTEAD,BRIDGET",,,,,,,"TURNOVER  by WINSTEAD,BRIDGET",2,turnover,,Centre,bridget winstead,,560
399,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,399,09:19,,,,,"STEAL  by CERONE,RILEY",,,"STEAL  by CERONE,RILEY",2,steal,,oglethorpe,,,559
400,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,400,09:06,,,,,"TURNOVER  by GILES,SARAH",,,"TURNOVER  by GILES,SARAH",2,turnover,,oglethorpe,sarah giles,,546
401,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,401,09:06,"STEAL  by HUTER,LAUREN",,,,,,,"STEAL  by HUTER,LAUREN",2,steal,,Centre,,,546
402,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,402,09:04,"MISS LAYUP by PREWITT,MAGGIE",,,,,,,"MISS LAYUP by PREWITT,MAGGIE",2,layup,missed,Centre,maggie prewitt,,544
403,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,403,--,,,,,"REBOUND DEF by GILES,SARAH",,,"REBOUND DEF by GILES,SARAH",2,defensive rebound,,oglethorpe,sarah giles,,
404,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,404,08:57,,,,,"TURNOVER  by ATWATER,AISHA",,,"TURNOVER  by ATWATER,AISHA",2,turnover,,oglethorpe,aisha atwater,,537
405,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,405,08:56,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,536
406,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,406,08:56,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,536
407,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,407,08:56,,,,,"SUB IN by WEEKS,KATIE",,,"SUB IN by WEEKS,KATIE",2,subbing in,,oglethorpe,katie weeks,,536
408,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,408,08:56,,,,,"SUB OUT by BONE,MAREVA",,,"SUB OUT by BONE,MAREVA",2,subbing out,,oglethorpe,mareva bone,,536
409,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,409,08:47,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,527
410,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,410,08:47,,,,,"SUB IN by BRANDON,MORGHAN",,,"SUB IN by BRANDON,MORGHAN",2,subbing in,,oglethorpe,morghan brandon,,527
411,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,411,08:47,,,,,"SUB OUT by ATWATER,AISHA",,,"SUB OUT by ATWATER,AISHA",2,subbing out,,oglethorpe,aisha atwater,,527
412,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,412,08:35,,46,,49 (+3),"GOOD LAYUP by GILES,SARAH(in the paint)",OUW 46-49 (-3),,"GOOD LAYUP by GILES,SARAH(in the paint)",2,layup,good,oglethorpe,sarah giles,2,515
413,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,413,--,,,,,"ASSIST  by JENKINS,KYANA",,,"ASSIST  by JENKINS,KYANA",2,assist,,oglethorpe,kyana jenkins,,
414,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,414,08:23,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,503
415,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,415,08:23,,,,,"STEAL  by BRANDON,MORGHAN",,,"STEAL  by BRANDON,MORGHAN",2,steal,,oglethorpe,,,503
416,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,416,08:23,"SUB IN by WEST,CAILYNN",,,,,,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,503
417,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,417,08:23,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,503
418,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,418,08:04,,,,,"TURNOVER  by JENKINS,KYANA",,,"TURNOVER  by JENKINS,KYANA",2,turnover,,oglethorpe,kyana jenkins,,484
419,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,419,08:03,"STEAL  by WEST,CAILYNN",,,,,,,"STEAL  by WEST,CAILYNN",2,steal,,Centre,,,483
420,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,420,07:44,,,,,"SUB IN by ROGERS,KY'LAINE",,,"SUB IN by ROGERS,KY'LAINE",2,subbing in,,oglethorpe,ky'laine rogers,,464
421,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,421,07:44,,,,,"SUB OUT by GILES,SARAH",,,"SUB OUT by GILES,SARAH",2,subbing out,,oglethorpe,sarah giles,,464
422,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,422,07:37,,,,,"FOUL  by ROGERS,KY'LAINE",,,"FOUL  by ROGERS,KY'LAINE",2,foul,,oglethorpe,ky'laine rogers,,457
423,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,423,07:37,"GOOD FT by BENHAM,CHELSEA",47,,49 (+2),,CENTRE_W 47-49 (-2),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,457
424,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,424,07:37,"GOOD FT by BENHAM,CHELSEA",48,,49 (+1),,CENTRE_W 48-49 (-1),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,457
425,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,425,07:37,,,,,"SUB IN by JONES,SARAH",,,"SUB IN by JONES,SARAH",2,subbing in,,oglethorpe,sarah jones,,457
426,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,426,07:37,,,,,"SUB OUT by JENKINS,KYANA",,,"SUB OUT by JENKINS,KYANA",2,subbing out,,oglethorpe,kyana jenkins,,457
427,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,427,07:33,,,,,"TURNOVER  by BRANDON,MORGHAN",,,"TURNOVER  by BRANDON,MORGHAN",2,turnover,,oglethorpe,morghan brandon,,453
428,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,428,07:28,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,448
429,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,429,--,"REBOUND OFF by WEST,CAILYNN",,,,,,,"REBOUND OFF by WEST,CAILYNN",2,offensive rebound,,Centre,cailynn west,,
430,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,430,07:14,"FOUL  by WEST,CAILYNN",,,,,,,"FOUL  by WEST,CAILYNN",2,foul,,Centre,cailynn west,,434
431,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,431,07:14,"TURNOVER  by WEST,CAILYNN",,,,,,,"TURNOVER  by WEST,CAILYNN",2,turnover,,Centre,cailynn west,,434
432,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,432,06:59,,,,,"TURNOVER  by WEEKS,KATIE",,,"TURNOVER  by WEEKS,KATIE",2,turnover,,oglethorpe,katie weeks,,419
433,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,433,06:59,"SUB IN by BURKE,ALYSON",,,,,,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,419
434,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,434,06:59,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,419
435,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,435,06:59,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,419
436,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,436,06:59,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,419
437,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,437,06:59,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,419
438,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,438,06:59,"SUB OUT by WEST,CAILYNN",,,,,,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,419
439,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,439,06:41,"GOOD 3PTR by BURKE,ALYSON",51 (+2),,49,,CENTRE_W 51-49 (+2),,"GOOD 3PTR by BURKE,ALYSON",2,three pointer,good,Centre,alyson burke,3,401
440,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,440,--,"ASSIST  by WINSTEAD,BRIDGET",,,,,,,"ASSIST  by WINSTEAD,BRIDGET",2,assist,,Centre,bridget winstead,,
441,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,441,06:27,,,,,"MISS LAYUP by CERONE,RILEY",,,"MISS LAYUP by CERONE,RILEY",2,layup,missed,oglethorpe,riley cerone,,387
442,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,442,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
443,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,443,06:21,"MISS JUMPER by PREWITT,MAGGIE",,,,,,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,381
444,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,444,--,,,,,"REBOUND DEF by WEEKS,KATIE",,,"REBOUND DEF by WEEKS,KATIE",2,defensive rebound,,oglethorpe,katie weeks,,
445,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,445,06:01,,,,,"MISS JUMPER by ROGERS,KY'LAINE",,,"MISS JUMPER by ROGERS,KY'LAINE",2,jumper,missed,oglethorpe,ky'laine rogers,,361
446,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,446,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
447,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,447,06:00,"FOUL  by HUTER,LAUREN",,,,,,,"FOUL  by HUTER,LAUREN",2,foul,,Centre,lauren huter,,360
448,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,448,06:00,"SUB IN by GOATLEY,JANE",,,,,,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,360
449,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,449,06:00,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,360
450,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,450,06:00,,,,,"SUB IN by ATWATER,AISHA",,,"SUB IN by ATWATER,AISHA",2,subbing in,,oglethorpe,aisha atwater,,360
451,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,451,06:00,,,,,"SUB IN by BONE,MAREVA",,,"SUB IN by BONE,MAREVA",2,subbing in,,oglethorpe,mareva bone,,360
452,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,452,06:00,,,,,"SUB IN by JENKINS,KYANA",,,"SUB IN by JENKINS,KYANA",2,subbing in,,oglethorpe,kyana jenkins,,360
453,22,oglethorpe,Centre,Oglethorpe,74-71,74,71,"30, 32, 12, 74","26, 36, 9, 71",30,32,12,74,26,36,9,71,"21-2, 14-1 SCAC","8-16, 5-10 SCAC",02/12/12,Win,212,No Location Recorded,1:00p.m.,A,453,06:00,,,,,"SUB OUT by CERONE,RILEY",,,"SUB OUT by CERONE,RILEY",2,subbing out,,oglethorpe,riley cerone,,360
