,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,UDWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
337,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,337,04:28,,,,,"FOUL  by HAGEMANN,BROOKE",,,"FOUL  by HAGEMANN,BROOKE",2,foul,,university of dallas,brooke hagemann,,268
338,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,338,04:26,"MISS LAYUP by BENHAM,CHELSEA",,,,,,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,266
339,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,339,--,,,,,"REBOUND DEF by HAGEMANN,BROOKE",,,"REBOUND DEF by HAGEMANN,BROOKE",2,defensive rebound,,university of dallas,brooke hagemann,,
340,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,340,04:15,,,,,"MISS 3PTR by JUMAOAS,LAUREN",,,"MISS 3PTR by JUMAOAS,LAUREN",2,three pointer,missed,university of dallas,lauren jumaoas,,255
341,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,341,--,,,,,"REBOUND OFF by ALLEN,CHRISTY",,,"REBOUND OFF by ALLEN,CHRISTY",2,offensive rebound,,university of dallas,christy allen,,
342,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,342,04:07,,,,,"MISS 3PTR by YOSHIMURA,KYLIE",,,"MISS 3PTR by YOSHIMURA,KYLIE",2,three pointer,missed,university of dallas,kylie yoshimura,,247
343,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,343,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
344,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,344,03:55,,,,,"MISS JUMPER by BUSTAMANTE,MARLEYNA",,,"MISS JUMPER by BUSTAMANTE,MARLEYNA",2,jumper,missed,university of dallas,marleyna bustamante,,235
345,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,345,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
346,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,346,03:53,,,,,"FOUL  by HAGEMANN,BROOKE",,,"FOUL  by HAGEMANN,BROOKE",2,foul,,university of dallas,brooke hagemann,,233
347,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,347,03:36,"MISS LAYUP by HUTER,LAUREN",,,,,,,"MISS LAYUP by HUTER,LAUREN",2,layup,missed,Centre,lauren huter,,216
348,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,348,--,,,,,"REBOUND DEF by HAGEMANN,BROOKE",,,"REBOUND DEF by HAGEMANN,BROOKE",2,defensive rebound,,university of dallas,brooke hagemann,,
349,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,349,03:21,,56 (+12),,44,"GOOD 3PTR by JUMAOAS,LAUREN",UDWB 56-44 (+12),,"GOOD 3PTR by JUMAOAS,LAUREN",2,three pointer,good,university of dallas,lauren jumaoas,3,201
350,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,350,--,,,,,"ASSIST  by BUSTAMANTE,MARLEYNA",,,"ASSIST  by BUSTAMANTE,MARLEYNA",2,assist,,university of dallas,marleyna bustamante,,
351,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,351,03:02,"GOOD LAYUP by HUTER,LAUREN(in the paint)",58 (+14),,44,,CENTRE_W 58-44 (+14),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,182
352,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,352,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
353,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,353,02:47,,58 (+12),,46,"GOOD LAYUP by BUSTAMANTE,MARLEYNA(in the paint)",UDWB 58-46 (+12),,"GOOD LAYUP by BUSTAMANTE,MARLEYNA(in the paint)",2,layup,good,university of dallas,marleyna bustamante,2,167
354,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,354,02:34,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,154
355,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,355,02:11,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,131
356,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,356,--,,,,,"REBOUND DEF by BUSTAMANTE,MARLEYNA",,,"REBOUND DEF by BUSTAMANTE,MARLEYNA",2,defensive rebound,,university of dallas,marleyna bustamante,,
357,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,357,02:02,,,,,"TURNOVER  by JUMAOAS,LAUREN",,,"TURNOVER  by JUMAOAS,LAUREN",2,turnover,,university of dallas,lauren jumaoas,,122
358,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,358,02:00,"STEAL  by BENHAM,CHELSEA",,,,,,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,120
359,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,359,01:40,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,100
360,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,360,01:40,,,,,"STEAL  by BUSTAMANTE,MARLEYNA",,,"STEAL  by BUSTAMANTE,MARLEYNA",2,steal,,university of dallas,,,100
361,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,361,01:35,,,,,"FOUL  by YOSHIMURA,KYLIE",,,"FOUL  by YOSHIMURA,KYLIE",2,foul,,university of dallas,kylie yoshimura,,95
362,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,362,01:25,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,85
363,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,363,01:25,,,,,"STEAL  by JUMAOAS,LAUREN",,,"STEAL  by JUMAOAS,LAUREN",2,steal,,university of dallas,,,85
364,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,364,01:25,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,85
365,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,365,01:25,,,,,"MISS LAYUP by YOSHIMURA,KYLIE",,,"MISS LAYUP by YOSHIMURA,KYLIE",2,layup,missed,university of dallas,kylie yoshimura,,85
366,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,366,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
367,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,367,01:25,,,,,"MISS FT by JUMAOAS,LAUREN",,,"MISS FT by JUMAOAS,LAUREN",2,free throw,missed,university of dallas,lauren jumaoas,,85
368,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,368,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
369,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,369,01:25,,,,,"MISS FT by JUMAOAS,LAUREN",,,"MISS FT by JUMAOAS,LAUREN",2,free throw,missed,university of dallas,lauren jumaoas,,85
370,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,370,--,"REBOUND DEF by WINSTEAD,BRIDGET",,,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
371,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,371,01:25,,,,,"FOUL  by YOSHIMURA,KYLIE",,,"FOUL  by YOSHIMURA,KYLIE",2,foul,,university of dallas,kylie yoshimura,,85
372,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,372,01:11,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,71
373,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,373,--,,,,,"REBOUND DEF by YOSHIMURA,KYLIE",,,"REBOUND DEF by YOSHIMURA,KYLIE",2,defensive rebound,,university of dallas,kylie yoshimura,,
374,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,374,01:05,,,,,"MISS 3PTR by YOSHIMURA,KYLIE",,,"MISS 3PTR by YOSHIMURA,KYLIE",2,three pointer,missed,university of dallas,kylie yoshimura,,65
375,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,375,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
376,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,376,00:42,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,42
377,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,377,00:40,,,,,"STEAL  by BUSTAMANTE,MARLEYNA",,,"STEAL  by BUSTAMANTE,MARLEYNA",2,steal,,university of dallas,,,40
378,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,378,00:34,,58 (+10),,48,"GOOD JUMPER by BUSTAMANTE,MARLEYNA(in the paint)",UDWB 58-48 (+10),,"GOOD JUMPER by BUSTAMANTE,MARLEYNA(in the paint)",2,jumper,good,university of dallas,marleyna bustamante,2,34
