,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
405,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,405,03:09,,42,,62 (+20),"GOOD LAYUP by HUTER,LAUREN(in the paint)",CENTRE_W 42-62 (+20),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,189
406,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,406,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
407,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,407,02:53,"TURNOVER  by MBENZA,NATASHA",,,,,,,"TURNOVER  by MBENZA,NATASHA",2,turnover,,millsaps college,natasha mbenza,,173
408,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,408,02:53,,,,,"STEAL  by BENHAM,CHELSEA",,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,173
409,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,409,02:26,,42,,64 (+22),"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 42-64 (+22),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,146
410,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,410,01:59,"MISS LAYUP by EARL,BRITTNEI",,,,,,,"MISS LAYUP by EARL,BRITTNEI",2,layup,missed,millsaps college,brittnei earl,,119
411,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,411,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
412,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,412,01:58,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,118
413,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,413,01:58,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,118
414,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,414,01:52,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,112
415,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,415,01:52,"MISS FT by JOHNSON,VELVET",,,,,,,"MISS FT by JOHNSON,VELVET",2,free throw,missed,millsaps college,velvet johnson,,112
416,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,416,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
417,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,417,01:52,"GOOD FT by JOHNSON,VELVET",43,,64 (+21),,MILLW 43-64 (+21),,"GOOD FT by JOHNSON,VELVET",2,free throw,good,millsaps college,velvet johnson,1,112
418,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,418,01:23,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,83
419,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,419,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
420,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,420,01:14,,43,,66 (+23),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 43-66 (+23),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,74
421,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,421,01:12,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,72
422,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,422,01:12,,,,,"SUB IN by BRESSLER,ELIZABETH",,,"SUB IN by BRESSLER,ELIZABETH",2,subbing in,,Centre,elizabeth bressler,,72
423,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,423,01:12,,,,,"SUB IN by HOLLE,AUBREY",,,"SUB IN by HOLLE,AUBREY",2,subbing in,,Centre,aubrey holle,,72
424,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,424,01:12,,,,,"SUB IN by WEST,CAILYNN",,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,72
425,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,425,01:12,,,,,"SUB IN by ANDERSON,ALEXIS",,,"SUB IN by ANDERSON,ALEXIS",2,subbing in,,Centre,alexis anderson,,72
426,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,426,01:12,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,72
427,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,427,01:12,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,72
428,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,428,01:12,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,72
429,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,429,01:12,,,,,"SUB OUT by PREWITT,MAGGIE",,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,72
430,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,430,01:12,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,72
431,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,431,01:01,"GOOD 3PTR by JOHNSON,VELVET",46,,66 (+20),,MILLW 46-66 (+20),,"GOOD 3PTR by JOHNSON,VELVET",2,three pointer,good,millsaps college,velvet johnson,3,61
432,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,432,--,"ASSIST  by SIGAFOOSE,ELIZABETH",,,,,,,"ASSIST  by SIGAFOOSE,ELIZABETH",2,assist,,millsaps college,elizabeth sigafoose,,
433,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,433,00:57,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,57
434,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,434,00:57,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,57
435,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,435,00:51,,,,,"TURNOVER  by BRESSLER,ELIZABETH",,,"TURNOVER  by BRESSLER,ELIZABETH",2,turnover,,Centre,elizabeth bressler,,51
436,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,436,00:42,"MISS JUMPER by SIGAFOOSE,ELIZABETH",,,,,,,"MISS JUMPER by SIGAFOOSE,ELIZABETH",2,jumper,missed,millsaps college,elizabeth sigafoose,,42
437,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,437,--,,,,,"REBOUND DEF by MOORE,HILLARY",,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
438,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,438,00:38,,,,,"TURNOVER  by MOORE,HILLARY",,,"TURNOVER  by MOORE,HILLARY",2,turnover,,Centre,hillary moore,,38
439,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,439,00:38,"STEAL  by EARL,BRITTNEI",,,,,,,"STEAL  by EARL,BRITTNEI",2,steal,,millsaps college,,,38
440,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,440,00:38,"GOOD LAYUP by EARL,BRITTNEI(in the paint)",48,,66 (+18),,MILLW 48-66 (+18),,"GOOD LAYUP by EARL,BRITTNEI(in the paint)",2,layup,good,millsaps college,brittnei earl,2,38
441,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,441,00:38,"MISS FT by EARL,BRITTNEI",,,,,,,"MISS FT by EARL,BRITTNEI",2,free throw,missed,millsaps college,brittnei earl,,38
442,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,442,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
443,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,443,00:29,,,,,"MISS JUMPER by MOORE,HILLARY",,,"MISS JUMPER by MOORE,HILLARY",2,jumper,missed,Centre,hillary moore,,29
444,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,444,--,"REBOUND DEF by SIGAFOOSE,ELIZABETH",,,,,,,"REBOUND DEF by SIGAFOOSE,ELIZABETH",2,defensive rebound,,millsaps college,elizabeth sigafoose,,
445,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,445,00:17,"GOOD 3PTR by JOHNSON,VELVET",51,,66 (+15),,MILLW 51-66 (+15),,"GOOD 3PTR by JOHNSON,VELVET",2,three pointer,good,millsaps college,velvet johnson,3,17
446,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,446,--,"ASSIST  by PEREZ,SAMANTHA",,,,,,,"ASSIST  by PEREZ,SAMANTHA",2,assist,,millsaps college,samantha perez,,
447,23,millsaps,Millsaps College,Centre College,66-51,66,51,"33, 33, 66","22, 29, 51",33,33,66,22,29,51,"21-2, 14-1 SCAC","19-5, 11-4 SCAC",02/17/12,Win,512,No Location Recorded,6:00 p.m.,H,447,00:08,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,8
