,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,TMC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
522,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,522,04:14,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",3,subbing in,,Centre,paige baechle,,254
523,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,523,04:14,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",3,subbing out,,Centre,lauren huter,,254
524,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,524,03:56,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",3,foul,,Centre,paige baechle,,236
525,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,525,03:56,"MISS FT by KEES,KATIE",,,,,,,"MISS FT by KEES,KATIE",3,free throw,missed,thomas more,katie kees,,236
526,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,526,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
527,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,527,03:56,"GOOD FT by KEES,KATIE",72 (+1),,71,,TMC 72-71 (-1),,"GOOD FT by KEES,KATIE",3,free throw,good,thomas more,katie kees,1,236
528,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,528,03:41,,72,,73 (+1),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 72-73 (+1),,"GOOD JUMPER by BAECHLE,PAIGE",3,jumper,good,Centre,paige baechle,2,221
529,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,529,--,,,,,"ASSIST  by WINSTEAD,BRIDGET",,,"ASSIST  by WINSTEAD,BRIDGET",3,assist,,Centre,bridget winstead,,
530,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,530,03:29,"MISS 3PTR by KITCHEN,KATIE",,,,,,,"MISS 3PTR by KITCHEN,KATIE",3,three pointer,missed,thomas more,katie kitchen,,209
531,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,531,--,"REBOUND OFF by BURGOYNE,JENNY",,,,,,,"REBOUND OFF by BURGOYNE,JENNY",3,offensive rebound,,thomas more,jenny burgoyne,,
532,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,532,03:24,"MISS LAYUP by KITCHEN,KATIE",,,,,,,"MISS LAYUP by KITCHEN,KATIE",3,layup,missed,thomas more,katie kitchen,,204
533,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,533,--,,,,,"REBOUND DEF by MIRE,JENNA",,,"REBOUND DEF by MIRE,JENNA",3,defensive rebound,,Centre,jenna mire,,
534,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,534,03:00,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",3,jumper,missed,Centre,chelsea benham,,180
535,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,535,--,,,,,"REBOUND OFF by BURKE,ALYSON",,,"REBOUND OFF by BURKE,ALYSON",3,offensive rebound,,Centre,alyson burke,,
536,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,536,02:55,,,,,"MISS 3PTR by BURKE,ALYSON",,,"MISS 3PTR by BURKE,ALYSON",3,three pointer,missed,Centre,alyson burke,,175
537,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,537,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",3,offensive rebound,,Centre,paige baechle,,
538,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,538,02:48,"FOUL  by BURGOYNE,JENNY",,,,,,,"FOUL  by BURGOYNE,JENNY",3,foul,,thomas more,jenny burgoyne,,168
539,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,539,02:48,,72,,74 (+2),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 72-74 (+2),,"GOOD FT by BENHAM,CHELSEA",3,free throw,good,Centre,chelsea benham,1,168
540,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,540,02:48,,72,,75 (+3),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 72-75 (+3),,"GOOD FT by BENHAM,CHELSEA",3,free throw,good,Centre,chelsea benham,1,168
541,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,541,02:24,"TURNOVER  by BRUNSMAN,JILL",,,,,,,"TURNOVER  by BRUNSMAN,JILL",3,turnover,,thomas more,jill brunsman,,144
542,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,542,02:02,,,,,"MISS LAYUP by MIRE,JENNA",,,"MISS LAYUP by MIRE,JENNA",3,layup,missed,Centre,jenna mire,,122
543,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,543,--,"REBOUND DEF by BURGOYNE,JENNY",,,,,,,"REBOUND DEF by BURGOYNE,JENNY",3,defensive rebound,,thomas more,jenny burgoyne,,
544,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,544,01:39,"GOOD 3PTR by LONG,ALLISON",75,,75,,TMC 75-75 (0),,"GOOD 3PTR by LONG,ALLISON",3,three pointer,good,thomas more,allison long,3,99
545,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,545,--,"ASSIST  by BRUNSMAN,JILL",,,,,,,"ASSIST  by BRUNSMAN,JILL",3,assist,,thomas more,jill brunsman,,
546,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,546,01:19,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",3,three pointer,missed,Centre,bridget winstead,,79
547,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,547,--,"REBOUND DEF by BURGOYNE,JENNY",,,,,,,"REBOUND DEF by BURGOYNE,JENNY",3,defensive rebound,,thomas more,jenny burgoyne,,
548,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,548,01:12,,,,,"FOUL  by BURKE,ALYSON",,,"FOUL  by BURKE,ALYSON",3,foul,,Centre,alyson burke,,72
549,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,549,01:12,"GOOD FT by BURGOYNE,JENNY",76 (+1),,75,,TMC 76-75 (-1),,"GOOD FT by BURGOYNE,JENNY",3,free throw,good,thomas more,jenny burgoyne,1,72
550,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,550,01:12,"GOOD FT by BURGOYNE,JENNY",77 (+2),,75,,TMC 77-75 (-2),,"GOOD FT by BURGOYNE,JENNY",3,free throw,good,thomas more,jenny burgoyne,1,72
551,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,551,01:12,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",3,subbing in,,Centre,maggie hartlage,,72
552,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,552,01:12,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",3,subbing out,,Centre,alyson burke,,72
553,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,553,00:55,,77,,77,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 77-77 (0),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",3,layup,good,Centre,chelsea benham,2,55
554,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,554,00:34,"MISS LAYUP by BURGOYNE,JENNY",,,,,,,"MISS LAYUP by BURGOYNE,JENNY",3,layup,missed,thomas more,jenny burgoyne,,34
555,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,555,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",3,defensive rebound,,Centre,maggie hartlage,,
556,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,556,00:16,,77,,79 (+2),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 77-79 (+2),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",3,layup,good,Centre,maggie hartlage,2,16
557,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,557,--,,,,,"ASSIST  by BAECHLE,PAIGE",,,"ASSIST  by BAECHLE,PAIGE",3,assist,,Centre,paige baechle,,
558,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,558,00:07,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",3,subbing in,,Centre,lauren huter,,7
559,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,559,00:07,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",3,subbing out,,Centre,jenna mire,,7
560,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,560,00:05,"GOOD LAYUP by KITCHEN,KATIE(fastbreak)(in the paint)",79,,79,,TMC 79-79 (0),,"GOOD LAYUP by KITCHEN,KATIE(fastbreak)(in the paint)",3,layup,good,thomas more,katie(fastbreak) kitchen,2,5
561,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,561,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",3,assist,,Centre,chelsea benham,,
562,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,562,00:04,"GOOD FT by KITCHEN,KATIE",80 (+1),,79,,TMC 80-79 (-1),,"GOOD FT by KITCHEN,KATIE",3,free throw,good,thomas more,katie kitchen,1,4
563,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,563,00:04,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",3,subbing in,,Centre,jenna mire,,4
564,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,564,00:04,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",3,subbing out,,Centre,lauren huter,,4
565,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,565,00:00,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",3,jumper,missed,Centre,chelsea benham,,0
566,4,thomas-more,Thomas More,Centre,79-80,79,80,"30, 39, 10, 79","32, 37, 11, 80",30,39,10,79,32,37,11,80,3-1,1-0,11/22/11,Lose,215,No Location Recorded,7 p.m.,H,566,--,,,,,"REBOUND OFF by MIRE,JENNA",,,"REBOUND OFF by MIRE,JENNA",3,offensive rebound,,Centre,jenna mire,,
