,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
396,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,396,06:12,,,,,"TURNOVER  by BURKE,ALYSON",,,"TURNOVER  by BURKE,ALYSON",2,turnover,,Centre,alyson burke,,372
397,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,397,06:11,"STEAL  by LEEDER,CHELSEA",,,,,,,"STEAL  by LEEDER,CHELSEA",2,steal,,southwestern univ.,,,371
398,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,398,06:09,"MISS LAYUP by LOGAN,VALERIE",,,,,,,"MISS LAYUP by LOGAN,VALERIE",2,layup,missed,southwestern univ.,valerie logan,,369
399,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,399,--,"REBOUND OFF by ESCHLE,MADISON",,,,,,,"REBOUND OFF by ESCHLE,MADISON",2,offensive rebound,,southwestern univ.,madison eschle,,
400,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,400,06:02,"MISS JUMPER by ESCHLE,MADISON",,,,,,,"MISS JUMPER by ESCHLE,MADISON",2,jumper,missed,southwestern univ.,madison eschle,,362
401,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,401,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
402,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,402,06:01,"FOUL  by BOURNE,ANNIE",,,,,,,"FOUL  by BOURNE,ANNIE",2,foul,,southwestern univ.,annie bourne,,361
403,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,403,05:56,,51,,75 (+24),"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",CENTRE_W 51-75 (+24),,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",2,layup,good,Centre,maggie prewitt,2,356
404,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,404,05:41,"TURNOVER  by LOGAN,VALERIE",,,,,,,"TURNOVER  by LOGAN,VALERIE",2,turnover,,southwestern univ.,valerie logan,,341
405,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,405,05:39,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,339
406,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,406,05:14,,,,,"MISS JUMPER by PREWITT,MAGGIE",,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,314
407,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,407,--,"REBOUND DEF by BOURNE,ANNIE",,,,,,,"REBOUND DEF by BOURNE,ANNIE",2,defensive rebound,,southwestern univ.,annie bourne,,
408,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,408,05:12,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,312
409,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,409,05:12,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,312
410,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,410,05:12,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,312
411,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,411,05:02,"TURNOVER  by ESCHLE,MADISON",,,,,,,"TURNOVER  by ESCHLE,MADISON",2,turnover,,southwestern univ.,madison eschle,,302
412,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,412,05:02,"SUB IN by FAREED,ANNA",,,,,,,"SUB IN by FAREED,ANNA",2,subbing in,,southwestern univ.,anna fareed,,302
413,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,413,05:02,"SUB OUT by ESCHLE,MADISON",,,,,,,"SUB OUT by ESCHLE,MADISON",2,subbing out,,southwestern univ.,madison eschle,,302
414,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,414,04:53,"FOUL  by FAREED,ANNA",,,,,,,"FOUL  by FAREED,ANNA",2,foul,,southwestern univ.,anna fareed,,293
415,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,415,04:53,,51,,76 (+25),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 51-76 (+25),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,293
416,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,416,04:53,,51,,77 (+26),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 51-77 (+26),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,293
417,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,417,04:43,"MISS 3PTR by BOURNE,ANNIE",,,,,,,"MISS 3PTR by BOURNE,ANNIE",2,three pointer,missed,southwestern univ.,annie bourne,,283
418,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,418,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
419,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,419,04:37,"SUB IN by BARTELL,KATELYN",,,,,,,"SUB IN by BARTELL,KATELYN",2,subbing in,,southwestern univ.,katelyn bartell,,277
420,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,420,04:37,"SUB OUT by GUEVARA,BRIANNA",,,,,,,"SUB OUT by GUEVARA,BRIANNA",2,subbing out,,southwestern univ.,brianna guevara,,277
421,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,421,04:33,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,273
422,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,422,04:32,"STEAL  by FAREED,ANNA",,,,,,,"STEAL  by FAREED,ANNA",2,steal,,southwestern univ.,,,272
423,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,423,04:24,"MISS LAYUP by FAREED,ANNA",,,,,,,"MISS LAYUP by FAREED,ANNA",2,layup,missed,southwestern univ.,anna fareed,,264
424,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,424,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
425,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,425,04:18,,,,,"TURNOVER  by HUTER,LAUREN",,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,258
426,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,426,04:10,"GOOD 3PTR by LEEDER,CHELSEA",54,,77 (+23),,SUW 54-77 (+23),,"GOOD 3PTR by LEEDER,CHELSEA",2,three pointer,good,southwestern univ.,chelsea leeder,3,250
427,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,427,--,"ASSIST  by FAREED,ANNA",,,,,,,"ASSIST  by FAREED,ANNA",2,assist,,southwestern univ.,anna fareed,,
428,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,428,03:50,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,230
429,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,429,--,,,,,"REBOUND OFF by HUTER,LAUREN",,,"REBOUND OFF by HUTER,LAUREN",2,offensive rebound,,Centre,lauren huter,,
430,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,430,03:46,,,,,"TURNOVER  by MOORE,HILLARY",,,"TURNOVER  by MOORE,HILLARY",2,turnover,,Centre,hillary moore,,226
431,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,431,03:41,"MISS LAYUP by FAREED,ANNA",,,,,,,"MISS LAYUP by FAREED,ANNA",2,layup,missed,southwestern univ.,anna fareed,,221
432,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,432,--,"REBOUND OFF by BOURNE,ANNIE",,,,,,,"REBOUND OFF by BOURNE,ANNIE",2,offensive rebound,,southwestern univ.,annie bourne,,
433,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,433,03:38,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,218
434,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,434,03:38,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,218
435,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,435,03:33,"MISS 3PTR by LEEDER,CHELSEA",,,,,,,"MISS 3PTR by LEEDER,CHELSEA",2,three pointer,missed,southwestern univ.,chelsea leeder,,213
436,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,436,--,"REBOUND OFF by BOURNE,ANNIE",,,,,,,"REBOUND OFF by BOURNE,ANNIE",2,offensive rebound,,southwestern univ.,annie bourne,,
437,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,437,03:29,"MISS LAYUP by BOURNE,ANNIE",,,,,,,"MISS LAYUP by BOURNE,ANNIE",2,layup,missed,southwestern univ.,annie bourne,,209
438,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,438,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
439,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,439,03:13,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,193
440,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,440,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
441,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,441,03:10,"SUB IN by GUEVARA,BRIANNA",,,,,,,"SUB IN by GUEVARA,BRIANNA",2,subbing in,,southwestern univ.,brianna guevara,,190
442,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,442,03:10,"SUB IN by ELLIOT,LAUREN",,,,,,,"SUB IN by ELLIOT,LAUREN",2,subbing in,,southwestern univ.,lauren elliot,,190
443,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,443,03:10,"SUB IN by JOHNSON,RICA",,,,,,,"SUB IN by JOHNSON,RICA",2,subbing in,,southwestern univ.,rica johnson,,190
444,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,444,03:10,"SUB IN by WILLIAMS,LASHELLE",,,,,,,"SUB IN by WILLIAMS,LASHELLE",2,subbing in,,southwestern univ.,lashelle williams,,190
445,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,445,03:10,"SUB IN by CURLEY,KARA",,,,,,,"SUB IN by CURLEY,KARA",2,subbing in,,southwestern univ.,kara curley,,190
446,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,446,03:10,"SUB OUT by LOGAN,VALERIE",,,,,,,"SUB OUT by LOGAN,VALERIE",2,subbing out,,southwestern univ.,valerie logan,,190
447,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,447,03:10,"SUB OUT by LEEDER,CHELSEA",,,,,,,"SUB OUT by LEEDER,CHELSEA",2,subbing out,,southwestern univ.,chelsea leeder,,190
448,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,448,03:10,"SUB OUT by BARTELL,KATELYN",,,,,,,"SUB OUT by BARTELL,KATELYN",2,subbing out,,southwestern univ.,katelyn bartell,,190
449,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,449,03:10,"SUB OUT by FAREED,ANNA",,,,,,,"SUB OUT by FAREED,ANNA",2,subbing out,,southwestern univ.,anna fareed,,190
450,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,450,03:10,"SUB OUT by BOURNE,ANNIE",,,,,,,"SUB OUT by BOURNE,ANNIE",2,subbing out,,southwestern univ.,annie bourne,,190
451,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,451,03:10,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,190
452,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,452,03:10,,,,,"SUB IN by BRESSLER,ELIZABETH",,,"SUB IN by BRESSLER,ELIZABETH",2,subbing in,,Centre,elizabeth bressler,,190
453,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,453,03:10,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,190
454,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,454,03:10,,,,,"SUB OUT by PREWITT,MAGGIE",,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,190
455,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,455,03:06,"TURNOVER  by WILLIAMS,LASHELLE",,,,,,,"TURNOVER  by WILLIAMS,LASHELLE",2,turnover,,southwestern univ.,lashelle williams,,186
456,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,456,03:03,,,,,"STEAL  by MOORE,HILLARY",,,"STEAL  by MOORE,HILLARY",2,steal,,Centre,,,183
457,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,457,02:58,"FOUL  by OWENS,JORDAN",,,,,,,"FOUL  by OWENS,JORDAN",2,foul,,southwestern univ.,jordan owens,,178
458,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,458,02:58,,54,,78 (+24),"GOOD FT by STOUGH,MARY",CENTRE_W 54-78 (+24),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,178
459,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,459,02:58,,54,,79 (+25),"GOOD FT by STOUGH,MARY",CENTRE_W 54-79 (+25),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,178
460,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,460,02:58,,,,,"SUB IN by ANDERSON,ALEXIS",,,"SUB IN by ANDERSON,ALEXIS",2,subbing in,,Centre,alexis anderson,,178
461,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,461,02:58,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,178
462,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,462,02:48,"MISS 3PTR by JOHNSON,RICA",,,,,,,"MISS 3PTR by JOHNSON,RICA",2,three pointer,missed,southwestern univ.,rica johnson,,168
