,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,WASHUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
430,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,430,00:14,"FOUL  by GILKEY,MELISSA",,,,,,,"FOUL  by GILKEY,MELISSA",2,foul,,washington univ.,melissa gilkey,,14
431,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,431,00:14,,55,,56 (+1),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 55-56 (+1),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,14
432,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,432,00:14,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,14
433,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,433,00:14,,55,,57 (+2),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 55-57 (+2),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,14
434,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,434,00:14,"SUB IN by MONAHAN,BRIANNE",,,,,,,"SUB IN by MONAHAN,BRIANNE",2,subbing in,,washington univ.,brianne monahan,,14
435,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,435,00:14,"SUB OUT by GILKEY,MELISSA",,,,,,,"SUB OUT by GILKEY,MELISSA",2,subbing out,,washington univ.,melissa gilkey,,14
436,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,436,00:04,"MISS JUMPER by SCHEPPERS,MADDY",,,,,,,"MISS JUMPER by SCHEPPERS,MADDY",2,jumper,missed,washington univ.,maddy scheppers,,4
437,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,437,00:04,,,,,"BLOCK  by HUTER,LAUREN",,,"BLOCK  by HUTER,LAUREN",2,block,,Centre,lauren huter,,4
438,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,438,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
439,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,439,00:02,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,2
440,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,440,00:02,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,2
441,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,441,00:02,"SUB IN by KEANE,ALEXANDRA",,,,,,,"SUB IN by KEANE,ALEXANDRA",2,subbing in,,washington univ.,alexandra keane,,2
442,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,442,00:02,"SUB OUT by MONAHAN,BRIANNE",,,,,,,"SUB OUT by MONAHAN,BRIANNE",2,subbing out,,washington univ.,brianne monahan,,2
443,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,443,00:01,,,,,"FOUL  by PREWITT,MAGGIE",,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,1
444,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,444,00:01,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,1
445,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,445,00:01,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1
446,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,446,00:01,"MISS 3PTR by HOOVER,DANI",,,,,,,"MISS 3PTR by HOOVER,DANI",2,three pointer,missed,washington univ.,dani hoover,,1
447,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,447,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
