,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,MSPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
414,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,414,03:04,,,,,"SUB OUT by OKEKE,JANICE",,,"SUB OUT by OKEKE,JANICE",2,subbing out,,millsaps,janice okeke,,184
415,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,415,02:48,,,,,"TURNOVER  by LOVE,LOVIE",,,"TURNOVER  by LOVE,LOVIE",2,turnover,,millsaps,lovie love,,168
416,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,416,02:47,"STEAL  by BENHAM,CHELSEA",,,,,,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,167
417,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,417,02:34,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,154
418,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,418,--,"REBOUND OFF by WINSTEAD,BRIDGET",,,,,,,"REBOUND OFF by WINSTEAD,BRIDGET",2,offensive rebound,,Centre,bridget winstead,,
419,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,419,02:28,"MISS 3PTR by PREWITT,MAGGIE",,,,,,,"MISS 3PTR by PREWITT,MAGGIE",2,three pointer,missed,Centre,maggie prewitt,,148
420,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,420,--,"REBOUND OFF by PREWITT,MAGGIE",,,,,,,"REBOUND OFF by PREWITT,MAGGIE",2,offensive rebound,,Centre,maggie prewitt,,
421,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,421,02:23,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",58,,58,,CENTRE_W 58-58 (0),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,143
422,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,422,--,"ASSIST  by WINSTEAD,BRIDGET",,,,,,,"ASSIST  by WINSTEAD,BRIDGET",2,assist,,Centre,bridget winstead,,
423,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,423,01:59,"FOUL  by WINSTEAD,BRIDGET",,,,,,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,119
424,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,424,01:44,,,,,"TURNOVER  by WHITE,SHATOYA",,,"TURNOVER  by WHITE,SHATOYA",2,turnover,,millsaps,shatoya white,,104
425,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,425,01:43,"STEAL  by PREWITT,MAGGIE",,,,,,,"STEAL  by PREWITT,MAGGIE",2,steal,,Centre,,,103
426,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,426,01:40,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",60 (+2),,58,,CENTRE_W 60-58 (+2),,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",2,layup,good,Centre,maggie prewitt,2,100
427,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,427,01:10,,60,,61 (+1),"GOOD 3PTR by LOVE,LOVIE",MSPS 60-61 (-1),,"GOOD 3PTR by LOVE,LOVIE",2,three pointer,good,millsaps,lovie love,3,70
428,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,428,00:56,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,56
429,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,429,--,,,,,"REBOUND DEF by MORTON,SHANTE",,,"REBOUND DEF by MORTON,SHANTE",2,defensive rebound,,millsaps,shante morton,,
430,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,430,00:56,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,56
431,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,431,00:56,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,56
432,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,432,00:56,,,,,"SUB IN by OKEKE,JANICE",,,"SUB IN by OKEKE,JANICE",2,subbing in,,millsaps,janice okeke,,56
433,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,433,00:56,,,,,"SUB OUT by EARL,BRITTNEI",,,"SUB OUT by EARL,BRITTNEI",2,subbing out,,millsaps,brittnei earl,,56
434,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,434,00:48,"GOOD JUMPER by BENHAM,CHELSEA",62 (+1),,61,,CENTRE_W 62-61 (+1),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,48
435,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,435,00:33,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,33
436,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,436,00:33,,,,,"SUB IN by EARL,BRITTNEI",,,"SUB IN by EARL,BRITTNEI",2,subbing in,,millsaps,brittnei earl,,33
437,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,437,00:33,,,,,"SUB OUT by OKEKE,JANICE",,,"SUB OUT by OKEKE,JANICE",2,subbing out,,millsaps,janice okeke,,33
438,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,438,00:30,,,,,"TURNOVER  by MORTON,SHANTE",,,"TURNOVER  by MORTON,SHANTE",2,turnover,,millsaps,shante morton,,30
439,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,439,00:29,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,29
440,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,440,00:29,,,,,"SUB IN by OKEKE,JANICE",,,"SUB IN by OKEKE,JANICE",2,subbing in,,millsaps,janice okeke,,29
441,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,441,00:29,,,,,"SUB OUT by EARL,BRITTNEI",,,"SUB OUT by EARL,BRITTNEI",2,subbing out,,millsaps,brittnei earl,,29
442,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,442,00:29,,,,,"SUB OUT by MORTON,SHANTE",,,"SUB OUT by MORTON,SHANTE",2,subbing out,,millsaps,shante morton,,29
443,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,443,00:26,,,,,"FOUL  by WHITE,SHATOYA",,,"FOUL  by WHITE,SHATOYA",2,foul,,millsaps,shatoya white,,26
444,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,444,00:25,,,,,"FOUL  by WHITE,SHATOYA",,,"FOUL  by WHITE,SHATOYA",2,foul,,millsaps,shatoya white,,25
445,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,445,00:25,"GOOD FT by PREWITT,MAGGIE",63 (+2),,61,,CENTRE_W 63-61 (+2),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,25
446,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,446,00:25,"GOOD FT by PREWITT,MAGGIE",64 (+3),,61,,CENTRE_W 64-61 (+3),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,25
447,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,447,00:25,"SUB IN by BURKE,ALYSON",,,,,,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,25
448,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,448,00:25,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,25
449,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,449,00:10,,,,,"MISS JUMPER by EARL,BRITTNEI",,,"MISS JUMPER by EARL,BRITTNEI",2,jumper,missed,millsaps,brittnei earl,,10
450,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,450,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
451,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,451,00:06,,,,,"FOUL  by OKEKE,JANICE",,,"FOUL  by OKEKE,JANICE",2,foul,,millsaps,janice okeke,,6
452,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,452,00:06,"GOOD FT by PREWITT,MAGGIE",65 (+4),,61,,CENTRE_W 65-61 (+4),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,6
453,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,453,00:06,"GOOD FT by PREWITT,MAGGIE",66 (+5),,61,,CENTRE_W 66-61 (+5),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,6
