,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,WSEW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
417,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,417,--,"REBOUND OFF by SEWELL,KAYLA",,,,,,,"REBOUND OFF by SEWELL,KAYLA",2,offensive rebound,,sewanee,kayla sewell,,
418,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,418,03:37,"GOOD JUMPER by BAIER,HEATHER",47,,75 (+28),,WSEW 47-75 (+28),,"GOOD JUMPER by BAIER,HEATHER",2,jumper,good,sewanee,heather baier,2,217
419,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,419,03:16,"FOUL  by MIDDLETON,DANA",,,,,,,"FOUL  by MIDDLETON,DANA",2,foul,,sewanee,dana middleton,,196
420,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,420,03:16,"SUB IN by BRADFORD,DEE",,,,,,,"SUB IN by BRADFORD,DEE",2,subbing in,,sewanee,dee bradford,,196
421,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,421,03:16,"SUB IN by ELIOTT,CLAIRE",,,,,,,"SUB IN by ELIOTT,CLAIRE",2,subbing in,,sewanee,claire eliott,,196
422,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,422,03:16,"SUB IN by GUNN,DEVON",,,,,,,"SUB IN by GUNN,DEVON",2,subbing in,,sewanee,devon gunn,,196
423,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,423,03:16,"SUB IN by MEDLEY,CLARISSA",,,,,,,"SUB IN by MEDLEY,CLARISSA",2,subbing in,,sewanee,clarissa medley,,196
424,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,424,03:16,"SUB OUT by ZAKAS,VIRGINIA",,,,,,,"SUB OUT by ZAKAS,VIRGINIA",2,subbing out,,sewanee,virginia zakas,,196
425,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,425,03:16,"SUB OUT by MILLER,LOGAN",,,,,,,"SUB OUT by MILLER,LOGAN",2,subbing out,,sewanee,logan miller,,196
426,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,426,03:16,"SUB OUT by MIDDLETON,DANA",,,,,,,"SUB OUT by MIDDLETON,DANA",2,subbing out,,sewanee,dana middleton,,196
427,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,427,03:16,"SUB OUT by HOWELL,MICHELLE",,,,,,,"SUB OUT by HOWELL,MICHELLE",2,subbing out,,sewanee,michelle howell,,196
428,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,428,03:12,,,,,"MISS 3PTR by MOORE,HILLARY",,,"MISS 3PTR by MOORE,HILLARY",2,three pointer,missed,Centre,hillary moore,,192
429,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,429,--,,,,,"REBOUND OFF by ANDERSON,ALEXIS",,,"REBOUND OFF by ANDERSON,ALEXIS",2,offensive rebound,,Centre,alexis anderson,,
430,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,430,03:03,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,183
431,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,431,02:41,"TURNOVER  by MEDLEY,CLARISSA",,,,,,,"TURNOVER  by MEDLEY,CLARISSA",2,turnover,,sewanee,clarissa medley,,161
432,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,432,02:41,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,161
433,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,433,02:41,,,,,"SUB IN by HOLLE,AUBREY",,,"SUB IN by HOLLE,AUBREY",2,subbing in,,Centre,aubrey holle,,161
434,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,434,02:41,,,,,"SUB IN by MUESSEL,RACHEL",,,"SUB IN by MUESSEL,RACHEL",2,subbing in,,Centre,rachel muessel,,161
435,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,435,02:41,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,161
436,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,436,02:41,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,161
437,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,437,02:41,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,161
438,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,438,02:30,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,150
439,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,439,02:14,"FOUL  by BRADFORD,DEE",,,,,,,"FOUL  by BRADFORD,DEE",2,foul,,sewanee,dee bradford,,134
440,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,440,02:14,,47,,76 (+29),"GOOD FT by HOLLE,AUBREY",CENTRE_W 47-76 (+29),,"GOOD FT by HOLLE,AUBREY",2,free throw,good,Centre,aubrey holle,1,134
441,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,441,02:14,,47,,77 (+30),"GOOD FT by HOLLE,AUBREY",CENTRE_W 47-77 (+30),,"GOOD FT by HOLLE,AUBREY",2,free throw,good,Centre,aubrey holle,1,134
442,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,442,02:14,"SUB IN by CULBERTSON,EMILY",,,,,,,"SUB IN by CULBERTSON,EMILY",2,subbing in,,sewanee,emily culbertson,,134
443,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,443,02:14,"SUB OUT by MEDLEY,CLARISSA",,,,,,,"SUB OUT by MEDLEY,CLARISSA",2,subbing out,,sewanee,clarissa medley,,134
444,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,444,02:02,"MISS 3PTR by BRADFORD,DEE",,,,,,,"MISS 3PTR by BRADFORD,DEE",2,three pointer,missed,sewanee,dee bradford,,122
445,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,445,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
446,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,446,01:52,"MISS 3PTR by ELIOTT,CLAIRE",,,,,,,"MISS 3PTR by ELIOTT,CLAIRE",2,three pointer,missed,sewanee,claire eliott,,112
447,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,447,--,,,,,"REBOUND DEF by MUESSEL,RACHEL",,,"REBOUND DEF by MUESSEL,RACHEL",2,defensive rebound,,Centre,rachel muessel,,
448,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,448,01:32,,,,,"TURNOVER  by BRESSLER,ELIZABETH",,,"TURNOVER  by BRESSLER,ELIZABETH",2,turnover,,Centre,elizabeth bressler,,92
449,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,449,01:31,"STEAL  by ELIOTT,CLAIRE",,,,,,,"STEAL  by ELIOTT,CLAIRE",2,steal,,sewanee,,,91
450,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,450,01:24,"TURNOVER  by BRADFORD,DEE",,,,,,,"TURNOVER  by BRADFORD,DEE",2,turnover,,sewanee,dee bradford,,84
451,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,451,01:22,,,,,"STEAL  by HOLLE,AUBREY",,,"STEAL  by HOLLE,AUBREY",2,steal,,Centre,,,82
452,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,452,01:19,,47,,79 (+32),"GOOD LAYUP by GUY,ALANNA(in the paint)",CENTRE_W 47-79 (+32),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,79
453,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,453,--,,,,,"ASSIST  by HOLLE,AUBREY",,,"ASSIST  by HOLLE,AUBREY",2,assist,,Centre,aubrey holle,,
454,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,454,01:07,"GOOD JUMPER by HOWELL,MICHELLE",49,,79 (+30),,WSEW 49-79 (+30),,"GOOD JUMPER by HOWELL,MICHELLE",2,jumper,good,sewanee,michelle howell,2,67
455,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,455,--,"ASSIST  by CULBERTSON,EMILY",,,,,,,"ASSIST  by CULBERTSON,EMILY",2,assist,,sewanee,emily culbertson,,
456,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,456,00:40,,49,,81 (+32),"GOOD JUMPER by BRESSLER,ELIZABETH",CENTRE_W 49-81 (+32),,"GOOD JUMPER by BRESSLER,ELIZABETH",2,jumper,good,Centre,elizabeth bressler,2,40
457,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,457,--,,,,,"ASSIST  by MUESSEL,RACHEL",,,"ASSIST  by MUESSEL,RACHEL",2,assist,,Centre,rachel muessel,,
458,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,458,00:28,"MISS 3PTR by BRADFORD,DEE",,,,,,,"MISS 3PTR by BRADFORD,DEE",2,three pointer,missed,sewanee,dee bradford,,28
459,20,sewanee,Sewanee,Centre College,81-49,81,49,"37, 44, 81","26, 23, 49",37,44,81,26,23,49,"19-1, 12-0 SCAC","9-11, 3-9 SCAC",02/04/12,Win,521,No Location Recorded,1:00 p.m.,H,459,--,,,,,"REBOUND DEF by MUESSEL,RACHEL",,,"REBOUND DEF by MUESSEL,RACHEL",2,defensive rebound,,Centre,rachel muessel,,
