,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLWBB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
313,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,313,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",3,defensive rebound,,millsaps,kim klunk,,
314,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,314,05:05,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,3,turnover,,millsaps,,,305
315,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,315,05:05,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,305
316,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,316,05:05,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,305
317,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,317,04:41,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",3,jumper,missed,Centre,michele judy,,281
318,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,318,--,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",3,defensive rebound,,millsaps,kala-jewel freeman,,
319,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,319,04:40,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,280
320,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,320,04:40,"SUB IN by TAYLOR,MARISSA",,,,,,,"SUB IN by TAYLOR,MARISSA",3,subbing in,,millsaps,marissa taylor,,280
321,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,321,04:40,"SUB IN by JORDAN,KEYERRA",,,,,,,"SUB IN by JORDAN,KEYERRA",3,subbing in,,millsaps,keyerra jordan,,280
322,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,322,04:40,"SUB OUT by JONES,BRAZIA",,,,,,,"SUB OUT by JONES,BRAZIA",3,subbing out,,millsaps,brazia jones,,280
323,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,323,04:40,"SUB OUT by CONNOR,KATIE",,,,,,,"SUB OUT by CONNOR,KATIE",3,subbing out,,millsaps,katie connor,,280
324,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,324,04:14,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",28 (+7),,21,,MILLWBB 28-21 (-7),,"GOOD LAYUP by FREEMAN,KALA-JEWEL(in the paint)",3,layup,good,millsaps,kala-jewel freeman,2,254
325,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,325,--,"ASSIST  by JORDAN,KEYERRA",,,,,,,"ASSIST  by JORDAN,KEYERRA",3,assist,,millsaps,keyerra jordan,,
326,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,326,03:53,"FOUL  by JORDAN,KEYERRA",,,,,,,"FOUL  by JORDAN,KEYERRA",3,foul,,millsaps,keyerra jordan,,233
327,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,327,03:53,,,,,"MISS FT by VANCE,DAY",,,"MISS FT by VANCE,DAY",3,free throw,missed,Centre,day vance,,233
328,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,328,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
329,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,329,03:53,,,,,"MISS FT by VANCE,DAY",,,"MISS FT by VANCE,DAY",3,free throw,missed,Centre,day vance,,233
330,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,330,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",3,defensive rebound,,millsaps,kim klunk,,
331,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,331,03:53,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,233
332,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,332,03:53,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,233
333,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,333,03:46,,,,,"FOUL  by KELLAM,PAIGE",,,"FOUL  by KELLAM,PAIGE",3,foul,,Centre,paige kellam,,226
334,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,334,03:46,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,226
335,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,335,03:46,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,226
336,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,336,03:37,"GOOD JUMPER by FREEMAN,KALA-JEWEL",30 (+9),,21,,MILLWBB 30-21 (-9),,"GOOD JUMPER by FREEMAN,KALA-JEWEL",3,jumper,good,millsaps,kala-jewel freeman,2,217
337,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,337,03:19,,30 (+7),,23,"GOOD LAYUP by JUDY,MICHELE(in the paint)",CENTRE-W 30-23 (-7),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",3,layup,good,Centre,michele judy,2,199
338,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,338,--,,,,,"ASSIST  by STEWART,ABIGAIL",,,"ASSIST  by STEWART,ABIGAIL",3,assist,,Centre,abigail stewart,,
339,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,339,03:17,"TURNOVER  by JORDAN,KEYERRA",,,,,,,"TURNOVER  by JORDAN,KEYERRA",3,turnover,,millsaps,keyerra jordan,,197
340,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,340,03:11,,30 (+4),,26,"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE-W 30-26 (-4),,"GOOD 3PTR by ANDREASSEN,CAROLINE",3,three pointer,good,Centre,caroline andreassen,3,191
341,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,341,--,,,,,"ASSIST  by JUDY,MICHELE",,,"ASSIST  by JUDY,MICHELE",3,assist,,Centre,michele judy,,
342,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,342,02:45,"MISS JUMPER by JORDAN,KEYERRA",,,,,,,"MISS JUMPER by JORDAN,KEYERRA",3,jumper,missed,millsaps,keyerra jordan,,165
343,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,343,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",3,defensive rebound,,Centre,paige kellam,,
344,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,344,02:22,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",3,jumper,missed,Centre,michele judy,,142
345,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,345,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
346,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,346,01:54,"TURNOVER  by FREEMAN,KALA-JEWEL",,,,,,,"TURNOVER  by FREEMAN,KALA-JEWEL",3,turnover,,millsaps,kala-jewel freeman,,114
347,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,347,01:54,"SUB IN by CONNOR,KATIE",,,,,,,"SUB IN by CONNOR,KATIE",3,subbing in,,millsaps,katie connor,,114
348,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,348,01:54,"SUB OUT by JORDAN,KEYERRA",,,,,,,"SUB OUT by JORDAN,KEYERRA",3,subbing out,,millsaps,keyerra jordan,,114
349,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,349,01:54,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",3,subbing in,,Centre,alexis guy,,114
350,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,350,01:54,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,114
351,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,351,01:31,,,,,"MISS 3PTR by KELLAM,PAIGE",,,"MISS 3PTR by KELLAM,PAIGE",3,three pointer,missed,Centre,paige kellam,,91
352,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,352,--,"REBOUND DEF by HOLMES,BEVERLY",,,,,,,"REBOUND DEF by HOLMES,BEVERLY",3,defensive rebound,,millsaps,beverly holmes,,
353,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,353,01:13,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,73
354,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,354,01:13,"GOOD FT by FREEMAN,KALA-JEWEL",31 (+5),,26,,MILLWBB 31-26 (-5),,"GOOD FT by FREEMAN,KALA-JEWEL",3,free throw,good,millsaps,kala-jewel freeman,1,73
355,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,355,01:13,"GOOD FT by FREEMAN,KALA-JEWEL",32 (+6),,26,,MILLWBB 32-26 (-6),,"GOOD FT by FREEMAN,KALA-JEWEL",3,free throw,good,millsaps,kala-jewel freeman,1,73
356,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,356,01:13,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",3,subbing in,,millsaps,brazia jones,,73
357,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,357,01:13,"SUB OUT by HOLMES,BEVERLY",,,,,,,"SUB OUT by HOLMES,BEVERLY",3,subbing out,,millsaps,beverly holmes,,73
358,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,358,01:13,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,73
359,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,359,01:13,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",3,subbing out,,Centre,michele judy,,73
360,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,360,00:54,,32 (+4),,28,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",CENTRE-W 32-28 (-4),,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",3,jumper,good,Centre,paige kellam,2,54
361,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,361,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",3,assist,,Centre,alexis guy,,
362,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,362,00:34,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",3,foul,,Centre,alexis guy,,34
363,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,363,00:34,"SUB IN by CONNOR,KATIE",,,,,,,"SUB IN by CONNOR,KATIE",3,subbing in,,millsaps,katie connor,,34
364,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,364,00:34,"SUB IN by TAYLOR,MARISSA",,,,,,,"SUB IN by TAYLOR,MARISSA",3,subbing in,,millsaps,marissa taylor,,34
365,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,365,00:34,"SUB IN by HOLMES,BEVERLY",,,,,,,"SUB IN by HOLMES,BEVERLY",3,subbing in,,millsaps,beverly holmes,,34
366,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,366,00:34,"SUB OUT by JONES,BRAZIA",,,,,,,"SUB OUT by JONES,BRAZIA",3,subbing out,,millsaps,brazia jones,,34
367,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,367,00:34,"SUB OUT by CONNOR,KATIE",,,,,,,"SUB OUT by CONNOR,KATIE",3,subbing out,,millsaps,katie connor,,34
368,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,368,00:34,"SUB OUT by TAYLOR,MARISSA",,,,,,,"SUB OUT by TAYLOR,MARISSA",3,subbing out,,millsaps,marissa taylor,,34
369,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,369,00:05,"GOOD JUMPER by TAYLOR,MARISSA(in the paint)",34 (+6),,28,,MILLWBB 34-28 (-6),,"GOOD JUMPER by TAYLOR,MARISSA(in the paint)",3,jumper,good,millsaps,marissa taylor,2,5
370,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,370,Start Period 4,,,,,,,,,4,,,,,,
371,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,371,10:00,"SUB IN by BROOKS,MIAH",,,,,,,"SUB IN by BROOKS,MIAH",4,subbing in,,millsaps,miah brooks,,600
372,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,372,10:00,"SUB IN by THOMAS,BRAXTON",,,,,,,"SUB IN by THOMAS,BRAXTON",4,subbing in,,millsaps,braxton thomas,,600
373,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,373,10:00,"SUB OUT by KLUNK,KIM",,,,,,,"SUB OUT by KLUNK,KIM",4,subbing out,,millsaps,kim klunk,,600
374,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,374,10:00,"SUB OUT by HOLMES,BEVERLY",,,,,,,"SUB OUT by HOLMES,BEVERLY",4,subbing out,,millsaps,beverly holmes,,600
375,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,375,10:00,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",4,subbing in,,Centre,bonnie rhule,,600
376,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,376,10:00,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,600
377,21,millsaps,Millsaps,Centre,37-45,37,45,"7, 10, 11, 9, 37","14, 7, 13, 11, 45",7,10,11,9,37,14,7,13,11,45,"5-16, 3-7 SAA","13-8, 7-3 SAA",02/07/16,Lose,678,No Location Recorded,1:00 PM,H,377,09:50,"FOUL  by THOMAS,BRAXTON",,,,,,,"FOUL  by THOMAS,BRAXTON",4,foul,,millsaps,braxton thomas,,590
