,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MAR-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
427,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,427,10:00,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,600
428,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,428,10:00,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",4,subbing out,,Centre,kaitlyn mcknight,,600
429,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,429,09:37,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",4,jumper,missed,Centre,alexis guy,,577
430,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,430,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",4,offensive rebound,,Centre,alexis guy,,
431,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,431,09:34,,48 (+12),,36,"GOOD JUMPER by GUY,ALEXIS",CENTRE-W 48-36 (-12),,"GOOD JUMPER by GUY,ALEXIS",4,jumper,good,Centre,alexis guy,2,574
432,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,432,09:00,"MISS 3PTR by RAUCH,JORDANNA",,,,,,,"MISS 3PTR by RAUCH,JORDANNA",4,three pointer,missed,marietta,jordanna rauch,,540
433,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,433,--,,,,,"REBOUND DEF by MOORE,KATIE",,,"REBOUND DEF by MOORE,KATIE",4,defensive rebound,,Centre,katie moore,,
434,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,434,08:47,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",4,jumper,missed,Centre,alexis guy,,527
435,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,435,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
436,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,436,08:45,"SUB IN by FRASURE,ASHLEY",,,,,,,"SUB IN by FRASURE,ASHLEY",4,subbing in,,marietta,ashley frasure,,525
437,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,437,08:45,"SUB OUT by RAUCH,JORDANNA",,,,,,,"SUB OUT by RAUCH,JORDANNA",4,subbing out,,marietta,jordanna rauch,,525
438,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,438,08:45,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,525
439,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,439,08:45,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",4,subbing out,,Centre,alexis guy,,525
440,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,440,08:39,,,,,"MISS LAYUP by JUDY,MICHELE",,,"MISS LAYUP by JUDY,MICHELE",4,layup,missed,Centre,michele judy,,519
441,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,441,08:39,"BLOCK  by FRASURE,ASHLEY",,,,,,,"BLOCK  by FRASURE,ASHLEY",4,block,,marietta,ashley frasure,,519
442,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,442,--,"REBOUND DEF by HERD,AMISHA",,,,,,,"REBOUND DEF by HERD,AMISHA",4,defensive rebound,,marietta,amisha herd,,
443,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,443,08:26,"GOOD LAYUP by LIEDTKE,MORGAN(in the paint)",50 (+14),,36,,MAR-W 50-36 (-14),,"GOOD LAYUP by LIEDTKE,MORGAN(in the paint)",4,layup,good,marietta,morgan liedtke,2,506
444,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,444,08:01,,,,,"MISS JUMPER by VANCE,DAY",,,"MISS JUMPER by VANCE,DAY",4,jumper,missed,Centre,day vance,,481
445,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,445,--,,,,,"REBOUND OFF by RHULE,BONNIE",,,"REBOUND OFF by RHULE,BONNIE",4,offensive rebound,,Centre,bonnie rhule,,
446,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,446,07:54,,,,,"MISS 3PTR by MOORE,KATIE",,,"MISS 3PTR by MOORE,KATIE",4,three pointer,missed,Centre,katie moore,,474
447,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,447,--,,,,,"REBOUND OFF by VANCE,DAY",,,"REBOUND OFF by VANCE,DAY",4,offensive rebound,,Centre,day vance,,
448,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,448,07:42,,,,,"TURNOVER  by MOORE,KATIE",,,"TURNOVER  by MOORE,KATIE",4,turnover,,Centre,katie moore,,462
449,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,449,07:41,"STEAL  by HERD,AMISHA",,,,,,,"STEAL  by HERD,AMISHA",4,steal,,marietta,,,461
450,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,450,07:38,"MISS LAYUP by HERD,AMISHA",,,,,,,"MISS LAYUP by HERD,AMISHA",4,layup,missed,marietta,amisha herd,,458
451,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,451,--,"REBOUND OFF by HERD-MIDDLEBROOKS,JO",,,,,,,"REBOUND OFF by HERD-MIDDLEBROOKS,JO",4,offensive rebound,,marietta,jo herd-middlebrooks,,
452,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,452,07:35,"GOOD LAYUP by HERD-MIDDLEBROOKS,JO(in the paint)",52 (+16),,36,,MAR-W 52-36 (-16),,"GOOD LAYUP by HERD-MIDDLEBROOKS,JO(in the paint)",4,layup,good,marietta,jo herd-middlebrooks,2,455
453,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,453,07:35,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,455
454,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,454,07:35,"GOOD FT by HERD-MIDDLEBROOKS,JO",53 (+17),,36,,MAR-W 53-36 (-17),,"GOOD FT by HERD-MIDDLEBROOKS,JO",4,free throw,good,marietta,jo herd-middlebrooks,1,455
455,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,455,07:35,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",4,subbing in,,Centre,kaitlyn mcknight,,455
456,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,456,07:35,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,455
457,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,457,07:34,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,454
458,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,458,07:34,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,454
459,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,459,07:25,,,,,"MISS LAYUP by ANDREASSEN,CAROLINE",,,"MISS LAYUP by ANDREASSEN,CAROLINE",4,layup,missed,Centre,caroline andreassen,,445
460,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,460,--,"REBOUND DEF by HERD-MIDDLEBROOKS,JO",,,,,,,"REBOUND DEF by HERD-MIDDLEBROOKS,JO",4,defensive rebound,,marietta,jo herd-middlebrooks,,
461,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,461,07:14,"GOOD 3PTR by BORICH,BROOKE",56 (+20),,36,,MAR-W 56-36 (-20),,"GOOD 3PTR by BORICH,BROOKE",4,three pointer,good,marietta,brooke borich,3,434
462,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,462,--,"ASSIST  by HERD,AMISHA",,,,,,,"ASSIST  by HERD,AMISHA",4,assist,,marietta,amisha herd,,
463,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,463,06:52,,,,,"TURNOVER  by MOORE,KATIE",,,"TURNOVER  by MOORE,KATIE",4,turnover,,Centre,katie moore,,412
464,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,464,06:52,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,412
465,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,465,06:52,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,412
466,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,466,06:52,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,412
467,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,467,06:52,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",4,subbing out,,Centre,bonnie rhule,,412
468,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,468,06:52,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",4,subbing out,,Centre,kaitlyn mcknight,,412
469,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,469,06:52,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,412
470,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,470,06:37,"TURNOVER  by FRASURE,ASHLEY",,,,,,,"TURNOVER  by FRASURE,ASHLEY",4,turnover,,marietta,ashley frasure,,397
471,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,471,06:37,,,,,"STEAL  by RICE,MADISON",,,"STEAL  by RICE,MADISON",4,steal,,Centre,,,397
472,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,472,06:20,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",4,layup,missed,Centre,alexis guy,,380
473,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,473,--,,,,,"REBOUND OFF by RICE,MADISON",,,"REBOUND OFF by RICE,MADISON",4,offensive rebound,,Centre,madison rice,,
474,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,474,06:15,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",4,three pointer,missed,Centre,alexis guy,,375
475,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,475,--,"REBOUND DEF by HERD-MIDDLEBROOKS,JO",,,,,,,"REBOUND DEF by HERD-MIDDLEBROOKS,JO",4,defensive rebound,,marietta,jo herd-middlebrooks,,
476,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,476,06:06,"MISS LAYUP by FRASURE,ASHLEY",,,,,,,"MISS LAYUP by FRASURE,ASHLEY",4,layup,missed,marietta,ashley frasure,,366
477,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,477,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",4,defensive rebound,,Centre,alexis guy,,
478,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,478,05:50,,56 (+17),,39,"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE-W 56-39 (-17),,"GOOD 3PTR by ANDREASSEN,CAROLINE",4,three pointer,good,Centre,caroline andreassen,3,350
479,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,479,--,,,,,"ASSIST  by MOORE,KATIE",,,"ASSIST  by MOORE,KATIE",4,assist,,Centre,katie moore,,
480,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,480,05:37,"SUB IN by ANDERSEN,JENNA",,,,,,,"SUB IN by ANDERSEN,JENNA",4,subbing in,,marietta,jenna andersen,,337
481,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,481,05:37,"SUB IN by DIXON,MEGAN",,,,,,,"SUB IN by DIXON,MEGAN",4,subbing in,,marietta,megan dixon,,337
482,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,482,05:37,"SUB OUT by HERD,AMISHA",,,,,,,"SUB OUT by HERD,AMISHA",4,subbing out,,marietta,amisha herd,,337
483,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,483,05:37,"SUB OUT by FRASURE,ASHLEY",,,,,,,"SUB OUT by FRASURE,ASHLEY",4,subbing out,,marietta,ashley frasure,,337
484,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,484,05:37,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,337
485,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,485,05:37,,,,,"SUB OUT by MOORE,KATIE",,,"SUB OUT by MOORE,KATIE",4,subbing out,,Centre,katie moore,,337
486,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,486,05:23,"MISS LAYUP by ANDERSEN,JENNA",,,,,,,"MISS LAYUP by ANDERSEN,JENNA",4,layup,missed,marietta,jenna andersen,,323
487,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,487,--,"REBOUND OFF by ANDERSEN,JENNA",,,,,,,"REBOUND OFF by ANDERSEN,JENNA",4,offensive rebound,,marietta,jenna andersen,,
488,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,488,05:20,"GOOD LAYUP by ANDERSEN,JENNA(in the paint)",58 (+19),,39,,MAR-W 58-39 (-19),,"GOOD LAYUP by ANDERSEN,JENNA(in the paint)",4,layup,good,marietta,jenna andersen,2,320
489,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,489,05:02,,58 (+17),,41,"GOOD JUMPER by GUY,ALEXIS",CENTRE-W 58-41 (-17),,"GOOD JUMPER by GUY,ALEXIS",4,jumper,good,Centre,alexis guy,2,302
490,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,490,04:50,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",4,foul,,Centre,day vance,,290
491,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,491,04:50,"SUB IN by BURKHARDT,CORRIE",,,,,,,"SUB IN by BURKHARDT,CORRIE",4,subbing in,,marietta,corrie burkhardt,,290
492,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,492,04:50,"SUB IN by RAUCH,JORDANNA",,,,,,,"SUB IN by RAUCH,JORDANNA",4,subbing in,,marietta,jordanna rauch,,290
493,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,493,04:50,"SUB OUT by HERD-MIDDLEBROOKS,JO",,,,,,,"SUB OUT by HERD-MIDDLEBROOKS,JO",4,subbing out,,marietta,jo herd-middlebrooks,,290
494,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,494,04:50,"SUB OUT by LIEDTKE,MORGAN",,,,,,,"SUB OUT by LIEDTKE,MORGAN",4,subbing out,,marietta,morgan liedtke,,290
495,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,495,04:50,"SUB OUT by DIXON,MEGAN",,,,,,,"SUB OUT by DIXON,MEGAN",4,subbing out,,marietta,megan dixon,,290
496,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,496,04:50,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",4,subbing in,,Centre,michele judy,,290
497,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,497,04:50,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,290
498,3,marietta,Marietta,Centre,47-67,47,67,"10, 9, 15, 13, 47","15, 17, 16, 19, 67",10,9,15,13,47,15,17,16,19,67,1-2,3-0,11/21/15,Lose,159,No Location Recorded,3:00 PM,H,498,04:49,"MISS 3PTR by DIXON,MEGAN",,,,,,,"MISS 3PTR by DIXON,MEGAN",4,three pointer,missed,marietta,megan dixon,,289
