,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HANOVER,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
471,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,471,09:15,,,,,"MISS 3PTR by NASH,ALLISON",,,"MISS 3PTR by NASH,ALLISON",4,three pointer,missed,hanover,allison nash,,555
472,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,472,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
473,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,473,09:12,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,552
474,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,474,09:12,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,552
475,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,475,08:55,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",48,,59 (+11),,CENTRE-W 48-59 (-11),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",4,layup,good,Centre,abigail stewart,2,535
476,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,476,--,"ASSIST  by LEWIS,KENDALL",,,,,,,"ASSIST  by LEWIS,KENDALL",4,assist,,Centre,kendall lewis,,
477,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,477,08:45,,48,,61 (+13),"GOOD JUMPER by BIVINS,MORGAN(in the paint)",HANOVER 48-61 (-13),,"GOOD JUMPER by BIVINS,MORGAN(in the paint)",4,jumper,good,hanover,morgan bivins,2,525
478,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,478,--,,,,,"ASSIST  by CROMER,CLAIRE",,,"ASSIST  by CROMER,CLAIRE",4,assist,,hanover,claire cromer,,
479,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,479,08:31,"GOOD LAYUP by RICE,MADISON(in the paint)",50,,61 (+11),,CENTRE-W 50-61 (-11),,"GOOD LAYUP by RICE,MADISON(in the paint)",4,layup,good,Centre,madison rice,2,511
480,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,480,08:18,,50,,63 (+13),"GOOD LAYUP by BIVINS,MORGAN(in the paint)",HANOVER 50-63 (-13),,"GOOD LAYUP by BIVINS,MORGAN(in the paint)",4,layup,good,hanover,morgan bivins,2,498
481,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,481,--,,,,,"ASSIST  by MALLOY,ASHLEY",,,"ASSIST  by MALLOY,ASHLEY",4,assist,,hanover,ashley malloy,,
482,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,482,08:01,"GOOD JUMPER by ANDREASSEN,CAROLINE(in the paint)",52,,63 (+11),,CENTRE-W 52-63 (-11),,"GOOD JUMPER by ANDREASSEN,CAROLINE(in the paint)",4,jumper,good,Centre,caroline andreassen,2,481
483,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,483,07:48,,,,,"MISS LAYUP by NASH,ALLISON",,,"MISS LAYUP by NASH,ALLISON",4,layup,missed,hanover,allison nash,,468
484,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,484,07:48,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",4,block,,Centre,abigail stewart,,468
485,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,485,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
486,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,486,07:40,"TURNOVER  by MOORE,KATIE",,,,,,,"TURNOVER  by MOORE,KATIE",4,turnover,,Centre,katie moore,,460
487,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,487,07:40,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,460
488,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,488,07:40,"SUB OUT by MOORE,KATIE",,,,,,,"SUB OUT by MOORE,KATIE",4,subbing out,,Centre,katie moore,,460
489,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,489,07:26,"FOUL  by ANDREASSEN,CAROLINE",,,,,,,"FOUL  by ANDREASSEN,CAROLINE",4,foul,,Centre,caroline andreassen,,446
490,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,490,07:11,,,,,"MISS LAYUP by MAUPIN,MACI",,,"MISS LAYUP by MAUPIN,MACI",4,layup,missed,hanover,maci maupin,,431
491,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,491,07:11,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",4,block,,Centre,abigail stewart,,431
492,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,492,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
493,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,493,07:08,,,,,"FOUL  by MAUPIN,MACI",,,"FOUL  by MAUPIN,MACI",4,foul,,hanover,maci maupin,,428
494,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,494,06:50,"TURNOVER  by LEWIS,KENDALL",,,,,,,"TURNOVER  by LEWIS,KENDALL",4,turnover,,Centre,kendall lewis,,410
495,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,495,06:48,,,,,"STEAL  by MILLER,JULIA",,,"STEAL  by MILLER,JULIA",4,steal,,hanover,,,408
496,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,496,06:42,"FOUL  by ANDREASSEN,CAROLINE",,,,,,,"FOUL  by ANDREASSEN,CAROLINE",4,foul,,Centre,caroline andreassen,,402
497,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,497,06:42,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,402
498,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,498,06:42,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",4,subbing in,,Centre,bonnie rhule,,402
499,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,499,06:42,"SUB IN by MOORE,KATIE",,,,,,,"SUB IN by MOORE,KATIE",4,subbing in,,Centre,katie moore,,402
500,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,500,06:42,"SUB OUT by LEWIS,KENDALL",,,,,,,"SUB OUT by LEWIS,KENDALL",4,subbing out,,Centre,kendall lewis,,402
501,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,501,06:42,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,402
502,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,502,06:42,,,,,"SUB IN by MILLER,JULIA",,,"SUB IN by MILLER,JULIA",4,subbing in,,hanover,julia miller,,402
503,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,503,06:42,,,,,"SUB IN by MAUPIN,MACI",,,"SUB IN by MAUPIN,MACI",4,subbing in,,hanover,maci maupin,,402
504,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,504,06:42,,,,,"SUB OUT by NASH,ALLISON",,,"SUB OUT by NASH,ALLISON",4,subbing out,,hanover,allison nash,,402
505,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,505,06:42,,,,,"SUB OUT by BLOCK,KELSEY",,,"SUB OUT by BLOCK,KELSEY",4,subbing out,,hanover,kelsey block,,402
506,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,506,06:38,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",4,foul,,Centre,alexis guy,,398
507,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,507,06:38,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",4,subbing in,,Centre,michele judy,,398
508,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,508,06:38,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",4,subbing in,,Centre,kendall lewis,,398
509,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,509,06:38,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",4,subbing out,,Centre,alexis guy,,398
510,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,510,06:38,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,398
511,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,511,06:33,,52,,65 (+13),"GOOD JUMPER by BIVINS,MORGAN(in the paint)",HANOVER 52-65 (-13),,"GOOD JUMPER by BIVINS,MORGAN(in the paint)",4,jumper,good,hanover,morgan bivins,2,393
512,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,512,--,,,,,"ASSIST  by CROMER,CLAIRE",,,"ASSIST  by CROMER,CLAIRE",4,assist,,hanover,claire cromer,,
513,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,513,06:23,"GOOD JUMPER by RICE,MADISON",54,,65 (+11),,CENTRE-W 54-65 (-11),,"GOOD JUMPER by RICE,MADISON",4,jumper,good,Centre,madison rice,2,383
514,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,514,--,"ASSIST  by MOORE,KATIE",,,,,,,"ASSIST  by MOORE,KATIE",4,assist,,Centre,katie moore,,
515,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,515,06:10,,,,,"MISS JUMPER by MILLER,JULIA",,,"MISS JUMPER by MILLER,JULIA",4,jumper,missed,hanover,julia miller,,370
516,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,516,--,"REBOUND DEF by MOORE,KATIE",,,,,,,"REBOUND DEF by MOORE,KATIE",4,defensive rebound,,Centre,katie moore,,
517,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,517,06:02,"MISS 3PTR by LEWIS,KENDALL",,,,,,,"MISS 3PTR by LEWIS,KENDALL",4,three pointer,missed,Centre,kendall lewis,,362
518,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,518,--,,,,,"REBOUND DEF by MALLOY,ASHLEY",,,"REBOUND DEF by MALLOY,ASHLEY",4,defensive rebound,,hanover,ashley malloy,,
519,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,519,05:52,,,,,"MISS JUMPER by MAUPIN,MACI",,,"MISS JUMPER by MAUPIN,MACI",4,jumper,missed,hanover,maci maupin,,352
520,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,520,05:52,"BLOCK  by JUDY,MICHELE",,,,,,,"BLOCK  by JUDY,MICHELE",4,block,,Centre,michele judy,,352
521,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,521,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",4,defensive rebound,,Centre,michele judy,,
522,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,522,05:44,,,,,"FOUL  by BIVINS,MORGAN",,,"FOUL  by BIVINS,MORGAN",4,foul,,hanover,morgan bivins,,344
523,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,523,05:44,"GOOD FT by MOORE,KATIE",55,,65 (+10),,CENTRE-W 55-65 (-10),,"GOOD FT by MOORE,KATIE",4,free throw,good,Centre,katie moore,1,344
524,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,524,05:44,"GOOD FT by MOORE,KATIE",56,,65 (+9),,CENTRE-W 56-65 (-9),,"GOOD FT by MOORE,KATIE",4,free throw,good,Centre,katie moore,1,344
525,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,525,05:44,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,344
526,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,526,05:44,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,344
527,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,527,05:44,"SUB OUT by LEWIS,KENDALL",,,,,,,"SUB OUT by LEWIS,KENDALL",4,subbing out,,Centre,kendall lewis,,344
528,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,528,05:44,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",4,subbing out,,Centre,bonnie rhule,,344
529,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,529,05:44,,,,,"SUB IN by NASH,ALLISON",,,"SUB IN by NASH,ALLISON",4,subbing in,,hanover,allison nash,,344
530,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,530,05:44,,,,,"SUB IN by WALKER,MACY",,,"SUB IN by WALKER,MACY",4,subbing in,,hanover,macy walker,,344
531,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,531,05:44,,,,,"SUB OUT by MILLER,JULIA",,,"SUB OUT by MILLER,JULIA",4,subbing out,,hanover,julia miller,,344
532,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,532,05:44,,,,,"SUB OUT by MAUPIN,MACI",,,"SUB OUT by MAUPIN,MACI",4,subbing out,,hanover,maci maupin,,344
533,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,533,05:35,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,335
534,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,534,05:35,,56,,66 (+10),"GOOD FT by NASH,ALLISON",HANOVER 56-66 (-10),,"GOOD FT by NASH,ALLISON",4,free throw,good,hanover,allison nash,1,335
535,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,535,05:35,,56,,67 (+11),"GOOD FT by NASH,ALLISON",HANOVER 56-67 (-11),,"GOOD FT by NASH,ALLISON",4,free throw,good,hanover,allison nash,1,335
536,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,536,05:23,"MISS 3PTR by ANDREASSEN,CAROLINE",,,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",4,three pointer,missed,Centre,caroline andreassen,,323
537,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,537,--,,,,,"REBOUND DEF by BIVINS,MORGAN",,,"REBOUND DEF by BIVINS,MORGAN",4,defensive rebound,,hanover,morgan bivins,,
538,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,538,05:19,,,,,"TURNOVER  by NASH,ALLISON",,,"TURNOVER  by NASH,ALLISON",4,turnover,,hanover,allison nash,,319
539,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,539,05:17,"GOOD 3PTR by RICE,MADISON",59,,67 (+8),,CENTRE-W 59-67 (-8),,"GOOD 3PTR by RICE,MADISON",4,three pointer,good,Centre,madison rice,3,317
