,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENW,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
405,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,405,00:21,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,21
406,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,406,00:21,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,21
407,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,407,00:21,,,,,"SUB IN by KIERNAN,ALEX",,,"SUB IN by KIERNAN,ALEX",3,subbing in,,berry college,alex kiernan,,21
408,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,408,00:21,,,,,"SUB OUT by SMITH,IMANI",,,"SUB OUT by SMITH,IMANI",3,subbing out,,berry college,imani smith,,21
409,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,409,00:04,,,,,"MISS 3PTR by KIERNAN,ALEX",,,"MISS 3PTR by KIERNAN,ALEX",3,three pointer,missed,berry college,alex kiernan,,4
410,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,410,--,,,,,"REBOUND OFF by CEREZOLA,CHRISTINE",,,"REBOUND OFF by CEREZOLA,CHRISTINE",3,offensive rebound,,berry college,christine cerezola,,
411,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,411,Start Period 4,,,,,,,,,4,,,,,,
412,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,412,10:00,,,,,"SUB IN by CEREZOLA,CHRISTINE",,,"SUB IN by CEREZOLA,CHRISTINE",4,subbing in,,berry college,christine cerezola,,600
413,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,413,10:00,,,,,"SUB OUT by CASEY,MEGAN",,,"SUB OUT by CASEY,MEGAN",4,subbing out,,berry college,megan casey,,600
414,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,414,09:48,,,,,"MISS 3PTR by LYNCH,ROSIE",,,"MISS 3PTR by LYNCH,ROSIE",4,three pointer,missed,berry college,rosie lynch,,588
415,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,415,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
416,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,416,09:15,"GOOD JUMPER by RHULE,BONNIE",48 (+9),,39,,CENW 48-39 (+9),,"GOOD JUMPER by RHULE,BONNIE",4,jumper,good,Centre,bonnie rhule,2,555
417,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,417,08:50,,,,,"MISS LAYUP by SMITH,IMANI",,,"MISS LAYUP by SMITH,IMANI",4,layup,missed,berry college,imani smith,,530
418,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,418,08:50,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",4,block,,Centre,abigail stewart,,530
419,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,419,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",4,defensive rebound,,Centre,alexis guy,,
420,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,420,08:43,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",4,layup,missed,Centre,alexis guy,,523
421,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,421,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
422,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,422,08:41,,,,,"SUB IN by PIERCE,ZARRIAH",,,"SUB IN by PIERCE,ZARRIAH",4,subbing in,,berry college,zarriah pierce,,521
423,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,423,08:41,,,,,"SUB OUT by SMITH,IMANI",,,"SUB OUT by SMITH,IMANI",4,subbing out,,berry college,imani smith,,521
424,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,424,08:31,,,,,"FOUL  by MCLURE,VALERIE",,,"FOUL  by MCLURE,VALERIE",4,foul,,berry college,valerie mclure,,511
425,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,425,08:31,,,,,"TURNOVER  by MCLURE,VALERIE",,,"TURNOVER  by MCLURE,VALERIE",4,turnover,,berry college,valerie mclure,,511
426,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,426,08:31,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,511
427,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,427,08:31,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,511
428,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,428,08:31,,,,,"SUB IN by WEEMS,ALEX",,,"SUB IN by WEEMS,ALEX",4,subbing in,,berry college,alex weems,,511
429,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,429,08:31,,,,,"SUB OUT by MCLURE,VALERIE",,,"SUB OUT by MCLURE,VALERIE",4,subbing out,,berry college,valerie mclure,,511
430,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,430,08:16,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",4,foul,,Centre,kaitlyn mcknight,,496
431,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,431,08:16,"TURNOVER  by MCKNIGHT,KAITLYN",,,,,,,"TURNOVER  by MCKNIGHT,KAITLYN",4,turnover,,Centre,kaitlyn mcknight,,496
432,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,432,08:01,,,,,"MISS 3PTR by PIERCE,ZARRIAH",,,"MISS 3PTR by PIERCE,ZARRIAH",4,three pointer,missed,berry college,zarriah pierce,,481
433,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,433,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",4,defensive rebound,,Centre,kaitlyn mcknight,,
434,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,434,07:33,"MISS 3PTR by GUY,ALEXIS",,,,,,,"MISS 3PTR by GUY,ALEXIS",4,three pointer,missed,Centre,alexis guy,,453
435,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,435,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",4,offensive rebound,,Centre,paige kellam,,
436,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,436,07:22,"GOOD JUMPER by GUY,ALEXIS",50 (+11),,39,,CENW 50-39 (+11),,"GOOD JUMPER by GUY,ALEXIS",4,jumper,good,Centre,alexis guy,2,442
437,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,437,07:17,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,437
438,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,438,07:17,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",4,subbing in,,Centre,michele judy,,437
439,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,439,07:17,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,437
440,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,440,07:17,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,437
441,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,441,07:17,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,437
442,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,442,07:17,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,437
443,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,443,07:17,"SUB OUT by ALFORD,OLIVIA",,,,,,,"SUB OUT by ALFORD,OLIVIA",4,subbing out,,Centre,olivia alford,,437
444,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,444,07:17,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",4,subbing out,,Centre,kaitlyn mcknight,,437
445,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,445,07:17,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,437
446,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,446,07:17,,,,,"SUB IN by CASEY,MEGAN",,,"SUB IN by CASEY,MEGAN",4,subbing in,,berry college,megan casey,,437
447,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,447,07:17,,,,,"SUB IN by HOWELL,PEYTON",,,"SUB IN by HOWELL,PEYTON",4,subbing in,,berry college,peyton howell,,437
448,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,448,07:17,,,,,"SUB IN by MCLURE,VALERIE",,,"SUB IN by MCLURE,VALERIE",4,subbing in,,berry college,valerie mclure,,437
449,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,449,07:17,,,,,"SUB IN by SMITH,IMANI",,,"SUB IN by SMITH,IMANI",4,subbing in,,berry college,imani smith,,437
450,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,450,07:17,,,,,"SUB IN by KIERNAN,ALEX",,,"SUB IN by KIERNAN,ALEX",4,subbing in,,berry college,alex kiernan,,437
451,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,451,07:17,,,,,"SUB OUT by COOK,EMMA",,,"SUB OUT by COOK,EMMA",4,subbing out,,berry college,emma cook,,437
452,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,452,07:17,,,,,"SUB OUT by WEEMS,ALEX",,,"SUB OUT by WEEMS,ALEX",4,subbing out,,berry college,alex weems,,437
453,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,453,07:17,,,,,"SUB OUT by CEREZOLA,CHRISTINE",,,"SUB OUT by CEREZOLA,CHRISTINE",4,subbing out,,berry college,christine cerezola,,437
454,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,454,07:17,,,,,"SUB OUT by LYNCH,ROSIE",,,"SUB OUT by LYNCH,ROSIE",4,subbing out,,berry college,rosie lynch,,437
455,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,455,07:17,,,,,"SUB OUT by PIERCE,ZARRIAH",,,"SUB OUT by PIERCE,ZARRIAH",4,subbing out,,berry college,zarriah pierce,,437
456,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,456,06:56,,,,,"MISS 3PTR by SMITH,IMANI",,,"MISS 3PTR by SMITH,IMANI",4,three pointer,missed,berry college,imani smith,,416
457,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,457,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
458,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,458,06:40,,,,,"FOUL  by SMITH,IMANI",,,"FOUL  by SMITH,IMANI",4,foul,,berry college,imani smith,,400
459,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,459,06:19,"MISS JUMPER by SCHAD,OLIVIA",,,,,,,"MISS JUMPER by SCHAD,OLIVIA",4,jumper,missed,Centre,olivia schad,,379
460,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,460,06:19,,,,,"BLOCK  by SMITH,IMANI",,,"BLOCK  by SMITH,IMANI",4,block,,berry college,imani smith,,379
461,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,461,--,,,,,"REBOUND DEF by KIERNAN,ALEX",,,"REBOUND DEF by KIERNAN,ALEX",4,defensive rebound,,berry college,alex kiernan,,
462,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,462,06:19,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,379
463,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,463,06:19,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",4,subbing in,,Centre,kaitlyn mcknight,,379
464,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,464,06:19,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,379
465,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,465,06:17,,,,,"TURNOVER  by KIERNAN,ALEX",,,"TURNOVER  by KIERNAN,ALEX",4,turnover,,berry college,alex kiernan,,377
466,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,466,06:17,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,377
467,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,467,06:17,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,377
468,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,468,05:48,,,,,"SUB IN by COOK,EMMA",,,"SUB IN by COOK,EMMA",4,subbing in,,berry college,emma cook,,348
469,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,469,05:48,,,,,"SUB OUT by MCLURE,VALERIE",,,"SUB OUT by MCLURE,VALERIE",4,subbing out,,berry college,valerie mclure,,348
470,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,470,05:45,,,,,"FOUL  by SMITH,IMANI",,,"FOUL  by SMITH,IMANI",4,foul,,berry college,imani smith,,345
471,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,471,05:28,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",4,three pointer,missed,Centre,bonnie rhule,,328
472,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,472,--,,,,,"REBOUND DEF by COOK,EMMA",,,"REBOUND DEF by COOK,EMMA",4,defensive rebound,,berry college,emma cook,,
473,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,473,05:08,,50 (+9),,41,"GOOD LAYUP by CASEY,MEGAN(in the paint)",BCW 50-41 (+9),,"GOOD LAYUP by CASEY,MEGAN(in the paint)",4,layup,good,berry college,megan casey,2,308
474,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,474,--,,,,,"ASSIST  by SMITH,IMANI",,,"ASSIST  by SMITH,IMANI",4,assist,,berry college,imani smith,,
