,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
274,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,274,06:11,,,,,"SUB OUT by FLORES,ESTRELLA",,,"SUB OUT by FLORES,ESTRELLA",3,subbing out,,hendrix,estrella flores,,371
275,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,275,05:55,,,,,"TURNOVER  by KRIESEL-BIGLER,CAIT",,,"TURNOVER  by KRIESEL-BIGLER,CAIT",3,turnover,,hendrix,cait kriesel-bigler,,355
276,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,276,05:54,"STEAL  by GUY,ALEXIS",,,,,,,"STEAL  by GUY,ALEXIS",3,steal,,Centre,,,354
277,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,277,05:45,,,,,"FOUL  by MARTIN,MADISON",,,"FOUL  by MARTIN,MADISON",3,foul,,hendrix,madison martin,,345
278,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,278,05:33,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",3,turnover,,Centre,caroline andreassen,,333
279,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,279,05:32,,,,,"STEAL  by KRIESEL-BIGLER,CAIT",,,"STEAL  by KRIESEL-BIGLER,CAIT",3,steal,,hendrix,,,332
280,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,280,05:29,,,,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",3,jumper,missed,hendrix,cait kriesel-bigler,,329
281,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,281,--,,,,,"REBOUND OFF by KRIESEL-BIGLER,CAIT",,,"REBOUND OFF by KRIESEL-BIGLER,CAIT",3,offensive rebound,,hendrix,cait kriesel-bigler,,
282,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,282,05:24,"FOUL  by ANDREASSEN,CAROLINE",,,,,,,"FOUL  by ANDREASSEN,CAROLINE",3,foul,,Centre,caroline andreassen,,324
283,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,283,05:24,,,,,"SUB IN by FLORES,ESTRELLA",,,"SUB IN by FLORES,ESTRELLA",3,subbing in,,hendrix,estrella flores,,324
284,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,284,05:24,,,,,"SUB OUT by KRIESEL-BIGLER,CAIT",,,"SUB OUT by KRIESEL-BIGLER,CAIT",3,subbing out,,hendrix,cait kriesel-bigler,,324
285,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,285,05:11,,,,,"MISS JUMPER by FLORES,ESTRELLA",,,"MISS JUMPER by FLORES,ESTRELLA",3,jumper,missed,hendrix,estrella flores,,311
286,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,286,--,,,,,"REBOUND OFF by KING,ANNA",,,"REBOUND OFF by KING,ANNA",3,offensive rebound,,hendrix,anna king,,
287,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,287,05:05,,30,,31 (+1),"GOOD JUMPER by KING,ANNA",HC 30-31 (-1),,"GOOD JUMPER by KING,ANNA",3,jumper,good,hendrix,anna king,2,305
288,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,288,--,,,,,"ASSIST  by BODE,HAILEY",,,"ASSIST  by BODE,HAILEY",3,assist,,hendrix,hailey bode,,
289,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,289,04:43,,,,,"FOUL  by KING,ANNA",,,"FOUL  by KING,ANNA",3,foul,,hendrix,anna king,,283
290,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,290,04:43,"GOOD FT by GUY,ALEXIS",31,,31,,CENTREW 31-31 (0),,"GOOD FT by GUY,ALEXIS",3,free throw,good,Centre,alexis guy,1,283
291,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,291,04:43,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",3,free throw,missed,Centre,alexis guy,,283
292,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,292,--,,,,,"REBOUND DEF by KING,ANNA",,,"REBOUND DEF by KING,ANNA",3,defensive rebound,,hendrix,anna king,,
293,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,293,04:43,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,283
294,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,294,04:43,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,283
295,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,295,04:32,,,,,"MISS 3PTR by BOEHL,LEAH",,,"MISS 3PTR by BOEHL,LEAH",3,three pointer,missed,hendrix,leah boehl,,272
296,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,296,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",3,defensive rebound,,Centre,kaitlyn mcknight,,
297,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,297,04:23,"GOOD 3PTR by ANDREASSEN,CAROLINE(fastbreak)",34 (+3),,31,,CENTREW 34-31 (+3),,"GOOD 3PTR by ANDREASSEN,CAROLINE(fastbreak)",3,three pointer,good,Centre,caroline(fastbreak) andreassen,3,263
298,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,298,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",3,assist,,Centre,paige kellam,,
299,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,299,04:12,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,252
300,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,300,04:12,,,,,"MISS JUMPER by KING,ANNA",,,"MISS JUMPER by KING,ANNA",3,jumper,missed,hendrix,anna king,,252
301,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,301,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",3,defensive rebound,,Centre,kaitlyn mcknight,,
302,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,302,04:12,,,,,"SUB IN by PROWSE,HEATHER",,,"SUB IN by PROWSE,HEATHER",3,subbing in,,hendrix,heather prowse,,252
303,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,303,04:12,,,,,"SUB IN by GALLIEN,KATY",,,"SUB IN by GALLIEN,KATY",3,subbing in,,hendrix,katy gallien,,252
304,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,304,04:12,,,,,"SUB IN by DYSLIN,SARA",,,"SUB IN by DYSLIN,SARA",3,subbing in,,hendrix,sara dyslin,,252
305,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,305,04:12,,,,,"SUB IN by KRIESEL-BIGLER,CAIT",,,"SUB IN by KRIESEL-BIGLER,CAIT",3,subbing in,,hendrix,cait kriesel-bigler,,252
306,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,306,04:12,,,,,"SUB OUT by MARTIN,MADISON",,,"SUB OUT by MARTIN,MADISON",3,subbing out,,hendrix,madison martin,,252
307,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,307,04:12,,,,,"SUB OUT by BODE,HAILEY",,,"SUB OUT by BODE,HAILEY",3,subbing out,,hendrix,hailey bode,,252
308,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,308,04:12,,,,,"SUB OUT by BOEHL,LEAH",,,"SUB OUT by BOEHL,LEAH",3,subbing out,,hendrix,leah boehl,,252
309,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,309,04:12,,,,,"SUB OUT by KING,ANNA",,,"SUB OUT by KING,ANNA",3,subbing out,,hendrix,anna king,,252
310,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,310,04:01,,,,,"SUB IN by BODE,HAILEY",,,"SUB IN by BODE,HAILEY",3,subbing in,,hendrix,hailey bode,,241
311,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,311,04:01,,,,,"SUB IN by SMITH,LEAH",,,"SUB IN by SMITH,LEAH",3,subbing in,,hendrix,leah smith,,241
312,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,312,04:01,,,,,"SUB IN by KING,ANNA",,,"SUB IN by KING,ANNA",3,subbing in,,hendrix,anna king,,241
313,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,313,04:01,,,,,"SUB OUT by PROWSE,HEATHER",,,"SUB OUT by PROWSE,HEATHER",3,subbing out,,hendrix,heather prowse,,241
314,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,314,04:01,,,,,"SUB OUT by GALLIEN,KATY",,,"SUB OUT by GALLIEN,KATY",3,subbing out,,hendrix,katy gallien,,241
315,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,315,04:01,,,,,"SUB OUT by FLORES,ESTRELLA",,,"SUB OUT by FLORES,ESTRELLA",3,subbing out,,hendrix,estrella flores,,241
316,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,316,04:00,"MISS LAYUP by JUDY,MICHELE",,,,,,,"MISS LAYUP by JUDY,MICHELE",3,layup,missed,Centre,michele judy,,240
317,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,317,--,,,,,"REBOUND DEF by KING,ANNA",,,"REBOUND DEF by KING,ANNA",3,defensive rebound,,hendrix,anna king,,
318,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,318,03:39,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",3,foul,,Centre,michele judy,,219
319,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,319,03:28,,,,,"MISS 3PTR by BODE,HAILEY",,,"MISS 3PTR by BODE,HAILEY",3,three pointer,missed,hendrix,hailey bode,,208
320,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,320,--,,,,,"REBOUND OFF by KRIESEL-BIGLER,CAIT",,,"REBOUND OFF by KRIESEL-BIGLER,CAIT",3,offensive rebound,,hendrix,cait kriesel-bigler,,
321,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,321,03:20,,,,,"MISS JUMPER by KING,ANNA",,,"MISS JUMPER by KING,ANNA",3,jumper,missed,hendrix,anna king,,200
322,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,322,--,,,,,"REBOUND OFF by SMITH,LEAH",,,"REBOUND OFF by SMITH,LEAH",3,offensive rebound,,hendrix,leah smith,,
323,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,323,03:15,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",3,foul,,Centre,kaitlyn mcknight,,195
324,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,324,03:15,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,195
325,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,325,03:15,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",3,subbing in,,Centre,bonnie rhule,,195
326,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,326,03:15,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,195
327,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,327,03:15,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",3,subbing out,,Centre,michele judy,,195
328,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,328,03:15,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,195
329,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,329,03:15,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,195
330,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,330,03:10,,,,,"TURNOVER  by DYSLIN,SARA",,,"TURNOVER  by DYSLIN,SARA",3,turnover,,hendrix,sara dyslin,,190
331,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,331,03:10,,,,,"SUB IN by PROWSE,HEATHER",,,"SUB IN by PROWSE,HEATHER",3,subbing in,,hendrix,heather prowse,,190
332,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,332,03:10,,,,,"SUB OUT by KING,ANNA",,,"SUB OUT by KING,ANNA",3,subbing out,,hendrix,anna king,,190
333,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,333,02:37,"MISS LAYUP by STEWART,ABIGAIL",,,,,,,"MISS LAYUP by STEWART,ABIGAIL",3,layup,missed,Centre,abigail stewart,,157
334,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,334,--,,,,,"REBOUND DEF by DYSLIN,SARA",,,"REBOUND DEF by DYSLIN,SARA",3,defensive rebound,,hendrix,sara dyslin,,
335,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,335,02:17,,,,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",3,jumper,missed,hendrix,cait kriesel-bigler,,137
336,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,336,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",3,defensive rebound,,Centre,kaitlyn mcknight,,
337,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,337,01:55,"MISS JUMPER by MCKNIGHT,KAITLYN",,,,,,,"MISS JUMPER by MCKNIGHT,KAITLYN",3,jumper,missed,Centre,kaitlyn mcknight,,115
338,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,338,--,,,,,"REBOUND DEF by DYSLIN,SARA",,,"REBOUND DEF by DYSLIN,SARA",3,defensive rebound,,hendrix,sara dyslin,,
339,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,339,01:47,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",3,foul,,Centre,olivia schad,,107
340,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,340,01:47,,34 (+2),,32,"GOOD FT by PROWSE,HEATHER",HC 34-32 (+2),,"GOOD FT by PROWSE,HEATHER",3,free throw,good,hendrix,heather prowse,1,107
341,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,341,01:47,,34 (+1),,33,"GOOD FT by PROWSE,HEATHER",HC 34-33 (+1),,"GOOD FT by PROWSE,HEATHER",3,free throw,good,hendrix,heather prowse,1,107
342,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,342,01:47,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,107
343,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,343,01:47,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,107
344,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,344,01:47,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",3,subbing out,,Centre,kaitlyn mcknight,,107
345,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,345,01:47,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,107
