,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,RCWBB13,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
516,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,516,00:34,"GOOD FT by WINSTEAD,MARY",66 (+6),,60,,CENTREW 66-60 (+6),,"GOOD FT by WINSTEAD,MARY",2,free throw,good,Centre,mary winstead,1,34
517,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,517,00:34,"GOOD FT by WINSTEAD,MARY",67 (+7),,60,,CENTREW 67-60 (+7),,"GOOD FT by WINSTEAD,MARY",2,free throw,good,Centre,mary winstead,1,34
518,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,518,00:25,,67 (+4),,63,"GOOD 3PTR by ECKERT,CATHERINE",RCWBB13 67-63 (+4),,"GOOD 3PTR by ECKERT,CATHERINE",2,three pointer,good,rhodes,catherine eckert,3,25
519,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,519,--,,,,,"ASSIST  by WOMACK,SARAH",,,"ASSIST  by WOMACK,SARAH",2,assist,,rhodes,sarah womack,,
520,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,520,00:23,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,23
521,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,521,00:23,,,,,"SUB IN by GOODRUM,NATALIE",,,"SUB IN by GOODRUM,NATALIE",2,subbing in,,rhodes,natalie goodrum,,23
522,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,522,00:23,,,,,"SUB IN by HALL,KATHERINE",,,"SUB IN by HALL,KATHERINE",2,subbing in,,rhodes,katherine hall,,23
523,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,523,00:23,,,,,"SUB IN by TODMAN,DY'NELLE",,,"SUB IN by TODMAN,DY'NELLE",2,subbing in,,rhodes,dy'nelle todman,,23
524,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,524,00:23,,,,,"SUB OUT by AVANT,LAUREN",,,"SUB OUT by AVANT,LAUREN",2,subbing out,,rhodes,lauren avant,,23
525,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,525,00:23,,,,,"SUB OUT by BARBER,MARY",,,"SUB OUT by BARBER,MARY",2,subbing out,,rhodes,mary barber,,23
526,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,526,00:23,,,,,"SUB OUT by ECKERT,CATHERINE",,,"SUB OUT by ECKERT,CATHERINE",2,subbing out,,rhodes,catherine eckert,,23
527,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,527,00:22,,,,,"FOUL  by GOODRUM,NATALIE",,,"FOUL  by GOODRUM,NATALIE",2,foul,,rhodes,natalie goodrum,,22
528,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,528,00:22,"MISS FT by BAECHLE,PAIGE",,,,,,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,22
529,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,529,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
530,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,530,00:22,"MISS FT by BAECHLE,PAIGE",,,,,,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,22
531,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,531,--,,,,,"REBOUND DEF by WOMACK,SARAH",,,"REBOUND DEF by WOMACK,SARAH",2,defensive rebound,,rhodes,sarah womack,,
532,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,532,00:22,,,,,"SUB IN by ECKERT,CATHERINE",,,"SUB IN by ECKERT,CATHERINE",2,subbing in,,rhodes,catherine eckert,,22
533,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,533,00:22,,,,,"SUB IN by AVANT,LAUREN",,,"SUB IN by AVANT,LAUREN",2,subbing in,,rhodes,lauren avant,,22
534,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,534,00:22,,,,,"SUB OUT by GOODRUM,NATALIE",,,"SUB OUT by GOODRUM,NATALIE",2,subbing out,,rhodes,natalie goodrum,,22
535,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,535,00:22,,,,,"SUB OUT by HALL,KATHERINE",,,"SUB OUT by HALL,KATHERINE",2,subbing out,,rhodes,katherine hall,,22
536,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,536,00:14,,67 (+2),,65,"GOOD LAYUP by JOHNSON,SARAH(fastbreak)(in the paint)",RCWBB13 67-65 (+2),,"GOOD LAYUP by JOHNSON,SARAH(fastbreak)(in the paint)",2,layup,good,rhodes,sarah(fastbreak) johnson,2,14
537,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,537,00:11,,,,,"FOUL  by JOHNSON,SARAH",,,"FOUL  by JOHNSON,SARAH",2,foul,,rhodes,sarah johnson,,11
538,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,538,00:11,"GOOD FT by BENHAM,CHELSEA",68 (+3),,65,,CENTREW 68-65 (+3),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,11
539,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,539,00:11,"GOOD FT by BENHAM,CHELSEA",69 (+4),,65,,CENTREW 69-65 (+4),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,11
540,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,540,00:11,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,11
541,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,541,00:11,,,,,"SUB IN by BUTLER,MADISON",,,"SUB IN by BUTLER,MADISON",2,subbing in,,rhodes,madison butler,,11
542,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,542,00:11,,,,,"SUB OUT by TODMAN,DY'NELLE",,,"SUB OUT by TODMAN,DY'NELLE",2,subbing out,,rhodes,dy'nelle todman,,11
543,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,543,00:07,,,,,"MISS 3PTR by JOHNSON,SARAH",,,"MISS 3PTR by JOHNSON,SARAH",2,three pointer,missed,rhodes,sarah johnson,,7
544,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,544,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,rhodes,,,
545,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,545,00:02,,,,,"MISS 3PTR by ECKERT,CATHERINE",,,"MISS 3PTR by ECKERT,CATHERINE",2,three pointer,missed,rhodes,catherine eckert,,2
546,24,rhodes,CENTREW,Rhodes,69-65,69,65,"39, 30, 69","36, 29, 65",39,30,69,36,29,65,"14-10, 12-2","21-3, 12-2",02/17/13,Win,213,No Location Recorded,1:00 PM,A,546,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
