,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,CALVINW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
312,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,312,12:38,,31,,49 (+18),"GOOD FT by WOLFFIS,ALLY",CALVINW 31-49 (-18),,"GOOD FT by WOLFFIS,ALLY",2,free throw,good,calvin,ally wolffis,1,758
313,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,313,12:38,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,758
314,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,314,12:38,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,758
315,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,315,12:23,"TURNOVER  by STOUGH,MARY",,,,,,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,743
316,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,316,12:23,,,,,"SUB IN by VERKAIK,CARISSA",,,"SUB IN by VERKAIK,CARISSA",2,subbing in,,calvin,carissa verkaik,,743
317,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,317,12:23,,,,,"SUB OUT by HILBRANDS,JULIA",,,"SUB OUT by HILBRANDS,JULIA",2,subbing out,,calvin,julia hilbrands,,743
318,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,318,12:16,,,,,"TURNOVER  by IRWIN,KELSEY",,,"TURNOVER  by IRWIN,KELSEY",2,turnover,,calvin,kelsey irwin,,736
319,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,319,12:15,"STEAL  by GUY,ALANNA",,,,,,,"STEAL  by GUY,ALANNA",2,steal,,Centre,,,735
320,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,320,12:11,"GOOD LAYUP by GUY,ALANNA(fastbreak)(in the paint)",33,,49 (+16),,CENTRE_W 33-49 (-16),,"GOOD LAYUP by GUY,ALANNA(fastbreak)(in the paint)",2,layup,good,Centre,alanna(fastbreak) guy,2,731
321,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,321,11:57,,,,,"FOUL  by WOLFFIS,ALLY",,,"FOUL  by WOLFFIS,ALLY",2,foul,,calvin,ally wolffis,,717
322,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,322,11:57,,,,,"TURNOVER  by WOLFFIS,ALLY",,,"TURNOVER  by WOLFFIS,ALLY",2,turnover,,calvin,ally wolffis,,717
323,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,323,11:57,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,717
324,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,324,11:57,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,717
325,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,325,11:57,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,717
326,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,326,11:57,,,,,"SUB IN by VERKAIK,BREANNA",,,"SUB IN by VERKAIK,BREANNA",2,subbing in,,calvin,breanna verkaik,,717
327,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,327,11:57,,,,,"SUB IN by HILBRANDS,JULIA",,,"SUB IN by HILBRANDS,JULIA",2,subbing in,,calvin,julia hilbrands,,717
328,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,328,11:57,,,,,"SUB IN by DEKLEINE,HEATHER",,,"SUB IN by DEKLEINE,HEATHER",2,subbing in,,calvin,heather dekleine,,717
329,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,329,11:57,,,,,"SUB OUT by WOLFFIS,ALLY",,,"SUB OUT by WOLFFIS,ALLY",2,subbing out,,calvin,ally wolffis,,717
330,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,330,11:57,,,,,"SUB OUT by MARSH,LOGAN",,,"SUB OUT by MARSH,LOGAN",2,subbing out,,calvin,logan marsh,,717
331,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,331,11:57,,,,,"SUB OUT by IRWIN,KELSEY",,,"SUB OUT by IRWIN,KELSEY",2,subbing out,,calvin,kelsey irwin,,717
332,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,332,11:35,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,695
333,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,333,11:14,,33,,51 (+18),"GOOD JUMPER by VERKAIK,CARISSA(in the paint)",CALVINW 33-51 (-18),,"GOOD JUMPER by VERKAIK,CARISSA(in the paint)",2,jumper,good,calvin,carissa verkaik,2,674
334,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,334,--,,,,,"ASSIST  by DEKLEINE,HEATHER",,,"ASSIST  by DEKLEINE,HEATHER",2,assist,,calvin,heather dekleine,,
335,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,335,10:59,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,659
336,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,336,--,,,,,"REBOUND DEF by VERKAIK,CARISSA",,,"REBOUND DEF by VERKAIK,CARISSA",2,defensive rebound,,calvin,carissa verkaik,,
337,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,337,10:56,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,656
338,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,338,10:36,,,,,"TURNOVER  by DEKLEINE,HEATHER",,,"TURNOVER  by DEKLEINE,HEATHER",2,turnover,,calvin,heather dekleine,,636
339,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,339,10:34,"STEAL  by GUY,ALANNA",,,,,,,"STEAL  by GUY,ALANNA",2,steal,,Centre,,,634
340,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,340,10:30,"GOOD LAYUP by WINSTEAD,MARY(fastbreak)(in the paint)",35,,51 (+16),,CENTRE_W 35-51 (-16),,"GOOD LAYUP by WINSTEAD,MARY(fastbreak)(in the paint)",2,layup,good,Centre,mary(fastbreak) winstead,2,630
341,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,341,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
342,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,342,10:07,,35,,53 (+18),"GOOD LAYUP by VERKAIK,CARISSA(in the paint)",CALVINW 35-53 (-18),,"GOOD LAYUP by VERKAIK,CARISSA(in the paint)",2,layup,good,calvin,carissa verkaik,2,607
343,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,343,--,,,,,"ASSIST  by TRIPP,KIRSTIN",,,"ASSIST  by TRIPP,KIRSTIN",2,assist,,calvin,kirstin tripp,,
344,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,344,09:50,"MISS 3PTR by BAECHLE,PAIGE",,,,,,,"MISS 3PTR by BAECHLE,PAIGE",2,three pointer,missed,Centre,paige baechle,,590
345,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,345,--,,,,,"REBOUND DEF by VERKAIK,CARISSA",,,"REBOUND DEF by VERKAIK,CARISSA",2,defensive rebound,,calvin,carissa verkaik,,
346,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,346,09:27,,35,,56 (+21),"GOOD 3PTR by DEKLEINE,HEATHER",CALVINW 35-56 (-21),,"GOOD 3PTR by DEKLEINE,HEATHER",2,three pointer,good,calvin,heather dekleine,3,567
347,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,347,--,,,,,"ASSIST  by VERKAIK,BREANNA",,,"ASSIST  by VERKAIK,BREANNA",2,assist,,calvin,breanna verkaik,,
348,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,348,09:16,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,556
349,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,349,09:16,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,556
350,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,350,09:16,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,556
351,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,351,09:16,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,556
352,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,352,09:16,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,556
353,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,353,09:16,,,,,"SUB IN by ENGELHARD,KAYLA",,,"SUB IN by ENGELHARD,KAYLA",2,subbing in,,calvin,kayla engelhard,,556
354,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,354,09:16,,,,,"SUB IN by DEKUIPER,MARIA",,,"SUB IN by DEKUIPER,MARIA",2,subbing in,,calvin,maria dekuiper,,556
355,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,355,09:16,,,,,"SUB OUT by TRIPP,KIRSTIN",,,"SUB OUT by TRIPP,KIRSTIN",2,subbing out,,calvin,kirstin tripp,,556
356,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,356,09:16,,,,,"SUB OUT by HILBRANDS,JULIA",,,"SUB OUT by HILBRANDS,JULIA",2,subbing out,,calvin,julia hilbrands,,556
357,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,357,09:05,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",37,,56 (+19),,CENTRE_W 37-56 (-19),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,545
358,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,358,--,"ASSIST  by WINSTEAD,BRIDGET",,,,,,,"ASSIST  by WINSTEAD,BRIDGET",2,assist,,Centre,bridget winstead,,
359,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,359,08:44,,,,,"MISS JUMPER by DEKLEINE,HEATHER",,,"MISS JUMPER by DEKLEINE,HEATHER",2,jumper,missed,calvin,heather dekleine,,524
360,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,360,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
361,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,361,08:40,,,,,"MISS 3PTR by VERKAIK,BREANNA",,,"MISS 3PTR by VERKAIK,BREANNA",2,three pointer,missed,calvin,breanna verkaik,,520
362,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,362,--,"REBOUND DEF by WINSTEAD,BRIDGET",,,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
363,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,363,08:30,"MISS JUMPER by MOORE,HILLARY",,,,,,,"MISS JUMPER by MOORE,HILLARY",2,jumper,missed,Centre,hillary moore,,510
364,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,364,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
365,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,365,08:24,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,504
366,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,366,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
367,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,367,08:23,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",39,,56 (+17),,CENTRE_W 39-56 (-17),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,503
368,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,368,08:23,,,,,"FOUL  by ENGELHARD,KAYLA",,,"FOUL  by ENGELHARD,KAYLA",2,foul,,calvin,kayla engelhard,,503
369,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,369,08:23,"MISS FT by BENHAM,CHELSEA",,,,,,,"MISS FT by BENHAM,CHELSEA",2,free throw,missed,Centre,chelsea benham,,503
370,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,370,--,,,,,"REBOUND DEF by VERKAIK,BREANNA",,,"REBOUND DEF by VERKAIK,BREANNA",2,defensive rebound,,calvin,breanna verkaik,,
371,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,371,08:13,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,493
372,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,372,08:12,,,,,"TURNOVER  by DEKLEINE,HEATHER",,,"TURNOVER  by DEKLEINE,HEATHER",2,turnover,,calvin,heather dekleine,,492
373,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,373,08:09,"STEAL  by MOORE,HILLARY",,,,,,,"STEAL  by MOORE,HILLARY",2,steal,,Centre,,,489
374,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,374,08:07,"MISS LAYUP by MOORE,HILLARY",,,,,,,"MISS LAYUP by MOORE,HILLARY",2,layup,missed,Centre,hillary moore,,487
375,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,375,08:07,,,,,"BLOCK  by VERKAIK,CARISSA",,,"BLOCK  by VERKAIK,CARISSA",2,block,,calvin,carissa verkaik,,487
376,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,376,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
377,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,377,08:04,"TURNOVER  by WINSTEAD,MARY",,,,,,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,484
378,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,378,08:02,,,,,"STEAL  by ENGELHARD,KAYLA",,,"STEAL  by ENGELHARD,KAYLA",2,steal,,calvin,,,482
379,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,379,07:57,,39,,58 (+19),"GOOD JUMPER by DEKLEINE,HEATHER",CALVINW 39-58 (-19),,"GOOD JUMPER by DEKLEINE,HEATHER",2,jumper,good,calvin,heather dekleine,2,477
380,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,380,--,,,,,"ASSIST  by VERKAIK,BREANNA",,,"ASSIST  by VERKAIK,BREANNA",2,assist,,calvin,breanna verkaik,,
381,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,381,07:31,"TURNOVER  by MOORE,HILLARY",,,,,,,"TURNOVER  by MOORE,HILLARY",2,turnover,,Centre,hillary moore,,451
382,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,382,07:29,,,,,"STEAL  by DEKLEINE,HEATHER",,,"STEAL  by DEKLEINE,HEATHER",2,steal,,calvin,,,449
383,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,383,07:25,,,,,"FOUL  by ENGELHARD,KAYLA",,,"FOUL  by ENGELHARD,KAYLA",2,foul,,calvin,kayla engelhard,,445
384,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,384,07:25,,,,,"TURNOVER  by ENGELHARD,KAYLA",,,"TURNOVER  by ENGELHARD,KAYLA",2,turnover,,calvin,kayla engelhard,,445
385,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,385,07:25,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,445
386,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,386,07:25,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,445
387,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,387,07:25,,,,,"SUB IN by MARSH,LOGAN",,,"SUB IN by MARSH,LOGAN",2,subbing in,,calvin,logan marsh,,445
388,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,388,07:25,,,,,"SUB IN by TRIPP,KIRSTIN",,,"SUB IN by TRIPP,KIRSTIN",2,subbing in,,calvin,kirstin tripp,,445
389,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,389,07:25,,,,,"SUB IN by IRWIN,KELSEY",,,"SUB IN by IRWIN,KELSEY",2,subbing in,,calvin,kelsey irwin,,445
390,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,390,07:25,,,,,"SUB OUT by ENGELHARD,KAYLA",,,"SUB OUT by ENGELHARD,KAYLA",2,subbing out,,calvin,kayla engelhard,,445
391,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,391,07:25,,,,,"SUB OUT by VERKAIK,BREANNA",,,"SUB OUT by VERKAIK,BREANNA",2,subbing out,,calvin,breanna verkaik,,445
392,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,392,07:25,,,,,"SUB OUT by DEKLEINE,HEATHER",,,"SUB OUT by DEKLEINE,HEATHER",2,subbing out,,calvin,heather dekleine,,445
