,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
268,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,268,--,"ASSIST  by LOWE,PAIGE",,,,,,,"ASSIST  by LOWE,PAIGE",2,assist,,sewanee-univ. of south,paige lowe,,
269,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,269,15:17,,21,,38 (+17),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 21-38 (+17),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,917
270,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,270,14:54,"MISS 3PTR by LOWE,PAIGE",,,,,,,"MISS 3PTR by LOWE,PAIGE",2,three pointer,missed,sewanee-univ. of south,paige lowe,,894
271,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,271,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
272,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,272,14:45,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,885
273,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,273,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",2,offensive rebound,,Centre,alexis guy,,
274,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,274,14:41,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,881
275,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,275,14:41,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,881
276,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,276,14:41,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,881
277,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,277,14:41,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,881
278,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,278,14:41,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,881
279,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,279,14:41,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,881
280,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,280,14:24,"FOUL  by SEWELL,KAYLA",,,,,,,"FOUL  by SEWELL,KAYLA",2,foul,,sewanee-univ. of south,kayla sewell,,864
281,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,281,14:24,,21,,39 (+18),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 21-39 (+18),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,864
282,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,282,14:24,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,864
283,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,283,--,"REBOUND DEF by MEDLEY,CLARISSA",,,,,,,"REBOUND DEF by MEDLEY,CLARISSA",2,defensive rebound,,sewanee-univ. of south,clarissa medley,,
284,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,284,14:12,"MISS 3PTR by MEDLEY,CLARISSA",,,,,,,"MISS 3PTR by MEDLEY,CLARISSA",2,three pointer,missed,sewanee-univ. of south,clarissa medley,,852
285,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,285,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
286,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,286,14:01,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,841
287,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,287,14:01,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,841
288,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,288,14:01,,,,,"SUB OUT by WINSTEAD,MARY",,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,841
289,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,289,13:56,"TURNOVER  by JONES,MCKENZIE",,,,,,,"TURNOVER  by JONES,MCKENZIE",2,turnover,,sewanee-univ. of south,mckenzie jones,,836
290,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,290,13:40,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,820
291,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,291,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
292,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,292,13:36,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,816
293,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,293,--,"REBOUND DEF by JONES,MCKENZIE",,,,,,,"REBOUND DEF by JONES,MCKENZIE",2,defensive rebound,,sewanee-univ. of south,mckenzie jones,,
294,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,294,13:31,"SUB IN by MCDONOUGH,HALEY",,,,,,,"SUB IN by MCDONOUGH,HALEY",2,subbing in,,sewanee-univ. of south,haley mcdonough,,811
295,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,295,13:31,"SUB OUT by MEDLEY,CLARISSA",,,,,,,"SUB OUT by MEDLEY,CLARISSA",2,subbing out,,sewanee-univ. of south,clarissa medley,,811
296,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,296,13:20,"TURNOVER  by SEWELL,KAYLA",,,,,,,"TURNOVER  by SEWELL,KAYLA",2,turnover,,sewanee-univ. of south,kayla sewell,,800
297,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,297,13:19,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,799
298,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,298,13:11,,,,,"MISS LAYUP by MIRE,JENNA",,,"MISS LAYUP by MIRE,JENNA",2,layup,missed,Centre,jenna mire,,791
299,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,299,13:11,"BLOCK  by CHAUVIN,JAMIE",,,,,,,"BLOCK  by CHAUVIN,JAMIE",2,block,,sewanee-univ. of south,jamie chauvin,,791
300,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,300,--,"REBOUND DEF by SEWELL,KAYLA",,,,,,,"REBOUND DEF by SEWELL,KAYLA",2,defensive rebound,,sewanee-univ. of south,kayla sewell,,
301,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,301,12:59,"GOOD 3PTR by LOWE,PAIGE",24,,39 (+15),,SEWANEE 24-39 (+15),,"GOOD 3PTR by LOWE,PAIGE",2,three pointer,good,sewanee-univ. of south,paige lowe,3,779
302,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,302,--,"ASSIST  by CHAUVIN,JAMIE",,,,,,,"ASSIST  by CHAUVIN,JAMIE",2,assist,,sewanee-univ. of south,jamie chauvin,,
303,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,303,12:37,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,757
304,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,304,--,,,,,"REBOUND OFF by STOUGH,MARY",,,"REBOUND OFF by STOUGH,MARY",2,offensive rebound,,Centre,mary stough,,
305,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,305,12:31,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,751
306,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,306,--,,,,,"REBOUND OFF by WINSTEAD,BRIDGET",,,"REBOUND OFF by WINSTEAD,BRIDGET",2,offensive rebound,,Centre,bridget winstead,,
307,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,307,12:02,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,722
308,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,308,11:59,"STEAL  by SEWELL,KAYLA",,,,,,,"STEAL  by SEWELL,KAYLA",2,steal,,sewanee-univ. of south,,,719
309,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,309,11:57,"MISS JUMPER by MCDONOUGH,HALEY",,,,,,,"MISS JUMPER by MCDONOUGH,HALEY",2,jumper,missed,sewanee-univ. of south,haley mcdonough,,717
310,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,310,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
311,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,311,11:50,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,710
312,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,312,11:48,"STEAL  by JONES,MCKENZIE",,,,,,,"STEAL  by JONES,MCKENZIE",2,steal,,sewanee-univ. of south,,,708
313,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,313,11:39,"MISS 3PTR by LOWE,PAIGE",,,,,,,"MISS 3PTR by LOWE,PAIGE",2,three pointer,missed,sewanee-univ. of south,paige lowe,,699
314,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,314,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
315,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,315,11:28,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,688
316,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,316,11:28,"SUB IN by BRADFORD,DEE",,,,,,,"SUB IN by BRADFORD,DEE",2,subbing in,,sewanee-univ. of south,dee bradford,,688
317,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,317,11:28,"SUB OUT by JONES,MCKENZIE",,,,,,,"SUB OUT by JONES,MCKENZIE",2,subbing out,,sewanee-univ. of south,mckenzie jones,,688
318,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,318,11:28,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,688
319,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,319,11:28,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,688
320,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,320,11:28,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,688
321,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,321,11:28,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,688
322,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,322,11:21,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,681
323,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,323,11:08,"MISS 3PTR by LOWE,PAIGE",,,,,,,"MISS 3PTR by LOWE,PAIGE",2,three pointer,missed,sewanee-univ. of south,paige lowe,,668
324,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,324,--,"REBOUND OFF by SEWELL,KAYLA",,,,,,,"REBOUND OFF by SEWELL,KAYLA",2,offensive rebound,,sewanee-univ. of south,kayla sewell,,
325,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,325,11:04,"GOOD LAYUP by SEWELL,KAYLA(in the paint)",26,,39 (+13),,SEWANEE 26-39 (+13),,"GOOD LAYUP by SEWELL,KAYLA(in the paint)",2,layup,good,sewanee-univ. of south,kayla sewell,2,664
326,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,326,10:48,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,648
327,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,327,--,"REBOUND DEF by BRADFORD,DEE",,,,,,,"REBOUND DEF by BRADFORD,DEE",2,defensive rebound,,sewanee-univ. of south,dee bradford,,
328,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,328,10:25,"MISS LAYUP by MCDONOUGH,HALEY",,,,,,,"MISS LAYUP by MCDONOUGH,HALEY",2,layup,missed,sewanee-univ. of south,haley mcdonough,,625
329,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,329,--,"REBOUND OFF by SEWELL,KAYLA",,,,,,,"REBOUND OFF by SEWELL,KAYLA",2,offensive rebound,,sewanee-univ. of south,kayla sewell,,
330,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,330,10:19,"MISS 3PTR by CHAUVIN,JAMIE",,,,,,,"MISS 3PTR by CHAUVIN,JAMIE",2,three pointer,missed,sewanee-univ. of south,jamie chauvin,,619
331,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,331,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
332,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,332,10:05,"FOUL  by CHAUVIN,JAMIE",,,,,,,"FOUL  by CHAUVIN,JAMIE",2,foul,,sewanee-univ. of south,jamie chauvin,,605
333,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,333,10:05,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,605
334,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,334,10:05,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,605
335,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,335,10:05,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,605
