,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
208,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,208,--,,,,,"REBOUND OFF by STOUGH,MARY",,,"REBOUND OFF by STOUGH,MARY",1,offensive rebound,,Centre,mary stough,,
209,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,209,00:06,,24,,37 (+13),"GOOD LAYUP by STOUGH,MARY(in the paint)",CENTRE_W 24-37 (+13),,"GOOD LAYUP by STOUGH,MARY(in the paint)",1,layup,good,Centre,mary stough,2,6
210,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,210,00:00,"MISS 3PTR by BOX,ALEXIS",,,,,,,"MISS 3PTR by BOX,ALEXIS",1,three pointer,missed,hendrix college,alexis box,,0
211,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,211,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
212,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,212,Start Period 2,,,,,,,,,2,,,,,,
213,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,213,19:52,"GOOD LAYUP by TATE,JAMIE(in the paint)",26,,37 (+11),,HC 26-37 (+11),,"GOOD LAYUP by TATE,JAMIE(in the paint)",2,layup,good,hendrix college,jamie tate,2,1192
214,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,214,19:35,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,1175
215,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,215,--,"REBOUND DEF by TATE,JAMIE",,,,,,,"REBOUND DEF by TATE,JAMIE",2,defensive rebound,,hendrix college,jamie tate,,
216,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,216,19:26,"GOOD JUMPER by COUGHRAN,KATIE",28,,37 (+9),,HC 28-37 (+9),,"GOOD JUMPER by COUGHRAN,KATIE",2,jumper,good,hendrix college,katie coughran,2,1166
217,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,217,--,"ASSIST  by KRIESEL-BIGLER,CAIT",,,,,,,"ASSIST  by KRIESEL-BIGLER,CAIT",2,assist,,hendrix college,cait kriesel-bigler,,
218,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,218,19:06,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,1146
219,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,219,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
220,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,220,18:45,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,1125
221,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,221,--,"REBOUND DEF by TATE,JAMIE",,,,,,,"REBOUND DEF by TATE,JAMIE",2,defensive rebound,,hendrix college,jamie tate,,
222,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,222,18:34,"GOOD JUMPER by COUGHRAN,KATIE",30,,37 (+7),,HC 30-37 (+7),,"GOOD JUMPER by COUGHRAN,KATIE",2,jumper,good,hendrix college,katie coughran,2,1114
223,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,223,--,"ASSIST  by TATE,JAMIE",,,,,,,"ASSIST  by TATE,JAMIE",2,assist,,hendrix college,jamie tate,,
224,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,224,18:21,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,1101
225,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,225,18:18,"FOUL  by FLORES,ESTRELLA",,,,,,,"FOUL  by FLORES,ESTRELLA",2,foul,,hendrix college,estrella flores,,1098
226,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,226,18:07,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,1087
227,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,227,18:06,"STEAL  by KRIESEL-BIGLER,CAIT",,,,,,,"STEAL  by KRIESEL-BIGLER,CAIT",2,steal,,hendrix college,,,1086
228,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,228,17:52,"GOOD LAYUP by TATE,JAMIE(in the paint)",32,,37 (+5),,HC 32-37 (+5),,"GOOD LAYUP by TATE,JAMIE(in the paint)",2,layup,good,hendrix college,jamie tate,2,1072
229,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,229,17:34,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,1054
230,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,230,17:32,"STEAL  by KRIESEL-BIGLER,CAIT",,,,,,,"STEAL  by KRIESEL-BIGLER,CAIT",2,steal,,hendrix college,,,1052
231,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,231,17:23,"GOOD LAYUP by TATE,JAMIE(in the paint)",34,,37 (+3),,HC 34-37 (+3),,"GOOD LAYUP by TATE,JAMIE(in the paint)",2,layup,good,hendrix college,jamie tate,2,1043
232,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,232,17:06,,,,,"MISS LAYUP by WINSTEAD,BRIDGET",,,"MISS LAYUP by WINSTEAD,BRIDGET",2,layup,missed,Centre,bridget winstead,,1026
233,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,233,17:06,"BLOCK  by COUGHRAN,KATIE",,,,,,,"BLOCK  by COUGHRAN,KATIE",2,block,,hendrix college,katie coughran,,1026
234,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,234,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
235,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,235,17:00,,34,,39 (+5),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 34-39 (+5),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,1020
236,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,236,16:56,"GOOD LAYUP by FLORES,ESTRELLA(in the paint)",36,,39 (+3),,HC 36-39 (+3),,"GOOD LAYUP by FLORES,ESTRELLA(in the paint)",2,layup,good,hendrix college,estrella flores,2,1016
237,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,237,16:44,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,1004
238,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,238,16:43,"STEAL  by KRIESEL-BIGLER,CAIT",,,,,,,"STEAL  by KRIESEL-BIGLER,CAIT",2,steal,,hendrix college,,,1003
239,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,239,16:36,"GOOD LAYUP by COUGHRAN,KATIE(in the paint)",38,,39 (+1),,HC 38-39 (+1),,"GOOD LAYUP by COUGHRAN,KATIE(in the paint)",2,layup,good,hendrix college,katie coughran,2,996
240,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,240,16:25,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,985
241,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,241,--,"REBOUND DEF by FLORES,ESTRELLA",,,,,,,"REBOUND DEF by FLORES,ESTRELLA",2,defensive rebound,,hendrix college,estrella flores,,
242,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,242,16:14,"MISS JUMPER by COUGHRAN,KATIE",,,,,,,"MISS JUMPER by COUGHRAN,KATIE",2,jumper,missed,hendrix college,katie coughran,,974
243,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,243,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
244,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,244,16:04,,38,,42 (+4),"GOOD 3PTR by BENHAM,CHELSEA",CENTRE_W 38-42 (+4),,"GOOD 3PTR by BENHAM,CHELSEA",2,three pointer,good,Centre,chelsea benham,3,964
245,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,245,--,,,,,"ASSIST  by WINSTEAD,MARY",,,"ASSIST  by WINSTEAD,MARY",2,assist,,Centre,mary winstead,,
246,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,246,15:49,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,949
247,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,247,15:49,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,949
248,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,248,15:49,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,949
249,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,249,15:49,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,949
250,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,250,15:46,"MISS 3PTR by FLORES,ESTRELLA",,,,,,,"MISS 3PTR by FLORES,ESTRELLA",2,three pointer,missed,hendrix college,estrella flores,,946
251,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,251,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
252,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,252,15:44,"FOUL  by TATE,JAMIE",,,,,,,"FOUL  by TATE,JAMIE",2,foul,,hendrix college,jamie tate,,944
253,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,253,15:44,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,944
254,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,254,15:44,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,944
255,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,255,15:44,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,944
256,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,256,15:44,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,944
257,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,257,15:36,"SUB IN by DIRLLETTE,LINDSAY",,,,,,,"SUB IN by DIRLLETTE,LINDSAY",2,subbing in,,hendrix college,lindsay dirllette,,936
258,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,258,15:36,"SUB OUT by COUGHRAN,KATIE",,,,,,,"SUB OUT by COUGHRAN,KATIE",2,subbing out,,hendrix college,katie coughran,,936
259,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,259,15:24,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,924
260,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,260,15:11,"GOOD JUMPER by KRIESEL-BIGLER,CAIT",40,,42 (+2),,HC 40-42 (+2),,"GOOD JUMPER by KRIESEL-BIGLER,CAIT",2,jumper,good,hendrix college,cait kriesel-bigler,2,911
261,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,261,14:53,,40,,44 (+4),"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 40-44 (+4),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,893
262,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,262,14:40,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,880
263,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,263,14:31,"MISS JUMPER by TATE,JAMIE",,,,,,,"MISS JUMPER by TATE,JAMIE",2,jumper,missed,hendrix college,jamie tate,,871
264,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,264,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
265,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,265,14:15,,40,,46 (+6),"GOOD LAYUP by MOORE,HILLARY(in the paint)",CENTRE_W 40-46 (+6),,"GOOD LAYUP by MOORE,HILLARY(in the paint)",2,layup,good,Centre,hillary moore,2,855
266,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,266,14:01,"SUB IN by COUGHRAN,KATIE",,,,,,,"SUB IN by COUGHRAN,KATIE",2,subbing in,,hendrix college,katie coughran,,841
267,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,267,14:01,"SUB IN by GALLIEN,KATY",,,,,,,"SUB IN by GALLIEN,KATY",2,subbing in,,hendrix college,katy gallien,,841
268,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,268,14:01,"SUB OUT by TATE,JAMIE",,,,,,,"SUB OUT by TATE,JAMIE",2,subbing out,,hendrix college,jamie tate,,841
269,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,269,14:01,"SUB OUT by FLORES,ESTRELLA",,,,,,,"SUB OUT by FLORES,ESTRELLA",2,subbing out,,hendrix college,estrella flores,,841
270,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,270,13:55,"MISS LAYUP by COUGHRAN,KATIE",,,,,,,"MISS LAYUP by COUGHRAN,KATIE",2,layup,missed,hendrix college,katie coughran,,835
271,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,271,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
272,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,272,13:42,"FOUL  by COUGHRAN,KATIE",,,,,,,"FOUL  by COUGHRAN,KATIE",2,foul,,hendrix college,katie coughran,,822
273,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,273,13:42,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,822
274,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,274,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
275,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,275,13:42,,40,,47 (+7),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 40-47 (+7),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,822
276,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,276,13:29,"MISS 3PTR by BROBERG,KATI",,,,,,,"MISS 3PTR by BROBERG,KATI",2,three pointer,missed,hendrix college,kati broberg,,809
277,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,277,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
