,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HANOVER,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
234,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,234,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
235,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,235,19:46,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,1186
236,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,236,--,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",,,"REBOUND OFF by HARTLAGE,MAGGIE",2,offensive rebound,,Centre,maggie hartlage,,
237,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,237,19:40,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,1180
238,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,238,19:27,,,,,"MISS LAYUP by MIRE,JENNA",,,"MISS LAYUP by MIRE,JENNA",2,layup,missed,Centre,jenna mire,,1167
239,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,239,--,"REBOUND DEF by PAHREN,STEPHANIE",,,,,,,"REBOUND DEF by PAHREN,STEPHANIE",2,defensive rebound,,hanover college,stephanie pahren,,
240,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,240,19:05,"TURNOVER  by PAHREN,STEPHANIE",,,,,,,"TURNOVER  by PAHREN,STEPHANIE",2,turnover,,hanover college,stephanie pahren,,1145
241,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,241,19:03,,,,,"STEAL  by MIRE,JENNA",,,"STEAL  by MIRE,JENNA",2,steal,,Centre,,,1143
242,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,242,18:48,"FOUL  by HOPKINS,ALICIA",,,,,,,"FOUL  by HOPKINS,ALICIA",2,foul,,hanover college,alicia hopkins,,1128
243,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,243,18:46,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,1126
244,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,244,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
245,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,245,18:46,,43 (+15),,28,"GOOD FT by BAECHLE,PAIGE",CENTRE_W 43-28 (-15),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,1126
246,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,246,18:33,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",45 (+17),,28,,HANOVER 45-28 (-17),,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",2,layup,good,hanover college,courtney prater,2,1113
247,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,247,18:18,,,,,"TURNOVER  by WINSTEAD,BRIDGET",,,"TURNOVER  by WINSTEAD,BRIDGET",2,turnover,,Centre,bridget winstead,,1098
248,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,248,18:16,"STEAL  by PAHREN,STEPHANIE",,,,,,,"STEAL  by PAHREN,STEPHANIE",2,steal,,hanover college,,,1096
249,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,249,18:03,"MISS LAYUP by PRATER,COURTNEY",,,,,,,"MISS LAYUP by PRATER,COURTNEY",2,layup,missed,hanover college,courtney prater,,1083
250,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,250,18:03,,,,,"BLOCK  by BENHAM,CHELSEA",,,"BLOCK  by BENHAM,CHELSEA",2,block,,Centre,chelsea benham,,1083
251,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,251,--,"REBOUND OFF by PAHREN,STEPHANIE",,,,,,,"REBOUND OFF by PAHREN,STEPHANIE",2,offensive rebound,,hanover college,stephanie pahren,,
252,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,252,17:54,"TURNOVER  by PAHREN,STEPHANIE",,,,,,,"TURNOVER  by PAHREN,STEPHANIE",2,turnover,,hanover college,stephanie pahren,,1074
253,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,253,17:52,,,,,"STEAL  by MIRE,JENNA",,,"STEAL  by MIRE,JENNA",2,steal,,Centre,,,1072
254,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,254,17:48,,45 (+15),,30,"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 45-30 (-15),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,1068
255,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,255,17:35,"MISS LAYUP by PRATER,COURTNEY",,,,,,,"MISS LAYUP by PRATER,COURTNEY",2,layup,missed,hanover college,courtney prater,,1055
256,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,256,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
257,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,257,17:24,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,1044
258,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,258,--,"REBOUND DEF by GAHIMER,KATIE",,,,,,,"REBOUND DEF by GAHIMER,KATIE",2,defensive rebound,,hanover college,katie gahimer,,
259,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,259,17:12,"MISS 3PTR by GAHIMER,KATIE",,,,,,,"MISS 3PTR by GAHIMER,KATIE",2,three pointer,missed,hanover college,katie gahimer,,1032
260,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,260,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
261,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,261,16:50,"FOUL  by GAHIMER,KATIE",,,,,,,"FOUL  by GAHIMER,KATIE",2,foul,,hanover college,katie gahimer,,1010
262,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,262,16:50,,45 (+14),,31,"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 45-31 (-14),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,1010
263,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,263,16:50,,45 (+13),,32,"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 45-32 (-13),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,1010
264,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,264,16:50,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,1010
265,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,265,16:50,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,1010
266,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,266,16:50,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,1010
267,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,267,16:50,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,1010
268,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,268,16:50,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,1010
269,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,269,16:50,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,1010
270,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,270,16:50,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,1010
271,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,271,16:50,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,1010
272,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,272,16:50,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,1010
273,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,273,16:39,"GOOD LAYUP by WATSON,SHAUNA(in the paint)",47 (+15),,32,,HANOVER 47-32 (-15),,"GOOD LAYUP by WATSON,SHAUNA(in the paint)",2,layup,good,hanover college,shauna watson,2,999
274,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,274,16:07,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,967
275,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,275,16:05,"STEAL  by WATSON,SHAUNA",,,,,,,"STEAL  by WATSON,SHAUNA",2,steal,,hanover college,,,965
276,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,276,15:59,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",49 (+17),,32,,HANOVER 49-32 (-17),,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",2,layup,good,hanover college,courtney prater,2,959
277,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,277,--,"ASSIST  by HOPKINS,ALICIA",,,,,,,"ASSIST  by HOPKINS,ALICIA",2,assist,,hanover college,alicia hopkins,,
278,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,278,15:40,,,,,"MISS JUMPER by GUY,ALANNA",,,"MISS JUMPER by GUY,ALANNA",2,jumper,missed,Centre,alanna guy,,940
279,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,279,--,,,,,"REBOUND OFF by STOUGH,MARY",,,"REBOUND OFF by STOUGH,MARY",2,offensive rebound,,Centre,mary stough,,
280,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,280,15:34,,,,,"MISS LAYUP by GUY,ALANNA",,,"MISS LAYUP by GUY,ALANNA",2,layup,missed,Centre,alanna guy,,934
281,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,281,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
282,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,282,15:30,,49 (+15),,34,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 49-34 (-15),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,930
283,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,283,15:24,"TURNOVER  by WATSON,SHAUNA",,,,,,,"TURNOVER  by WATSON,SHAUNA",2,turnover,,hanover college,shauna watson,,924
284,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,284,15:22,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,922
285,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,285,15:19,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,919
286,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,286,15:16,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,916
287,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,287,15:00,"TURNOVER  by PRATER,COURTNEY",,,,,,,"TURNOVER  by PRATER,COURTNEY",2,turnover,,hanover college,courtney prater,,900
288,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,288,15:00,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,900
289,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,289,15:00,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,900
290,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,290,14:50,"SUB IN by WEDDLE,ELYSE",,,,,,,"SUB IN by WEDDLE,ELYSE",2,subbing in,,hanover college,elyse weddle,,890
291,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,291,14:50,"SUB OUT by GAHIMER,KATIE",,,,,,,"SUB OUT by GAHIMER,KATIE",2,subbing out,,hanover college,katie gahimer,,890
292,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,292,14:39,"FOUL  by WEDDLE,ELYSE",,,,,,,"FOUL  by WEDDLE,ELYSE",2,foul,,hanover college,elyse weddle,,879
293,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,293,14:39,,49 (+14),,35,"GOOD FT by BENHAM,CHELSEA",CENTRE_W 49-35 (-14),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,879
294,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,294,14:39,,49 (+13),,36,"GOOD FT by BENHAM,CHELSEA",CENTRE_W 49-36 (-13),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,879
295,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,295,14:39,"SUB IN by CAUDILL,MEGAN",,,,,,,"SUB IN by CAUDILL,MEGAN",2,subbing in,,hanover college,megan caudill,,879
296,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,296,14:39,"SUB OUT by PRATER,COURTNEY",,,,,,,"SUB OUT by PRATER,COURTNEY",2,subbing out,,hanover college,courtney prater,,879
297,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,297,14:31,"GOOD JUMPER by PAHREN,STEPHANIE",51 (+15),,36,,HANOVER 51-36 (-15),,"GOOD JUMPER by PAHREN,STEPHANIE",2,jumper,good,hanover college,stephanie pahren,2,871
298,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,298,--,"ASSIST  by WATSON,SHAUNA",,,,,,,"ASSIST  by WATSON,SHAUNA",2,assist,,hanover college,shauna watson,,
299,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,299,14:11,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,851
300,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,300,--,"REBOUND DEF by HOPKINS,ALICIA",,,,,,,"REBOUND DEF by HOPKINS,ALICIA",2,defensive rebound,,hanover college,alicia hopkins,,
301,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,301,14:03,"MISS LAYUP by WATSON,SHAUNA",,,,,,,"MISS LAYUP by WATSON,SHAUNA",2,layup,missed,hanover college,shauna watson,,843
302,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,302,--,"REBOUND OFF by HOPKINS,ALICIA",,,,,,,"REBOUND OFF by HOPKINS,ALICIA",2,offensive rebound,,hanover college,alicia hopkins,,
303,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,303,13:59,"GOOD LAYUP by PAHREN,STEPHANIE(in the paint)",53 (+17),,36,,HANOVER 53-36 (-17),,"GOOD LAYUP by PAHREN,STEPHANIE(in the paint)",2,layup,good,hanover college,stephanie pahren,2,839
304,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,304,--,"ASSIST  by HOPKINS,ALICIA",,,,,,,"ASSIST  by HOPKINS,ALICIA",2,assist,,hanover college,alicia hopkins,,
305,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,305,13:47,"FOUL  by CAUDILL,MEGAN",,,,,,,"FOUL  by CAUDILL,MEGAN",2,foul,,hanover college,megan caudill,,827
306,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,306,13:42,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,822
307,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,307,13:33,"FOUL  by WATSON,SHAUNA",,,,,,,"FOUL  by WATSON,SHAUNA",2,foul,,hanover college,shauna watson,,813
308,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,308,13:33,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,813
309,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,309,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
310,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,310,13:33,,53 (+16),,37,"GOOD FT by BAECHLE,PAIGE",CENTRE_W 53-37 (-16),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,813
311,6,hanover,Hanover College,Centre College,72-74,72,74,"27, 45, 72","43, 31, 74",27,45,72,43,31,74,1-5,3-0,11/27/12,Lose,101,No Location Recorded,7:00 p.m.,H,311,13:33,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,813
