,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Cent,Away Team Score,Play Team Indicator,Home Team Score,Berea,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
452,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,452,06:35,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,395
453,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,453,06:35,"SUB IN by ALFORD,OLIVIA",,,,,,,"SUB IN by ALFORD,OLIVIA",2,subbing in,,Centre,olivia alford,,395
454,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,454,06:35,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,395
455,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,455,06:35,"FOUL PERSONAL by LEWIS,KENDALL",,,,,,,"FOUL PERSONAL by LEWIS,KENDALL",2,foul,,Centre,kendall lewis,,395
456,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,456,06:35,,35,,52 (+17),"GOOD FT by WARREN,JOHNESHA",Berea 35-52 (-17),,"GOOD FT by WARREN,JOHNESHA",2,free throw,good,berea college,johnesha warren,1,395
457,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,457,06:35,,35,,52 (+17),"GOOD FT by WARREN,JOHNESHA",Berea 35-52 (-17),,"GOOD FT by WARREN,JOHNESHA",2,free throw,good,berea college,johnesha warren,1,395
458,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,458,06:35,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,395
459,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,459,06:14,"MISS 2PTR by KELLAM,PAIGE",,,,,,,"MISS 2PTR by KELLAM,PAIGE",2,two pointer,miss,Centre,,,374
460,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,460,--,"REBOUND OFF by JUDY,MICHELLE",,,,,,,"REBOUND OFF by JUDY,MICHELLE",2,offensive rebound,,Centre,michelle judy,,
461,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,461,06:13,,,,,"FOUL PERSONAL by CALHOUN,ALEXUS",,,"FOUL PERSONAL by CALHOUN,ALEXUS",2,foul,,berea college,alexus calhoun,,373
462,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,462,06:13,"MISS FT by JUDY,MICHELLE",,,,,,,"MISS FT by JUDY,MICHELLE",2,free throw,missed,Centre,michelle judy,,373
463,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,463,06:13,,,,,"SUB IN by SHEAD,RAYVEN",,,"SUB IN by SHEAD,RAYVEN",2,subbing in,,berea college,rayven shead,,373
464,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,464,06:13,,,,,"SUB OUT by SMALL,ZACCHEA",,,"SUB OUT by SMALL,ZACCHEA",2,subbing out,,berea college,zacchea small,,373
465,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,465,06:13,"GOOD FT by JUDY,MICHELLE",36,,53 (+17),,Cent 36-53 (-17),,"GOOD FT by JUDY,MICHELLE",2,free throw,good,Centre,michelle judy,1,373
466,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,466,05:56,,,,,"MISS 2PTR by CALHOUN,ALEXUS",,,"MISS 2PTR by CALHOUN,ALEXUS",2,two pointer,miss,berea college,,,356
467,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,467,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
468,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,468,05:18,"GOOD 3PTR by LEWIS,KENDALL",39,,53 (+14),,Cent 39-53 (-14),,"GOOD 3PTR by LEWIS,KENDALL",2,three pointer,good,Centre,kendall lewis,3,318
469,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,469,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
470,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,470,05:03,,,,,"MISS 2PTR by ROBERTS,JAMIE",,,"MISS 2PTR by ROBERTS,JAMIE",2,two pointer,miss,berea college,,,303
471,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,471,--,,,,,"REBOUND OFF by CALHOUN,ALEXUS",,,"REBOUND OFF by CALHOUN,ALEXUS",2,offensive rebound,,berea college,alexus calhoun,,
472,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,472,05:03,"FOUL PERSONAL by HARTLAGE,MAGGIE",,,,,,,"FOUL PERSONAL by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,303
473,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,473,05:03,,39,,54 (+15),"GOOD FT by CALHOUN,ALEXUS",Berea 39-54 (-15),,"GOOD FT by CALHOUN,ALEXUS",2,free throw,good,berea college,alexus calhoun,1,303
474,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,474,05:03,,,,,"SUB IN by SMALL,ZACCHEA",,,"SUB IN by SMALL,ZACCHEA",2,subbing in,,berea college,zacchea small,,303
475,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,475,05:03,,,,,"SUB OUT by WILLIAMS,ADRIANA",,,"SUB OUT by WILLIAMS,ADRIANA",2,subbing out,,berea college,adriana williams,,303
476,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,476,05:03,,39,,54 (+15),"GOOD FT by CALHOUN,ALEXUS",Berea 39-54 (-15),,"GOOD FT by CALHOUN,ALEXUS",2,free throw,good,berea college,alexus calhoun,1,303
477,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,477,04:39,"MISS 2PTR by KELLAM,PAIGE",,,,,,,"MISS 2PTR by KELLAM,PAIGE",2,two pointer,miss,Centre,,,279
478,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,478,--,"REBOUND OFF by HARTLAGE,MAGGIE",,,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",2,offensive rebound,,Centre,maggie hartlage,,
479,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,479,04:15,"GOOD 2PTR by LEWIS,KENDALL",41,,55 (+14),,Cent 41-55 (-14),,"GOOD 2PTR by LEWIS,KENDALL",2,two pointer,good,Centre,,2,255
480,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,480,04:03,,41,,57 (+16),"GOOD 2PTR by CALHOUN,ALEXUS",Berea 41-57 (-16),,"GOOD 2PTR by CALHOUN,ALEXUS",2,two pointer,good,berea college,,2,243
481,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,481,--,,,,,"ASSIST  by SMALL,ZACCHEA",,,"ASSIST  by SMALL,ZACCHEA",2,assist,,berea college,zacchea small,,
482,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,482,03:40,"MISS 2PTR by JUDY,MICHELLE",,,,,,,"MISS 2PTR by JUDY,MICHELLE",2,two pointer,miss,Centre,,,220
483,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,483,--,,,,,"REBOUND DEF by SHEAD,RAYVEN",,,"REBOUND DEF by SHEAD,RAYVEN",2,defensive rebound,,berea college,rayven shead,,
484,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,484,03:31,,,,,"MISS 2PTR by SHEAD,RAYVEN",,,"MISS 2PTR by SHEAD,RAYVEN",2,two pointer,miss,berea college,,,211
485,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,485,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
486,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,486,03:31,,,,,"FOUL PERSONAL by SHEAD,RAYVEN",,,"FOUL PERSONAL by SHEAD,RAYVEN",2,foul,,berea college,rayven shead,,211
487,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,487,03:31,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,211
488,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,488,03:31,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,211
489,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,489,03:31,"GOOD FT by JUDY,MICHELLE",42,,57 (+15),,Cent 42-57 (-15),,"GOOD FT by JUDY,MICHELLE",2,free throw,good,Centre,michelle judy,1,211
490,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,490,03:31,"GOOD FT by JUDY,MICHELLE",42,,57 (+15),,Cent 42-57 (-15),,"GOOD FT by JUDY,MICHELLE",2,free throw,good,Centre,michelle judy,1,211
491,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,491,03:31,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,211
492,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,492,03:01,,43,,59 (+16),"GOOD 2PTR by SHEAD,RAYVEN",Berea 43-59 (-16),,"GOOD 2PTR by SHEAD,RAYVEN",2,two pointer,good,berea college,,2,181
493,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,493,--,,,,,"ASSIST  by ROBERTS,JAMIE",,,"ASSIST  by ROBERTS,JAMIE",2,assist,,berea college,jamie roberts,,
494,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,494,02:30,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,150
495,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,495,02:30,"SUB OUT by ALFORD,OLIVIA",,,,,,,"SUB OUT by ALFORD,OLIVIA",2,subbing out,,Centre,olivia alford,,150
496,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,496,02:24,"GOOD 2PTR by MCKNIGHT,KAITLYN",45,,59 (+14),,Cent 45-59 (-14),,"GOOD 2PTR by MCKNIGHT,KAITLYN",2,two pointer,good,Centre,,2,144
497,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,497,--,"ASSIST  by LEWIS,KENDALL",,,,,,,"ASSIST  by LEWIS,KENDALL",2,assist,,Centre,kendall lewis,,
498,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,498,02:09,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,129
499,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,499,02:09,"SUB OUT by JUDY,MICHELLE",,,,,,,"SUB OUT by JUDY,MICHELLE",2,subbing out,,Centre,michelle judy,,129
500,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,500,02:07,"TURNOVER  by LEWIS,KENDALL",,,,,,,"TURNOVER  by LEWIS,KENDALL",2,turnover,,Centre,kendall lewis,,127
501,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,501,02:07,,,,,"STEAL  by WARREN,JOHNESHA",,,"STEAL  by WARREN,JOHNESHA",2,steal,,berea college,,,127
502,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,502,02:07,,,,,"SUB IN by WILLIAMS,ADRIANA",,,"SUB IN by WILLIAMS,ADRIANA",2,subbing in,,berea college,adriana williams,,127
503,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,503,02:07,,,,,"SUB OUT by CALHOUN,ALEXUS",,,"SUB OUT by CALHOUN,ALEXUS",2,subbing out,,berea college,alexus calhoun,,127
504,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,504,01:50,,,,,"MISS 2PTR by SHEAD,RAYVEN",,,"MISS 2PTR by SHEAD,RAYVEN",2,two pointer,miss,berea college,,,110
505,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,505,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
506,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,506,01:23,"GOOD 2PTR by GUY,ALEXIS",47,,59 (+12),,Cent 47-59 (-12),,"GOOD 2PTR by GUY,ALEXIS",2,two pointer,good,Centre,,2,83
507,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,507,01:23,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,83
508,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,508,01:16,,,,,"TURNOVER  by WARREN,JOHNESHA",,,"TURNOVER  by WARREN,JOHNESHA",2,turnover,,berea college,johnesha warren,,76
509,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,509,01:16,"STEAL  by LEWIS,KENDALL",,,,,,,"STEAL  by LEWIS,KENDALL",2,steal,,Centre,,,76
510,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,510,01:16,"TURNOVER  by LEWIS,KENDALL",,,,,,,"TURNOVER  by LEWIS,KENDALL",2,turnover,,Centre,kendall lewis,,76
511,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,511,01:14,"FOUL PERSONAL by GUY,ALEXIS",,,,,,,"FOUL PERSONAL by GUY,ALEXIS",2,foul,,Centre,alexis guy,,74
512,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,512,01:14,,47,,60 (+13),"GOOD FT by WILLIAMS,ADRIANA",Berea 47-60 (-13),,"GOOD FT by WILLIAMS,ADRIANA",2,free throw,good,berea college,adriana williams,1,74
513,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,513,01:14,,,,,"SUB IN by CALHOUN,ALEXUS",,,"SUB IN by CALHOUN,ALEXUS",2,subbing in,,berea college,alexus calhoun,,74
514,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,514,01:14,,,,,"SUB OUT by ROBERTS,JAMIE",,,"SUB OUT by ROBERTS,JAMIE",2,subbing out,,berea college,jamie roberts,,74
515,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,515,01:14,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,74
516,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,516,01:14,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,74
517,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,517,01:14,,,,,"MISS FT by WILLIAMS,ADRIANA",,,"MISS FT by WILLIAMS,ADRIANA",2,free throw,missed,berea college,adriana williams,,74
518,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,518,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
519,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,519,01:02,,,,,"FOUL PERSONAL by WARREN,JOHNESHA",,,"FOUL PERSONAL by WARREN,JOHNESHA",2,foul,,berea college,johnesha warren,,62
520,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,520,01:02,"GOOD FT by KELLAM,PAIGE",48,,60 (+12),,Cent 48-60 (-12),,"GOOD FT by KELLAM,PAIGE",2,free throw,good,Centre,paige kellam,1,62
521,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,521,01:02,,,,,"SUB IN by ROBERTS,JAMIE",,,"SUB IN by ROBERTS,JAMIE",2,subbing in,,berea college,jamie roberts,,62
522,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,522,01:02,,,,,"SUB OUT by WARREN,JOHNESHA",,,"SUB OUT by WARREN,JOHNESHA",2,subbing out,,berea college,johnesha warren,,62
523,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,523,01:02,,,,,"SUB IN by WARREN,JOHNESHA",,,"SUB IN by WARREN,JOHNESHA",2,subbing in,,berea college,johnesha warren,,62
524,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,524,01:02,,,,,"SUB OUT by CALHOUN,ALEXUS",,,"SUB OUT by CALHOUN,ALEXUS",2,subbing out,,berea college,alexus calhoun,,62
525,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,525,01:02,"MISS FT by KELLAM,PAIGE",,,,,,,"MISS FT by KELLAM,PAIGE",2,free throw,missed,Centre,paige kellam,,62
526,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,526,--,,,,,"REBOUND DEF by WARREN,JOHNESHA",,,"REBOUND DEF by WARREN,JOHNESHA",2,defensive rebound,,berea college,johnesha warren,,
527,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,527,00:51,,,,,"TURNOVER  by WARREN,JOHNESHA",,,"TURNOVER  by WARREN,JOHNESHA",2,turnover,,berea college,johnesha warren,,51
528,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,528,00:51,"STEAL  by LEWIS,KENDALL",,,,,,,"STEAL  by LEWIS,KENDALL",2,steal,,Centre,,,51
