,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,RHODE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
333,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,333,12:21,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,741
334,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,334,12:21,,,,,"SUB IN by JOHNSON,SARAH",,,"SUB IN by JOHNSON,SARAH",2,subbing in,,rhodes college,sarah johnson,,741
335,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,335,12:21,,,,,"SUB IN by TEHRANI,ISABELLE",,,"SUB IN by TEHRANI,ISABELLE",2,subbing in,,rhodes college,isabelle tehrani,,741
336,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,336,12:21,,,,,"SUB OUT by KRAMER,BAILEY",,,"SUB OUT by KRAMER,BAILEY",2,subbing out,,rhodes college,bailey kramer,,741
337,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,337,12:21,,,,,"SUB OUT by GOODRUM,NATALIE",,,"SUB OUT by GOODRUM,NATALIE",2,subbing out,,rhodes college,natalie goodrum,,741
338,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,338,12:20,,,,,"MISS 3PTR by JOHNSON,SARAH",,,"MISS 3PTR by JOHNSON,SARAH",2,three pointer,missed,rhodes college,sarah johnson,,740
339,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,339,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
340,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,340,12:10,"GOOD 3PTR by COLLIVER,OLIVIA",40,,41 (+1),,CENTRE_W 40-41 (-1),,"GOOD 3PTR by COLLIVER,OLIVIA",2,three pointer,good,Centre,olivia colliver,3,730
341,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,341,--,"ASSIST  by HARTLAGE,MAGGIE",,,,,,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
342,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,342,12:00,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,720
343,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,343,12:00,,,,,"SUB IN by DANIELS,SYMONE",,,"SUB IN by DANIELS,SYMONE",2,subbing in,,rhodes college,symone daniels,,720
344,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,344,12:00,,,,,"SUB OUT by BUTLER,MADISON",,,"SUB OUT by BUTLER,MADISON",2,subbing out,,rhodes college,madison butler,,720
345,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,345,11:36,,,,,"MISS 3PTR by DANIELS,SYMONE",,,"MISS 3PTR by DANIELS,SYMONE",2,three pointer,missed,rhodes college,symone daniels,,696
346,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,346,--,,,,,"REBOUND OFF by DEERY,ERIN",,,"REBOUND OFF by DEERY,ERIN",2,offensive rebound,,rhodes college,erin deery,,
347,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,347,11:16,,,,,"MISS JUMPER by JOHNSON,SARAH",,,"MISS JUMPER by JOHNSON,SARAH",2,jumper,missed,rhodes college,sarah johnson,,676
348,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,348,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
349,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,349,10:57,"TURNOVER  by COLLIVER,OLIVIA",,,,,,,"TURNOVER  by COLLIVER,OLIVIA",2,turnover,,Centre,olivia colliver,,657
350,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,350,10:55,,,,,"STEAL  by DANIELS,SYMONE",,,"STEAL  by DANIELS,SYMONE",2,steal,,rhodes college,,,655
351,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,351,10:50,,,,,"SUB IN by GOODRUM,NATALIE",,,"SUB IN by GOODRUM,NATALIE",2,subbing in,,rhodes college,natalie goodrum,,650
352,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,352,10:50,,,,,"SUB IN by TODMAN,DY'NELLE",,,"SUB IN by TODMAN,DY'NELLE",2,subbing in,,rhodes college,dy'nelle todman,,650
353,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,353,10:50,,,,,"SUB OUT by TEHRANI,ISABELLE",,,"SUB OUT by TEHRANI,ISABELLE",2,subbing out,,rhodes college,isabelle tehrani,,650
354,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,354,10:50,,,,,"SUB OUT by DEERY,ERIN",,,"SUB OUT by DEERY,ERIN",2,subbing out,,rhodes college,erin deery,,650
355,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,355,10:40,,,,,"MISS 3PTR by GOODRUM,NATALIE",,,"MISS 3PTR by GOODRUM,NATALIE",2,three pointer,missed,rhodes college,natalie goodrum,,640
356,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,356,--,,,,,"REBOUND OFF by TODMAN,DY'NELLE",,,"REBOUND OFF by TODMAN,DY'NELLE",2,offensive rebound,,rhodes college,dy'nelle todman,,
357,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,357,10:36,,,,,"MISS LAYUP by TODMAN,DY'NELLE",,,"MISS LAYUP by TODMAN,DY'NELLE",2,layup,missed,rhodes college,dy'nelle todman,,636
358,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,358,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
359,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,359,10:27,"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",42 (+1),,41,,CENTRE_W 42-41 (+1),,"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",2,layup,good,Centre,alexis(fastbreak) guy,2,627
360,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,360,10:27,,,,,"FOUL  by GOODRUM,NATALIE",,,"FOUL  by GOODRUM,NATALIE",2,foul,,rhodes college,natalie goodrum,,627
361,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,361,10:27,"GOOD FT by GUY,ALEXIS",43 (+2),,41,,CENTRE_W 43-41 (+2),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,627
362,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,362,10:08,,43,,44 (+1),"GOOD 3PTR by SMITH,BLAIRE",RHODE 43-44 (-1),,"GOOD 3PTR by SMITH,BLAIRE",2,three pointer,good,rhodes college,blaire smith,3,608
363,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,363,--,,,,,"ASSIST  by GOODRUM,NATALIE",,,"ASSIST  by GOODRUM,NATALIE",2,assist,,rhodes college,natalie goodrum,,
364,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,364,09:35,"GOOD FT by HARTLAGE,MAGGIE",44,,44,,CENTRE_W 44-44 (0),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,575
365,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,365,09:35,,,,,"FOUL  by SMITH,BLAIRE",,,"FOUL  by SMITH,BLAIRE",2,foul,,rhodes college,blaire smith,,575
366,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,366,09:35,"MISS FT by HARTLAGE,MAGGIE",,,,,,,"MISS FT by HARTLAGE,MAGGIE",2,free throw,missed,Centre,maggie hartlage,,575
367,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,367,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
368,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,368,09:35,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,575
369,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,369,09:35,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,575
370,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,370,09:35,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,575
371,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,371,09:35,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,575
372,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,372,09:35,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,575
373,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,373,09:35,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,575
374,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,374,09:35,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,575
375,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,375,09:35,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,575
376,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,376,09:35,,,,,"SUB IN by ORTH,HANNAH",,,"SUB IN by ORTH,HANNAH",2,subbing in,,rhodes college,hannah orth,,575
377,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,377,09:35,,,,,"SUB OUT by SMITH,BLAIRE",,,"SUB OUT by SMITH,BLAIRE",2,subbing out,,rhodes college,blaire smith,,575
378,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,378,09:21,,44,,46 (+2),"GOOD JUMPER by TODMAN,DY'NELLE",RHODE 44-46 (-2),,"GOOD JUMPER by TODMAN,DY'NELLE",2,jumper,good,rhodes college,dy'nelle todman,2,561
379,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,379,--,,,,,"ASSIST  by DANIELS,SYMONE",,,"ASSIST  by DANIELS,SYMONE",2,assist,,rhodes college,symone daniels,,
380,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,380,09:11,"TURNOVER  by COLLIVER,OLIVIA",,,,,,,"TURNOVER  by COLLIVER,OLIVIA",2,turnover,,Centre,olivia colliver,,551
381,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,381,09:09,,,,,"STEAL  by DANIELS,SYMONE",,,"STEAL  by DANIELS,SYMONE",2,steal,,rhodes college,,,549
382,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,382,08:55,,44,,48 (+4),"GOOD LAYUP by TODMAN,DY'NELLE(in the paint)",RHODE 44-48 (-4),,"GOOD LAYUP by TODMAN,DY'NELLE(in the paint)",2,layup,good,rhodes college,dy'nelle todman,2,535
383,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,383,08:28,"GOOD JUMPER by JUDY,MICHELE(in the paint)",46,,48 (+2),,CENTRE_W 46-48 (-2),,"GOOD JUMPER by JUDY,MICHELE(in the paint)",2,jumper,good,Centre,michele judy,2,508
384,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,384,08:03,,,,,"MISS 3PTR by DANIELS,SYMONE",,,"MISS 3PTR by DANIELS,SYMONE",2,three pointer,missed,rhodes college,symone daniels,,483
385,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,385,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
386,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,386,07:59,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,479
387,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,387,07:59,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,479
388,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,388,07:59,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,479
389,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,389,07:59,,,,,"SUB IN by KRAMER,BAILEY",,,"SUB IN by KRAMER,BAILEY",2,subbing in,,rhodes college,bailey kramer,,479
390,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,390,07:59,,,,,"SUB OUT by DANIELS,SYMONE",,,"SUB OUT by DANIELS,SYMONE",2,subbing out,,rhodes college,symone daniels,,479
391,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,391,07:48,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,468
392,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,392,07:48,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,468
393,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,393,07:44,,46,,51 (+5),"GOOD 3PTR by ORTH,HANNAH",RHODE 46-51 (-5),,"GOOD 3PTR by ORTH,HANNAH",2,three pointer,good,rhodes college,hannah orth,3,464
394,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,394,--,,,,,"ASSIST  by JOHNSON,SARAH",,,"ASSIST  by JOHNSON,SARAH",2,assist,,rhodes college,sarah johnson,,
395,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,395,07:11,"MISS 3PTR by KELLAM,PAIGE",,,,,,,"MISS 3PTR by KELLAM,PAIGE",2,three pointer,missed,Centre,paige kellam,,431
396,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,396,--,,,,,"REBOUND DEF by GOODRUM,NATALIE",,,"REBOUND DEF by GOODRUM,NATALIE",2,defensive rebound,,rhodes college,natalie goodrum,,
397,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,397,06:53,,46,,54 (+8),"GOOD 3PTR by TODMAN,DY'NELLE",RHODE 46-54 (-8),,"GOOD 3PTR by TODMAN,DY'NELLE",2,three pointer,good,rhodes college,dy'nelle todman,3,413
398,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,398,--,,,,,"ASSIST  by JOHNSON,SARAH",,,"ASSIST  by JOHNSON,SARAH",2,assist,,rhodes college,sarah johnson,,
399,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,399,06:20,"MISS LAYUP by LEWIS,KENDALL",,,,,,,"MISS LAYUP by LEWIS,KENDALL",2,layup,missed,Centre,kendall lewis,,380
400,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,400,--,"REBOUND OFF by JUDY,MICHELE",,,,,,,"REBOUND OFF by JUDY,MICHELE",2,offensive rebound,,Centre,michele judy,,
401,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,401,06:20,,,,,"FOUL  by KRAMER,BAILEY",,,"FOUL  by KRAMER,BAILEY",2,foul,,rhodes college,bailey kramer,,380
