,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HANOVER,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
308,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,308,17:08,,59 (+20),,39,"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE_W 59-39 (-20),,"GOOD 3PTR by ANDREASSEN,CAROLINE",2,three pointer,good,Centre,caroline andreassen,3,1028
309,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,309,--,,,,,"ASSIST  by LEWIS,KENDALL",,,"ASSIST  by LEWIS,KENDALL",2,assist,,Centre,kendall lewis,,
310,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,310,16:58,,,,,"FOUL  by ABBOTT,CAROLINE",,,"FOUL  by ABBOTT,CAROLINE",2,foul,,Centre,caroline abbott,,1018
311,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,311,16:58,"MISS FT by NASH,ALLISON",,,,,,,"MISS FT by NASH,ALLISON",2,free throw,missed,hanover college,allison nash,,1018
312,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,312,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
313,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,313,16:58,"GOOD FT by NASH,ALLISON",60 (+21),,39,,HANOVER 60-39 (-21),,"GOOD FT by NASH,ALLISON",2,free throw,good,hanover college,allison nash,1,1018
314,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,314,16:35,,60 (+19),,41,"GOOD JUMPER by KELLAM,PAIGE",CENTRE_W 60-41 (-19),,"GOOD JUMPER by KELLAM,PAIGE",2,jumper,good,Centre,paige kellam,2,995
315,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,315,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
316,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,316,16:26,"MISS JUMPER by NASH,ALLISON",,,,,,,"MISS JUMPER by NASH,ALLISON",2,jumper,missed,hanover college,allison nash,,986
317,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,317,--,,,,,"REBOUND DEF by LEWIS,KENDALL",,,"REBOUND DEF by LEWIS,KENDALL",2,defensive rebound,,Centre,kendall lewis,,
318,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,318,16:16,,,,,"MISS LAYUP by LEWIS,KENDALL",,,"MISS LAYUP by LEWIS,KENDALL",2,layup,missed,Centre,kendall lewis,,976
319,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,319,--,,,,,"REBOUND OFF by ABBOTT,CAROLINE",,,"REBOUND OFF by ABBOTT,CAROLINE",2,offensive rebound,,Centre,caroline abbott,,
320,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,320,16:14,"FOUL  by MALLOY,ASHLEY",,,,,,,"FOUL  by MALLOY,ASHLEY",2,foul,,hanover college,ashley malloy,,974
321,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,321,16:04,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,964
322,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,322,--,,,,,"REBOUND OFF by LEWIS,KENDALL",,,"REBOUND OFF by LEWIS,KENDALL",2,offensive rebound,,Centre,kendall lewis,,
323,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,323,16:00,"FOUL  by MALLOY,ASHLEY",,,,,,,"FOUL  by MALLOY,ASHLEY",2,foul,,hanover college,ashley malloy,,960
324,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,324,16:00,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,960
325,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,325,16:00,,60 (+18),,42,"GOOD FT by LEWIS,KENDALL",CENTRE_W 60-42 (-18),,"GOOD FT by LEWIS,KENDALL",2,free throw,good,Centre,kendall lewis,1,960
326,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,326,16:00,,60 (+17),,43,"GOOD FT by LEWIS,KENDALL",CENTRE_W 60-43 (-17),,"GOOD FT by LEWIS,KENDALL",2,free throw,good,Centre,kendall lewis,1,960
327,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,327,15:45,"GOOD LAYUP by MALLOY,ASHLEY(in the paint)",62 (+19),,43,,HANOVER 62-43 (-19),,"GOOD LAYUP by MALLOY,ASHLEY(in the paint)",2,layup,good,hanover college,ashley malloy,2,945
328,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,328,15:33,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",2,turnover,,Centre,paige kellam,,933
329,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,329,15:31,"STEAL  by HOPKINS,ALICIA",,,,,,,"STEAL  by HOPKINS,ALICIA",2,steal,,hanover college,,,931
330,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,330,15:28,"GOOD LAYUP by DAVIDSON,JESSIE(in the paint)",64 (+21),,43,,HANOVER 64-43 (-21),,"GOOD LAYUP by DAVIDSON,JESSIE(in the paint)",2,layup,good,hanover college,jessie davidson,2,928
331,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,331,15:14,,,,,"MISS LAYUP by KELLAM,PAIGE",,,"MISS LAYUP by KELLAM,PAIGE",2,layup,missed,Centre,paige kellam,,914
332,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,332,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,hanover college,,,
333,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,333,14:57,"MISS JUMPER by NASH,ALLISON",,,,,,,"MISS JUMPER by NASH,ALLISON",2,jumper,missed,hanover college,allison nash,,897
334,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,334,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
335,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,335,14:49,,,,,"MISS LAYUP by ABBOTT,CAROLINE",,,"MISS LAYUP by ABBOTT,CAROLINE",2,layup,missed,Centre,caroline abbott,,889
336,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,336,--,"REBOUND DEF by DAVIDSON,JESSIE",,,,,,,"REBOUND DEF by DAVIDSON,JESSIE",2,defensive rebound,,hanover college,jessie davidson,,
337,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,337,14:28,"GOOD LAYUP by CAUDILL,MEGAN(in the paint)",66 (+23),,43,,HANOVER 66-43 (-23),,"GOOD LAYUP by CAUDILL,MEGAN(in the paint)",2,layup,good,hanover college,megan caudill,2,868
338,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,338,14:13,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,853
339,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,339,14:11,"STEAL  by MALLOY,ASHLEY",,,,,,,"STEAL  by MALLOY,ASHLEY",2,steal,,hanover college,,,851
340,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,340,14:08,"MISS LAYUP by HOPKINS,ALICIA",,,,,,,"MISS LAYUP by HOPKINS,ALICIA",2,layup,missed,hanover college,alicia hopkins,,848
341,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,341,--,"REBOUND OFF by DAVIDSON,JESSIE",,,,,,,"REBOUND OFF by DAVIDSON,JESSIE",2,offensive rebound,,hanover college,jessie davidson,,
342,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,342,13:59,"TURNOVER  by DAVIDSON,JESSIE",,,,,,,"TURNOVER  by DAVIDSON,JESSIE",2,turnover,,hanover college,jessie davidson,,839
343,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,343,13:58,,,,,"STEAL  by COLLIVER,OLIVIA",,,"STEAL  by COLLIVER,OLIVIA",2,steal,,Centre,,,838
344,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,344,13:51,"FOUL  by HOPKINS,ALICIA",,,,,,,"FOUL  by HOPKINS,ALICIA",2,foul,,hanover college,alicia hopkins,,831
345,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,345,13:51,"SUB IN by BLOCK,KELSEY",,,,,,,"SUB IN by BLOCK,KELSEY",2,subbing in,,hanover college,kelsey block,,831
346,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,346,13:51,"SUB IN by MITCHELL,BAYLEE",,,,,,,"SUB IN by MITCHELL,BAYLEE",2,subbing in,,hanover college,baylee mitchell,,831
347,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,347,13:51,"SUB OUT by DAVIDSON,JESSIE",,,,,,,"SUB OUT by DAVIDSON,JESSIE",2,subbing out,,hanover college,jessie davidson,,831
348,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,348,13:51,"SUB OUT by NASH,ALLISON",,,,,,,"SUB OUT by NASH,ALLISON",2,subbing out,,hanover college,allison nash,,831
349,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,349,13:51,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,831
350,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,350,13:51,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,831
351,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,351,13:51,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,831
352,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,352,13:51,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,831
353,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,353,13:51,,,,,"SUB OUT by ABBOTT,CAROLINE",,,"SUB OUT by ABBOTT,CAROLINE",2,subbing out,,Centre,caroline abbott,,831
354,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,354,13:51,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,831
355,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,355,13:51,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,831
356,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,356,13:51,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,831
357,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,357,13:49,,,,,"MISS 3PTR by LEWIS,KENDALL",,,"MISS 3PTR by LEWIS,KENDALL",2,three pointer,missed,Centre,kendall lewis,,829
358,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,358,--,"REBOUND DEF by MITCHELL,BAYLEE",,,,,,,"REBOUND DEF by MITCHELL,BAYLEE",2,defensive rebound,,hanover college,baylee mitchell,,
359,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,359,13:49,"SUB IN by DAVIDSON,JESSIE",,,,,,,"SUB IN by DAVIDSON,JESSIE",2,subbing in,,hanover college,jessie davidson,,829
360,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,360,13:49,"SUB OUT by HOPKINS,ALICIA",,,,,,,"SUB OUT by HOPKINS,ALICIA",2,subbing out,,hanover college,alicia hopkins,,829
361,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,361,13:49,"SUB OUT by BLOCK,KELSEY",,,,,,,"SUB OUT by BLOCK,KELSEY",2,subbing out,,hanover college,kelsey block,,829
362,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,362,13:49,"SUB OUT by MITCHELL,BAYLEE",,,,,,,"SUB OUT by MITCHELL,BAYLEE",2,subbing out,,hanover college,baylee mitchell,,829
363,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,363,13:49,"SUB OUT by CAUDILL,MEGAN",,,,,,,"SUB OUT by CAUDILL,MEGAN",2,subbing out,,hanover college,megan caudill,,829
364,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,364,13:49,"SUB OUT by MALLOY,ASHLEY",,,,,,,"SUB OUT by MALLOY,ASHLEY",2,subbing out,,hanover college,ashley malloy,,829
365,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,365,13:48,"MISS 3PTR by BLOCK,KELSEY",,,,,,,"MISS 3PTR by BLOCK,KELSEY",2,three pointer,missed,hanover college,kelsey block,,828
366,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,366,--,,,,,"REBOUND DEF by LEWIS,KENDALL",,,"REBOUND DEF by LEWIS,KENDALL",2,defensive rebound,,Centre,kendall lewis,,
367,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,367,13:48,"SUB IN by MAUPIN,MACI",,,,,,,"SUB IN by MAUPIN,MACI",2,subbing in,,hanover college,maci maupin,,828
368,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,368,13:44,"FOUL  by BLOCK,KELSEY",,,,,,,"FOUL  by BLOCK,KELSEY",2,foul,,hanover college,kelsey block,,824
369,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,369,13:44,"SUB IN by HOPKINS,ALICIA",,,,,,,"SUB IN by HOPKINS,ALICIA",2,subbing in,,hanover college,alicia hopkins,,824
370,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,370,13:44,"SUB IN by BLOCK,KELSEY",,,,,,,"SUB IN by BLOCK,KELSEY",2,subbing in,,hanover college,kelsey block,,824
371,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,371,13:44,"SUB IN by MITCHELL,BAYLEE",,,,,,,"SUB IN by MITCHELL,BAYLEE",2,subbing in,,hanover college,baylee mitchell,,824
372,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,372,13:44,"SUB IN by MALLOY,ASHLEY",,,,,,,"SUB IN by MALLOY,ASHLEY",2,subbing in,,hanover college,ashley malloy,,824
373,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,373,13:44,"SUB OUT by DAVIDSON,JESSIE",,,,,,,"SUB OUT by DAVIDSON,JESSIE",2,subbing out,,hanover college,jessie davidson,,824
374,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,374,13:33,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,813
375,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,375,13:23,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,803
376,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,376,13:23,"MISS FT by MITCHELL,BAYLEE",,,,,,,"MISS FT by MITCHELL,BAYLEE",2,free throw,missed,hanover college,baylee mitchell,,803
377,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,377,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
378,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,378,13:23,"GOOD FT by MITCHELL,BAYLEE",67 (+24),,43,,HANOVER 67-43 (-24),,"GOOD FT by MITCHELL,BAYLEE",2,free throw,good,hanover college,baylee mitchell,1,803
379,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,379,13:08,,67 (+22),,45,"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE_W 67-45 (-22),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,788
380,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,380,12:44,"GOOD LAYUP by MITCHELL,BAYLEE(in the paint)",69 (+24),,45,,HANOVER 69-45 (-24),,"GOOD LAYUP by MITCHELL,BAYLEE(in the paint)",2,layup,good,hanover college,baylee mitchell,2,764
381,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,381,12:33,"SUB IN by BENTZ,CARLY",,,,,,,"SUB IN by BENTZ,CARLY",2,subbing in,,hanover college,carly bentz,,753
382,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,382,12:33,"SUB OUT by MALLOY,ASHLEY",,,,,,,"SUB OUT by MALLOY,ASHLEY",2,subbing out,,hanover college,ashley malloy,,753
383,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,383,12:29,,,,,"TURNOVER  by LEWIS,KENDALL",,,"TURNOVER  by LEWIS,KENDALL",2,turnover,,Centre,kendall lewis,,749
384,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,384,12:25,"STEAL  by DAVIDSON,JESSIE",,,,,,,"STEAL  by DAVIDSON,JESSIE",2,steal,,hanover college,,,745
385,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,385,12:23,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,743
386,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,386,12:23,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,743
