,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
448,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,448,02:29,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,149
449,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,449,02:29,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,149
450,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,450,02:26,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,146
451,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,451,02:26,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,146
452,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,452,02:26,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,146
453,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,453,02:26,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,146
454,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,454,02:26,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,146
455,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,455,02:08,,,,,"FOUL  by COOK,EMMA",,,"FOUL  by COOK,EMMA",2,foul,,berry college,emma cook,,128
456,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,456,02:08,"GOOD FT by COLLIVER,OLIVIA",66 (+5),,61,,CENTREW 66-61 (+5),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,128
457,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,457,02:08,"GOOD FT by COLLIVER,OLIVIA",67 (+6),,61,,CENTREW 67-61 (+6),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,128
458,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,458,02:08,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,128
459,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,459,02:08,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,128
460,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,460,01:59,,,,,"MISS LAYUP by SEGARRA,CHANLIR",,,"MISS LAYUP by SEGARRA,CHANLIR",2,layup,missed,berry college,chanlir segarra,,119
461,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,461,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
462,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,462,01:34,"MISS LAYUP by ANDREASSEN,CAROLINE",,,,,,,"MISS LAYUP by ANDREASSEN,CAROLINE",2,layup,missed,Centre,caroline andreassen,,94
463,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,463,01:34,,,,,"BLOCK  by MCLEAN,MEL",,,"BLOCK  by MCLEAN,MEL",2,block,,berry college,mel mclean,,94
464,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,464,--,,,,,"REBOUND DEF by MCLEAN,MEL",,,"REBOUND DEF by MCLEAN,MEL",2,defensive rebound,,berry college,mel mclean,,
465,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,465,01:27,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",2,foul,,Centre,michele judy,,87
466,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,466,01:27,,67 (+5),,62,"GOOD FT by PIERCE,ZARRIAH",BCW 67-62 (+5),,"GOOD FT by PIERCE,ZARRIAH",2,free throw,good,berry college,zarriah pierce,1,87
467,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,467,01:27,,67 (+4),,63,"GOOD FT by PIERCE,ZARRIAH",BCW 67-63 (+4),,"GOOD FT by PIERCE,ZARRIAH",2,free throw,good,berry college,zarriah pierce,1,87
468,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,468,01:27,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,87
469,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,469,01:27,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,87
470,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,470,01:04,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,64
471,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,471,--,,,,,"REBOUND DEF by COOK,EMMA",,,"REBOUND DEF by COOK,EMMA",2,defensive rebound,,berry college,emma cook,,
472,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,472,00:55,,,,,"TURNOVER  by SEGARRA,CHANLIR",,,"TURNOVER  by SEGARRA,CHANLIR",2,turnover,,berry college,chanlir segarra,,55
473,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,473,00:53,"STEAL  by COLLIVER,OLIVIA",,,,,,,"STEAL  by COLLIVER,OLIVIA",2,steal,,Centre,,,53
474,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,474,00:45,,,,,"FOUL  by SEGARRA,CHANLIR",,,"FOUL  by SEGARRA,CHANLIR",2,foul,,berry college,chanlir segarra,,45
475,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,475,00:45,"GOOD FT by COLLIVER,OLIVIA",68 (+5),,63,,CENTREW 68-63 (+5),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,45
476,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,476,00:45,"GOOD FT by COLLIVER,OLIVIA",69 (+6),,63,,CENTREW 69-63 (+6),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,45
477,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,477,00:39,,,,,"MISS 3PTR by PIERCE,ZARRIAH",,,"MISS 3PTR by PIERCE,ZARRIAH",2,three pointer,missed,berry college,zarriah pierce,,39
478,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,478,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
479,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,479,00:36,"MISS FT by COLLIVER,OLIVIA",,,,,,,"MISS FT by COLLIVER,OLIVIA",2,free throw,missed,Centre,olivia colliver,,36
480,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,480,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
481,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,481,00:36,"GOOD FT by COLLIVER,OLIVIA",70 (+7),,63,,CENTREW 70-63 (+7),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,36
482,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,482,00:36,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,36
483,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,483,00:35,,,,,"FOUL  by SMITH,IMANI",,,"FOUL  by SMITH,IMANI",2,foul,,berry college,imani smith,,35
484,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,484,00:30,,,,,"TURNOVER  by PIERCE,ZARRIAH",,,"TURNOVER  by PIERCE,ZARRIAH",2,turnover,,berry college,zarriah pierce,,30
485,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,485,00:30,"STEAL  by KELLAM,PAIGE",,,,,,,"STEAL  by KELLAM,PAIGE",2,steal,,Centre,,,30
486,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,486,00:30,,,,,"FOUL  by SMITH,IMANI",,,"FOUL  by SMITH,IMANI",2,foul,,berry college,imani smith,,30
487,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,487,00:30,"MISS FT by KELLAM,PAIGE",,,,,,,"MISS FT by KELLAM,PAIGE",2,free throw,missed,Centre,paige kellam,,30
488,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,488,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
489,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,489,00:30,"MISS FT by KELLAM,PAIGE",,,,,,,"MISS FT by KELLAM,PAIGE",2,free throw,missed,Centre,paige kellam,,30
490,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,490,--,,,,,"REBOUND DEF by MCLEAN,MEL",,,"REBOUND DEF by MCLEAN,MEL",2,defensive rebound,,berry college,mel mclean,,
491,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,491,00:19,,70 (+5),,65,"GOOD LAYUP by SEGARRA,CHANLIR(in the paint)",BCW 70-65 (+5),,"GOOD LAYUP by SEGARRA,CHANLIR(in the paint)",2,layup,good,berry college,chanlir segarra,2,19
492,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,492,00:16,,,,,"FOUL  by PIERCE,ZARRIAH",,,"FOUL  by PIERCE,ZARRIAH",2,foul,,berry college,zarriah pierce,,16
493,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,493,00:16,"GOOD FT by HARTLAGE,MAGGIE",71 (+6),,65,,CENTREW 71-65 (+6),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,16
494,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,494,00:16,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,16
495,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,495,00:16,"GOOD FT by HARTLAGE,MAGGIE",72 (+7),,65,,CENTREW 72-65 (+7),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,16
496,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,496,00:07,,,,,"TURNOVER  by SEGARRA,CHANLIR",,,"TURNOVER  by SEGARRA,CHANLIR",2,turnover,,berry college,chanlir segarra,,7
